Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_SAC,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
De'Aaron Fox,2021-10-20,36,27,5,8,0,1.0,0.409,0.25,0.511,36.4,-5.3,5,0.7,98.0,118.0,14.8,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,5.0,8.0,0.0,5.0,0.409,0.25,0.7,36.4,98.0,118.0,14.8,0.0
De'Aaron Fox,2021-10-22,35,12,3,5,5,0.0,0.263,0.0,0.289,26.3,-3.8,3,0.5,70.0,105.0,6.3,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.5,4.0,6.5,2.5,4.0,0.3359999999999999,0.125,0.6,31.35,84.0,111.5,10.55,0.879009
De'Aaron Fox,2021-10-24,34,17,5,6,0,0.0,0.5,0.167,0.517,29.9,-8.9,7,0.0,87.0,126.0,6.9,3,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.666666666666668,4.333333333333333,6.333333333333333,1.6666666666666667,5.0,0.3906666666666666,0.139,0.3999999999999999,30.866666666666664,85.0,116.33333333333331,9.333333333333334,1.07915
De'Aaron Fox,2021-10-27,37,18,2,10,1,0.0,0.35,0.2,0.39,29.1,-3.5,2,0.429,93.0,113.0,11.0,4,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.5,3.75,7.25,1.5,4.25,0.3804999999999999,0.15425,0.40725,30.425,87.0,115.5,9.75,1.29971
De'Aaron Fox,2021-10-29,37,23,7,5,0,0.0,0.429,0.143,0.505,33.3,-6.5,4,1.0,94.0,109.0,12.7,5,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,4.4,6.8,1.2,4.2,0.3902,0.152,0.5258,31.0,88.4,114.2,10.34,1.06057
De'Aaron Fox,2021-10-31,39,14,8,4,0,0.0,0.313,0.25,0.385,22.1,-7.0,3,0.6,84.0,114.0,6.6,6,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,5.0,6.333333333333333,1.0,4.0,0.3773333333333333,0.1683333333333333,0.5381666666666667,29.516666666666666,87.66666666666667,114.16666666666669,9.716666666666669,1.03922
De'Aaron Fox,2021-11-02,35,13,2,9,3,1.0,0.267,0.0,0.36,24.9,-4.6,3,0.714,85.0,111.0,8.9,7,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.714285714285715,4.571428571428571,6.714285714285714,1.2857142857142858,3.857142857142857,0.3615714285714285,0.1442857142857143,0.5632857142857143,28.857142857142858,87.28571428571429,113.71428571428572,9.6,0.99646
De'Aaron Fox,2021-11-03,38,19,2,5,1,0.0,0.571,0.667,0.638,20.6,-1.0,1,0.5,123.0,109.0,15.3,8,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.875,4.25,6.5,1.25,3.5,0.38775,0.209625,0.555375,27.825,91.75,113.125,10.3125,1.09188
De'Aaron Fox,2021-11-05,29,21,3,9,1,0.0,0.467,0.0,0.581,28.5,2.3,2,1.0,144.0,109.0,18.7,9,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.22222222222222,4.111111111111111,6.777777777777778,1.2222222222222223,3.333333333333333,0.3965555555555555,0.1863333333333333,0.6047777777777777,27.9,97.55555555555556,112.66666666666669,11.244444444444444,1.07763
De'Aaron Fox,2021-11-07,35,17,3,2,3,0.0,0.368,0.333,0.428,29.9,-6.2,3,1.0,76.0,100.0,7.6,10,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,4.0,6.3,1.4,3.3,0.3937,0.201,0.6443,28.1,95.4,111.4,10.88,1.13475
