Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_SAC,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
De'Aaron Fox,2021-01-11,38,21,5,9,1,1.0,0.368,0.333,0.476,30.2,-7.9,5,0.714,98.0,118.0,13.0,11,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.6,5.2,1.5,3.2,0.4609,0.1905,0.6694,28.779999999999998,104.0,119.1,12.29,1.24085
De'Aaron Fox,2021-01-13,36,29,6,6,1,0.0,0.5,0.625,0.674,28.6,4.6,2,0.75,136.0,137.0,24.6,12,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.5,2.8,5.1,1.5,2.9,0.4609,0.2101,0.6569,29.03,105.6,122.6,12.78,1.09589
De'Aaron Fox,2021-01-15,23,14,1,3,0,0.0,0.545,0.333,0.589,30.9,-8.1,4,0.5,90.0,151.0,6.7,13,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,2.9,5.0,1.5,2.8,0.4821000000000001,0.2434,0.6401999999999999,28.64,107.6,125.2,13.43,1.12512
De'Aaron Fox,2021-01-17,39,43,4,13,4,0.0,0.63,0.333,0.704,36.7,19.9,2,0.75,147.0,126.0,41.6,14,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,3.0,5.4,1.7,2.8,0.4918,0.2266999999999999,0.6295,29.890000000000004,108.3,126.4,15.210000000000004,1.11916
De'Aaron Fox,2021-01-20,34,25,4,7,1,0.0,0.556,0.5,0.581,35.6,-1.0,6,0.375,94.0,115.0,14.7,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,2.9,5.5,1.4,3.2,0.5083,0.2624,0.617,30.35,107.7,126.8,15.010000000000002,0.905233
De'Aaron Fox,2021-01-22,37,22,3,7,1,1.0,0.35,0.429,0.468,28.5,3.3,0,0.625,111.0,103.0,15.9,16,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,3.0,5.8,1.3,2.9,0.5012,0.3053,0.6094999999999999,30.07,108.9,126.8,15.28,1.00483
De'Aaron Fox,2021-01-27,39,16,8,10,0,1.0,0.235,0.2,0.39,23.4,-5.9,2,0.875,110.0,111.0,11.8,17,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,3.4,6.1,1.0,2.8,0.4835,0.2753,0.647,29.610000000000003,110.5,126.2,15.09,1.03213
De'Aaron Fox,2021-01-29,34,24,2,4,1,0.0,0.571,0.6,0.703,29.6,-6.4,7,0.714,104.0,128.0,12.8,18,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.7,3.6,6.4,1.1,3.5,0.4906,0.3353,0.6684,30.17,108.5,125.6,16.14,1.1055
De'Aaron Fox,2021-01-30,32,30,6,6,1,0.0,0.462,0.273,0.508,49.0,-2.2,5,0.375,101.0,117.0,15.4,19,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,4.1,6.7,1.0,3.6,0.4549999999999999,0.3626,0.6345000000000001,31.73,106.5,123.0,15.800000000000002,1.08688
De'Aaron Fox,2021-02-01,40,38,4,12,1,0.0,0.583,0.3,0.702,33.5,10.7,6,1.0,131.0,112.0,31.0,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,4.3,7.7,1.1,3.9,0.48,0.3926,0.6678,32.6,112.2,121.8,18.750000000000004,1.14402
De'Aaron Fox,2021-02-03,38,26,1,11,2,0.0,0.529,0.4,0.662,25.5,8.9,3,1.0,134.0,116.0,23.9,21,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,3.9,7.9,1.2,3.7,0.4960999999999999,0.3993,0.6964,32.13,115.8,121.6,19.840000000000003,1.07134
De'Aaron Fox,2021-02-06,38,24,2,5,0,0.0,0.45,0.571,0.551,27.5,-3.1,2,0.5,108.0,126.0,14.9,22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,3.5,7.8,1.1,3.7,0.4911,0.3939,0.6714,32.02,113.0,120.5,18.87,1.14243
De'Aaron Fox,2021-02-07,36,36,4,7,0,1.0,0.6,0.286,0.631,35.0,10.7,1,0.5,131.0,115.0,27.1,23,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,3.8,8.2,1.1,3.4,0.4965999999999999,0.3892,0.6714,32.43,117.1,116.9,20.910000000000004,1.22083
De'Aaron Fox,2021-02-09,39,34,6,10,1,0.0,0.433,0.3,0.507,38.0,5.1,3,0.625,104.0,114.0,22.2,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,4.0,7.9,0.8,3.5,0.4769,0.3859,0.6589,32.559999999999995,112.8,115.7,18.97,1.01635
De'Aaron Fox,2021-02-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.6,7.2,0.7,2.9,0.4213,0.3359,0.6214000000000001,29.0,103.4,104.2,17.5,1.06093
De'Aaron Fox,2021-02-14,30,23,2,9,1,1.0,0.467,0.125,0.58,30.5,8.1,1,0.727,128.0,124.0,20.9,26,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,3.5,7.4,0.7,3.0,0.433,0.3055,0.6315999999999999,29.2,105.1,106.3,18.000000000000004,1.11813
De'Aaron Fox,2021-02-15,34,19,3,8,2,0.0,0.471,0.333,0.531,25.9,-2.2,3,1.0,118.0,138.0,15.4,27,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,3.0,7.2,0.9,3.1,0.4566,0.3188,0.6441000000000001,29.45,105.9,109.0,18.36,1.07648
De'Aaron Fox,2021-02-18,32,11,4,10,1,0.0,0.417,0.0,0.427,22.0,-7.2,4,0.5,93.0,117.0,8.2,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,3.2,7.8,0.9,2.8,0.4412,0.2588,0.6227,28.690000000000005,104.8,107.9,17.9,1.07299
De'Aaron Fox,2021-02-20,40,20,3,9,2,0.0,0.412,0.25,0.477,26.3,-4.4,4,0.556,98.0,122.0,13.3,29,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,2.9,8.1,1.0,2.7,0.4362,0.2565,0.6407999999999999,26.42,104.5,108.4,17.69,1.11263
De'Aaron Fox,2021-02-21,34,13,1,10,2,0.0,0.294,0.4,0.364,25.3,-6.7,4,0.5,82.0,122.0,6.8,30,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,2.6,7.9,1.1,2.5,0.4072999999999999,0.2665,0.5908,25.6,99.6,109.4,15.27,0.854916
De'Aaron Fox,2021-02-23,38,27,1,8,0,1.0,0.5,0.625,0.64,28.3,0.9,4,0.571,117.0,133.0,18.2,31,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,2.6,7.6,0.9,2.6,0.4044,0.289,0.5479,25.880000000000003,97.9,111.1,14.7,1.11011
De'Aaron Fox,2021-02-25,38,29,4,11,1,0.0,0.5,0.429,0.647,30.7,1.2,6,0.8,117.0,139.0,22.3,32,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,2.8,8.2,1.0,3.0,0.4094,0.2748,0.5779,26.2,98.8,112.4,15.44,1.09694
De'Aaron Fox,2021-02-26,38,27,5,6,1,2.0,0.429,0.143,0.522,29.7,4.6,2,0.727,111.0,109.0,19.6,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,2.9,8.1,1.1,3.1,0.3923,0.2605,0.6006,25.67,96.8,111.8,14.69,1.2465
De'Aaron Fox,2021-02-28,41,20,1,14,1,0.0,0.409,0.333,0.421,27.9,-6.9,2,0.25,109.0,130.0,14.5,34,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,2.4,8.5,1.1,3.0,0.3899,0.2638,0.5631,24.660000000000004,97.3,113.4,13.920000000000002,1.16033
De'Aaron Fox,2021-03-03,36,23,0,8,3,0.0,0.5,0.25,0.557,36.0,-10.0,7,0.667,96.0,127.0,12.4,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,2.4,9.3,1.4,3.7,0.4399,0.2888,0.6298,28.26,106.9,126.1,15.160000000000002,1.18781
De'Aaron Fox,2021-03-04,39,32,8,12,0,1.0,0.462,0.333,0.526,33.2,8.9,1,0.6,131.0,130.0,27.5,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.1,3.0,9.6,1.3,3.7,0.4394,0.3096,0.6171,28.53,107.2,126.7,15.82,1.07071
De'Aaron Fox,2021-03-11,34,30,7,9,2,0.0,0.579,0.429,0.693,30.2,9.4,3,0.833,132.0,98.0,26.9,37,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,3.4,9.7,1.3,3.7,0.4502,0.3192,0.6003999999999999,28.96,108.6,122.7,16.97,1.30242
De'Aaron Fox,2021-03-13,40,32,7,6,1,0.0,0.458,0.2,0.563,32.0,5.4,3,0.8,123.0,133.0,22.3,38,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,3.7,9.3,1.3,3.6,0.4543,0.3392,0.6304,29.96,111.6,124.3,18.380000000000003,1.10829
De'Aaron Fox,2021-03-15,37,29,4,8,0,0.0,0.5,0.2,0.559,34.8,-4.3,2,0.667,113.0,127.0,19.6,39,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,3.8,9.2,1.1,3.4,0.4631,0.3342,0.6415,30.81,113.1,124.8,19.01,0.960406
De'Aaron Fox,2021-03-17,36,28,1,7,5,0.0,0.381,0.167,0.524,33.8,3.8,3,0.846,104.0,105.0,20.9,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.7,3.8,8.9,1.4,3.3,0.4718,0.3109,0.6760999999999999,31.660000000000004,115.3,123.1,20.42,1.20676
De'Aaron Fox,2021-03-19,37,29,2,5,2,0.0,0.55,0.429,0.653,29.5,9.4,2,0.8,128.0,105.0,22.7,41,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,3.9,8.6,1.6,3.1,0.4768,0.2913,0.6990000000000001,31.78,116.4,120.3,20.87,1.17914
De'Aaron Fox,2021-03-20,33,16,4,6,0,0.0,0.357,0.0,0.445,27.6,-9.1,2,0.667,92.0,133.0,9.2,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,3.9,8.1,1.5,2.7,0.4625,0.2484,0.6857,31.47,113.9,119.7,19.56,0.900083
De'Aaron Fox,2021-03-22,38,30,6,6,2,0.0,0.565,0.2,0.585,32.5,0.0,3,0.5,115.0,104.0,21.3,43,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,4.0,8.1,1.6,2.8,0.4761,0.2541,0.663,31.75,114.3,119.2,19.73,0.957483
De'Aaron Fox,2021-03-24,40,37,2,3,2,1.0,0.65,0.75,0.772,29.8,14.7,3,0.889,141.0,113.0,30.2,44,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,4.1,7.0,1.7,2.9,0.5002,0.2958,0.7269,31.94,117.5,117.5,21.300000000000004,1.25859
De'Aaron Fox,2021-03-25,36,44,2,7,3,0.0,0.727,0.429,0.833,37.0,14.1,2,0.9,161.0,119.0,39.9,45,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,4.3,6.9,1.7,2.4,0.5228999999999999,0.3137,0.7502,32.04,124.0,116.7,24.05,1.04867
De'Aaron Fox,2021-03-27,38,36,4,6,1,2.0,0.625,0.25,0.699,34.7,13.8,3,1.0,132.0,104.0,28.4,46,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,3.9,6.3,1.8,2.6,0.5391999999999999,0.3054,0.7902,32.19,124.1,114.1,24.14,0.96073
De'Aaron Fox,2021-03-29,34,24,3,5,2,2.0,0.5,0.333,0.594,28.4,3.6,0,0.8,128.0,117.0,21.6,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.5,3.5,5.9,1.8,2.3,0.5313000000000001,0.2958,0.7868999999999999,32.010000000000005,123.7,116.0,23.610000000000003,0.981827
De'Aaron Fox,2021-03-31,34,20,0,4,0,1.0,0.389,0.2,0.484,31.3,-8.1,4,0.833,90.0,128.0,8.1,48,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.3,2.8,5.7,1.7,2.4,0.5244,0.2958,0.7902,31.940000000000005,120.4,115.5,22.19,1.33654
De'Aaron Fox,2021-04-02,29,12,1,5,3,1.0,0.25,0.0,0.276,37.4,-7.6,2,0.5,62.0,110.0,4.7,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,2.5,5.4,2.0,2.4,0.4993999999999999,0.2758,0.7735,32.2,115.3,113.8,20.7,1.06161
De'Aaron Fox,2021-04-03,38,27,3,6,1,1.0,0.417,0.286,0.515,31.9,-5.1,3,1.0,106.0,128.0,16.4,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,2.7,5.3,1.6,2.4,0.5029999999999999,0.2876999999999999,0.7889,32.01,115.5,116.1,20.25,0.988774
