Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_PHI,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Tyrese Maxey,2021-11-08,39,16,9,5,2,1.0,0.316,0.5,0.402,22.9,0.5,0,0.5,98.0,106.0,12.8,11,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,3.3,4.7,0.9,1.6,0.5092000000000001,0.27,0.6691,18.65,115.1,114.0,11.05,1.24985
Tyrese Maxey,2021-11-09,39,31,5,4,1,1.0,0.5,0.444,0.612,27.0,9.3,0,1.0,134.0,123.0,24.6,12,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,3.6,4.9,0.9,1.6,0.518,0.2944,0.7691,19.18,119.1,113.9,12.739999999999998,1.00136
Tyrese Maxey,2021-11-11,40,33,4,5,1,2.0,0.632,0.333,0.733,27.4,8.4,2,1.0,140.0,124.0,28.8,13,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.3,3.5,5.2,1.0,1.5,0.5504,0.3277,0.7834,19.45,123.8,115.1,15.03,1.02894
Tyrese Maxey,2021-11-13,43,24,2,3,0,0.0,0.667,0.75,0.777,15.9,1.6,1,1.0,160.0,132.0,17.6,14,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.5,5.2,0.9,1.4,0.5838,0.4027,0.7834,19.28,132.1,115.4,16.509999999999998,0.990344
Tyrese Maxey,2021-11-16,29,16,4,2,0,0.0,0.5,0.5,0.571,23.6,-0.3,1,0.0,102.0,126.0,10.2,15,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,3.3,4.8,0.9,1.1,0.5588,0.3527,0.6834,19.77,129.4,117.5,15.989999999999998,1.09643
Tyrese Maxey,2021-11-18,35,22,5,4,1,1.0,0.6,0.667,0.656,23.3,10.4,0,0.5,136.0,97.0,20.3,16,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,3.8,4.9,0.9,0.9,0.5438000000000001,0.3694,0.6334,20.07,128.7,116.8,16.68,1.18195
Tyrese Maxey,2021-11-20,35,28,3,9,2,0.0,0.529,0.25,0.668,28.2,10.6,0,1.0,146.0,122.0,27.7,17,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.4,4.0,5.1,1.0,0.6,0.5467000000000001,0.3944,0.6667,20.94,133.1,117.0,18.61,1.07107
Tyrese Maxey,2021-11-22,35,24,1,4,2,0.0,0.364,0.0,0.47,33.7,-0.4,0,1.0,108.0,106.0,15.7,18,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.4,4.0,4.9,1.2,0.6,0.5331,0.3944,0.7,22.67,131.1,116.3,18.99,1.23587
Tyrese Maxey,2021-11-24,33,19,3,5,0,1.0,0.333,0.0,0.49,28.5,-2.7,2,0.9,103.0,121.0,12.4,19,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,3.9,4.9,1.0,0.7,0.4997,0.3444,0.6900000000000001,24.1,125.6,117.3,18.26,1.04052
Tyrese Maxey,2021-11-27,44,15,4,9,0,1.0,0.333,0.333,0.436,22.4,-6.3,4,0.8,90.0,115.0,8.3,20,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,4.0,5.0,0.9,1.0,0.4774000000000001,0.3777,0.77,25.29,121.7,117.2,17.84,1.26576
Tyrese Maxey,2021-11-29,32,9,8,9,0,1.0,0.167,0.25,0.327,18.2,0.3,0,1.0,99.0,97.0,10.0,21,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,3.9,5.4,0.7,1.0,0.4625,0.3527,0.82,24.82,121.8,116.3,17.56,1.05727
Tyrese Maxey,2021-12-01,33,6,6,1,0,0.0,0.231,0.0,0.231,18.3,-11.5,0,0.0,56.0,102.0,0.6,22,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,4.0,5.1,0.6,1.0,0.4356,0.3083,0.72,23.95,114.0,114.2,15.16,0.968426
Tyrese Maxey,2021-12-03,33,11,3,5,1,1.0,0.4,0.0,0.486,16.7,2.2,0,1.0,119.0,108.0,11.3,23,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,3.9,5.1,0.6,0.8,0.4124,0.275,0.72,22.880000000000003,111.9,112.6,13.41,1.12519
Tyrese Maxey,2021-12-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.7,4.8,0.6,0.7,0.3457,0.2,0.62,21.29,95.9,99.4,11.65,1.26463
Tyrese Maxey,2021-12-08,26,6,2,3,0,0.0,0.4,0.333,0.551,15.1,-10.0,3,1.0,85.0,117.0,1.8,25,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.5,4.9,0.6,0.9,0.3357,0.1833,0.72,20.44,94.2,98.5,10.81,1.17105
Tyrese Maxey,2021-12-09,26,11,3,2,2,0.0,0.5,0.0,0.506,21.4,0.9,1,0.5,104.0,126.0,9.3,26,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.9,3.3,4.7,0.7,1.0,0.3257,0.1166,0.72,20.25,91.0,101.4,9.71,0.971055
Tyrese Maxey,2021-12-11,30,14,2,2,0,2.0,0.5,0.5,0.595,22.6,1.7,2,0.5,102.0,104.0,9.2,27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,3.2,4.0,0.5,1.2,0.3228,0.1416,0.67,19.69,86.6,99.6,7.859999999999999,0.912511
Tyrese Maxey,2021-12-13,30,23,0,7,1,0.0,0.529,0.4,0.628,31.9,4.8,3,1.0,112.0,134.0,16.4,28,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,3.1,4.3,0.4,1.5,0.3393,0.1816,0.67,19.51,87.0,102.4,7.93,1.09349
Tyrese Maxey,2021-12-15,42,27,3,5,0,1.0,0.733,0.4,0.827,21.5,6.2,2,1.0,143.0,118.0,22.8,29,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,3.1,4.3,0.4,1.5,0.3793,0.2216,0.6799999999999999,18.81,91.0,102.1,8.969999999999999,1.10628
Tyrese Maxey,2021-12-16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,2.7,3.4,0.4,1.1,0.346,0.1883,0.6,16.57,82.0,90.6,8.14,1.14185
Tyrese Maxey,2021-12-20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,1.9,2.5,0.4,1.1,0.3293,0.1633,0.5,14.75,72.1,80.9,7.140000000000001,1.07904
Tyrese Maxey,2021-12-23,34,17,1,3,2,1.0,0.438,0.2,0.491,26.4,0.8,1,0.667,98.0,113.0,11.9,32,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,1.4,2.7,0.6,1.2,0.35,0.1833,0.5667,15.56,76.3,82.0,8.27,1.0794
Tyrese Maxey,2021-12-26,33,13,3,4,0,0.0,0.455,0.5,0.547,15.9,-2.3,0,1.0,129.0,110.0,10.6,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.1,1.4,2.6,0.5,1.2,0.3555,0.2333,0.5667,15.48,77.3,82.2,8.2,1.21165
Tyrese Maxey,2021-12-28,36,5,2,1,0,0.0,0.182,0.25,0.227,15.6,-16.6,1,0.0,49.0,124.0,-1.6,34,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.6,1.6,2.7,0.5,1.3,0.3737,0.2583,0.5667,17.04,82.2,94.6,8.040000000000001,1.28787
Tyrese Maxey,2021-12-30,33,25,7,4,0,0.0,0.556,0.625,0.694,22.4,12.1,0,0.0,149.0,110.0,20.9,35,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,2.1,2.8,0.5,1.0,0.3893,0.2875,0.4667,17.77,88.6,93.9,9.95,1.03634
Tyrese Maxey,2022-01-03,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,1.8,2.6,0.3,0.9,0.3393,0.2875,0.4166999999999999,15.63,78.2,81.3,9.02,1.20843
Tyrese Maxey,2022-01-05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.6,2.4,0.3,0.7,0.2893,0.2375,0.3666999999999999,13.37,68.0,70.9,8.1,1.01253
Tyrese Maxey,2022-01-07,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.7,1.6,1.7,0.2,0.4,0.2364,0.1975,0.2667,10.18,56.8,57.5,6.459999999999999,1.03384
Tyrese Maxey,2022-01-10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.3,1.2,0.2,0.2,0.1631,0.1575,0.1667,8.03,42.5,45.7,4.18,1.25738
Tyrese Maxey,2022-01-12,38,10,3,3,0,0.0,0.308,0.5,0.385,16.1,-5.3,0,0.0,85.0,119.0,5.5,40,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.6,1.5,0.2,0.2,0.1939,0.2075,0.1667,9.64,51.0,57.6,4.73,0.946463
Tyrese Maxey,2022-01-14,38,23,0,5,1,0.0,0.5,0.714,0.681,20.3,6.6,0,1.0,139.0,109.0,18.7,41,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,1.6,2.0,0.3,0.2,0.2439,0.2789,0.2667,11.67,64.9,68.5,6.6,1.03964
Tyrese Maxey,2022-01-15,40,13,7,4,0,2.0,0.364,0.25,0.492,17.6,-2.9,2,0.8,99.0,104.0,9.2,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,2.2,2.1,0.1,0.3,0.2365,0.2839,0.2799999999999999,10.79,65.0,67.6,6.33,1.18892
Tyrese Maxey,2022-01-17,33,18,4,3,1,0.0,0.5,0.0,0.645,18.4,3.0,0,0.889,142.0,120.0,16.5,43,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.4,2.3,2.0,0.2,0.3,0.241,0.2339,0.2689,11.04,66.3,68.6,6.919999999999999,1.05723
Tyrese Maxey,2022-01-19,35,14,3,2,1,0.0,0.6,0.667,0.7,13.2,-0.6,0,0.0,146.0,119.0,13.1,44,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,2.4,2.1,0.3,0.2,0.2828,0.2756,0.2689,10.8,76.0,68.1,8.389999999999999,0.933111
Tyrese Maxey,2022-01-21,46,19,2,8,0,0.0,0.389,0.5,0.503,18.5,0.1,0,1.0,121.0,119.0,15.0,45,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,1.9,2.5,0.3,0.2,0.2661,0.2631,0.3689,10.41,73.2,69.0,7.8,1.21737
Tyrese Maxey,2022-01-23,42,18,4,6,1,0.0,0.429,0.5,0.556,20.7,-3.1,4,1.0,106.0,119.0,12.6,46,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.5,2.3,3.1,0.4,0.6,0.309,0.3131,0.4689,12.48,83.8,80.9,9.06,1.18122
Tyrese Maxey,2022-01-25,35,10,3,5,0,0.0,0.4,0.5,0.5,14.0,-7.1,1,0.0,114.0,125.0,6.4,47,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,2.6,3.6,0.4,0.7,0.349,0.3631,0.4689,13.88,95.2,93.4,9.7,1.08341
Tyrese Maxey,2022-01-27,39,14,7,10,0,2.0,0.357,0.333,0.444,21.3,-0.5,2,0.5,100.0,90.0,12.3,48,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,3.3,4.6,0.4,0.9,0.3847,0.3964,0.5189,16.009999999999998,105.2,102.4,10.93,0.968718
Tyrese Maxey,2022-01-29,41,13,2,7,1,0.0,0.5,0.333,0.523,17.0,-2.5,2,0.0,109.0,115.0,11.1,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.2,3.5,5.3,0.5,1.1,0.4347,0.4296999999999999,0.5189,17.71,116.1,113.9,12.04,1.17991
Tyrese Maxey,2022-01-31,42,33,3,8,1,4.0,0.565,0.25,0.633,28.4,11.1,3,0.857,127.0,109.0,29.0,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,3.5,5.8,0.6,1.4,0.4604,0.4046999999999999,0.6046,18.94,120.3,112.9,14.39,0.986117
Tyrese Maxey,2022-02-02,38,22,8,7,1,0.0,0.563,0.5,0.652,21.4,8.4,0,1.0,145.0,116.0,21.9,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.4,4.3,6.0,0.6,1.4,0.4667,0.3833,0.6046,19.05,120.9,113.6,14.71,1.15598
