Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_PHI,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Tyrese Maxey,2021-01-11,31,15,6,4,0,2.0,0.5,0.0,0.519,23.9,-0.9,2,1.0,97.0,113.0,11.6,11,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.6,2.2,0.7,0.8,0.4709,0.2042,0.2,20.39,105.5,110.3,7.93,1.14315
Tyrese Maxey,2021-01-12,36,16,3,8,1,0.0,0.389,0.167,0.414,22.9,-8.2,1,0.333,111.0,124.0,9.9,12,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,2.7,2.7,0.8,0.8,0.4848,0.2209,0.2333,20.2,108.3,112.5,8.75,1.11386
Tyrese Maxey,2021-01-14,26,15,1,1,1,0.0,0.6,0.333,0.689,21.8,-3.4,2,1.0,117.0,112.0,10.0,13,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,2.8,2.7,0.8,0.9,0.5073000000000001,0.2542,0.3333,20.56,112.9,111.6,9.56,1.15967
Tyrese Maxey,2021-01-16,25,12,3,0,0,0.0,0.385,0.0,0.432,22.6,-5.7,0,1.0,103.0,111.0,6.2,14,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,3.1,2.6,0.8,0.9,0.5458000000000001,0.2542,0.4333,21.28,121.4,112.3,10.32,1.03095
Tyrese Maxey,2021-01-20,21,0,2,2,0,0.0,0.0,0.0,0.0,8.7,-14.4,0,0.0,33.0,119.0,-1.6,15,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,3.1,2.8,0.7,0.8,0.4902,0.2542,0.4333,20.1,115.3,114.9,9.61,1.0566
Tyrese Maxey,2021-01-22,6,2,3,0,0,0.0,1.0,0.0,1.0,7.0,3.5,0,0.0,200.0,110.0,2.6,16,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,3.2,2.6,0.6,0.7,0.5402,0.2042,0.4333,18.62,124.7,114.5,9.21,1.15913
Tyrese Maxey,2021-01-23,13,2,2,0,2,0.0,0.25,0.0,0.25,13.3,-1.4,0,0.0,57.0,97.0,2.2,17,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,3.2,2.4,0.7,0.7,0.5252,0.1375,0.3333,17.9,118.9,114.1,8.650000000000002,0.985292
Tyrese Maxey,2021-01-25,21,17,2,2,3,0.0,0.5,0.667,0.638,29.3,13.9,1,1.0,129.0,117.0,14.2,18,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,3.2,2.5,1.0,0.8,0.4751999999999999,0.2042,0.4333,20.44,110.5,113.0,9.81,1.07395
Tyrese Maxey,2021-01-27,6,4,0,0,0,0.0,0.4,0.0,0.4,37.8,-10.9,0,0.0,78.0,117.0,1.3,19,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,2.9,2.3,0.9,0.8,0.4569,0.1542,0.4333,21.84,105.5,113.8,8.500000000000002,1.09229
Tyrese Maxey,2021-01-29,10,8,0,0,0,0.0,0.6,0.0,0.68,29.9,-5.5,1,1.0,115.0,102.0,3.9,20,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,2.2,1.7,0.7,0.7,0.4624,0.1167,0.5333,21.72,104.0,112.2,6.029999999999999,1.14632
Tyrese Maxey,2021-01-31,18,9,1,3,0,0.0,0.375,0.333,0.507,19.9,1.3,0,1.0,127.0,118.0,7.0,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,1.7,1.6,0.7,0.5,0.4499000000000001,0.15,0.5333,21.32,107.0,112.7,5.569999999999999,1.09395
Tyrese Maxey,2021-02-03,5,0,2,1,0,0.0,0.0,0.0,0.0,9.4,-9.5,0,0.0,63.0,108.0,0.2,22,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,1.6,0.9,0.6,0.4,0.411,0.1333,0.5,19.97,102.2,111.1,4.6,1.1192
Tyrese Maxey,2021-02-04,21,15,2,4,1,0.0,0.625,0.5,0.768,24.8,8.2,2,0.75,133.0,123.0,12.2,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.9,1.7,1.2,0.6,0.4,0.4135,0.15,0.475,20.27,103.8,112.2,4.82,1.21
Tyrese Maxey,2021-02-06,3,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-13.0,0,0.0,0.0,108.0,-0.1,24,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1.5,1.2,0.6,0.4,0.375,0.15,0.375,18.009999999999998,93.5,111.9,4.19,1.19752
Tyrese Maxey,2021-02-09,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.7,1.3,1.0,0.6,0.4,0.375,0.15,0.375,17.14,90.2,100.0,4.35,1.0677
Tyrese Maxey,2021-02-11,13,5,1,0,0,0.0,0.25,0.0,0.296,29.9,-19.9,0,1.0,68.0,133.0,0.1,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.1,1.0,0.6,0.4,0.3,0.15,0.475,19.43,77.0,102.3,4.1,0.977453
Tyrese Maxey,2021-02-13,10,6,0,3,0,0.0,0.333,0.0,0.436,37.7,-6.0,1,1.0,98.0,134.0,3.7,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.9,1.3,0.4,0.5,0.3082999999999999,0.15,0.575,21.87,81.1,106.0,4.25,1.25809
Tyrese Maxey,2021-02-15,13,6,0,0,0,0.0,0.375,0.0,0.375,25.8,-14.6,0,0.0,85.0,139.0,1.2,28,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.3,0.7,1.1,0.1,0.4,0.2957999999999999,0.0833,0.475,21.52,76.7,108.2,2.95,0.904498
Tyrese Maxey,2021-02-17,12,10,2,0,0,0.0,0.571,0.0,0.635,31.7,-4.8,1,1.0,108.0,113.0,6.3,29,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.9,1.1,0.1,0.5,0.3128999999999999,0.0833,0.575,20.91,79.7,107.8,3.45,1.14975
Tyrese Maxey,2021-02-19,17,6,3,3,0,0.0,0.273,0.0,0.273,34.4,-19.1,3,0.0,67.0,116.0,-0.5,30,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1.2,1.4,0.1,0.7,0.2801999999999999,0.0833,0.475,21.36,74.9,109.2,3.01,1.0109
Tyrese Maxey,2021-02-21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8,1.1,1.1,0.1,0.7,0.2426999999999999,0.0499999999999999,0.375,19.37,62.2,97.4,2.31,0.832156
Tyrese Maxey,2021-02-23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.8,0.9,1.0,0.1,0.7,0.2426999999999999,0.0499999999999999,0.375,18.43,55.9,86.6,2.29,1.03427
Tyrese Maxey,2021-02-25,5,2,1,1,0,0.0,0.5,0.0,0.5,19.6,-6.3,0,0.0,116.0,106.0,1.2,33,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.8,0.7,0.0,0.5,0.2301999999999999,0.0,0.3,17.91,54.2,84.9,1.19,1.10494
Tyrese Maxey,2021-02-27,8,0,1,1,0,1.0,0.0,0.0,0.0,0.0,2.7,0,0.0,226.0,103.0,1.7,34,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.8,0.8,0.0,0.5,0.2301999999999999,0.0,0.3,17.91,76.8,84.4,1.37,0.983607
Tyrese Maxey,2021-03-01,17,4,2,5,0,1.0,0.667,0.0,0.667,9.8,1.8,1,0.0,138.0,109.0,5.3,35,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.0,1.3,0.0,0.6,0.2969,0.0,0.3,18.89,90.6,95.3,1.9,1.02648
Tyrese Maxey,2021-03-03,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4,0.9,1.3,0.0,0.6,0.2719,0.0,0.1999999999999999,15.9,83.8,82.0,1.89,1.20857
Tyrese Maxey,2021-03-11,5,4,0,0,0,0.0,0.5,0.0,0.5,35.4,-6.9,0,0.0,105.0,115.0,2.0,37,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.9,1.0,0.0,0.5,0.2886,0.0,0.1,15.669999999999998,84.5,80.1,1.72,1.16706
Tyrese Maxey,2021-03-12,6,2,0,0,0,0.0,0.5,0.0,0.5,13.3,-8.9,0,0.0,106.0,109.0,1.0,38,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,0.9,1.0,0.0,0.5,0.3011,0.0,0.1,14.419999999999998,86.6,77.1,1.7,1.12589
Tyrese Maxey,2021-03-14,9,5,1,2,0,1.0,0.4,0.0,0.425,33.0,-5.4,1,0.5,96.0,102.0,3.3,39,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3,0.8,1.2,0.0,0.5,0.284,0.0,0.05,14.55,85.4,76.0,1.4,0.780735
Tyrese Maxey,2021-03-16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.5,0.9,0.0,0.2,0.2567,0.0,0.05,11.11,78.7,64.4,1.45,1.17426
Tyrese Maxey,2021-03-17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.5,0.9,0.0,0.2,0.2567,0.0,0.05,11.11,78.7,64.4,1.45,1.10695
Tyrese Maxey,2021-03-20,15,9,1,1,0,0.0,0.571,1.0,0.643,23.9,-4.9,1,0.0,120.0,111.0,4.9,42,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.6,0.6,1.0,0.0,0.3,0.3137999999999999,0.1,0.05,13.5,90.7,75.5,1.94,0.986259
Tyrese Maxey,2021-03-21,15,6,3,1,0,0.0,0.75,0.0,0.75,15.9,-3.1,1,0.0,118.0,104.0,4.2,43,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8,1.0,0.0,0.4,0.3388,0.1,0.05,13.13,90.9,75.3,2.24,1.00094
Tyrese Maxey,2021-03-23,11,5,1,0,0,0.0,0.667,0.5,0.833,11.2,4.1,0,0.0,170.0,105.0,3.6,44,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.8,0.9,0.0,0.4,0.4054999999999999,0.15,0.05,14.25,85.3,75.5,2.43,1.00966
Tyrese Maxey,2021-03-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-7.9,0,0.0,0.0,111.0,0.0,45,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.6,0.4,0.0,0.3,0.3388,0.15,0.05,13.27,71.5,75.7,1.9,1.20983
Tyrese Maxey,2021-03-27,8,4,0,0,0,0.0,0.333,1.0,0.515,21.9,-2.7,0,0.5,109.0,131.0,1.9,46,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.6,0.4,0.0,0.3,0.3721,0.25,0.1,15.46,82.4,88.8,2.09,0.91043
Tyrese Maxey,2021-03-30,16,13,2,1,0,0.0,0.444,0.333,0.604,32.9,3.7,0,1.0,124.0,117.0,9.2,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.8,0.5,0.0,0.3,0.3665,0.2833,0.2,15.21,84.3,89.0,2.81,1.07044
Tyrese Maxey,2021-04-01,22,6,2,4,0,1.0,0.25,0.0,0.338,21.3,-10.5,2,1.0,78.0,98.0,2.9,48,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,1.0,0.9,0.0,0.5,0.3415,0.2833,0.3,16.009999999999998,81.5,87.9,3.0,1.19669
Tyrese Maxey,2021-04-03,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.9,0.7,0.0,0.4,0.3015,0.2833,0.25,12.71,71.9,77.7,2.67,1.16054
Tyrese Maxey,2021-04-04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.9,0.7,0.0,0.4,0.3015,0.2833,0.25,12.71,71.9,77.7,2.67,1.04449
Tyrese Maxey,2021-04-06,1,0,0,0,0,0.0,0.0,0.0,0.0,38.2,-56.6,0,0.0,0.0,112.0,-1.1,51,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.9,0.7,0.0,0.4,0.3015,0.2833,0.25,16.53,71.9,88.9,2.56,0.911379
