Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_NYK,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Jalen Brunson,2023-11-28,34,12,3,7,3,0.0,0.556,0.4,0.636,14.5,4.8,2,0.0,132.0,96.0,13.3,17,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,3.3,5.7,0.8,1.5,0.5155000000000001,0.4904,0.72,26.35,136.0,117.9,19.97,1.18966
Jalen Brunson,2023-11-30,40,42,6,8,1,0.0,0.542,0.583,0.739,31.7,17.1,1,0.9,157.0,116.0,37.0,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,3.7,5.9,0.9,1.6,0.5276,0.4862,0.71,26.82,137.8,118.0,21.78,1.22186
Jalen Brunson,2023-12-01,37,22,5,8,1,0.0,0.429,0.375,0.513,28.2,-0.7,2,1.0,114.0,111.0,16.2,19,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.4,4.1,6.6,0.9,1.7,0.5122,0.4737,0.71,27.2,134.7,117.2,21.94,1.0453
Jalen Brunson,2023-12-05,34,24,3,6,1,0.0,0.455,0.0,0.478,33.5,-8.0,3,0.571,101.0,149.0,14.1,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,4.1,6.8,0.9,1.8,0.5101,0.4307999999999999,0.7071000000000001,27.35,133.3,118.5,21.630000000000003,1.14638
Jalen Brunson,2023-12-08,34,23,1,4,1,0.0,0.471,0.0,0.549,27.8,-2.8,1,0.778,123.0,139.0,15.4,21,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,4.2,6.4,1.0,1.6,0.5151000000000001,0.3707999999999999,0.6849,27.8,132.9,119.6,21.6,1.15818
Jalen Brunson,2023-12-11,38,21,2,9,1,0.0,0.583,0.6,0.717,24.9,-6.3,7,0.667,113.0,136.0,13.5,22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,3.7,6.6,1.1,2.3,0.5298999999999999,0.3708,0.6516,26.98,128.7,122.0,20.22,1.18718
Jalen Brunson,2023-12-13,39,23,7,8,2,0.0,0.316,0.0,0.442,30.8,-1.9,3,0.688,101.0,116.0,16.0,23,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.1,4.0,6.7,1.3,2.4,0.5044000000000001,0.3208,0.6204000000000001,27.31,124.6,121.8,19.28,1.22346
Jalen Brunson,2023-12-15,35,50,6,9,5,0.0,0.739,1.0,0.927,37.5,34.2,2,0.778,179.0,116.0,51.4,24,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,4.2,7.0,1.8,2.5,0.5316,0.3708,0.5982000000000001,28.840000000000003,127.8,120.9,22.33,1.20692
Jalen Brunson,2023-12-16,34,22,7,6,0,0.0,0.412,0.4,0.56,26.5,-0.9,2,1.0,123.0,147.0,17.2,25,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,4.6,7.3,1.8,2.5,0.5103000000000001,0.3858,0.6382,28.840000000000003,128.1,124.8,22.39,1.14561
Jalen Brunson,2023-12-18,37,29,4,3,1,1.0,0.476,0.5,0.613,31.9,4.8,4,1.0,113.0,109.0,19.7,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,4.4,6.8,1.6,2.7,0.4979,0.3858,0.7382,28.73,125.6,123.5,21.38,1.2689
Jalen Brunson,2023-12-20,32,16,7,8,1,0.0,0.4,0.333,0.477,25.1,-0.8,3,0.75,105.0,104.0,13.6,27,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,4.8,6.9,1.4,2.8,0.4822999999999999,0.3791,0.8131999999999999,29.790000000000003,122.9,124.3,21.41,1.20831
Jalen Brunson,2023-12-23,37,36,3,7,0,1.0,0.577,0.6,0.659,34.5,10.8,3,1.0,126.0,131.0,26.5,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,4.5,6.8,1.3,3.0,0.4858,0.3807999999999999,0.8231999999999999,30.070000000000004,119.8,125.8,20.360000000000003,1.06767
Jalen Brunson,2023-12-25,37,38,4,6,1,0.0,0.536,0.333,0.594,36.1,7.7,0,0.778,131.0,125.0,30.4,29,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,4.4,6.6,1.3,2.8,0.4965,0.3766,0.8009999999999999,30.86,121.5,127.2,21.78,1.07298
Jalen Brunson,2023-12-27,37,24,4,7,2,1.0,0.474,0.2,0.566,30.2,1.5,5,1.0,111.0,124.0,17.3,30,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,4.5,6.7,1.4,3.0,0.4984,0.3966,0.8439,30.529999999999998,122.5,124.7,22.1,1.03516
Jalen Brunson,2023-12-29,34,20,7,8,0,1.0,0.267,0.0,0.493,28.3,0.1,3,1.0,103.0,112.0,15.7,31,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,5.1,7.1,1.3,3.2,0.4779999999999999,0.3966,0.8661,30.58,120.5,122.0,22.13,1.12295
Jalen Brunson,2023-12-30,41,28,1,6,0,1.0,0.409,0.5,0.539,29.4,-6.0,4,0.667,112.0,145.0,15.0,32,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,5.0,6.8,1.2,2.9,0.4606,0.3866,0.8661000000000001,31.03,120.4,122.9,22.28,1.0102
Jalen Brunson,2024-01-01,41,16,4,14,1,0.0,0.217,0.111,0.317,28.1,-3.7,2,1.0,99.0,114.0,10.3,33,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,4.7,7.4,1.1,2.8,0.4507,0.3977,0.8972999999999999,30.76,120.2,122.7,21.71,1.03617
Jalen Brunson,2024-01-03,38,31,3,13,0,0.0,0.591,0.444,0.691,30.4,8.6,4,1.0,136.0,114.0,25.6,34,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.4,7.8,0.6,3.0,0.4359,0.3420999999999999,0.9195,30.05,115.9,122.5,19.13,1.03202
Jalen Brunson,2024-01-05,32,29,3,2,1,1.0,0.55,0.444,0.68,28.5,11.3,0,1.0,140.0,96.0,23.0,35,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,4.0,7.4,0.7,2.8,0.4497,0.3465,0.9195,30.25,117.6,117.4,19.71,0.91005
Jalen Brunson,2024-01-06,35,33,3,8,0,0.0,0.556,0.5,0.751,29.5,10.9,2,1.0,150.0,111.0,28.1,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.1,3.9,7.9,0.6,2.6,0.4577,0.3465,0.9195,30.01,121.3,117.6,20.55,1.13405
Jalen Brunson,2024-01-09,26,12,3,7,0,0.0,0.273,0.143,0.44,22.3,1.1,0,0.833,130.0,98.0,11.3,37,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.7,3.5,7.8,0.5,2.3,0.445,0.3275,0.9277999999999998,29.73,123.8,117.0,20.32,1.15389
Jalen Brunson,2024-01-11,39,30,2,8,1,0.0,0.455,0.333,0.578,32.0,-1.5,4,0.889,119.0,134.0,20.2,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,3.4,7.9,0.6,2.4,0.4328,0.3008,0.9167,29.48,123.1,117.3,19.69,1.2012
Jalen Brunson,2024-01-13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,3.0,7.3,0.5,2.4,0.3792,0.2674999999999999,0.8389000000000001,25.870000000000005,110.0,104.8,16.65,1.28433
Jalen Brunson,2024-01-15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,2.6,6.6,0.3,1.9,0.3318,0.2474999999999999,0.7388999999999999,22.85,98.9,92.4,14.919999999999998,1.11235
Jalen Brunson,2024-01-17,37,30,3,7,0,0.0,0.524,0.444,0.623,31.2,8.3,2,0.571,126.0,106.0,21.5,41,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,2.2,6.5,0.3,1.8,0.3575,0.2919,0.696,23.14,101.2,91.8,15.5,1.2256
Jalen Brunson,2024-01-18,40,41,8,8,2,1.0,0.519,0.5,0.627,40.2,9.4,6,0.846,115.0,103.0,31.2,42,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.2,2.9,6.7,0.5,2.0,0.3685,0.2919,0.7139,24.22,101.5,87.6,17.12,1.25762
Jalen Brunson,2024-01-20,35,38,5,9,1,0.0,0.565,0.455,0.729,33.7,15.4,3,1.0,155.0,103.0,32.1,43,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.4,3.0,6.2,0.5,2.1,0.4033,0.3263,0.7139,24.78,107.1,86.5,19.3,1.15094
Jalen Brunson,2024-01-23,36,30,3,4,0,0.0,0.5,0.286,0.598,33.8,1.0,2,0.857,123.0,120.0,19.5,44,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,3.0,5.3,0.5,1.9,0.3942,0.3105,0.6996,25.12,105.8,87.1,18.69,1.21197
Jalen Brunson,2024-01-25,27,21,1,4,0,0.0,0.7,0.5,0.831,26.0,7.0,2,1.0,153.0,103.0,17.9,45,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,2.8,5.5,0.4,2.1,0.4091999999999999,0.3160999999999999,0.6996,24.87,107.1,87.8,18.18,1.10632
Jalen Brunson,2024-01-27,38,32,5,8,1,1.0,0.545,0.5,0.661,28.8,12.0,0,0.8,151.0,117.0,29.0,46,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,3.0,5.5,0.5,1.9,0.4080999999999999,0.3160999999999999,0.6796,24.800000000000004,107.2,88.4,18.270000000000003,1.51583
Jalen Brunson,2024-01-29,34,32,4,7,1,0.0,0.542,0.333,0.611,39.5,7.2,2,0.8,122.0,102.0,24.7,47,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,3.1,5.5,0.6,2.1,0.4349999999999999,0.3351,0.6763,26.52,106.4,88.8,19.61,1.31987
Jalen Brunson,2024-01-30,38,29,3,9,0,1.0,0.435,0.333,0.547,31.3,4.5,0,0.875,136.0,122.0,23.6,48,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.3,3.2,5.6,0.5,1.7,0.433,0.3351,0.6749,26.45,108.1,87.6,19.95,1.37271
Jalen Brunson,2024-02-01,37,40,5,1,0,0.0,0.5,0.167,0.574,38.7,8.0,2,0.818,126.0,113.0,23.6,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,3.7,5.7,0.5,1.9,0.483,0.3518,0.7567,30.32,120.7,98.9,22.31,1.24894
Jalen Brunson,2024-02-03,45,36,6,10,0,0.0,0.484,0.167,0.535,34.6,8.3,3,0.833,119.0,126.0,26.1,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,4.3,6.7,0.5,2.2,0.5314,0.3685,0.8400000000000001,33.78,132.6,111.5,24.92,1.05171
