Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Shai Gilgeous-Alexander,2024-10-24,OKC,@,DEN,36:12,28,7,8,2,3,.458,.333,.534,31.6,17.9,2,.800,115,86,25.0
Shai Gilgeous-Alexander,2024-10-26,OKC,@,CHI,29:30,23,8,2,4,0,.429,.222,.515,30.2,11.1,1,1.000,105,77,19.1
Shai Gilgeous-Alexander,2024-10-27,OKC,,ATL,36:01,35,11,9,3,3,.458,.375,.607,35.2,18.1,1,.909,140,94,35.5
Shai Gilgeous-Alexander,2024-10-30,OKC,,SAS,27:35,18,4,5,1,0,.350,.200,.431,35.7,-3.3,1,1.000,92,100,11.1
Shai Gilgeous-Alexander,2024-11-01,OKC,@,POR,28:23,30,7,6,1,0,.667,.167,.727,34.4,8.3,3,.833,141,116,26.1
Shai Gilgeous-Alexander,2024-11-02,OKC,@,LAC,31:20,25,3,9,0,1,.500,.500,.696,30.8,12.7,3,1.000,132,97,22.1
Shai Gilgeous-Alexander,2024-11-04,OKC,,ORL,35:04,21,6,9,1,0,.500,.333,.591,27.3,5.2,4,1.000,110,87,16.5
Shai Gilgeous-Alexander,2024-11-06,OKC,@,DEN,38:49,28,2,6,1,1,.526,.000,.598,31.3,-3.3,8,.800,96,122,16.0
Shai Gilgeous-Alexander,2024-11-08,OKC,,HOU,29:02,29,5,4,1,1,.688,.500,.760,32.9,11.9,3,.857,136,106,24.4
Shai Gilgeous-Alexander,2024-11-10,OKC,,GSW,33:44,24,5,4,0,1,.353,.000,.518,33.2,-2.7,4,.857,104,131,15.1
Shai Gilgeous-Alexander,2024-11-11,OKC,,LAC,39:21,45,3,9,5,2,.619,.500,.802,31.6,23.4,1,.938,168,121,46.5
Shai Gilgeous-Alexander,2024-11-13,OKC,,NOP,32:37,29,5,5,2,2,.480,.429,.551,40.8,10.3,2,.667,107,92,22.3
Shai Gilgeous-Alexander,2024-11-15,OKC,,PHO,32:56,28,6,4,0,1,.440,.286,.523,38.1,7.9,2,1.000,109,94,18.6
Shai Gilgeous-Alexander,2024-11-17,OKC,,DAL,38:28,36,2,8,2,2,.684,1.000,.755,29.2,16.1,1,.818,154,128,35.3
Shai Gilgeous-Alexander,2024-11-19,OKC,@,SAS,37:16,32,3,8,3,0,.550,.625,.707,29.3,12.1,4,.833,129,109,26.3
Shai Gilgeous-Alexander,2024-11-20,OKC,,POR,38:42,28,5,4,3,1,.368,.000,.556,29.3,6.2,2,1.000,124,103,23.5
Shai Gilgeous-Alexander,2024-11-25,OKC,@,SAC,34:38,37,4,11,0,0,.650,.571,.745,38.2,11.5,6,.636,133,116,28.7
Shai Gilgeous-Alexander,2024-11-27,OKC,@,GSW,38:37,35,9,5,1,2,.464,.250,.540,39.8,6.0,3,.600,102,98,23.4
Shai Gilgeous-Alexander,2024-11-29,OKC,@,LAL,36:59,36,6,9,2,1,.464,.300,.571,40.7,18.9,3,.875,123,102,29.0
Shai Gilgeous-Alexander,2024-12-01,OKC,@,HOU,36:07,32,8,5,2,0,.526,.429,.671,30.7,12.3,2,.818,133,116,27.8
Shai Gilgeous-Alexander,2024-12-03,OKC,,UTA,30:07,26,6,7,3,0,.579,.333,.654,27.6,13.5,0,1.000,157,106,25.6
Shai Gilgeous-Alexander,2024-12-05,OKC,@,TOR,29:38,30,4,5,2,2,.500,.100,.588,38.6,8.5,2,.875,120,90,23.9
Shai Gilgeous-Alexander,2024-12-07,OKC,@,NOP,34:28,31,2,4,0,0,.556,.333,.666,33.3,-1.8,4,.833,122,117,19.0
Shai Gilgeous-Alexander,2024-12-10,OKC,,DAL,37:51,39,8,5,3,1,.652,.556,.788,28.7,20.3,2,1.000,151,101,35.3
Shai Gilgeous-Alexander,2024-12-14,OKC,,HOU,37:37,32,8,6,5,1,.381,.333,.580,34.4,16.8,1,.933,123,85,30.2
Shai Gilgeous-Alexander,2024-12-19,OKC,@,ORL,36:25,35,4,6,4,2,.577,.200,.630,40.6,14.3,4,1.000,113,97,29.2
Shai Gilgeous-Alexander,2024-12-20,OKC,@,MIA,37:34,25,7,4,2,0,.400,.333,.483,34.3,1.6,3,1.000,99,99,15.8
Shai Gilgeous-Alexander,2024-12-23,OKC,,WAS,35:23,41,9,3,3,3,.560,.500,.697,34.4,19.7,3,1.000,138,95,36.0
Shai Gilgeous-Alexander,2024-12-26,OKC,@,IND,37:59,45,7,8,1,2,.682,.800,.838,32.4,28.6,1,1.000,170,113,43.9
Shai Gilgeous-Alexander,2024-12-28,OKC,@,CHO,33:00,22,4,6,2,1,.533,.167,.624,30.9,2.4,6,.833,101,92,15.2
Shai Gilgeous-Alexander,2024-12-29,OKC,,MEM,28:04,35,6,7,1,4,.737,.200,.809,32.7,28.4,1,1.000,160,94,36.4
Shai Gilgeous-Alexander,2024-12-31,OKC,,MIN,34:20,40,3,2,4,0,.652,.600,.742,37.7,18.0,3,.778,132,104,32.4
Shai Gilgeous-Alexander,2025-01-02,OKC,,LAC,30:07,29,3,8,2,0,.529,.400,.692,33.4,16.6,1,1.000,143,100,27.8
Shai Gilgeous-Alexander,2025-01-03,OKC,,NYK,36:41,33,4,7,1,1,.462,.667,.567,38.3,6.0,2,1.000,120,114,25.4
Shai Gilgeous-Alexander,2025-01-05,OKC,,BOS,38:52,33,11,6,3,2,.478,.500,.622,33.5,17.4,3,1.000,125,87,30.2
Shai Gilgeous-Alexander,2025-01-08,OKC,@,CLE,38:15,31,5,4,3,2,.481,.167,.539,38.3,-2.1,5,1.000,98,122,19.4
Shai Gilgeous-Alexander,2025-01-10,OKC,@,NYK,29:22,39,3,2,2,1,.714,1.000,.795,38.7,19.4,2,1.000,151,101,32.5
