Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Kyrie Irving,2023-10-25,DAL,@,SAS,36:15,22,2,6,1,0,.417,.125,.450,28.9,-5.1,2,1.000,100,114,11.8
Kyrie Irving,2023-10-27,DAL,,BRK,33:57,17,7,6,0,0,.353,.250,.453,23.6,-2.8,0,1.000,113,122,13.4
Kyrie Irving,2023-10-30,DAL,@,MEM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kyrie Irving,2023-11-01,DAL,,CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kyrie Irving,2023-11-03,DAL,@,DEN,34:52,22,1,7,4,2,.600,.200,.656,25.1,8.9,3,.750,124,124,21.9
Kyrie Irving,2023-11-05,DAL,,CHO,33:58,18,3,10,1,1,.429,.333,.571,21.8,3.6,2,1.000,124,113,17.0
Kyrie Irving,2023-11-06,DAL,@,ORL,36:55,21,6,10,3,0,.400,.333,.473,30.2,4.1,3,.600,106,97,17.8
Kyrie Irving,2023-11-08,DAL,,TOR,35:52,22,4,5,0,0,.421,.429,.541,25.3,-2.4,1,1.000,113,126,14.8
Kyrie Irving,2023-11-10,DAL,,LAC,28:17,27,6,3,2,0,.421,.556,.624,34.2,7.9,2,1.000,136,125,21.6
Kyrie Irving,2023-11-12,DAL,@,NOP,29:01,35,6,7,0,1,.650,.700,.838,30.9,22.4,1,1.000,162,119,32.6
Kyrie Irving,2023-11-14,DAL,@,NOP,25:46,17,2,6,0,0,.462,.429,.576,24.2,5.3,1,.500,131,134,13.3
Kyrie Irving,2023-11-15,DAL,@,WAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kyrie Irving,2023-11-18,DAL,@,MIL,33:42,39,4,6,1,0,.552,.300,.634,39.1,10.1,2,1.000,129,126,28.3
Kyrie Irving,2023-11-19,DAL,,SAC,33:00,23,2,1,0,0,.471,.333,.599,26.8,-3.8,1,1.000,120,141,13.8
Kyrie Irving,2023-11-22,DAL,@,LAL,34:48,28,6,2,2,0,.500,.500,.612,32.1,9.8,2,1.000,114,106,20.6
Kyrie Irving,2023-11-25,DAL,@,LAC,32:11,26,6,3,1,0,.500,.429,.579,32.9,10.5,1,1.000,114,113,17.7
Kyrie Irving,2023-11-28,DAL,,HOU,35:44,27,2,5,1,1,.364,.286,.520,32.1,4.2,0,1.000,123,121,20.6
Kyrie Irving,2023-12-01,DAL,,MEM,35:56,10,5,5,0,0,.200,.000,.291,21.7,-14.2,1,.800,75,120,3.5
Kyrie Irving,2023-12-02,DAL,,OKC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kyrie Irving,2023-12-06,DAL,,UTA,27:11,26,3,4,3,0,.688,.571,.813,25.8,14.4,1,,152,91,24.1
Kyrie Irving,2023-12-08,DAL,@,POR,13:21,11,2,2,1,0,.667,,.751,22.8,11.4,0,1.000,163,106,11.0
Kyrie Irving,2023-12-11,DAL,@,MEM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kyrie Irving,2023-12-12,DAL,,LAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kyrie Irving,2023-12-14,DAL,,MIN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kyrie Irving,2023-12-16,DAL,@,POR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kyrie Irving,2023-12-18,DAL,@,DEN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kyrie Irving,2023-12-20,DAL,,LAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
