Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_LAC,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Paul George,36,15,10,4,2,0.0,0.333,0.286,0.512,22.5,-1.5,5,0.833,90.0,91.0,9.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,4.0,2.0,5.0,0.333,0.286,0.833,22.5,90.0,91.0,9.0,1.04326,0,2022,10,20,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Paul George,39,40,6,6,2,1.0,0.516,0.3,0.602,44.6,8.3,4,1.0,113.0,111.0,29.4,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.5,8.0,5.0,2.0,4.5,0.4245,0.293,0.9165,33.55,101.5,101.0,19.2,1.0968,1,2022,10,22,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Paul George,34,16,7,4,2,0.0,0.364,0.333,0.587,21.3,3.9,2,1.0,115.0,114.0,14.0,3,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.666666666666668,7.666666666666667,4.666666666666667,2.0,3.6666666666666665,0.4043333333333334,0.3063333333333333,0.9443333333333334,29.46666666666667,106.0,105.33333333333331,17.466666666666665,1.03161,2,2022,10,23,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Paul George,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,5.75,3.5,1.5,2.75,0.30325,0.22975,0.70825,22.1,79.5,79.0,13.1,1.12937,3,2022,10,25,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Paul George,31,10,7,3,0,0.0,0.333,0.0,0.388,22.6,-12.8,3,1.0,80.0,125.0,4.0,5,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,6.0,3.4,1.2,2.8,0.3092,0.1838,0.7666000000000001,22.2,79.6,88.2,11.28,0.89343,4,2022,10,27,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Paul George,28,14,3,3,1,0.0,0.263,0.25,0.352,39.0,-12.5,4,1.0,67.0,120.0,1.9,6,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.833333333333334,5.5,3.333333333333333,1.1666666666666667,3.0,0.3015,0.1948333333333333,0.8055,25.0,77.5,93.5,9.716666666666669,1.23414,5,2022,10,30,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Paul George,38,35,9,8,6,2.0,0.577,0.5,0.662,34.6,24.3,3,0.0,120.0,78.0,33.9,7,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.571428571428573,6.0,4.0,1.8571428571428568,3.0,0.3408571428571428,0.2384285714285714,0.6904285714285715,26.37142857142857,83.57142857142857,91.28571428571428,13.171428571428567,1.25506,6,2022,10,31,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
Paul George,37,28,4,5,1,0.0,0.5,0.375,0.618,33.9,0.7,5,0.833,110.0,109.0,18.3,8,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,5.75,4.125,1.75,3.25,0.36075,0.2555,0.70825,27.3125,86.875,93.5,13.8125,0.913462,7,2022,11,2,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Paul George,38,32,2,6,1,0.0,0.688,0.667,0.839,29.5,7.6,5,0.857,132.0,108.0,24.8,9,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.11111111111111,5.333333333333333,4.333333333333333,1.6666666666666667,3.4444444444444446,0.3971111111111111,0.3012222222222223,0.7247777777777777,27.55555555555556,91.88888888888889,95.11111111111111,15.033333333333337,1.26409,8,2022,11,4,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Paul George,38,34,8,4,1,0.0,0.5,0.357,0.666,36.4,5.3,5,0.875,111.0,113.0,21.8,10,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.4,5.6,4.3,1.6,3.6,0.4074,0.3068,0.7398,28.44,93.8,96.9,15.71,1.16554,9,2022,11,6,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
