Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_LAC,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Paul George,40,23,8,3,2,1.0,0.364,0.4,0.493,29.1,0.4,3,1.0,94.0,100.0,14.6,11,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,6.0,3.3,2.3,2.9,0.4305,0.3656,0.9486,28.57,112.5,109.3,17.81,1.06982,10,2023,11,17,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Paul George,32,28,5,6,1,0.0,0.688,0.5,0.829,25.2,13.3,2,1.0,147.0,104.0,25.5,12,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.5,6.1,3.8,2.4,2.9,0.4463999999999999,0.3823,0.9486,27.940000000000005,112.3,106.5,17.6,1.17965,11,2023,11,20,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Paul George,36,24,8,3,2,0.0,0.348,0.333,0.485,31.3,0.4,2,1.0,98.0,100.0,14.8,13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,6.5,3.6,2.1,3.0,0.4340999999999999,0.387,0.9486,28.33,110.0,109.5,17.18,1.21852,12,2023,11,22,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Paul George,39,34,8,2,0,0.0,0.467,0.333,0.543,37.5,-0.5,2,0.667,101.0,121.0,19.2,14,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,6.6,3.1,1.9,2.9,0.4337,0.3536,0.932,29.2,107.2,111.8,16.75,1.08632,13,2023,11,24,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Paul George,36,25,9,4,0,0.0,0.474,0.4,0.59,25.8,7.1,1,1.0,133.0,96.0,18.6,15,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,6.9,3.4,1.7,2.7,0.4123,0.3269,0.9445,29.17,105.5,109.7,15.919999999999998,1.04325,14,2023,11,25,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Paul George,37,6,8,4,1,1.0,0.154,0.0,0.216,19.5,-12.7,3,1.0,63.0,118.0,0.8,16,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,7.0,3.5,1.5,2.6,0.4095,0.3102,0.9445,28.77,104.7,110.7,15.45,1.08979,15,2023,11,27,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Paul George,40,19,3,7,0,0.0,0.389,0.444,0.503,22.4,-2.7,1,0.5,111.0,128.0,13.2,17,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.8,6.6,4.1,1.2,2.4,0.4133999999999999,0.3346,0.8945000000000001,28.100000000000005,106.0,113.5,15.18,1.1326,16,2023,11,29,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Paul George,37,15,1,10,0,0.0,0.333,0.3,0.417,21.9,-2.0,1,0.0,107.0,137.0,9.1,18,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,6.4,4.9,1.1,2.3,0.4216999999999999,0.3503,0.7945,27.69,109.0,112.6,16.0,1.1418,17,2023,11,30,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
Paul George,38,25,6,6,1,0.0,0.471,0.5,0.651,23.8,5.9,1,1.0,129.0,112.0,20.3,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,6.3,4.8,1.0,1.7,0.4187999999999999,0.3574,0.8167,26.910000000000004,111.5,113.3,16.27,1.18058,18,2023,12,2,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Paul George,38,25,8,1,0,1.0,0.4,0.556,0.574,27.4,1.8,2,1.0,115.0,111.0,16.0,20,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,6.4,4.6,0.7,1.8,0.4088,0.3766,0.8167,26.39,109.8,112.7,15.21,1.12009,19,2023,12,6,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Paul George,37,20,3,2,6,1.0,0.615,0.4,0.698,18.0,10.4,1,0.667,135.0,96.0,20.9,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.1,5.9,4.5,1.1,1.6,0.4339,0.3766,0.7834000000000001,25.28,113.9,112.3,15.84,1.39618,20,2023,12,8,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Paul George,41,20,8,8,1,1.0,0.412,0.25,0.533,21.3,-2.2,1,1.0,132.0,133.0,19.2,22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.3,6.2,4.7,1.1,1.5,0.4063,0.3516,0.7834000000000001,24.89,112.4,115.2,15.21,1.14679,21,2023,12,11,0,-2.4492935982947064e-16,1.0,0.0,1.0
Paul George,16,9,6,1,2,0.0,0.429,0.4,0.605,29.2,3.8,3,1.0,86.0,85.0,6.8,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.8,6.0,4.5,1.1,1.6,0.4144,0.3583,0.7834000000000001,24.68,111.2,113.7,14.41,1.15333,22,2023,12,12,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Paul George,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,5.2,4.3,1.1,1.4,0.3676999999999999,0.325,0.7167,20.93,101.1,101.6,12.489999999999998,1.10711,23,2023,12,14,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Paul George,31,25,4,7,2,0.0,0.611,0.5,0.694,27.7,5.6,2,0.0,132.0,120.0,21.3,25,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,4.7,4.6,1.3,1.5,0.3814,0.335,0.6167,21.12,101.0,104.0,12.76,1.22444,24,2023,12,16,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Paul George,31,27,3,4,1,1.0,0.429,0.455,0.593,30.4,1.8,1,1.0,139.0,125.0,19.1,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,4.2,4.6,1.3,1.3,0.4089,0.3805,0.6167,22.21,108.6,104.7,14.59,1.26873,25,2023,12,18,0,-2.4492935982947064e-16,1.0,0.0,1.0
Paul George,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,3.9,3.9,1.3,1.2,0.37,0.3361,0.5667,19.97,97.5,91.9,13.27,1.33693,26,2023,12,20,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Paul George,29,22,4,4,1,1.0,0.5,0.625,0.718,24.0,8.6,1,1.0,147.0,135.0,18.1,28,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,4.2,3.3,1.4,1.2,0.3867,0.3686,0.6667,20.18,101.5,91.7,14.169999999999998,0.902745,27,2023,12,21,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Paul George,30,21,3,2,1,2.0,0.529,0.429,0.618,27.6,5.3,1,0.0,117.0,149.0,16.4,29,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,3.9,2.9,1.4,1.2,0.3925,0.3615,0.5667,20.56,100.3,95.4,13.78,1.21848,28,2023,12,23,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Paul George,37,25,4,4,0,0.0,0.4,0.455,0.5,33.1,-5.2,3,0.0,100.0,112.0,11.7,30,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,3.5,3.2,1.4,1.3,0.3925,0.3514,0.4667,21.130000000000003,98.8,95.5,13.35,0.992339,29,2023,12,26,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Paul George,36,23,7,3,1,0.0,0.381,0.25,0.486,32.3,-6.8,4,0.833,94.0,104.0,10.3,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,3.9,3.3,0.9,1.6,0.3691,0.3364,0.4833,22.56,94.7,96.3,12.29,1.39541,30,2023,12,29,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Paul George,34,23,3,2,1,0.0,0.5,0.375,0.691,27.6,-2.3,3,1.0,122.0,116.0,14.7,32,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,3.4,2.7,0.9,1.8,0.3779,0.3489,0.4833,23.19,93.7,94.6,11.84,1.10221,31,2024,1,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Paul George,37,33,7,3,2,0.0,0.571,0.5,0.818,27.0,10.4,1,0.857,171.0,130.0,30.4,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,3.5,2.9,0.9,1.6,0.3921,0.3589,0.469,22.97,102.2,99.1,14.2,0.859795,32,2024,1,3,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Paul George,30,24,7,1,0,1.0,0.6,0.6,0.8,26.3,10.4,2,0.0,126.0,102.0,17.8,34,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,4.2,3.0,0.9,1.8,0.4521,0.4189,0.469,25.6,114.8,109.3,15.98,1.09335,33,2024,1,5,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Paul George,38,22,4,3,5,1.0,0.444,0.364,0.583,24.1,7.9,3,1.0,108.0,101.0,17.0,35,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.2,2.6,1.2,1.9,0.4354,0.4053,0.569,25.24,112.4,107.4,15.55,1.21925,34,2024,1,7,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Paul George,31,25,7,0,1,0.0,0.526,0.444,0.629,29.9,-2.7,1,0.5,127.0,118.0,17.0,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,4.6,2.2,1.2,1.9,0.4451,0.4042,0.5189999999999999,25.19,111.2,106.7,15.34,1.10075,35,2024,1,8,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Paul George,38,29,7,6,2,1.0,0.545,0.556,0.659,26.1,8.6,0,0.0,141.0,122.0,25.8,37,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.7,5.3,2.8,1.4,1.9,0.4996,0.4598,0.5189999999999999,27.8,125.3,118.9,17.919999999999998,1.22634,36,2024,1,10,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Paul George,35,37,3,1,2,0.0,0.667,0.7,0.896,31.1,10.8,4,1.0,147.0,126.0,27.6,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,5.2,2.5,1.5,2.2,0.5163,0.4673,0.5189999999999999,28.51,125.3,118.0,18.87,1.03103,37,2024,1,12,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Paul George,42,16,4,3,0,0.0,0.263,0.308,0.402,23.3,-8.9,1,1.0,84.0,125.0,6.2,39,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,5.3,2.6,1.4,2.2,0.4897,0.4551999999999999,0.619,28.08,122.0,115.6,17.85,0.918292,38,2024,1,14,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Paul George,34,38,7,5,3,0.0,0.625,0.5,0.738,33.8,19.2,0,0.5,156.0,120.0,34.2,40,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5.6,2.7,1.7,1.9,0.5122,0.4596999999999999,0.6689999999999999,28.15,127.6,116.4,20.1,1.11568,39,2024,1,16,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Paul George,36,12,7,1,1,0.0,0.294,0.286,0.353,22.5,-12.3,1,0.0,76.0,116.0,4.1,41,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,5.6,2.5,1.7,1.6,0.5035000000000001,0.4633,0.5856999999999999,27.17,125.8,117.6,19.48,1.06641,40,2024,1,21,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Paul George,30,17,5,3,0,1.0,0.667,0.5,0.708,24.2,-3.9,4,0.0,107.0,118.0,11.7,42,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,5.8,2.6,1.6,1.7,0.5202,0.4758,0.4856999999999999,26.83,124.3,117.8,19.18,1.06139,41,2024,1,23,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Paul George,28,21,2,1,1,2.0,0.4,0.333,0.581,29.5,2.4,2,0.857,112.0,107.0,14.2,43,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.1,5.3,2.4,1.5,1.8,0.5031000000000001,0.4590999999999999,0.4857,27.08,118.4,115.5,17.560000000000002,1.12135,42,2024,1,26,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Paul George,22,17,6,1,2,0.0,0.455,0.5,0.666,25.1,11.2,1,1.0,133.0,92.0,14.4,44,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,5.2,2.4,1.7,1.7,0.4886000000000001,0.4490999999999999,0.5857,26.96,119.1,114.5,17.22,1.16603,43,2024,1,27,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
