Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Jayson Tatum,2021-10-20,BOS,@,NYK,44:37,20,11,4,1,1,.233,.133,.311,31.5,-10.3,3,.800,74,113,7.0
Jayson Tatum,2021-10-22,BOS,,TOR,30:20,18,6,4,0,2,.571,.500,.623,27.5,3.0,5,.000,92,118,10.8
Jayson Tatum,2021-10-24,BOS,@,HOU,36:54,31,9,2,1,1,.500,.364,.602,32.9,6.7,1,.750,114,100,21.8
Jayson Tatum,2021-10-25,BOS,@,CHO,41:28,41,7,8,0,1,.500,.500,.660,34.1,9.5,2,1.000,135,119,32.6
Jayson Tatum,2021-10-27,BOS,,WAS,35:40,23,7,2,0,0,.409,.125,.451,33.6,-5.8,2,.500,91,122,10.7
Jayson Tatum,2021-10-30,BOS,@,WAS,45:49,27,15,3,2,1,.313,.000,.385,38.4,-3.0,4,1.000,76,93,12.7
Jayson Tatum,2021-11-01,BOS,,CHI,36:15,20,4,3,2,0,.364,.250,.421,28.8,-5.3,1,.750,95,131,10.9
Jayson Tatum,2021-11-03,BOS,@,ORL,33:55,14,6,3,1,2,.250,.167,.359,30.2,-3.4,2,.625,75,83,7.1
Jayson Tatum,2021-11-04,BOS,@,MIA,29:24,10,8,2,1,0,.231,.400,.349,24.3,-3.7,1,.667,80,81,3.9
Jayson Tatum,2021-11-06,BOS,@,DAL,38:27,32,11,2,2,1,.632,.750,.805,28.7,15.2,4,1.000,130,108,25.7
Jayson Tatum,2021-11-10,BOS,,TOR,36:33,22,11,7,1,0,.333,.429,.427,31.5,4.9,2,.750,98,91,14.4
Jayson Tatum,2021-11-12,BOS,,MIL,41:36,27,11,1,0,2,.400,.385,.504,31.6,-0.9,3,.500,106,112,15.5
Jayson Tatum,2021-11-13,BOS,@,CLE,35:22,21,4,2,0,0,.364,.125,.434,39.1,-9.1,6,.800,74,106,4.6
Jayson Tatum,2021-11-15,BOS,@,CLE,35:40,23,8,5,1,2,.350,.250,.498,33.5,5.1,2,1.000,103,95,17.7
Jayson Tatum,2021-11-17,BOS,@,ATL,37:46,34,9,5,1,1,.545,.417,.690,34.5,14.1,4,.833,125,119,27.3
Jayson Tatum,2021-11-19,BOS,,LAL,33:31,37,11,2,3,1,.500,.444,.636,36.9,15.0,1,1.000,137,98,30.6
Jayson Tatum,2021-11-20,BOS,,OKC,33:46,33,8,5,0,1,.500,.500,.658,36.6,11.6,1,.714,128,111,26.0
Jayson Tatum,2021-11-22,BOS,,HOU,33:42,30,6,3,1,0,.455,.111,.578,33.6,7.4,1,1.000,122,91,21.3
Jayson Tatum,2021-11-24,BOS,,BRK,30:19,15,8,3,1,1,.250,.111,.384,34.0,-8.5,5,.750,78,126,6.6
Jayson Tatum,2021-11-26,BOS,@,SAS,40:04,24,12,2,1,0,.391,.286,.476,30.0,2.5,2,.800,97,101,15.1
Jayson Tatum,2021-11-28,BOS,@,TOR,37:43,8,7,10,1,0,.125,.200,.225,24.6,-7.1,4,.750,69,102,2.5
Jayson Tatum,2021-12-01,BOS,,PHI,36:56,26,16,2,1,0,.450,.375,.586,31.9,9.3,2,1.000,107,88,20.0
Jayson Tatum,2021-12-03,BOS,@,UTA,38:09,37,6,5,0,1,.480,.182,.620,35.2,5.4,0,1.000,134,141,30.3
Jayson Tatum,2021-12-04,BOS,@,POR,30:51,31,10,4,0,0,.529,.667,.724,32.9,5.9,2,.900,149,119,25.7
Jayson Tatum,2021-12-07,BOS,@,LAL,33:58,34,8,3,1,1,.591,.714,.702,38.3,11.1,5,.600,108,117,24.2
Jayson Tatum,2021-12-08,BOS,@,LAC,36:28,29,10,2,2,1,.450,.286,.594,34.1,-0.3,6,.900,103,107,18.1
Jayson Tatum,2021-12-10,BOS,@,PHO,33:35,24,7,3,0,1,.400,.143,.434,38.8,0.7,4,.500,86,119,10.2
Jayson Tatum,2021-12-13,BOS,,MIL,38:04,42,5,4,3,0,.640,.538,.772,37.1,18.0,3,.600,132,105,34.4
Jayson Tatum,2021-12-17,BOS,,GSW,41:57,27,8,6,1,0,.474,.300,.624,23.4,10.4,1,1.000,136,114,23.5
Jayson Tatum,2021-12-18,BOS,,NYK,36:27,25,9,2,0,0,.375,.231,.485,34.9,-6.0,3,1.000,99,114,12.1
Jayson Tatum,2021-12-20,BOS,,PHI,38:54,17,9,6,2,2,.357,.000,.473,26.6,-0.5,6,.778,87,106,11.9
Jayson Tatum,2021-12-22,BOS,,CLE,36:28,18,9,5,2,1,.316,.250,.434,26.5,-0.7,2,1.000,96,98,12.4
Jayson Tatum,2021-12-25,BOS,@,MIL,39:48,25,9,4,2,2,.350,.400,.531,29.2,2.2,4,.875,103,114,17.5
Jayson Tatum,2021-12-27,BOS,@,MIN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jayson Tatum,2021-12-29,BOS,,LAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jayson Tatum,2021-12-31,BOS,,PHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jayson Tatum,2022-01-02,BOS,,ORL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
