Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Trae Young,2020-12-23,ATL,@,CHI,25:57,37,6,7,0,0,.833,.833,1.019,36.0,27.9,4,.857,171,104,34.9
Trae Young,2020-12-26,ATL,@,MEM,35:23,36,3,9,0,0,.417,.143,.572,37.6,8.0,2,.882,129,115,28.0
Trae Young,2020-12-28,ATL,,DET,32:55,29,3,6,0,0,.462,.333,.740,30.2,1.6,3,1.000,143,129,23.6
Trae Young,2020-12-30,ATL,@,BRK,31:56,30,6,11,0,0,.444,.000,.599,35.7,2.8,5,.875,129,140,25.5
Trae Young,2021-01-01,ATL,@,BRK,32:27,21,5,7,1,1,.333,.375,.461,35.2,1.7,3,1.000,102,100,14.2
Trae Young,2021-01-02,ATL,,CLE,34:06,16,4,10,1,0,.375,.400,.450,29.5,-2.5,6,.500,90,105,9.2
Trae Young,2021-01-04,ATL,,NYK,39:37,31,2,14,1,0,.409,.167,.542,40.6,1.5,8,.800,104,118,20.6
Trae Young,2021-01-06,ATL,,CHO,35:04,7,5,3,1,0,.222,.000,.339,20.3,-16.0,7,1.000,48,103,-2.5
Trae Young,2021-01-09,ATL,@,CHO,37:08,15,2,10,0,0,.263,.000,.354,29.4,-12.2,5,1.000,87,127,5.5
Trae Young,2021-01-11,ATL,,PHI,25:29,26,3,8,1,0,.474,.429,.601,34.3,20.4,0,.833,141,97,23.0
Trae Young,2021-01-15,ATL,@,UTA,24:02,4,4,7,1,1,.091,.000,.168,24.4,-6.3,2,1.000,53,108,2.5
Trae Young,2021-01-16,ATL,@,POR,38:52,26,7,11,0,0,.304,.111,.460,36.6,-1.9,5,.917,93,115,16.3
Trae Young,2021-01-18,ATL,,MIN,32:16,20,8,13,3,0,.375,.400,.729,25.7,7.0,6,.923,124,90,21.7
Trae Young,2021-01-20,ATL,,DET,44:01,38,4,10,2,1,.423,.600,.553,33.8,12.7,2,.684,131,108,31.1
Trae Young,2021-01-22,ATL,@,MIN,30:58,43,4,5,0,0,.636,.667,.857,44.3,17.0,7,1.000,132,108,30.9
