Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Scottie Barnes,2021-10-20,TOR,,WAS,32:32,12,9,1,1,0,.385,.000,.419,23.9,-9.0,6,.667,67,96,2.1
Scottie Barnes,2021-10-22,TOR,@,BOS,35:29,25,13,2,0,0,.647,.500,.699,21.2,10.3,1,1.000,151,91,23.8
Scottie Barnes,2021-10-23,TOR,,DAL,29:34,17,8,2,0,0,.500,.000,.564,22.9,2.4,0,.714,132,116,13.6
Scottie Barnes,2021-10-25,TOR,,CHI,39:01,13,4,0,1,1,.750,.000,.732,16.5,-7.2,6,.500,77,116,5.9
Scottie Barnes,2021-10-27,TOR,,IND,36:07,18,7,7,0,2,.471,,.503,22.3,0.7,2,1.000,120,110,15.7
Scottie Barnes,2021-10-29,TOR,,ORL,36:47,21,9,1,2,1,.643,.500,.706,20.2,5.6,1,1.000,139,111,20.3
Scottie Barnes,2021-10-30,TOR,@,IND,34:44,21,12,1,1,0,.529,.000,.535,25.4,3.0,1,.500,112,95,15.8
Scottie Barnes,2021-11-01,TOR,@,NYK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Scottie Barnes,2021-11-03,TOR,@,WAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Scottie Barnes,2021-11-05,TOR,,CLE,38:21,14,9,4,1,2,.368,,.368,21.2,-0.7,0,,112,115,13.4
Scottie Barnes,2021-11-07,TOR,,BRK,30:36,8,7,4,5,0,.571,.000,.571,12.2,4.6,1,,117,110,12.0
Scottie Barnes,2021-11-10,TOR,@,BOS,31:54,21,7,4,0,0,.636,,.723,25.5,4.6,3,.875,126,110,16.4
Scottie Barnes,2021-11-11,TOR,@,PHI,39:01,13,9,4,1,2,.462,,.484,16.6,-1.4,2,1.000,116,117,13.8
Scottie Barnes,2021-11-13,TOR,,DET,38:07,11,6,4,1,0,.400,,.468,16.4,-8.0,3,.750,99,136,7.4
Scottie Barnes,2021-11-15,TOR,@,POR,39:30,18,8,2,0,0,.429,.000,.541,22.1,-7.5,3,1.000,105,131,11.0
Scottie Barnes,2021-11-18,TOR,@,UTA,35:08,10,6,6,1,0,.455,.000,.455,15.7,-1.7,2,,107,128,10.5
Scottie Barnes,2021-11-19,TOR,@,SAC,33:09,2,7,6,1,1,.125,,.125,10.7,-3.0,0,,82,96,4.4
Scottie Barnes,2021-11-21,TOR,@,GSW,28:17,10,13,5,2,0,.273,.667,.355,23.2,-0.2,2,.286,92,116,9.3
Scottie Barnes,2021-11-24,TOR,@,MEM,39:05,17,9,3,0,0,.571,.333,.607,19.3,-2.6,3,,115,124,13.0
Scottie Barnes,2021-11-26,TOR,@,IND,35:29,17,7,4,2,1,.556,,.656,17.4,7.0,1,.778,141,120,18.1
Scottie Barnes,2021-11-28,TOR,,BOS,37:17,21,7,3,2,1,.438,.444,.591,24.3,6.5,3,.750,115,114,16.9
Scottie Barnes,2021-11-30,TOR,,MEM,37:50,19,7,3,2,4,.500,.500,.594,22.2,10.3,4,,103,96,16.4
Scottie Barnes,2021-12-02,TOR,,MIL,38:48,13,7,4,3,1,.556,.500,.722,10.4,8.8,0,,166,101,16.1
