Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_SAC,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Domantas Sabonis,35,27,14,7,0,1,0.692,0.667,0.817,25.7,6.4,4,0.875,142,113,25.7,11,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.6,13.0,7.5,1.0,3.7,0.6271000000000001,0.3167,0.6300000000000001,22.6,121.0,111.2,20.04,1.11933,10,2023,11,17,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Domantas Sabonis,35,32,13,6,0,0,0.867,0.0,0.825,25.4,13.4,1,0.6,168,118,32.6,12,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,12.5,7.4,0.7,3.7,0.6671,0.3167,0.6067,23.07,125.0,112.1,20.860000000000003,1.23221,11,2023,11,19,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Domantas Sabonis,31,10,10,8,0,0,0.5,0.0,0.536,20.3,-3.8,5,0.667,98,132,9.6,13,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,12.0,7.7,0.6,3.9,0.6546000000000001,0.2166999999999999,0.6401,23.56,123.9,114.7,20.66,1.19359,12,2023,11,20,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Domantas Sabonis,36,23,9,6,0,1,0.727,0.0,0.747,23.4,8.5,3,0.7,138,116,21.5,14,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,11.8,7.5,0.6,4.0,0.6773,0.2166999999999999,0.6517999999999999,23.16,125.5,115.1,20.78,0.901272,13,2023,11,22,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Domantas Sabonis,39,15,11,5,2,3,0.467,1.0,0.486,18.0,1.9,2,0.0,115,104,15.4,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,11.4,7.6,0.7,3.7,0.674,0.3167,0.6268,22.42,129.1,115.3,21.33,0.972256,14,2023,11,24,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Domantas Sabonis,37,9,8,10,1,0,0.286,0.0,0.467,11.7,2.1,1,0.833,131,120,13.5,16,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,11.4,8.1,0.8,3.4,0.6275999999999999,0.3167,0.6434,22.15,131.2,113.5,21.93,1.01772,15,2023,11,28,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
Domantas Sabonis,31,11,5,3,0,0,0.25,0.667,0.4,20.6,-6.9,1,0.75,99,137,5.2,17,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,10.8,7.5,0.7,2.9,0.5740000000000001,0.3834,0.647,21.78,128.1,116.1,19.72,1.15042,16,2023,11,29,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Domantas Sabonis,36,17,15,7,1,0,0.389,0.333,0.44,24.3,-1.9,2,0.667,101,107,14.0,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,11.0,6.9,0.7,2.6,0.5662,0.4166999999999999,0.6637000000000001,21.78,127.3,117.1,19.23,1.1153,17,2023,12,2,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Domantas Sabonis,36,26,13,10,2,1,0.667,0.0,0.793,20.4,20.2,1,1.0,176,126,34.6,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,11.4,6.9,0.9,2.4,0.5529,0.3667,0.7091999999999999,21.47,130.2,117.4,20.32,1.28,18,2023,12,4,0,-2.4492935982947064e-16,1.0,0.0,1.0
Domantas Sabonis,38,15,17,5,0,0,0.545,0.0,0.588,18.6,-1.5,4,0.75,111,111,13.9,20,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.5,11.5,6.7,0.6,2.4,0.5389999999999999,0.2667,0.6841999999999999,20.84,127.9,118.4,18.6,1.05028,19,2023,12,8,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Domantas Sabonis,34,15,16,9,2,0,0.429,1.0,0.476,24.5,1.3,4,0.5,112,109,16.7,21,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,11.7,6.9,0.8,2.4,0.5126999999999999,0.3,0.6466999999999999,20.72,124.9,118.0,17.700000000000003,0.921506,20,2023,12,11,0,-2.4492935982947064e-16,1.0,0.0,1.0
Domantas Sabonis,26,15,10,3,2,0,0.455,0.0,0.517,27.9,2.7,2,0.625,108,113,14.0,22,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,11.4,6.6,1.0,2.5,0.4715,0.3,0.6492,20.97,118.9,117.5,15.84,1.25247,21,2023,12,12,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Domantas Sabonis,40,18,16,7,0,0,0.571,0.5,0.605,16.6,3.3,2,0.5,129,112,18.7,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,12.0,6.5,1.0,2.2,0.4785999999999999,0.35,0.6325000000000001,20.6,122.0,115.5,16.75,1.09564,22,2023,12,14,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Domantas Sabonis,35,20,10,8,2,0,0.9,0.0,0.85,23.3,6.9,6,0.5,125,103,20.8,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.1,12.1,6.7,1.2,2.5,0.4959,0.35,0.6125,20.59,120.7,114.2,16.68,1.15035,23,2023,12,16,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Domantas Sabonis,32,28,13,12,0,1,0.688,1.0,0.751,26.0,16.8,2,0.833,157,127,32.6,25,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.4,12.3,7.4,1.0,2.5,0.518,0.35,0.6958,21.39,124.9,116.5,18.4,1.05288,24,2023,12,18,0,-2.4492935982947064e-16,1.0,0.0,1.0
Domantas Sabonis,26,13,10,8,0,1,0.429,0.0,0.412,28.2,-0.5,1,0.25,119,151,13.9,26,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,12.5,7.2,0.9,2.5,0.5323,0.35,0.6375,23.04,123.7,119.6,18.44,1.2015,25,2023,12,20,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Domantas Sabonis,35,28,11,12,0,0,0.8,0.0,0.814,26.3,16.9,3,0.8,152,106,29.8,27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.5,13.1,8.1,0.9,2.7,0.5873,0.2833,0.6425,23.61,129.0,116.5,20.9,1.04808,26,2023,12,22,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Domantas Sabonis,39,17,10,10,1,0,0.583,0.0,0.599,20.1,6.0,3,0.6,117,116,17.8,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,12.6,8.4,0.9,2.8,0.6067,0.25,0.6357999999999999,23.19,130.6,117.4,21.28,1.06081,27,2023,12,23,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Domantas Sabonis,36,34,12,5,0,0,0.737,0.0,0.77,28.8,9.1,2,0.857,151,136,30.6,29,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.3,12.5,7.9,0.7,2.9,0.6137,0.25,0.6214999999999999,24.03,128.1,118.4,20.88,1.26458,28,2023,12,26,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Domantas Sabonis,35,25,10,7,0,0,0.706,0.0,0.666,25.1,6.9,1,0.25,137,112,23.6,30,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,11.8,8.1,0.7,2.6,0.6298,0.25,0.5715,24.68,130.7,118.5,21.85,1.17005,29,2023,12,29,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Domantas Sabonis,32,13,21,12,1,0,0.455,0.0,0.492,21.9,11.2,3,0.6,119,89,18.4,31,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,12.3,8.4,0.6,2.5,0.6324,0.15,0.5814999999999999,24.42,131.4,116.5,22.02,1.10704,30,2023,12,31,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Domantas Sabonis,35,23,19,4,1,0,0.524,1.0,0.536,37.4,-7.4,11,0.0,84,111,12.4,32,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,13.2,8.5,0.5,3.4,0.6393,0.25,0.5189999999999999,25.37,129.0,116.3,21.86,1.12036,31,2024,1,2,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Domantas Sabonis,46,22,23,12,2,1,0.571,0.0,0.612,22.5,8.3,6,0.667,120,112,27.8,33,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,13.9,9.0,0.7,3.8,0.6393,0.2,0.5357000000000001,25.96,128.1,116.3,22.770000000000003,1.18919,32,2024,1,3,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Domantas Sabonis,39,24,15,11,0,0,0.688,0.0,0.693,24.1,3.5,6,0.667,126,124,22.2,34,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.7,14.4,9.3,0.5,3.8,0.6180999999999999,0.2,0.5524,26.040000000000003,128.2,118.4,22.91,1.07324,33,2024,1,5,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Domantas Sabonis,29,17,10,6,1,0,0.667,0.5,0.683,24.3,4.4,3,0.0,112,134,15.8,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,14.1,8.7,0.6,3.9,0.616,0.15,0.4690999999999999,25.87,123.7,119.1,21.23,1.14183,34,2024,1,7,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Domantas Sabonis,38,37,10,13,3,0,0.762,1.0,0.813,30.0,18.7,5,1.0,148,104,39.6,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.1,9.2,0.9,4.3,0.6493,0.25,0.5441,26.05,126.6,114.4,23.8,1.2782,35,2024,1,9,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Domantas Sabonis,28,24,10,7,0,1,0.692,0.5,0.767,28.0,17.0,2,0.833,153,103,24.3,37,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,14.0,8.7,0.9,4.2,0.6385,0.3,0.5474,26.22,126.7,114.1,23.25,1.14162,36,2024,1,10,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Domantas Sabonis,33,14,12,5,0,0,0.6,0.0,0.643,17.8,1.0,4,1.0,111,119,13.3,38,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,14.2,8.2,0.8,4.3,0.6401999999999999,0.3,0.5874,25.99,126.1,114.4,22.8,1.18487,37,2024,1,12,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Domantas Sabonis,45,21,13,15,1,1,0.9,1.0,0.965,13.3,13.9,3,1.0,172,125,30.7,39,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.3,9.2,0.9,4.4,0.6565,0.4,0.6017,24.44,128.2,113.3,22.81,1.17574,38,2024,1,14,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Domantas Sabonis,39,21,12,11,0,1,0.818,1.0,0.823,16.2,12.2,2,0.5,159,117,26.1,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.6,14.5,9.6,0.9,4.5,0.6677,0.5,0.6267,23.55,130.4,113.8,23.06,1.17602,39,2024,1,16,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Domantas Sabonis,38,21,11,10,0,1,0.615,0.0,0.636,22.4,3.6,3,0.625,128,126,19.9,41,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,13.5,9.4,0.8,4.5,0.6837,0.5,0.6292,23.6,131.3,117.5,23.21,1.28467,40,2024,1,18,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Domantas Sabonis,38,14,21,6,2,0,0.4,0.0,0.554,18.6,1.9,4,1.0,106,93,16.3,42,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,13.7,9.6,0.9,3.8,0.6713,0.4,0.7292,21.72,133.5,115.7,23.6,1.14441,41,2024,1,22,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Domantas Sabonis,35,18,8,13,0,1,0.727,1.0,0.818,17.5,9.3,3,0.0,156,135,21.1,43,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,12.2,9.7,0.7,3.5,0.6869,0.5,0.6625,21.22,137.1,118.0,22.93,1.09375,42,2024,1,25,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Domantas Sabonis,36,17,11,4,0,0,0.7,1.0,0.781,21.0,-5.3,6,1.0,109,118,11.7,44,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,11.8,9.0,0.7,3.5,0.6880999999999999,0.6,0.6958,20.910000000000004,135.4,117.4,21.880000000000003,1.33989,43,2024,1,27,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
