Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_CHI,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
DeMar DeRozan,2023-02-11,40,16,1,6,0,0.0,0.6,0.4,0.707,18.0,0.1,4,0.667,106.0,111.0,10.3,56,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,2.8,5.2,0.5,3.0,0.4716999999999999,0.2799999999999999,0.748,23.49,102.7,102.2,14.54,1.12042
DeMar DeRozan,2023-02-13,36,19,3,6,0,1.0,0.4,0.0,0.446,29.6,-2.0,3,1.0,90.0,106.0,9.0,57,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.6,5.5,0.5,3.2,0.445,0.2799999999999999,0.748,23.9,97.2,100.7,12.88,1.02466
DeMar DeRozan,2023-02-15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,2.3,5.0,0.4,3.0,0.4021,0.2799999999999999,0.6571,20.57,86.2,89.8,11.010000000000002,1.18056
DeMar DeRozan,2023-02-16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.1,4.2,0.4,2.7,0.3235,0.18,0.5738,18.14,69.9,78.2,8.16,1.09111
DeMar DeRozan,2023-02-24,28,17,4,4,1,1.0,0.471,0.0,0.487,29.3,-0.7,1,1.0,111.0,89.0,12.2,60,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,2.3,4.1,0.4,2.0,0.3285,0.18,0.6071,17.330000000000002,73.5,75.9,8.809999999999999,1.13345
DeMar DeRozan,2023-02-26,35,29,2,6,2,0.0,0.733,0.0,0.783,28.1,17.7,1,0.875,158.0,95.0,27.9,61,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.1,2.1,4.0,0.5,1.7,0.3684999999999999,0.1399999999999999,0.6113,17.880000000000003,79.4,74.8,10.49,1.14828
DeMar DeRozan,2023-02-28,35,13,0,2,1,1.0,0.455,0.0,0.492,23.0,-10.8,3,0.6,84.0,124.0,4.6,62,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.7,1.4,3.5,0.5,1.7,0.3515,0.04,0.5712999999999999,17.65,74.3,74.8,8.48,1.19328
DeMar DeRozan,2023-03-01,37,21,7,7,0,0.0,0.438,0.0,0.526,25.3,-1.4,2,0.778,119.0,122.0,17.6,63,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,2.0,3.7,0.4,1.7,0.3482,0.04,0.5490999999999999,17.62,75.8,76.7,8.97,1.12893
DeMar DeRozan,2023-03-03,36,31,0,6,2,0.0,0.722,1.0,0.735,27.8,14.1,0,0.571,154.0,143.0,27.4,64,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,4.3,0.6,1.7,0.4204,0.1399999999999999,0.6062,20.4,91.2,91.0,11.71,0.877426
DeMar DeRozan,2023-03-05,38,23,5,3,0,0.0,0.563,0.25,0.648,26.6,-5.9,3,1.0,120.0,138.0,15.2,65,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,2.2,4.0,0.6,1.7,0.4382,0.1649999999999999,0.6491,20.77,94.2,92.8,12.42,1.04068
DeMar DeRozan,2023-03-08,38,17,6,8,3,0.0,0.375,0.0,0.456,24.7,0.9,2,0.833,105.0,99.0,15.4,66,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.7,4.2,0.9,1.5,0.4157,0.125,0.6657,21.44,94.1,91.6,12.929999999999998,1.13897
DeMar DeRozan,2023-03-11,39,27,7,5,1,2.0,0.429,0.667,0.531,33.0,-2.7,4,0.7,109.0,113.0,18.7,67,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,3.1,4.1,1.0,1.6,0.4185999999999999,0.1917,0.6356999999999999,21.78,96.0,92.3,13.9,1.15642
DeMar DeRozan,2023-03-15,40,33,3,3,2,0.0,0.5,0.667,0.664,26.6,6.4,2,0.818,127.0,115.0,24.4,68,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.1,3.4,4.4,1.2,1.8,0.4686,0.2584,0.7175,24.44,108.7,103.8,16.339999999999996,1.26924
DeMar DeRozan,2023-03-17,52,49,14,4,3,0.0,0.6,0.5,0.744,32.0,12.3,1,0.944,153.0,112.0,45.7,69,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.8,4.8,1.5,1.9,0.5286,0.3084,0.8119,27.640000000000004,124.0,115.0,20.91,1.03637
DeMar DeRozan,2023-03-18,41,24,5,10,3,0.0,0.667,0.5,0.756,20.0,12.4,0,1.0,167.0,110.0,28.2,70,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,4.9,5.4,1.7,1.8,0.5481999999999999,0.3584,0.8119,26.71,129.6,117.1,22.51,1.16481
DeMar DeRozan,2023-03-20,46,25,8,2,3,1.0,0.455,0.0,0.507,28.5,2.9,2,0.833,94.0,93.0,17.9,71,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,5.5,5.0,1.8,1.9,0.5204,0.3584,0.8077,26.75,123.2,116.9,21.51,1.19832
DeMar DeRozan,2023-03-22,21,4,3,1,1,0.0,0.0,0.0,0.228,20.4,-13.1,1,1.0,61.0,123.0,0.3,72,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,5.8,4.9,1.8,1.7,0.4749,0.3584,0.8477,26.49,120.9,116.8,21.08,0.959401
DeMar DeRozan,2023-03-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,73,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.3,5.1,4.2,1.8,1.5,0.4311,0.3584,0.7699,23.96,109.0,104.6,19.32,1.05335
DeMar DeRozan,2023-03-26,36,17,6,10,0,1.0,0.538,1.0,0.612,20.5,4.1,2,0.5,128.0,116.0,17.4,74,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,5.7,4.6,1.6,1.7,0.4126999999999999,0.3584,0.7628,23.23,106.4,101.9,18.32,1.11937
DeMar DeRozan,2023-03-27,33,21,5,7,2,0.0,0.5,0.4,0.606,26.6,5.1,2,1.0,122.0,128.0,19.4,75,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,5.7,5.0,1.8,1.6,0.4064,0.3734,0.7628,23.23,106.6,100.9,18.74,1.26417
DeMar DeRozan,2023-03-29,39,22,4,5,2,2.0,0.6,0.0,0.624,23.9,2.7,3,0.667,111.0,120.0,19.0,76,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,5.5,4.7,1.7,1.7,0.4289,0.3734,0.7462,23.15,107.2,103.0,19.1,1.22613
DeMar DeRozan,2023-03-31,33,23,3,4,1,0.0,0.533,0.5,0.636,26.6,2.9,1,0.857,134.0,100.0,19.4,77,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,5.1,4.6,1.7,1.4,0.4392999999999999,0.3567,0.7619,22.51,109.7,101.7,19.17,1.19098
DeMar DeRozan,2023-04-02,34,31,5,7,1,0.0,0.423,0.0,0.517,40.5,1.4,0,1.0,115.0,113.0,23.8,78,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,5.3,5.0,1.6,1.2,0.4316,0.29,0.7801,23.9,108.5,101.5,19.110000000000003,0.888364
DeMar DeRozan,2023-04-04,37,21,4,2,1,0.0,0.412,0.25,0.535,25.5,-3.0,1,1.0,107.0,126.0,13.7,79,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,4.3,4.8,1.4,1.2,0.4128,0.265,0.7857000000000001,23.25,103.9,102.9,15.91,1.1421
DeMar DeRozan,2023-04-05,36,8,3,6,2,0.0,0.25,0.0,0.311,20.4,-11.0,3,1.0,68.0,114.0,3.3,80,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,4.1,4.4,1.3,1.5,0.3711,0.215,0.7857000000000001,23.29,94.0,103.3,13.420000000000002,1.15968
DeMar DeRozan,2023-04-07,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,81,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,3.3,4.2,1.0,1.3,0.3256,0.215,0.7024,20.44,84.6,94.0,11.63,1.17487
DeMar DeRozan,2023-04-09,24,16,2,5,1,0.0,0.467,0.25,0.518,29.0,6.8,0,1.0,115.0,91.0,13.0,82,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,3.2,4.6,1.0,1.2,0.3722999999999999,0.24,0.7024,21.3,90.0,90.8,12.9,1.0867
