Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_CHI,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
DeMar DeRozan,2021-11-10,37,17,7,6,0,1.0,0.35,0.0,0.391,30.5,-10.7,3,0.75,85.0,113.0,8.2,11,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,5.7,4.0,0.7,1.8,0.4845,0.275,0.8745,31.579999999999995,119.7,109.3,19.96,0.956341
DeMar DeRozan,2021-11-12,36,18,2,5,1,0.0,0.308,0.333,0.517,24.2,-0.5,2,0.9,109.0,124.0,12.4,12,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,5.3,4.1,0.8,1.9,0.4702999999999999,0.3083,0.8756,30.67,118.4,109.9,19.32,1.07579
DeMar DeRozan,2021-11-14,38,35,7,5,0,0.0,0.75,1.0,0.84,27.1,15.7,2,0.909,160.0,98.0,31.0,13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,5.4,4.0,0.8,1.9,0.5064,0.4083,0.8887,30.130000000000003,124.5,111.0,20.88,0.953828
DeMar DeRozan,2021-11-15,35,38,3,6,1,1.0,0.652,0.4,0.741,35.6,11.4,3,1.0,134.0,103.0,30.9,14,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,5.2,4.0,0.9,2.0,0.5347999999999999,0.3983,0.8887,30.410000000000004,126.5,109.5,22.13,1.06426
DeMar DeRozan,2021-11-17,36,22,4,5,1,2.0,0.368,0.2,0.488,33.9,-5.1,5,0.875,94.0,119.0,12.4,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.9,5.3,4.0,0.8,2.3,0.5327,0.3933,0.8762000000000001,30.76,126.1,110.5,21.92,1.17586
DeMar DeRozan,2021-11-19,36,26,6,4,2,0.0,0.333,0.0,0.495,30.3,3.7,0,1.0,125.0,113.0,20.3,16,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,5.3,4.1,1.0,2.2,0.5069000000000001,0.3933,0.8762000000000001,30.690000000000005,125.5,111.6,21.48,1.07124
DeMar DeRozan,2021-11-21,38,31,6,5,2,0.0,0.5,1.0,0.647,31.5,11.9,3,1.0,127.0,106.0,25.3,17,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,5.3,4.4,1.1,2.4,0.4819000000000001,0.4183,0.8962,30.78,122.3,110.6,20.88,0.966797
DeMar DeRozan,2021-11-22,27,18,1,2,1,0.0,0.5,0.0,0.533,37.5,-1.8,4,1.0,85.0,118.0,7.9,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,4.4,4.5,1.1,2.5,0.4728,0.4183,0.9045,30.7,118.0,111.2,18.86,0.918978
DeMar DeRozan,2021-11-24,36,17,5,7,1,0.0,0.316,0.0,0.401,27.0,-7.4,2,1.0,92.0,117.0,11.1,19,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.5,4.8,1.0,2.7,0.4577,0.3182999999999999,0.9212,30.98,112.6,111.0,17.72,1.01683
DeMar DeRozan,2021-11-26,28,23,5,4,0,0.0,0.438,1.0,0.617,30.0,4.4,0,1.0,134.0,94.0,18.1,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,4.6,4.9,0.9,2.4,0.4514999999999999,0.3933,0.9434,30.76,114.5,110.5,17.759999999999998,1.04062
DeMar DeRozan,2021-11-27,41,28,7,1,1,0.0,0.579,0.0,0.634,27.5,0.9,4,0.857,113.0,113.0,18.1,21,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,4.6,4.4,1.0,2.5,0.4744,0.3933,0.9541,30.46,117.3,110.5,18.75,1.07236
DeMar DeRozan,2021-11-29,34,28,5,6,1,0.0,0.6,0.0,0.631,29.1,2.9,0,0.8,136.0,119.0,23.9,22,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,4.9,4.5,1.0,2.3,0.5036,0.36,0.9441,30.950000000000006,120.0,110.0,19.9,1.28649
DeMar DeRozan,2021-12-02,38,34,6,3,1,1.0,0.632,0.0,0.713,29.0,5.8,2,0.909,142.0,118.0,27.1,23,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,4.8,4.3,1.1,2.3,0.4918,0.2599999999999999,0.9441,31.140000000000004,118.2,112.0,19.51,1.15123
DeMar DeRozan,2021-12-04,38,29,6,3,0,0.0,0.542,0.5,0.563,32.4,-2.4,2,0.5,105.0,112.0,17.3,24,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,5.1,4.0,1.0,2.2,0.4808,0.27,0.8941000000000001,30.82,115.3,112.9,18.15,0.99115
DeMar DeRozan,2021-12-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,4.7,3.5,0.9,1.7,0.4439999999999999,0.25,0.8066000000000001,27.43,105.9,101.0,16.91,1.07404
DeMar DeRozan,2021-12-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,4.1,3.1,0.7,1.7,0.4106999999999999,0.25,0.7066,24.4,93.4,89.7,14.88,1.07228
DeMar DeRozan,2021-12-11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,3.5,2.6,0.5,1.4,0.3607,0.15,0.6066,21.25,80.7,79.1,12.35,1.02199
DeMar DeRozan,2021-12-19,34,38,4,6,1,0.0,0.458,0.0,0.604,41.3,9.2,3,0.941,127.0,114.0,28.2,28,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,3.8,3.0,0.5,1.3,0.3565,0.15,0.6007,21.630000000000003,84.9,78.7,14.38,1.00836
DeMar DeRozan,2021-12-20,32,26,3,6,0,0.0,0.611,0.0,0.658,27.6,1.2,0,1.0,147.0,131.0,22.5,29,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,3.6,2.9,0.4,1.1,0.386,0.15,0.6007,21.69,90.4,80.1,15.52,1.00152
DeMar DeRozan,2021-12-26,36,24,3,3,2,0.0,0.45,1.0,0.52,33.3,-3.6,2,0.714,103.0,110.0,15.0,30,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,3.4,2.8,0.6,1.3,0.3872,0.15,0.5721,22.02,87.3,81.7,15.210000000000004,1.09068
DeMar DeRozan,2021-12-27,38,35,5,10,0,0.0,0.7,1.0,0.744,31.4,7.8,3,0.625,145.0,127.0,30.1,31,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,3.2,3.7,0.5,1.2,0.3993,0.25,0.5488999999999999,22.41,90.5,83.1,16.41,1.06681
DeMar DeRozan,2021-12-29,36,20,4,8,0,1.0,0.444,0.0,0.506,24.9,-4.3,0,1.0,122.0,121.0,17.7,32,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,3.1,3.9,0.4,1.2,0.3837,0.25,0.5689,21.99,89.1,83.3,15.79,1.28713
DeMar DeRozan,2021-12-31,35,28,3,6,3,0.0,0.333,0.333,0.478,40.8,0.8,3,0.917,102.0,108.0,18.7,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.8,4.2,0.6,1.3,0.3538,0.2833,0.5697,23.17,85.1,82.3,14.95,1.08424
DeMar DeRozan,2022-01-01,35,28,9,5,0,0.0,0.455,1.0,0.53,37.6,-4.3,4,0.7,106.0,118.0,17.2,34,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.9,3.1,4.4,0.6,1.5,0.3450999999999999,0.3333,0.5897,23.69,85.2,82.9,14.94,0.953846
DeMar DeRozan,2022-01-03,36,29,3,2,1,0.0,0.458,0.0,0.488,40.2,-4.2,3,0.538,95.0,104.0,13.7,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,3.4,4.6,0.7,1.8,0.3908999999999999,0.3333,0.6435000000000001,27.71,94.7,93.3,16.31,1.02598
DeMar DeRozan,2022-01-07,31,15,5,8,0,1.0,0.313,0.0,0.402,30.3,-11.5,4,0.833,95.0,123.0,8.8,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.3,3.9,5.4,0.7,2.2,0.4221999999999999,0.3333,0.7268,30.74,104.2,105.6,17.19,1.03378
DeMar DeRozan,2022-01-09,33,20,4,8,0,1.0,0.563,0.0,0.563,26.2,4.5,1,0.5,120.0,126.0,16.9,37,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,4.3,6.2,0.7,2.3,0.4785,0.3333,0.7767999999999999,33.36,116.2,118.2,18.880000000000003,0.985703
DeMar DeRozan,2022-01-11,27,20,12,7,0,0.0,0.615,0.0,0.658,28.0,5.2,3,0.8,133.0,84.0,19.6,38,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,5.1,6.3,0.6,2.3,0.4941999999999999,0.3333,0.7627,32.029999999999994,116.8,115.2,18.02,1.13642
DeMar DeRozan,2022-01-12,32,19,4,1,1,0.0,0.438,0.0,0.498,28.2,-7.6,2,0.714,100.0,141.0,11.1,39,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,5.2,5.8,0.7,2.5,0.4769,0.3333,0.7341,32.09,112.1,116.2,16.88,1.12053
DeMar DeRozan,2022-01-14,29,17,2,7,1,0.0,0.5,0.0,0.65,21.4,5.1,1,1.0,139.0,143.0,17.1,40,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,5.1,6.2,0.6,2.4,0.4819,0.2333,0.7626999999999999,30.9,115.7,119.5,17.089999999999996,1.09285
DeMar DeRozan,2022-01-15,37,23,8,7,0,1.0,0.35,0.0,0.48,33.6,-2.7,2,1.0,107.0,124.0,17.8,41,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,5.4,5.9,0.6,2.3,0.4469,0.1333,0.8001999999999999,31.120000000000005,111.9,119.2,15.86,1.1132
DeMar DeRozan,2022-01-17,33,24,0,5,0,0.0,0.417,0.0,0.466,37.7,-8.5,4,1.0,89.0,121.0,9.9,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,5.0,5.6,0.6,2.7,0.4442,0.1333,0.8001999999999999,32.4,108.6,119.2,15.080000000000002,1.08857
DeMar DeRozan,2022-01-19,36,30,2,7,1,2.0,0.583,0.0,0.573,38.9,1.8,4,0.4,108.0,112.0,19.9,43,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,4.9,5.7,0.4,2.8,0.4692,0.1,0.7485,32.209999999999994,109.2,119.6,15.2,1.08892
DeMar DeRozan,2022-01-21,38,35,6,3,0,0.0,0.5,0.0,0.675,32.5,13.6,1,0.944,137.0,103.0,28.9,44,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,4.6,5.5,0.4,2.5,0.4737,0.0,0.7729,31.7,112.3,118.1,16.369999999999997,1.03016
DeMar DeRozan,2022-01-23,38,41,5,3,2,0.0,0.714,0.0,0.767,33.6,16.5,3,0.846,146.0,114.0,33.7,45,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,4.8,5.6,0.5,2.5,0.4992999999999999,0.0,0.8037000000000001,31.04,117.4,119.1,18.37,1.0706
DeMar DeRozan,2022-01-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,4.3,4.8,0.5,2.1,0.4679999999999999,0.0,0.7204,28.01,107.9,106.8,17.490000000000002,0.953226
DeMar DeRozan,2022-01-26,37,29,7,7,0,0.0,0.579,0.25,0.657,32.3,4.1,4,0.857,125.0,114.0,22.3,47,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.8,4.6,4.7,0.5,2.4,0.4695999999999999,0.025,0.7561,28.62,108.4,105.6,18.03,1.09722
DeMar DeRozan,2022-01-28,37,32,6,8,0,0.0,0.591,1.0,0.661,31.3,7.0,1,1.0,135.0,135.0,27.8,48,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,4.0,4.8,0.5,2.2,0.4671999999999999,0.125,0.7760999999999999,28.95,108.6,110.7,18.85,1.14355
DeMar DeRozan,2022-01-30,34,23,4,10,2,0.0,0.692,1.0,0.779,21.0,10.3,1,1.0,161.0,121.0,26.7,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.4,4.0,5.7,0.6,2.1,0.4925999999999999,0.225,0.8047000000000001,28.23,114.7,108.7,20.410000000000004,1.0515
DeMar DeRozan,2022-02-01,37,29,10,5,2,1.0,0.6,0.667,0.666,26.1,10.5,1,0.75,143.0,110.0,28.8,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,4.8,5.5,0.7,2.1,0.5025999999999999,0.2916999999999999,0.7797,28.7,115.1,105.4,21.58,1.08461
