Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_DAL,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Luka Doncic,2022-10-19,37,35,9,6,1,0.0,0.435,0.2,0.609,42.0,7.3,4,1.0,118.0,110.0,25.6,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,9.0,6.0,1.0,4.0,0.435,0.2,1.0,42.0,118.0,110.0,25.6,0.0
Luka Doncic,2022-10-22,30,32,7,10,2,2.0,0.522,0.444,0.635,37.4,22.6,3,0.8,143.0,90.0,29.8,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,8.0,8.0,1.5,3.5,0.4785,0.322,0.9,39.7,130.5,100.0,27.700000000000003,1.13475
Luka Doncic,2022-10-25,36,37,11,7,2,1.0,0.533,0.154,0.575,44.9,11.2,3,0.6,126.0,120.0,29.5,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.666666666666664,9.0,7.666666666666667,1.6666666666666667,3.333333333333333,0.4966666666666667,0.266,0.7999999999999999,41.43333333333333,129.0,106.66666666666669,28.3,1.06667
Luka Doncic,2022-10-27,40,41,11,14,3,0.0,0.5,0.333,0.608,44.7,12.7,5,0.846,129.0,112.0,36.9,4,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.25,9.5,9.25,2.0,3.75,0.4975,0.28275,0.8115,42.25,129.0,108.0,30.45,1.02792
Luka Doncic,2022-10-29,40,31,16,10,1,0.0,0.348,0.0,0.494,36.1,8.7,3,0.789,111.0,105.0,24.7,5,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,10.8,9.4,1.8,3.6,0.4676,0.2262,0.807,41.02,125.4,107.4,29.3,1.10915
Luka Doncic,2022-10-30,37,44,3,5,1,0.0,0.654,0.222,0.684,42.1,15.9,0,0.571,142.0,118.0,34.4,6,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.66666666666666,9.5,8.666666666666666,1.6666666666666667,3.0,0.4986666666666666,0.2255,0.7676666666666666,41.2,128.16666666666666,109.16666666666669,30.149999999999995,0.899637
Luka Doncic,2022-11-02,35,33,5,11,2,0.0,0.6,0.333,0.676,39.2,14.7,5,0.7,126.0,107.0,27.6,7,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.142857142857146,8.857142857142858,9.0,1.7142857142857142,3.2857142857142856,0.5131428571428571,0.2408571428571428,0.758,40.91428571428571,127.85714285714286,108.85714285714286,29.785714285714285,0.979478
Luka Doncic,2022-11-04,37,35,8,6,3,1.0,0.667,0.5,0.827,31.2,16.8,4,0.857,146.0,106.0,32.8,8,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,8.75,8.625,1.875,3.375,0.532375,0.27325,0.770375,39.7,130.125,108.5,30.1625,0.883978
Luka Doncic,2022-11-07,38,36,6,6,2,1.0,0.5,0.556,0.66,38.6,14.8,5,0.75,127.0,104.0,25.5,9,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8.444444444444445,8.333333333333334,1.8888888888888888,3.555555555555556,0.5287777777777778,0.3046666666666666,0.7681111111111112,39.577777777777776,129.77777777777777,108.0,29.64444444444445,0.962252
Luka Doncic,2022-11-09,35,24,6,6,3,2.0,0.31,0.182,0.374,44.7,6.8,0,0.571,83.0,94.0,15.3,10,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,8.2,8.1,2.0,3.2,0.5069,0.2924,0.7484,40.09,125.1,106.6,28.21,1.26058
Luka Doncic,2022-11-10,39,22,9,6,2,0.0,0.381,0.375,0.441,34.2,-5.0,5,0.333,83.0,110.0,11.2,11,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.5,8.2,8.1,2.1,3.3,0.5015000000000001,0.3098999999999999,0.6817,39.31,121.6,106.6,26.77,0.990835
Luka Doncic,2022-11-12,38,42,13,10,2,1.0,0.591,0.2,0.702,39.3,20.8,2,0.833,149.0,111.0,42.2,12,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.5,8.8,8.1,2.1,3.2,0.5084000000000001,0.2855,0.6849999999999999,39.5,122.2,108.7,28.01,0.980645
Luka Doncic,2022-11-15,40,35,11,5,3,0.0,0.5,0.4,0.652,35.2,11.6,3,1.0,129.0,105.0,30.4,13,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,8.8,7.9,2.2,3.2,0.5051,0.3101,0.725,38.53,122.5,107.2,28.1,1.01242
Luka Doncic,2022-11-16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,7.7,6.5,1.9,2.7,0.4551,0.2768,0.6404,34.06,109.6,96.0,24.410000000000004,1.16523
Luka Doncic,2022-11-18,35,33,12,11,1,0.0,0.5,0.286,0.615,40.0,10.0,2,0.818,136.0,101.0,31.5,15,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,7.3,6.6,1.9,2.6,0.4703,0.3054,0.6433,34.45,112.1,95.6,25.09,1.06412
Luka Doncic,2022-11-20,36,22,9,8,1,0.0,0.438,0.25,0.539,33.1,2.7,4,0.6,103.0,103.0,16.5,16,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,7.9,6.9,1.9,3.0,0.4487,0.3082,0.6462,33.55,108.2,94.1,23.3,1.31709
Luka Doncic,2022-11-23,40,42,8,9,0,0.0,0.607,0.375,0.657,42.6,9.1,5,0.556,122.0,131.0,30.1,17,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,8.2,6.7,1.7,3.0,0.4493999999999999,0.3124,0.6317999999999999,33.89,107.8,96.5,23.55,1.14923
Luka Doncic,2022-11-26,43,24,7,9,2,1.0,0.533,0.5,0.633,25.9,6.3,4,0.667,114.0,109.0,21.8,18,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,8.1,7.0,1.6,3.0,0.436,0.3124,0.6128,33.36,104.6,96.8,22.45,1.10236
