Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_DAL,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Luka Doncic,2023-11-14,26,16,2,2,0,0.0,0.313,0.6,0.44,39.5,-16.9,8,0.6,69.0,134.0,0.4,11,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,7.3,7.7,1.1,4.6,0.5018,0.4335,0.8092,34.45,123.1,116.6,24.13,1.25101
Luka Doncic,2023-11-15,32,26,7,10,0,0.0,0.389,0.364,0.558,33.9,2.2,3,0.667,118.0,117.0,20.3,12,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.6,7.0,8.0,1.1,4.9,0.4767,0.4056,0.7958999999999999,34.35,117.6,116.3,21.66,1.06437
Luka Doncic,2023-11-18,35,35,9,9,0,0.0,0.577,0.444,0.63,35.0,10.7,3,0.25,125.0,128.0,27.6,13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,6.7,7.7,1.0,4.6,0.4843999999999999,0.4,0.7509,34.3,117.7,118.7,21.53,0.949071
Luka Doncic,2023-11-19,32,25,10,7,3,0.0,0.368,0.429,0.534,35.1,10.3,2,0.8,117.0,122.0,23.0,14,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.3,7.0,7.4,1.1,4.2,0.4899,0.4304,0.7531,34.879999999999995,119.7,120.0,22.53,1.09928
Luka Doncic,2023-11-22,39,30,12,8,2,0.0,0.385,0.25,0.508,34.2,12.5,0,0.875,118.0,102.0,25.8,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,7.2,7.4,1.3,3.3,0.4826,0.4009,0.7548999999999999,34.13,120.9,117.1,22.92,0.936502
Luka Doncic,2023-11-25,38,30,3,4,2,2.0,0.444,0.125,0.514,39.4,7.1,4,1.0,96.0,114.0,17.4,16,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,6.3,6.9,1.5,3.3,0.4848999999999999,0.4023,0.7692,35.08,119.8,117.3,22.83,1.12131
Luka Doncic,2023-11-28,38,41,9,9,2,0.0,0.517,0.3,0.622,38.3,17.2,0,0.889,139.0,114.0,36.1,17,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,6.9,7.2,1.5,2.7,0.4836999999999999,0.3823,0.7581,35.68,121.9,118.6,24.34,0.85957
Luka Doncic,2023-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,6.2,6.4,1.1,2.3,0.4413999999999999,0.3622999999999999,0.6881,31.860000000000003,111.6,107.4,22.020000000000003,0.921519
Luka Doncic,2023-12-02,46,36,15,18,2,2.0,0.5,0.385,0.639,31.3,14.3,7,0.643,129.0,117.0,36.5,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,7.1,7.6,1.2,2.9,0.4104,0.3341,0.6524,31.92,105.6,106.6,21.5,1.0544
Luka Doncic,2023-12-06,32,40,10,11,1,0.0,0.56,0.5,0.701,42.0,15.7,4,0.75,138.0,95.0,35.0,20,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.9,7.7,7.8,1.2,3.1,0.4053,0.3397,0.6474,32.870000000000005,104.9,104.3,22.21,1.05006
Luka Doncic,2023-12-08,41,32,6,10,1,1.0,0.393,0.214,0.508,36.8,0.2,5,0.875,105.0,111.0,21.5,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.5,8.1,8.6,1.3,2.8,0.4133,0.3011,0.6748999999999999,32.6,108.5,102.0,24.32,1.07173
Luka Doncic,2023-12-11,44,35,8,6,2,2.0,0.429,0.5,0.655,29.2,5.9,3,0.923,132.0,111.0,29.3,22,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,8.2,8.2,1.5,2.8,0.4173,0.3147,0.7005,32.13,109.9,101.4,25.22,1.30006
Luka Doncic,2023-12-12,43,33,6,17,1,0.0,0.429,0.3,0.539,35.4,4.2,4,1.0,128.0,130.0,28.9,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,7.9,9.0,1.6,2.9,0.4025,0.3003,0.7755,32.17,110.2,101.6,25.35,0.976265
Luka Doncic,2023-12-14,39,39,6,13,2,0.0,0.556,0.286,0.648,43.9,13.2,8,1.0,113.0,117.0,30.6,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,7.5,9.6,1.5,3.5,0.4213,0.286,0.7955,33.05,109.8,101.1,26.110000000000003,1.16332
Luka Doncic,2023-12-16,37,40,12,10,1,0.0,0.536,0.333,0.653,37.6,10.9,4,1.0,131.0,114.0,33.6,25,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.6,7.5,9.8,1.4,3.9,0.4364,0.2943,0.808,33.39,111.1,102.3,26.89,1.23108
Luka Doncic,2023-12-18,36,38,11,8,0,0.0,0.542,0.5,0.669,37.2,19.2,3,0.6,136.0,137.0,31.5,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,8.3,10.2,1.2,3.8,0.4462,0.3318,0.768,33.17,115.1,104.6,28.3,1.19403
Luka Doncic,2023-12-20,44,28,9,10,1,0.0,0.36,0.182,0.449,35.9,-3.0,5,0.571,96.0,131.0,17.4,27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,8.3,10.3,1.1,4.3,0.4305,0.32,0.7362,32.93,110.8,106.3,26.43,1.20436
Luka Doncic,2023-12-22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,8.3,10.3,1.1,4.3,0.4305,0.32,0.7362,32.93,110.8,106.3,26.43,1.30588
Luka Doncic,2023-12-23,32,39,12,10,1,1.0,0.481,0.5,0.612,42.4,13.7,2,0.727,137.0,107.0,34.8,29,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.4,8.0,9.5,1.0,3.8,0.4286,0.3315,0.7445999999999999,34.04,111.6,105.3,26.26,1.13532
Luka Doncic,2023-12-25,44,50,6,15,4,3.0,0.6,0.5,0.826,34.9,30.0,4,1.0,158.0,108.0,52.5,30,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,7.6,9.9,1.3,3.8,0.4326,0.3315,0.7696,33.33,113.6,106.6,28.01,1.17849
Luka Doncic,2023-12-27,37,39,7,6,2,2.0,0.483,0.3,0.584,46.0,10.4,5,0.8,106.0,111.0,28.2,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1,7.7,9.5,1.4,3.8,0.4416,0.3400999999999999,0.7621,34.25,113.7,106.6,28.68,0.977492
Luka Doncic,2023-12-28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,6.9,8.9,1.2,3.5,0.3987,0.2900999999999999,0.6698000000000001,31.329999999999995,100.5,95.5,25.75,1.25977
Luka Doncic,2023-12-30,38,39,8,10,1,1.0,0.483,0.385,0.608,43.3,6.8,4,0.857,121.0,119.0,29.8,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,7.1,8.2,1.2,3.5,0.4041,0.2986,0.6555,32.12,99.8,94.4,25.84,1.1269
Luka Doncic,2024-01-01,34,19,6,14,1,0.0,0.3,0.231,0.42,33.4,4.1,4,0.667,91.0,121.0,14.8,34,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.2,7.1,8.3,1.1,3.1,0.3785,0.2931,0.6222,31.070000000000004,97.6,94.8,24.26,1.02685
Luka Doncic,2024-01-03,31,41,6,5,1,0.0,0.619,0.571,0.755,43.3,14.5,4,0.786,132.0,95.0,32.2,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.3,6.5,7.8,1.1,3.1,0.3868,0.3168999999999999,0.6008,31.64,97.7,92.9,24.12,1.06497
Luka Doncic,2024-01-05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.5,5.4,7.0,1.1,2.8,0.3325999999999999,0.2668999999999999,0.5408000000000001,27.92,84.1,79.2,20.97,1.15636
Luka Doncic,2024-01-07,39,34,6,8,1,0.0,0.462,0.417,0.576,34.6,8.5,3,0.625,122.0,114.0,23.6,37,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,5.1,6.8,1.1,2.6,0.3428,0.2904,0.5462,27.79,86.7,77.5,21.59,0.915111
Luka Doncic,2024-01-09,36,31,6,6,3,0.0,0.429,0.25,0.562,38.6,6.9,3,0.733,111.0,119.0,23.9,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,5.7,7.4,1.4,2.9,0.3857,0.3154,0.6194999999999999,31.65,97.8,89.4,23.98,1.04617
Luka Doncic,2024-01-11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,4.5,6.4,1.3,2.7,0.3376,0.2653999999999999,0.5468,27.410000000000004,84.1,78.7,20.5,0.850741
Luka Doncic,2024-01-13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,3.9,4.9,0.9,2.3,0.2775999999999999,0.2153999999999999,0.4468,23.92,68.3,67.9,15.25,1.22205
Luka Doncic,2024-01-15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,3.2,4.3,0.7,1.8,0.2293,0.1854,0.3668,19.32,57.7,56.8,12.43,1.14848
Luka Doncic,2024-01-17,36,33,13,10,2,2.0,0.5,0.222,0.59,37.2,13.9,4,0.778,117.0,115.0,29.7,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,4.5,5.3,0.9,2.2,0.2793,0.2076,0.4446,23.04,69.4,68.3,15.4,1.04595
Luka Doncic,2024-01-22,40,33,18,13,2,0.0,0.4,0.25,0.474,40.5,11.6,3,0.636,112.0,114.0,28.7,43,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,5.5,5.6,1.0,2.1,0.271,0.1941,0.4225,22.76,68.5,67.8,15.29,0.995349
Luka Doncic,2024-01-24,39,34,8,9,1,2.0,0.458,0.364,0.581,38.5,8.6,5,0.667,112.0,129.0,26.1,44,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,5.7,5.1,1.0,2.2,0.2868,0.2073999999999999,0.4225,23.27,70.6,68.6,16.42,1.18495
Luka Doncic,2024-01-26,45,73,10,7,1,0.0,0.758,0.615,0.912,42.2,20.7,4,0.938,169.0,137.0,64.0,45,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,6.1,5.3,1.0,2.2,0.3006999999999999,0.2118,0.4377,23.16,74.3,72.8,19.6,1.30859
Luka Doncic,2024-01-27,46,28,10,17,2,1.0,0.346,0.111,0.448,30.8,5.6,3,0.75,115.0,119.0,26.4,46,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.6,7.1,7.0,1.2,2.5,0.3353,0.2229,0.5126999999999999,26.24,85.8,84.7,22.24,1.29158
Luka Doncic,2024-01-29,43,45,9,15,2,0.0,0.522,0.375,0.698,39.3,10.3,4,0.857,143.0,127.0,42.1,47,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,7.4,7.7,1.3,2.6,0.3413,0.2186999999999999,0.5359,26.71,87.9,86.0,24.09,0.963974
Luka Doncic,2024-01-31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,6.8,7.1,1.0,2.3,0.2984,0.1936999999999999,0.4626,22.85,76.8,74.1,21.7,1.0769
Luka Doncic,2024-02-03,42,40,9,11,1,0.0,0.5,0.333,0.649,40.2,2.4,9,0.909,115.0,126.0,27.8,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,7.7,8.2,1.1,3.2,0.3484,0.227,0.5535,26.87,88.3,86.7,24.48,1.17924
Luka Doncic,2024-02-05,36,19,8,3,1,0.0,0.4,0.4,0.552,25.7,-4.3,3,0.6,97.0,104.0,11.4,50,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,8.5,8.5,1.2,3.5,0.3883999999999999,0.267,0.6135,29.44,98.0,97.1,25.62,1.30927
Luka Doncic,2024-02-06,43,35,18,9,2,1.0,0.481,0.364,0.557,33.9,9.5,1,0.5,123.0,101.0,31.9,51,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,10.3,9.4,1.4,3.6,0.4365,0.3034,0.6635000000000001,32.83,110.3,107.2,28.81,1.08796
