Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Trae Young,2022-11-09,36,22,4,9,2,0.0,0.357,0.4,0.393,32.3,-0.6,2,0.0,98.0,121.0,14.3,11,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.3,3.1,8.1,0.7,2.9,0.3401999999999999,0.3032,0.6938,32.47,100.8,108.0,17.72,1.07557
Trae Young,2022-11-10,33,26,3,7,1,0.0,0.333,0.25,0.512,39.3,3.0,6,1.0,97.0,96.0,15.3,12,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,3.0,7.5,0.8,2.9,0.3443,0.2918,0.6938,32.64,100.6,107.1,17.759999999999998,0.9353
Trae Young,2022-11-12,38,27,1,11,1,0.0,0.444,0.286,0.58,32.4,3.5,7,0.75,107.0,119.0,18.4,13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,2.6,7.7,0.9,3.5,0.3527,0.2954,0.6799,32.26,99.6,105.8,17.63,0.984965
Trae Young,2022-11-14,34,21,3,9,1,0.0,0.368,0.4,0.495,28.9,3.8,2,1.0,112.0,108.0,16.7,14,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,2.6,8.0,0.9,3.6,0.3465999999999999,0.3211,0.6858,31.860000000000003,97.2,104.9,16.52,1.0722
Trae Young,2022-11-16,31,27,5,9,1,0.0,0.435,0.286,0.527,36.0,11.7,1,0.833,119.0,127.0,22.3,15,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.9,7.7,1.0,3.6,0.3300999999999999,0.283,0.6891,31.81,93.1,105.3,15.35,1.05286
Trae Young,2022-11-19,42,33,3,12,1,1.0,0.571,0.5,0.661,28.5,11.4,2,0.778,140.0,115.0,30.5,16,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.1,2.6,8.4,1.1,3.6,0.3402999999999999,0.283,0.6669,30.32,94.5,104.0,15.51,1.09531
Trae Young,2022-11-21,35,25,2,10,1,0.0,0.455,0.143,0.507,37.6,-1.6,6,0.667,96.0,122.0,15.0,17,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,2.8,8.4,1.1,3.2,0.3626999999999999,0.2773,0.6461,30.61,96.9,102.2,16.64,0.901321
Trae Young,2022-11-23,35,35,1,7,0,0.0,0.579,0.571,0.762,32.5,10.4,4,1.0,136.0,110.0,26.5,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,2.3,8.4,1.0,3.5,0.3888,0.3057999999999999,0.6961,30.46,101.2,103.1,18.22,0.972889
Trae Young,2022-11-25,38,44,0,5,1,0.0,0.464,0.4,0.628,45.0,2.0,4,0.875,121.0,134.0,27.7,19,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.2,7.9,0.9,3.4,0.4006,0.3236,0.6903,31.25,102.6,105.2,18.67,1.22735
Trae Young,2022-11-27,38,22,5,14,1,0.0,0.25,0.125,0.506,29.3,5.9,3,1.0,117.0,114.0,22.5,20,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,2.7,9.3,1.0,3.7,0.4256,0.3361,0.7903,34.18,114.3,116.6,20.92,1.04684
Trae Young,2022-11-28,34,18,2,10,0,0.0,0.429,0.25,0.556,26.3,0.1,3,1.0,121.0,120.0,15.6,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,2.5,9.4,0.8,3.8,0.4328,0.3211,0.8903000000000001,33.58,116.6,116.5,21.05,1.03155
Trae Young,2022-11-30,36,30,2,14,0,0.0,0.522,0.182,0.595,31.5,7.8,2,0.8,137.0,114.0,26.7,22,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,2.4,10.1,0.7,3.4,0.4516999999999999,0.3143,0.8703,32.8,120.6,118.3,22.19,1.10604
Trae Young,2022-12-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,2.3,9.0,0.6,2.7,0.4073,0.2857,0.7953,29.56,109.9,106.4,20.35,1.01497
Trae Young,2022-12-05,37,23,3,10,0,0.0,0.316,0.143,0.482,28.6,-1.9,4,0.909,108.0,121.0,15.2,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,2.3,9.1,0.5,2.9,0.4021,0.2599999999999999,0.7862,29.53,109.5,107.7,20.2,1.10404
Trae Young,2022-12-07,30,19,4,6,0,0.0,0.45,0.0,0.455,37.3,-2.7,4,0.5,87.0,127.0,10.0,25,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,2.2,8.8,0.4,3.2,0.4035999999999999,0.2314,0.7529,29.66,106.3,107.7,18.97,0.784599
Trae Young,2022-12-09,37,33,0,9,3,1.0,0.48,0.286,0.588,39.3,3.0,8,1.0,106.0,116.0,21.5,26,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,1.9,8.5,0.6,3.8,0.3945,0.21,0.7750999999999999,30.74,102.9,107.8,18.07,1.16276
Trae Young,2022-12-11,42,19,2,14,0,0.0,0.278,0.25,0.433,28.8,-7.2,6,0.778,92.0,114.0,10.4,27,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,1.9,8.9,0.5,3.8,0.3768,0.2206999999999999,0.7862,29.860000000000003,102.5,107.0,17.61,1.12332
Trae Young,2022-12-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,1.8,8.2,0.5,3.4,0.3189,0.1636,0.6862,26.610000000000003,88.9,96.0,14.96,0.949199
Trae Young,2022-12-14,39,19,3,16,0,0.0,0.4,0.2,0.525,25.3,-4.3,5,0.857,115.0,140.0,16.8,29,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,2.1,9.3,0.4,3.5,0.3125,0.1436,0.6843999999999999,24.64,88.3,96.6,13.87,1.0218
Trae Young,2022-12-16,34,31,1,9,1,0.0,0.444,0.4,0.642,39.4,2.7,4,0.929,126.0,113.0,24.4,30,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,1.7,8.8,0.4,3.6,0.3319,0.1710999999999999,0.6773,25.65,89.2,96.5,14.06,1.22675
Trae Young,2022-12-19,36,37,3,13,0,0.0,0.5,0.429,0.678,36.7,8.5,4,1.0,134.0,129.0,32.0,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,1.8,9.1,0.4,3.7,0.3389999999999999,0.189,0.6773,26.69,90.5,97.4,15.7,0.888889
Trae Young,2022-12-21,38,34,6,6,1,0.0,0.375,0.5,0.608,36.7,7.4,5,1.0,113.0,113.0,23.2,32,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,2.2,8.3,0.5,4.0,0.3243,0.2208,0.6973,27.21,88.1,97.3,15.35,1.08721
Trae Young,2022-12-23,31,26,2,13,2,0.0,0.6,0.429,0.702,27.3,15.3,1,0.625,151.0,104.0,28.6,33,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,2.4,9.6,0.7,4.1,0.3843,0.2637,0.7598,29.94,103.2,107.7,18.21,1.08341
Trae Young,2022-12-27,34,22,3,10,0,1.0,0.333,0.5,0.567,29.7,0.8,4,0.9,111.0,127.0,17.3,34,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.4,9.6,0.7,4.1,0.386,0.2994,0.7589,30.05,103.5,108.3,18.42,1.12494
Trae Young,2022-12-28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,2.0,9.0,0.7,3.7,0.341,0.2994,0.7089000000000001,26.320000000000004,94.8,95.6,17.419999999999998,1.17988
Trae Young,2022-12-30,36,29,3,8,1,0.0,0.458,0.0,0.519,35.4,-0.9,4,0.778,107.0,126.0,18.5,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,2.3,8.9,0.5,3.3,0.3388,0.2708,0.6867,25.93,94.9,96.6,17.119999999999997,1.13289
Trae Young,2023-01-02,44,30,7,14,1,0.0,0.364,0.3,0.541,31.4,1.9,4,0.846,115.0,118.0,25.5,37,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,2.8,8.9,0.6,3.1,0.3474,0.2758,0.6935,26.19,97.2,97.0,18.630000000000003,1.13188
Trae Young,2023-01-04,32,21,0,6,1,0.0,0.583,0.5,0.696,27.9,-1.7,5,0.857,114.0,124.0,14.4,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.9,2.8,9.5,0.7,3.6,0.4057,0.3258,0.7792,28.98,108.6,109.4,20.07,1.08837
Trae Young,2023-01-06,34,32,5,9,3,0.0,0.5,0.25,0.591,39.4,5.7,6,0.857,105.0,117.0,24.0,39,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,3.0,8.8,1.0,3.7,0.4157,0.3308,0.7792000000000001,30.39,107.6,107.1,20.79,1.052
Trae Young,2023-01-08,34,30,2,8,1,0.0,0.529,0.5,0.716,32.5,7.6,4,1.0,129.0,118.0,23.7,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,3.1,8.7,1.0,3.7,0.4242,0.3408,0.7863,29.7,107.9,107.6,20.72,1.22137
Trae Young,2023-01-11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,2.8,7.4,1.0,3.3,0.3742,0.2979,0.6863,26.03,94.5,94.7,17.52,1.07538
Trae Young,2023-01-13,37,26,2,11,0,0.0,0.375,0.6,0.651,24.6,7.9,2,0.889,143.0,119.0,23.1,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,2.4,7.9,0.9,3.0,0.3742,0.3079,0.6752,24.82,97.5,95.3,17.509999999999998,1.14616
Trae Young,2023-01-14,38,29,0,9,2,1.0,0.529,0.4,0.692,29.6,10.7,3,1.0,135.0,108.0,25.9,43,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.9,2.2,7.5,0.9,3.2,0.3671,0.305,0.7127000000000001,25.05,95.9,95.7,17.240000000000002,1.11806
Trae Young,2023-01-16,36,24,3,8,4,0.0,0.462,0.5,0.673,36.5,-3.5,10,0.818,97.0,111.0,15.4,44,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,2.2,7.3,1.3,3.8,0.38,0.305,0.7045,25.73,94.5,94.1,17.05,1.03599
Trae Young,2023-01-18,35,18,4,12,3,0.0,0.455,0.0,0.62,23.9,4.5,4,1.0,128.0,120.0,20.9,45,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,2.6,8.5,1.6,4.2,0.4255,0.305,0.8045,28.12,107.3,106.1,19.14,1.3617
Trae Young,2023-01-20,33,27,1,6,1,0.0,0.429,0.143,0.551,36.9,-4.8,4,1.0,117.0,135.0,17.4,46,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,2.4,8.3,1.6,4.2,0.4226,0.3193,0.8267,28.27,108.3,107.0,19.03,1.17261
Trae Young,2023-01-21,38,25,5,12,0,0.0,0.409,0.0,0.482,37.8,-9.0,6,0.778,99.0,124.0,15.5,47,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,2.2,8.1,1.5,4.4,0.4271,0.2893,0.8199,28.91,106.7,107.6,18.03,1.08648
Trae Young,2023-01-23,38,21,3,13,0,0.0,0.438,0.0,0.515,30.3,-0.9,6,0.7,103.0,122.0,15.4,48,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,2.5,8.8,1.4,4.5,0.4126,0.2393,0.8042,29.15,105.6,107.4,18.13,1.00559
Trae Young,2023-01-25,35,33,3,11,0,0.0,0.5,0.5,0.664,36.1,2.4,5,0.909,131.0,132.0,26.2,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,2.3,9.0,1.1,4.4,0.4126,0.2643,0.8093999999999999,28.82,108.2,108.9,18.35,1.05727
Trae Young,2023-01-28,36,31,5,10,1,0.0,0.476,0.0,0.571,38.3,3.3,5,0.786,116.0,131.0,23.6,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,2.6,9.2,1.1,4.5,0.4073,0.2143,0.788,29.4,106.9,110.2,18.34,1.01898
Trae Young,2023-01-30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,51,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.4,2.6,9.2,1.1,4.5,0.4073,0.2143,0.788,29.4,106.9,110.2,18.34,1.29832
