Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Jamal Murray,2023-10-24,DEN,,LAL,34:15,21,2,6,0,1,.615,.600,.756,19.4,5.1,1,1.000,150,119,18.4
Jamal Murray,2023-10-27,DEN,@,MEM,33:55,22,1,5,0,1,.412,.444,.586,27.3,-0.5,3,1.000,107,111,13.6
Jamal Murray,2023-10-29,DEN,@,OKC,29:55,19,2,8,0,0,.643,1.000,.679,27.1,1.3,4,,122,107,15.0
Jamal Murray,2023-10-30,DEN,,UTA,36:55,18,3,14,0,2,.368,.429,.453,28.7,3.3,3,.500,104,110,16.2
Jamal Murray,2023-11-01,DEN,@,MIN,32:12,14,6,6,1,1,.313,.250,.385,27.4,-1.5,3,.600,83,113,8.3
Jamal Murray,2023-11-03,DEN,,DAL,39:18,18,2,13,1,0,.333,.333,.510,20.3,0.2,2,1.000,138,125,16.6
Jamal Murray,2023-11-04,DEN,,CHI,9:30,2,2,0,0,0,.333,,.333,14.4,-15.1,0,,71,111,0.9
Jamal Murray,2023-11-06,DEN,,NOP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamal Murray,2023-11-08,DEN,,GSW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamal Murray,2023-11-12,DEN,@,HOU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamal Murray,2023-11-14,DEN,,LAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamal Murray,2023-11-17,DEN,@,NOP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamal Murray,2023-11-19,DEN,@,CLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamal Murray,2023-11-20,DEN,@,DET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamal Murray,2023-11-22,DEN,@,ORL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamal Murray,2023-11-24,DEN,@,HOU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamal Murray,2023-11-26,DEN,,SAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamal Murray,2023-11-27,DEN,@,LAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamal Murray,2023-11-29,DEN,,HOU,22:22,16,6,6,0,0,.286,.375,.494,31.8,-1.1,0,1.000,132,134,13.0
Jamal Murray,2023-12-01,DEN,@,PHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamal Murray,2023-12-02,DEN,@,SAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamal Murray,2023-12-06,DEN,@,LAC,29:11,23,0,6,1,1,.556,.286,.624,28.3,10.6,1,1.000,127,121,17.7
Jamal Murray,2023-12-08,DEN,,HOU,31:40,21,5,3,0,0,.353,.500,.547,27.4,2.1,1,1.000,115,121,13.3
Jamal Murray,2023-12-11,DEN,@,ATL,28:58,29,9,4,1,2,.800,.800,.939,30.4,14.0,6,1.000,126,118,25.2
Jamal Murray,2023-12-12,DEN,@,CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamal Murray,2023-12-14,DEN,,BRK,22:23,16,1,2,3,1,.467,.500,.533,27.7,6.9,0,,112,96,12.9
Jamal Murray,2023-12-16,DEN,,OKC,27:31,15,2,5,0,0,.385,.000,.493,25.1,-3.7,1,1.000,119,129,9.8
Jamal Murray,2023-12-18,DEN,,DAL,24:45,22,4,2,1,1,.571,1.000,.739,31.3,8.6,2,1.000,129,107,17.3
Jamal Murray,2023-12-20,DEN,@,TOR,32:04,20,5,6,1,2,.409,.286,.455,32.9,-0.5,2,,104,112,13.9
Jamal Murray,2023-12-22,DEN,@,BRK,34:15,32,5,9,0,2,.579,.667,.710,31.7,16.5,1,.750,148,126,30.9
