Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Jamal Murray,2024-10-24,DEN,,OKC,38:27,12,6,4,2,0,.308,.400,.432,17.5,-3.4,3,1.000,87,104,8.1
Jamal Murray,2024-10-26,DEN,,LAC,36:51,22,2,5,2,0,.500,.500,.679,22.0,6.2,2,1.000,132,119,18.7
Jamal Murray,2024-10-28,DEN,@,TOR,39:43,17,9,7,1,0,.300,.000,.383,23.7,-4.4,0,1.000,105,112,13.6
Jamal Murray,2024-10-29,DEN,@,BRK,36:44,24,3,3,0,0,.421,.286,.533,29.6,-8.7,1,.750,110,135,13.9
Jamal Murray,2024-11-01,DEN,@,MIN,22:16,6,2,3,1,0,.286,.000,.381,14.2,-4.9,0,1.000,110,123,5.6
Jamal Murray,2024-11-02,DEN,,UTA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamal Murray,2024-11-04,DEN,,TOR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamal Murray,2024-11-06,DEN,,OKC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamal Murray,2024-11-08,DEN,,MIA,34:55,28,4,6,0,0,.529,.400,.713,30.3,-2.1,4,1.000,126,125,21.1
Jamal Murray,2024-11-10,DEN,,DAL,38:07,18,1,6,0,0,.412,.333,.469,24.2,-9.8,2,.400,100,131,9.0
Jamal Murray,2024-11-15,DEN,@,NOP,42:35,16,6,8,2,0,.375,.250,.474,19.1,0.0,0,1.000,109,109,16.2
Jamal Murray,2024-11-17,DEN,@,MEM,37:05,13,6,7,3,2,.400,.167,.433,25.8,-2.8,6,,75,102,9.2
Jamal Murray,2024-11-19,DEN,@,MEM,36:00,27,4,6,3,2,.500,.500,.633,25.2,10.6,3,.667,120,96,23.0
Jamal Murray,2024-11-22,DEN,,DAL,39:14,14,5,11,0,3,.250,.364,.415,20.7,-1.5,3,1.000,104,122,11.5
Jamal Murray,2024-11-23,DEN,@,LAL,29:42,14,5,5,1,0,.417,.500,.478,24.8,-5.9,2,.333,100,101,9.2
Jamal Murray,2024-11-25,DEN,,NYK,30:56,20,4,7,1,0,.462,.200,.590,22.9,5.3,0,.778,140,144,19.6
Jamal Murray,2024-11-27,DEN,@,UTA,36:26,22,4,8,4,0,.556,.167,.597,24.4,6.3,1,1.000,136,108,23.2
Jamal Murray,2024-12-01,DEN,@,LAC,37:43,18,0,7,1,0,.583,.500,.699,18.3,-0.7,3,1.000,123,131,14.9
Jamal Murray,2024-12-03,DEN,,GSW,34:15,12,3,7,1,3,.333,.333,.450,18.3,0.6,1,1.000,103,109,11.9
Jamal Murray,2024-12-05,DEN,@,CLE,41:37,19,4,6,1,0,.438,.333,.522,18.2,-0.1,1,.800,114,122,16.0
Jamal Murray,2024-12-07,DEN,@,WAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamal Murray,2024-12-08,DEN,@,ATL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jamal Murray,2024-12-13,DEN,,LAC,31:35,20,5,3,4,1,.500,.400,.592,30.8,1.5,6,1.000,89,85,13.5
Jamal Murray,2024-12-16,DEN,@,SAC,38:05,28,2,6,0,1,.423,.500,.521,27.5,-1.4,1,1.000,116,124,17.9
Jamal Murray,2024-12-19,DEN,@,POR,38:18,24,3,10,3,0,.474,.500,.578,25.4,4.1,1,.750,129,126,22.6
Jamal Murray,2024-12-22,DEN,@,NOP,41:17,27,8,4,3,1,.474,.222,.599,27.5,-1.1,6,.875,102,105,19.4
