Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Kevin Durant,2024-10-23,PHO,@,LAC,43:40,25,7,0,3,1,.471,.400,.596,29.5,-6.0,7,.778,83,99,12.7
Kevin Durant,2024-10-25,PHO,@,LAL,38:34,30,4,6,0,1,.647,.667,.747,27.0,3.4,3,.857,132,129,24.0
Kevin Durant,2024-10-26,PHO,,DAL,39:22,31,9,2,1,1,.476,.500,.621,29.5,8.3,1,.778,119,102,24.3
Kevin Durant,2024-10-28,PHO,,LAL,38:09,30,8,4,0,4,.550,.333,.650,29.5,9.3,2,.857,126,106,25.2
Kevin Durant,2024-10-31,PHO,@,LAC,38:41,18,5,4,1,2,.538,.500,.628,21.4,-3.1,4,.667,102,123,13.6
Kevin Durant,2024-11-02,PHO,,POR,37:52,21,9,2,0,0,.438,.375,.577,23.0,-2.9,3,.800,101,99,13.3
Kevin Durant,2024-11-04,PHO,,PHI,38:33,35,4,6,0,1,.700,.400,.788,29.2,9.5,3,1.000,144,122,28.9
Kevin Durant,2024-11-06,PHO,,MIA,37:13,32,8,3,1,1,.565,.364,.658,36.2,1.2,6,.667,102,114,20.5
Kevin Durant,2024-11-08,PHO,@,DAL,36:58,26,5,4,1,2,.571,.500,.761,22.8,12.4,1,1.000,156,122,24.7
Kevin Durant,2024-11-10,PHO,,SAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kevin Durant,2024-11-12,PHO,@,UTA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kevin Durant,2024-11-13,PHO,@,SAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kevin Durant,2024-11-15,PHO,@,OKC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kevin Durant,2024-11-17,PHO,@,MIN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kevin Durant,2024-11-18,PHO,,ORL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kevin Durant,2024-11-20,PHO,,NYK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kevin Durant,2024-11-26,PHO,,LAL,29:43,23,6,2,0,0,.529,.500,.643,25.7,4.2,0,1.000,133,104,17.5
Kevin Durant,2024-11-27,PHO,,BRK,33:03,30,8,2,0,3,.556,.500,.670,40.2,-2.2,7,.700,97,122,17.9
Kevin Durant,2024-11-30,PHO,,GSW,35:40,21,10,3,0,3,.350,.375,.464,33.6,-5.8,3,.667,86,105,12.8
Kevin Durant,2024-12-03,PHO,,SAS,16:29,13,4,2,0,0,.625,1.000,.732,34.2,3.3,3,.500,98,96,8.6
Kevin Durant,2024-12-05,PHO,@,NOP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kevin Durant,2024-12-07,PHO,@,MIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kevin Durant,2024-12-08,PHO,@,ORL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kevin Durant,2024-12-13,PHO,@,UTA,33:55,30,3,8,1,1,.471,.400,.673,31.1,5.3,1,1.000,151,136,27.7
Kevin Durant,2024-12-15,PHO,,POR,35:57,20,7,7,1,0,.391,.111,.419,30.7,-2.5,1,.500,101,112,13.7
Kevin Durant,2024-12-19,PHO,,IND,37:56,37,10,6,1,0,.556,.500,.624,39.7,5.5,5,.667,106,117,26.1
Kevin Durant,2024-12-21,PHO,,DET,38:33,43,5,6,2,0,.538,.444,.697,45.1,-0.8,8,1.000,116,132,28.9
Kevin Durant,2024-12-23,PHO,@,DEN,31:04,23,9,2,2,1,.533,.667,.652,30.5,7.0,3,.833,114,117,19.5
Kevin Durant,2024-12-25,PHO,,DEN,37:48,27,4,6,2,2,.346,.000,.451,36.0,1.1,0,1.000,113,110,20.8
Kevin Durant,2024-12-27,PHO,,DAL,37:42,35,3,0,0,0,.579,.750,.721,30.1,8.2,1,.833,140,116,24.8
Kevin Durant,2024-12-28,PHO,@,GSW,37:08,31,6,3,0,4,.417,.200,.529,41.7,-2.9,8,.833,93,116,16.1
Kevin Durant,2024-12-31,PHO,,MEM,38:32,29,10,6,1,2,.579,.400,.657,26.0,8.5,3,.714,122,108,25.5
Kevin Durant,2025-01-04,PHO,@,IND,37:30,25,7,7,0,1,.643,.333,.751,27.6,1.5,5,1.000,119,132,21.1
Kevin Durant,2025-01-06,PHO,@,PHI,34:23,23,6,5,1,1,.643,.750,.751,25.2,7.2,3,.667,121,104,20.0
Kevin Durant,2025-01-07,PHO,@,CHO,36:20,26,6,2,0,1,.444,.167,.580,28.9,1.3,2,.900,112,116,17.7
Kevin Durant,2025-01-09,PHO,,ATL,36:21,23,2,7,0,3,.600,.286,.686,24.2,3.8,3,.750,130,124,19.9
