Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Luka Doncic,2020-12-23,DAL,@,PHO,35:57,32,8,5,0,0,.423,.000,.512,40.1,7.0,1,.833,110,108,22.3
Luka Doncic,2020-12-25,DAL,@,LAL,34:08,27,4,7,0,1,.474,.400,.599,34.7,1.9,3,.875,115,144,20.7
Luka Doncic,2020-12-27,DAL,@,LAC,25:55,24,9,8,1,0,.444,.000,.546,42.3,10.8,2,.889,122,78,21.5
Luka Doncic,2020-12-30,DAL,,CHO,24:04,12,2,5,2,0,.400,.000,.459,27.8,-4.0,3,.571,89,115,7.3
Luka Doncic,2021-01-01,DAL,,MIA,35:49,27,15,7,0,1,.409,.300,.520,39.8,7.7,5,.667,96,85,18.7
Luka Doncic,2021-01-03,DAL,@,CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Luka Doncic,2021-01-04,DAL,@,HOU,37:55,33,16,11,0,0,.480,.300,.597,42.6,5.0,8,1.000,112,104,24.4
Luka Doncic,2021-01-07,DAL,@,DEN,43:17,38,9,13,5,1,.591,.286,.664,39.4,13.4,8,.667,116,101,35.3
Luka Doncic,2021-01-09,DAL,,ORL,34:37,20,10,10,1,2,.350,.333,.469,36.5,-0.8,6,1.000,97,97,15.2
Luka Doncic,2021-01-13,DAL,@,CHO,34:48,34,13,9,2,4,.560,.556,.657,36.5,24.6,4,.500,125,84,32.3
Luka Doncic,2021-01-15,DAL,@,MIL,35:45,28,10,13,0,0,.500,.143,.517,36.2,7.2,3,.429,113,111,21.9
Luka Doncic,2021-01-17,DAL,,CHI,37:30,36,16,15,2,0,.433,.545,.551,41.1,21.5,5,.667,117,108,33.3
Luka Doncic,2021-01-18,DAL,@,TOR,34:34,15,7,9,0,0,.364,.000,.517,22.1,2.1,3,.875,109,121,14.7
Luka Doncic,2021-01-20,DAL,@,IND,37:54,13,12,12,0,1,.333,.000,.388,22.2,-2.1,3,.750,96,110,13.8
Luka Doncic,2021-01-22,DAL,@,SAS,36:28,36,9,11,0,0,.464,.333,.587,40.2,9.5,2,1.000,124,119,28.0
Luka Doncic,2021-01-23,DAL,,HOU,29:28,26,5,8,0,1,.500,.167,.558,38.7,7.1,3,.583,111,136,19.8
Luka Doncic,2021-01-25,DAL,,DEN,39:03,35,11,16,4,1,.478,.375,.639,37.7,20.4,5,1.000,129,113,37.1
Luka Doncic,2021-01-27,DAL,@,UTA,33:51,30,4,6,1,0,.542,.286,.603,39.8,6.0,4,1.000,106,122,20.4
Luka Doncic,2021-01-29,DAL,@,UTA,32:15,25,6,7,1,0,.471,.333,.584,32.0,10.2,2,.700,118,122,20.0
Luka Doncic,2021-01-30,DAL,,PHO,33:23,29,8,7,0,0,.545,.429,.610,38.3,6.4,4,.500,110,115,19.7
Luka Doncic,2021-02-01,DAL,,PHO,38:18,25,5,8,1,2,.368,.250,.524,31.4,4.4,4,.909,105,109,18.8
Luka Doncic,2021-02-03,DAL,@,ATL,37:50,27,8,14,2,1,.400,.200,.553,31.6,9.5,4,1.000,123,114,27.1
Luka Doncic,2021-02-04,DAL,,GSW,32:26,27,6,6,1,0,.400,.429,.563,38.2,-1.0,5,.889,106,143,17.4
Luka Doncic,2021-02-06,DAL,,GSW,38:11,42,7,11,1,0,.522,.583,.720,36.9,12.9,7,.786,131,125,32.5
Luka Doncic,2021-02-08,DAL,,MIN,37:06,26,8,5,1,0,.409,.143,.501,37.3,-11.5,7,.778,87,118,11.7
Luka Doncic,2021-02-10,DAL,,ATL,36:35,28,10,10,1,2,.500,.286,.625,35.3,7.4,5,.800,116,113,24.0
Luka Doncic,2021-02-12,DAL,,NOP,40:01,46,8,12,1,1,.567,.625,.677,42.9,9.5,3,.778,142,130,39.3
Luka Doncic,2021-02-14,DAL,,POR,36:21,44,7,9,0,0,.700,.625,.870,38.4,19.4,5,.917,156,132,37.4
Luka Doncic,2021-02-22,DAL,,MEM,33:05,21,7,5,2,1,.444,.300,.478,35.1,4.3,4,.222,87,86,12.7
Luka Doncic,2021-02-23,DAL,,BOS,37:53,31,10,8,1,0,.478,.750,.626,33.6,14.5,3,.750,125,112,26.3
Luka Doncic,2021-02-25,DAL,@,PHI,29:25,19,3,4,0,3,.462,.500,.607,34.8,0.7,7,.667,89,114,9.5
Luka Doncic,2021-02-27,DAL,@,BRK,33:43,27,6,7,2,0,.524,.300,.571,34.6,6.8,1,.333,120,102,22.0
Luka Doncic,2021-03-01,DAL,@,ORL,37:27,33,10,9,0,0,.545,.500,.670,34.0,4.6,4,.667,125,127,27.3
Luka Doncic,2021-03-03,DAL,,OKC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Luka Doncic,2021-03-10,DAL,,SAS,38:57,22,12,12,0,0,.450,.200,.516,32.0,-0.9,6,.667,107,113,16.0
Luka Doncic,2021-03-11,DAL,@,OKC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Luka Doncic,2021-03-13,DAL,@,DEN,32:48,21,5,12,0,0,.438,.300,.563,31.3,5.7,3,.667,125,117,17.5
