Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Luka Doncic,2023-10-25,DAL,@,SAS,34:14,33,13,10,2,0,.520,.273,.588,37.1,12.2,4,.571,119,105,28.4
Luka Doncic,2023-10-27,DAL,,BRK,36:02,49,10,7,0,0,.640,.643,.833,34.9,29.1,0,.800,173,120,45.0
Luka Doncic,2023-10-30,DAL,@,MEM,40:00,35,12,12,1,1,.500,.500,.663,35.5,7.8,6,.700,124,104,28.9
Luka Doncic,2023-11-01,DAL,,CHI,40:03,18,7,10,2,1,.313,.125,.451,29.3,-4.0,6,.778,97,109,13.0
Luka Doncic,2023-11-03,DAL,@,DEN,38:16,34,10,8,0,1,.458,.545,.628,41.7,0.8,9,.857,106,131,21.9
Luka Doncic,2023-11-05,DAL,,CHO,36:25,23,12,9,0,1,.421,.111,.521,29.9,-1.0,4,.857,107,112,18.3
Luka Doncic,2023-11-06,DAL,@,ORL,35:09,29,3,6,2,0,.529,.500,.738,32.3,8.1,6,1.000,118,101,21.0
Luka Doncic,2023-11-08,DAL,,TOR,38:24,31,7,8,4,1,.423,.200,.510,38.2,3.8,4,.700,103,112,23.2
Luka Doncic,2023-11-10,DAL,,LAC,31:41,44,6,6,1,0,.810,.667,.967,30.7,29.4,1,1.000,189,125,41.7
Luka Doncic,2023-11-12,DAL,@,NOP,27:59,30,4,9,1,0,.611,.444,.743,32.5,16.8,2,.800,145,118,27.9
Luka Doncic,2023-11-14,DAL,@,NOP,26:15,16,2,2,0,0,.313,.600,.440,39.5,-16.9,8,.600,69,134,0.4
Luka Doncic,2023-11-15,DAL,@,WAS,32:25,26,7,10,0,0,.389,.364,.558,33.9,2.2,3,.667,118,117,20.3
Luka Doncic,2023-11-18,DAL,@,MIL,35:19,35,9,9,0,0,.577,.444,.630,35.0,10.7,3,.250,125,128,27.6
Luka Doncic,2023-11-19,DAL,,SAC,31:47,25,10,7,3,0,.368,.429,.534,35.1,10.3,2,.800,117,122,23.0
Luka Doncic,2023-11-22,DAL,@,LAL,38:45,30,12,8,2,0,.385,.250,.508,34.2,12.5,0,.875,118,102,25.8
Luka Doncic,2023-11-25,DAL,@,LAC,38:05,30,3,4,2,2,.444,.125,.514,39.4,7.1,4,1.000,96,114,17.4
Luka Doncic,2023-11-28,DAL,,HOU,37:56,41,9,9,2,0,.517,.300,.622,38.3,17.2,0,.889,139,114,36.1
Luka Doncic,2023-12-01,DAL,,MEM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Luka Doncic,2023-12-02,DAL,,OKC,45:59,36,15,18,2,2,.500,.385,.639,31.3,14.3,7,.643,129,117,36.5
Luka Doncic,2023-12-06,DAL,,UTA,31:57,40,10,11,1,0,.560,.500,.701,42.0,15.7,4,.750,138,95,35.0
Luka Doncic,2023-12-08,DAL,@,POR,41:09,32,6,10,1,1,.393,.214,.508,36.8,0.2,5,.875,105,111,21.5
Luka Doncic,2023-12-11,DAL,@,MEM,43:53,35,8,6,2,2,.429,.500,.655,29.2,5.9,3,.923,132,111,29.3
