Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Bam Adebayo,2022-01-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11962
Bam Adebayo,2022-01-14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13538
Bam Adebayo,2022-01-15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,43,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992854
Bam Adebayo,2022-01-17,32,14,9,2,1,1.0,0.333,0.0,0.464,24.7,-3.1,2,0.857,104.0,110.0,11.4,44,1,1,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.2,0.1,0.2,0.0333,0.0,0.0856999999999999,2.47,10.4,11.0,1.14,0.974001
Bam Adebayo,2022-01-19,32,20,11,4,5,3.0,0.667,0.0,0.663,25.5,14.4,3,0.571,119.0,77.0,23.8,45,1,1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.6,0.5,0.1,0.0,0.1427999999999999,5.0200000000000005,22.3,18.7,3.5200000000000005,0.837896
Bam Adebayo,2022-01-21,34,21,6,5,1,1.0,0.538,0.0,0.653,25.6,4.7,3,1.0,125.0,121.0,17.9,46,0,1,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.1,0.7,0.8,0.1538,0.0,0.2428,7.58,34.8,30.8,5.31,1.14312
Bam Adebayo,2022-01-23,33,14,8,5,1,1.0,0.6,0.0,0.643,22.2,-2.5,5,1.0,99.0,106.0,10.0,47,1,1,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.6,0.8,1.3,0.2138,0.0,0.3428,9.8,44.7,41.4,6.31,0.969082
Bam Adebayo,2022-01-26,31,6,8,11,2,1.0,0.429,0.0,0.429,15.5,9.6,3,0.0,120.0,99.0,12.1,48,1,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.7,1.0,1.6,0.2567,0.0,0.3428,11.35,56.7,51.3,7.52,0.982039
Bam Adebayo,2022-01-28,36,20,12,4,1,0.0,0.5,0.0,0.585,23.3,1.1,3,0.857,117.0,108.0,17.4,49,1,1,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,3.1,1.1,1.9,0.3067,0.0,0.4285,13.68,68.4,62.1,9.26,1.0186
Bam Adebayo,2022-01-29,45,14,16,1,3,2.0,0.417,0.0,0.464,20.6,-4.0,6,0.571,82.0,99.0,11.1,50,1,1,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3.2,1.4,2.5,0.3484,0.0,0.4856,15.74,76.6,72.0,10.37,1.15086
Bam Adebayo,2022-01-31,32,12,5,5,3,1.0,0.455,0.0,0.487,19.9,3.0,2,0.667,105.0,119.0,11.8,51,0,1,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,3.7,1.7,2.7,0.3939,0.0,0.5523,17.73,87.1,83.9,11.55,0.999227
Bam Adebayo,2022-02-01,35,32,11,2,2,1.0,0.765,0.0,0.797,28.5,14.9,2,0.857,149.0,112.0,30.3,52,0,0,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.6,3.9,1.9,2.9,0.4704,0.0,0.638,20.58,102.0,95.1,14.580000000000002,1.01176
Bam Adebayo,2022-02-03,31,18,11,3,4,0.0,0.538,0.0,0.575,25.2,6.4,1,0.667,121.0,85.0,18.5,53,0,0,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.7,4.2,2.3,3.0,0.5242,0.0,0.7047,23.1,114.1,103.6,16.43,1.20608
Bam Adebayo,2022-02-05,28,20,12,3,3,2.0,0.333,0.0,0.415,42.4,3.5,3,0.857,88.0,74.0,15.6,54,0,1,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.3,2.5,3.1,0.5242,0.0,0.7047,24.87,112.5,100.0,16.85,1.0559
Bam Adebayo,2022-02-07,24,21,7,4,1,0.0,0.636,0.0,0.723,33.6,5.9,3,0.875,131.0,101.0,17.8,55,0,1,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.6,4.3,2.1,3.1,0.5211,0.0,0.7351,25.68,113.7,102.4,16.249999999999996,0.99646
Bam Adebayo,2022-02-10,36,29,10,1,3,0.0,0.619,0.0,0.637,30.0,9.0,1,0.75,135.0,102.0,26.8,56,0,1,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.9,2.3,2.9,0.5292,0.0,0.7101,26.12,114.7,100.5,17.14,0.949933
Bam Adebayo,2022-02-12,37,19,14,4,1,0.0,0.667,0.0,0.669,22.7,1.6,5,0.6,108.0,108.0,15.6,57,1,1,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,3.8,2.3,2.9,0.5359,0.0,0.6700999999999999,26.17,115.6,100.7,17.7,1.18418
Bam Adebayo,2022-02-15,33,21,12,3,0,2.0,0.526,0.0,0.528,28.1,8.6,1,0.5,120.0,116.0,17.4,58,1,1,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,2.1,2.7,0.5456,0.0,0.7201,27.43,115.6,102.4,18.23,1.04074
Bam Adebayo,2022-02-17,44,15,13,5,0,3.0,0.417,0.0,0.457,20.4,2.3,3,0.5,99.0,97.0,14.3,59,0,0,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,3.1,2.0,2.7,0.5373,0.0,0.6843999999999999,27.14,113.8,101.3,17.919999999999998,1.03279
Bam Adebayo,2022-02-25,35,16,16,4,1,4.0,0.5,0.0,0.592,18.8,9.2,1,0.75,126.0,90.0,21.0,60,0,0,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,3.4,1.8,2.2,0.5456000000000001,0.0,0.7022999999999999,26.96,118.2,100.4,18.91,1.1357
Bam Adebayo,2022-02-26,34,36,7,4,2,3.0,0.667,0.0,0.685,35.6,9.5,2,0.667,130.0,114.0,31.1,61,1,1,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.3,3.3,1.7,2.2,0.5668,0.0,0.7022999999999999,28.53,120.7,99.9,20.84,1.21997
Bam Adebayo,2022-02-28,29,15,7,5,2,2.0,0.75,0.0,0.768,18.6,11.1,2,0.75,138.0,93.0,17.2,62,1,1,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,3.6,1.7,2.2,0.5653,0.0,0.6916,27.54,119.6,98.0,19.53,1.0613
Bam Adebayo,2022-03-02,37,18,12,4,2,0.0,0.471,0.0,0.48,21.7,-1.5,0,0.5,110.0,113.0,15.3,63,0,1,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.7,1.5,2.1,0.5586,0.0,0.6748999999999999,27.19,118.5,100.8,19.21,1.00106
Bam Adebayo,2022-03-03,33,30,11,6,2,0.0,0.8,0.0,0.81,32.0,12.2,4,0.75,135.0,107.0,27.0,64,0,1,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,4.0,1.4,2.2,0.6053,0.0,0.6641999999999999,26.15,123.2,104.1,20.35,1.11253
Bam Adebayo,2022-03-05,31,6,10,2,1,0.0,0.3,0.0,0.3,18.0,-7.2,1,0.0,79.0,91.0,3.8,65,1,1,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,3.8,1.4,2.0,0.5717,0.0,0.5767,24.59,118.0,103.1,18.95,1.22302
Bam Adebayo,2022-03-07,30,18,10,1,0,1.0,0.533,0.0,0.567,25.5,-4.0,2,1.0,117.0,108.0,12.7,66,1,1,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,3.8,1.1,2.1,0.5631,0.0,0.6016999999999999,24.14,116.2,103.7,17.54,1.03261
Bam Adebayo,2022-03-09,30,17,6,5,1,1.0,0.636,0.0,0.69,24.3,5.8,4,1.0,105.0,109.0,14.7,67,1,1,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,3.9,1.1,2.0,0.56,0.0,0.6416999999999999,24.300000000000004,115.9,103.8,17.45,0.930451
Bam Adebayo,2022-03-11,33,30,17,1,3,1.0,0.688,0.0,0.768,30.9,12.1,3,1.0,134.0,94.0,28.9,68,1,1,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,3.7,1.4,2.2,0.5761999999999999,0.0,0.6917,24.58,117.3,101.6,18.6,1.20418
Bam Adebayo,2022-03-12,33,19,12,4,3,0.0,0.583,0.0,0.595,24.5,5.9,4,0.556,104.0,101.0,17.2,69,1,1,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,3.6,1.7,2.3,0.5928,0.0,0.6973,24.99,117.8,102.0,18.89,1.17971
Bam Adebayo,2022-03-15,24,16,8,3,0,0.0,0.5,0.0,0.645,28.4,4.2,2,0.8,121.0,103.0,12.1,70,1,1,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.5,1.6,2.4,0.5928,0.0,0.7023,25.95,117.3,103.3,17.999999999999996,1.14595
Bam Adebayo,2022-03-18,25,19,9,3,1,0.0,0.8,0.0,0.839,20.8,15.3,0,1.0,181.0,110.0,21.0,71,1,1,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,3.4,1.5,2.2,0.6061,0.0,0.7356,24.47,122.4,102.9,16.99,1.16593
Bam Adebayo,2022-03-21,36,22,9,2,1,3.0,0.643,0.0,0.698,25.9,2.7,4,1.0,113.0,115.0,19.0,72,0,1,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,3.1,1.4,2.4,0.5953999999999999,0.0,0.7605999999999999,25.2,119.9,105.1,17.169999999999998,1.00963
Bam Adebayo,2022-03-23,34,25,9,4,1,0.0,0.563,0.0,0.613,33.5,2.9,4,0.7,115.0,130.0,20.3,73,1,1,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,3.1,1.3,2.8,0.6046,0.0,0.7806,26.380000000000003,120.4,106.8,17.669999999999998,0.963608
Bam Adebayo,2022-03-25,32,17,9,1,1,1.0,0.857,0.0,0.843,17.4,6.2,1,0.714,163.0,124.0,17.4,74,1,1,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,2.6,1.2,2.5,0.6103,0.0,0.7769999999999999,24.92,123.2,108.5,16.71,1.12676
Bam Adebayo,2022-03-26,24,14,6,2,1,2.0,0.625,0.0,0.658,27.1,3.3,4,0.667,102.0,108.0,10.8,75,1,0,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.6,1.2,2.8,0.6428,0.0,0.8436999999999999,25.83,125.5,110.2,17.41,1.24367
Bam Adebayo,2022-03-28,32,22,15,1,2,1.0,0.625,0.0,0.652,26.6,4.2,2,1.0,128.0,95.0,21.1,76,1,1,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.6,1.4,2.8,0.6519999999999999,0.0,0.8436999999999999,25.94,126.6,108.9,18.25,1.0342
Bam Adebayo,2022-03-30,33,17,12,8,2,0.0,0.5,0.0,0.609,20.5,12.9,1,0.778,140.0,94.0,21.4,77,0,1,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,2.9,1.5,2.5,0.6384,0.0,0.8215,25.56,130.1,107.4,18.92,1.05577
Bam Adebayo,2022-04-02,26,16,7,3,0,0.0,0.778,0.0,0.81,25.1,0.4,4,1.0,114.0,116.0,11.5,78,0,1,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,3.1,1.2,2.6,0.6474,0.0,0.8215,24.98,128.1,109.6,17.18,1.16828
Bam Adebayo,2022-04-03,36,16,9,1,0,0.0,0.5,0.0,0.501,22.5,-9.2,2,0.444,98.0,116.0,9.0,79,0,1,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.3,2.8,0.9,2.4,0.6391,0.0,0.8103,24.78,127.5,111.1,16.36,0.923596
Bam Adebayo,2022-04-05,31,22,9,3,1,1.0,0.7,0.0,0.788,21.2,7.5,1,0.889,165.0,114.0,22.9,80,1,1,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,2.8,1.0,2.3,0.6591,0.0,0.8192,24.06,131.9,112.2,17.439999999999998,1.34344
Bam Adebayo,2022-04-08,33,24,6,4,2,0.0,0.571,0.0,0.652,28.0,8.3,1,0.8,137.0,112.0,22.2,81,1,1,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,2.9,1.1,2.4,0.6362,0.0,0.7992,24.78,127.5,112.4,17.559999999999995,1.03388
Bam Adebayo,2022-04-10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82,0,1,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,2.7,1.0,2.0,0.5719000000000001,0.0,0.6992,22.19,116.2,100.9,15.659999999999997,1.18519
