Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Bam Adebayo,2022-11-07,33,16,5,3,1,1.0,0.571,0.0,0.554,22.1,-1.4,1,0.0,112.0,118.0,13.7,11,1,1,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.6,1.3,3.2,0.5724,0.0,0.819,23.18,111.4,110.8,15.170000000000002,1.02667
Bam Adebayo,2022-11-10,39,18,14,4,2,0.0,0.4,0.0,0.51,26.8,-2.6,5,1.0,92.0,100.0,12.7,12,1,0,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,3.5,1.3,3.2,0.5397,0.0,0.844,23.59,109.0,109.1,14.779999999999998,1.10367
Bam Adebayo,2022-11-12,33,24,15,4,1,1.0,0.611,0.0,0.621,30.9,-1.7,5,0.667,103.0,108.0,18.2,13,1,1,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,3.8,1.4,3.4,0.5340999999999999,0.0,0.8107,25.39,109.7,108.3,16.0,1.06074
Bam Adebayo,2022-11-14,36,30,10,1,1,0.0,0.5,0.0,0.621,33.3,-0.2,3,0.857,132.0,128.0,23.5,14,1,0,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,3.6,1.4,3.4,0.5555,0.0,0.7964,26.380000000000003,114.1,111.1,17.2,1.17284
Bam Adebayo,2022-11-16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15,0,1,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.6,3.3,1.3,3.1,0.501,0.0,0.7107,23.78,101.8,100.7,15.72,1.07911
Bam Adebayo,2022-11-18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16,0,1,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.8,3.2,0.9,2.6,0.4241,0.0,0.6357,21.28,89.6,88.8,13.209999999999996,1.20144
Bam Adebayo,2022-11-20,27,21,6,3,0,1.0,0.5,0.0,0.615,33.8,6.2,3,1.0,115.0,122.0,15.6,17,0,1,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,3.1,0.9,2.8,0.4178,0.0,0.6524,22.4,88.1,89.1,12.93,1.02263
Bam Adebayo,2022-11-21,35,17,14,5,0,2.0,0.389,0.0,0.412,25.1,-0.5,1,0.5,100.0,101.0,13.7,18,0,0,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,3.0,0.6,2.7,0.4034,0.0,0.6024,22.79,86.2,89.0,12.45,1.0254
Bam Adebayo,2022-11-23,35,15,11,2,2,1.0,0.333,0.0,0.425,23.3,-5.2,2,0.833,99.0,100.0,11.5,19,1,1,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,2.6,0.8,2.5,0.3804,0.0,0.5856999999999999,22.17,85.2,87.7,12.13,0.955615
Bam Adebayo,2022-11-25,35,38,12,3,0,0.0,0.682,0.0,0.745,31.8,14.7,0,1.0,158.0,110.0,33.9,20,1,0,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.7,2.5,0.7,2.0,0.3986,0.0,0.5856999999999999,22.71,91.1,88.7,14.279999999999998,1.08929
Bam Adebayo,2022-11-27,34,32,8,1,0,1.0,0.65,0.0,0.707,35.7,3.4,3,1.0,121.0,106.0,23.6,21,0,1,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.3,0.6,2.2,0.4065,0.0,0.6857,24.07,92.0,87.5,15.27,1.19864
Bam Adebayo,2022-11-30,38,23,6,5,2,0.0,0.526,1.0,0.578,28.6,-5.7,5,1.0,104.0,136.0,14.4,22,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,2.4,0.6,2.2,0.4191,0.1,0.6857,24.25,93.2,91.1,15.439999999999998,1.03219
Bam Adebayo,2022-12-02,38,28,7,3,1,1.0,0.556,0.0,0.638,26.4,6.6,2,0.889,127.0,105.0,22.1,23,0,1,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2.3,0.6,1.9,0.4136,0.1,0.7079,23.8,95.6,90.8,15.830000000000002,1.20278
Bam Adebayo,2022-12-05,39,15,5,4,0,0.0,0.385,0.0,0.493,19.2,-2.0,1,1.0,109.0,109.0,11.6,24,0,1,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,2.6,0.5,1.7,0.4021,0.1,0.7222,22.39,93.3,88.9,14.64,1.05152
Bam Adebayo,2022-12-06,34,21,15,2,0,1.0,0.563,0.0,0.563,32.1,-5.4,5,0.5,89.0,118.0,13.0,25,1,1,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,2.8,0.5,2.2,0.4584,0.1,0.7722,25.6,102.2,100.7,15.94,1.14541
Bam Adebayo,2022-12-08,36,31,10,4,1,0.0,0.667,0.0,0.694,30.8,8.1,2,1.0,137.0,116.0,28.3,26,1,1,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,3.2,0.6,2.4,0.5251,0.1,0.8722,28.68,115.9,112.3,18.77,1.08373
Bam Adebayo,2022-12-10,32,12,9,4,0,0.0,0.455,0.0,0.455,19.0,-3.5,0,0.4,111.0,118.0,10.2,27,1,0,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.7,3.3,0.6,2.1,0.5206000000000001,0.1,0.8122,27.2,115.5,111.9,18.23,1.07257
Bam Adebayo,2022-12-12,35,22,17,3,2,1.0,0.444,0.0,0.522,32.8,7.3,4,0.857,95.0,76.0,18.1,28,0,1,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.1,0.8,2.4,0.5261,0.1,0.8478999999999999,27.97,115.0,109.4,18.67,1.2794
Bam Adebayo,2022-12-14,33,15,13,3,2,0.0,0.385,0.0,0.48,28.1,-9.0,5,0.833,87.0,105.0,8.9,29,0,1,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,3.2,0.8,2.7,0.5313000000000001,0.1,0.8478999999999999,28.45,113.8,109.9,18.41,1.18715
Bam Adebayo,2022-12-15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,0,1,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.9,0.8,2.7,0.4631,0.1,0.7478999999999999,25.27,98.0,98.9,15.02,0.936406
Bam Adebayo,2022-12-17,36,22,13,3,1,0.0,0.611,0.0,0.611,28.3,-2.7,4,0.0,109.0,106.0,16.8,31,0,1,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.5,3.1,0.9,2.8,0.4592,0.1,0.6478999999999999,24.53,96.8,98.9,14.34,1.25429
Bam Adebayo,2022-12-20,37,27,12,6,0,0.0,0.8,0.0,0.805,25.5,9.2,3,0.75,145.0,125.0,26.5,32,1,1,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,3.2,0.7,2.6,0.4866,0.0,0.6228999999999999,24.22,100.9,97.8,15.55,1.44231
Bam Adebayo,2022-12-23,38,18,7,3,0,0.0,0.421,0.0,0.453,26.2,-7.9,3,1.0,98.0,126.0,10.3,33,1,1,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,3.2,0.6,2.7,0.4731000000000001,0.0,0.634,24.2,98.0,99.9,14.37,1.071
Bam Adebayo,2022-12-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34,1,1,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,2.8,0.6,2.6,0.4346,0.0,0.534,22.28,87.1,89.0,13.21,1.16081
Bam Adebayo,2022-12-28,39,23,14,0,1,2.0,0.625,0.0,0.617,23.1,0.2,1,0.5,128.0,101.0,20.6,35,1,1,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.6,0.7,2.2,0.4407999999999999,0.0,0.534,21.38,91.0,87.3,13.970000000000002,1.08938
Bam Adebayo,2022-12-30,30,22,7,2,4,2.0,0.429,0.0,0.584,31.8,3.8,4,0.909,114.0,112.0,19.5,36,0,1,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,2.4,1.0,2.4,0.417,0.0,0.5249,21.48,88.7,86.9,13.09,1.24251
Bam Adebayo,2022-12-31,36,32,8,5,1,0.0,0.647,0.0,0.704,28.8,6.3,2,0.769,144.0,128.0,28.2,37,0,1,18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.1,2.5,1.1,2.6,0.4362,0.0,0.5618000000000001,22.46,92.0,87.9,14.89,1.20994
Bam Adebayo,2023-01-02,37,31,13,1,1,1.0,0.632,0.0,0.688,31.2,7.8,3,0.875,131.0,106.0,26.6,38,0,1,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,2.3,1.0,2.5,0.4549999999999999,0.0,0.5636,22.300000000000004,95.6,90.9,15.74,1.26235
Bam Adebayo,2023-01-04,38,30,13,3,2,3.0,0.565,0.0,0.595,29.4,10.1,2,0.8,125.0,106.0,28.4,39,0,1,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,2.3,1.0,2.2,0.473,0.0,0.5603,22.43,99.4,91.0,17.69,1.01759
Bam Adebayo,2023-01-06,38,21,11,2,2,1.0,0.667,0.0,0.626,21.5,5.7,1,0.25,118.0,95.0,19.7,40,0,1,22.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,2.5,1.2,2.3,0.5397000000000001,0.0,0.5853,24.58,111.2,100.5,19.66,0.935186
