Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Jrue Holiday,2021-10-19,MIL,,BRK,17:43,12,1,1,1,0,.714,.500,.857,15.8,11.0,0,,174,107,11.5
Jrue Holiday,2021-10-21,MIL,@,MIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jrue Holiday,2021-10-23,MIL,@,SAS,25:25,16,4,5,0,0,.667,.750,.810,24.9,0.3,5,.500,116,113,10.6
Jrue Holiday,2021-10-25,MIL,@,IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jrue Holiday,2021-10-27,MIL,,MIN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jrue Holiday,2021-10-30,MIL,,SAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jrue Holiday,2021-10-31,MIL,,UTA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jrue Holiday,2021-11-02,MIL,@,DET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jrue Holiday,2021-11-05,MIL,,NYK,20:19,10,4,3,0,0,.375,.333,.512,32.8,-13.1,5,.750,76,116,2.7
Jrue Holiday,2021-11-07,MIL,@,WAS,29:53,14,5,4,1,0,.375,.286,.438,25.4,-2.3,2,,94,107,8.5
Jrue Holiday,2021-11-09,MIL,@,PHI,31:12,8,7,6,2,2,.286,.000,.286,21.9,-6.8,2,,76,103,6.3
Jrue Holiday,2021-11-10,MIL,@,NYK,30:18,18,2,6,1,0,.438,.667,.563,24.9,3.9,1,,128,111,14.0
Jrue Holiday,2021-11-12,MIL,@,BOS,40:42,17,6,13,3,0,.240,.083,.318,34.0,-3.5,3,1.000,90,117,12.8
Jrue Holiday,2021-11-14,MIL,@,ATL,35:14,19,1,8,2,1,.471,.250,.531,29.2,-1.0,4,1.000,99,127,14.1
Jrue Holiday,2021-11-17,MIL,,LAL,38:48,8,6,8,4,0,.231,.167,.288,20.8,-7.3,5,.500,66,95,4.9
Jrue Holiday,2021-11-19,MIL,,OKC,35:51,10,2,4,3,0,.364,.250,.421,17.5,-2.7,2,.500,81,91,7.1
Jrue Holiday,2021-11-20,MIL,,ORL,30:11,11,5,5,1,1,.333,.667,.427,22.5,-6.0,3,.500,94,104,7.1
Jrue Holiday,2021-11-22,MIL,,ORL,23:25,18,6,4,2,0,.571,.400,.605,26.2,10.4,0,.000,135,88,16.8
Jrue Holiday,2021-11-24,MIL,,DET,34:27,22,8,6,0,1,.500,.429,.635,25.9,3.2,3,1.000,119,95,17.1
Jrue Holiday,2021-11-26,MIL,@,DEN,33:27,16,5,6,0,1,.700,.333,.735,18.3,2.5,2,.500,143,118,16.2
Jrue Holiday,2021-11-28,MIL,@,IND,31:00,23,7,9,1,0,.524,.143,.548,30.2,9.0,1,,127,103,21.5
Jrue Holiday,2021-12-01,MIL,,CHO,37:47,11,4,7,2,1,.455,.333,.500,12.9,-1.1,1,,115,114,11.9
Jrue Holiday,2021-12-02,MIL,@,TOR,37:17,26,6,8,0,1,.526,.800,.613,30.9,8.2,5,.400,114,112,17.4
Jrue Holiday,2021-12-04,MIL,,MIA,32:16,16,5,7,0,1,.429,.333,.538,20.8,0.7,2,1.000,124,107,13.3
Jrue Holiday,2021-12-06,MIL,,CLE,36:49,20,7,8,2,1,.600,.667,.667,23.2,6.9,5,,113,101,18.5
Jrue Holiday,2021-12-08,MIL,@,MIA,36:48,27,4,4,2,1,.706,.429,.794,23.8,9.3,4,,127,115,21.0
Jrue Holiday,2021-12-10,MIL,@,HOU,35:08,12,3,7,1,1,.375,.000,.564,15.4,-3.1,2,1.000,131,120,11.9
Jrue Holiday,2021-12-12,MIL,@,NYK,34:13,13,4,5,1,0,.545,.500,.591,16.5,0.3,2,,120,108,12.2
Jrue Holiday,2021-12-13,MIL,@,BOS,33:04,20,0,8,3,0,.500,.667,.577,22.9,12.1,0,.667,136,120,20.2
Jrue Holiday,2021-12-15,MIL,,IND,32:59,26,4,14,1,0,.667,.500,.658,30.3,13.9,2,.250,143,112,27.4
Jrue Holiday,2021-12-17,MIL,@,NOP,44:15,40,5,5,2,0,.500,.125,.530,41.2,2.7,4,.750,105,111,24.2
Jrue Holiday,2021-12-18,MIL,,CLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jrue Holiday,2021-12-22,MIL,,HOU,30:42,24,4,10,2,0,.588,.400,.655,27.1,12.2,2,.667,138,106,23.5
Jrue Holiday,2021-12-23,MIL,@,DAL,34:19,24,7,7,3,0,.571,.600,.703,28.4,10.4,4,.714,121,95,22.6
Jrue Holiday,2021-12-25,MIL,,BOS,37:03,17,5,3,4,1,.571,.250,.607,17.9,3.8,2,,114,106,15.5
Jrue Holiday,2021-12-28,MIL,@,ORL,34:07,18,4,10,1,0,.615,.333,.648,20.9,2.4,2,.500,137,113,18.1
Jrue Holiday,2021-12-30,MIL,@,ORL,33:09,25,5,7,3,2,.727,.750,.916,18.9,19.8,2,1.000,173,108,29.7
Jrue Holiday,2022-01-01,MIL,,NOP,33:28,21,4,6,2,2,.571,.333,.666,25.1,3.1,4,1.000,120,104,19.6
Jrue Holiday,2022-01-03,MIL,,DET,35:28,29,5,5,2,0,.579,.500,.698,28.1,11.2,2,.750,134,117,25.1
Jrue Holiday,2022-01-05,MIL,,TOR,36:55,15,8,12,1,3,.333,.500,.447,28.4,-1.5,8,.500,89,113,12.4
Jrue Holiday,2022-01-07,MIL,@,BRK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jrue Holiday,2022-01-08,MIL,@,CHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jrue Holiday,2022-01-10,MIL,@,CHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jrue Holiday,2022-01-13,MIL,,GSW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jrue Holiday,2022-01-15,MIL,,TOR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jrue Holiday,2022-01-17,MIL,@,ATL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jrue Holiday,2022-01-19,MIL,,MEM,21:41,9,5,4,0,0,.250,.333,.461,23.2,-8.5,3,1.000,98,113,5.1
Jrue Holiday,2022-01-21,MIL,,CHI,26:52,13,4,2,0,0,.417,.333,.505,21.2,1.7,0,1.000,111,99,9.2
Jrue Holiday,2022-01-22,MIL,,SAC,32:07,26,5,4,2,0,.500,.667,.597,32.6,-0.9,2,1.000,123,124,20.3
Jrue Holiday,2022-01-26,MIL,@,CLE,31:41,4,6,7,0,1,.222,.000,.222,15.6,-8.5,2,,80,126,3.5
Jrue Holiday,2022-01-28,MIL,,NYK,34:37,24,5,10,1,0,.533,.444,.716,22.7,10.7,2,1.000,144,111,23.4
Jrue Holiday,2022-01-30,MIL,,DEN,31:46,14,4,8,2,1,.667,.250,.742,21.2,2.5,5,1.000,111,138,15.0
Jrue Holiday,2022-02-01,MIL,,WAS,36:28,22,5,2,2,0,.563,.800,.688,23.8,2.7,3,,116,103,15.5
Jrue Holiday,2022-02-05,MIL,@,POR,27:06,9,2,7,1,0,.750,1.000,.922,10.9,-0.7,2,1.000,160,113,11.5
Jrue Holiday,2022-02-06,MIL,@,LAC,35:32,27,5,13,2,1,.688,.400,.760,24.3,14.5,2,.750,156,108,30.7
Jrue Holiday,2022-02-08,MIL,@,LAL,36:52,15,7,10,2,1,.583,.333,.625,16.9,3.0,3,,127,112,17.4
