Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_DAL,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Luka Doncic,35,18,11,7,1,0.0,0.353,0.286,0.48,28.3,2.0,5,1.0,87.0,109.0,12.3,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,7.0,1.0,5.0,0.353,0.286,1.0,28.3,87.0,109.0,12.3,0.0,0,2021,10,21,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Luka Doncic,39,27,9,12,0,1.0,0.458,0.2,0.515,35.7,6.5,5,0.6,104.0,102.0,19.4,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.5,10.0,9.5,0.5,5.0,0.4054999999999999,0.243,0.8,32.0,95.5,105.5,15.85,0.816929,1,2021,10,23,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Luka Doncic,34,26,14,7,2,1.0,0.4,0.167,0.478,37.0,3.4,4,1.0,101.0,96.0,19.9,3,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.666666666666668,11.333333333333334,8.666666666666666,1.0,4.666666666666667,0.4036666666666667,0.2176666666666666,0.8666666666666667,33.666666666666664,97.33333333333331,102.33333333333331,17.2,1.05471,2,2021,10,26,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Luka Doncic,34,25,3,5,0,1.0,0.579,0.375,0.615,35.8,0.1,7,0.0,95.0,107.0,11.8,4,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,9.25,7.75,0.75,5.25,0.4475,0.257,0.65,34.2,96.75,103.5,15.85,1.05086,3,2021,10,28,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Luka Doncic,26,16,6,4,2,0.0,0.278,0.25,0.396,38.5,4.7,2,1.0,79.0,102.0,9.6,5,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,8.6,7.0,1.0,4.6,0.4136,0.2556,0.72,35.06,93.2,103.2,14.6,1.17775,4,2021,10,29,4,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Luka Doncic,35,23,8,10,1,1.0,0.476,0.143,0.486,33.7,5.4,3,0.333,102.0,100.0,17.6,6,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.5,8.5,7.5,1.0,4.333333333333333,0.424,0.2368333333333333,0.6555,34.833333333333336,94.66666666666669,102.66666666666669,15.1,1.03933,5,2021,10,31,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Luka Doncic,36,33,3,5,0,0.0,0.417,0.333,0.564,40.9,4.8,3,0.833,117.0,140.0,20.8,7,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.714285714285714,7.142857142857143,0.8571428571428571,4.142857142857143,0.423,0.2505714285714285,0.6808571428571428,35.7,97.85714285714286,108.0,15.914285714285716,0.990385,6,2021,11,2,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
Luka Doncic,36,23,12,7,2,0.0,0.4,0.25,0.444,31.8,3.6,4,0.0,91.0,100.0,14.8,8,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.875,8.25,7.125,1.0,4.125,0.420125,0.2505,0.59575,35.2125,97.0,107.0,15.775,1.26356,7,2021,11,3,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Luka Doncic,35,33,9,5,0,1.0,0.571,0.5,0.725,39.7,8.1,6,1.0,120.0,113.0,22.8,9,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.88888888888889,8.333333333333334,6.888888888888889,0.8888888888888888,4.333333333333333,0.4368888888888889,0.2782222222222222,0.6406666666666667,35.71111111111111,99.55555555555556,107.66666666666669,16.555555555555557,0.831889,8,2021,11,6,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Luka Doncic,33,25,5,5,1,1.0,0.476,0.4,0.539,39.6,-0.7,5,0.6,99.0,100.0,14.8,10,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,8.0,6.7,0.9,4.4,0.4407999999999999,0.2904,0.6365999999999999,36.1,99.5,106.9,16.380000000000003,1.23985,9,2021,11,8,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
