Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
James Harden,2023-10-26,PHI,@,MIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
James Harden,2023-10-28,PHI,@,TOR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
James Harden,2023-10-29,PHI,,POR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
James Harden,2023-11-01,LAC,@,LAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
James Harden,2023-11-06,LAC,@,NYK,31:22,17,3,6,1,0,.667,.500,.824,18.5,8.5,2,1.000,147,120,16.4
James Harden,2023-11-08,LAC,@,BRK,35:57,12,8,5,2,0,.444,.400,.607,17.8,-2.5,5,1.000,88,102,10.2
James Harden,2023-11-10,LAC,@,DAL,29:08,14,5,3,2,0,.500,.667,.810,14.9,4.5,2,1.000,148,141,14.6
James Harden,2023-11-12,LAC,,MEM,28:40,11,4,3,1,1,.333,.143,.427,21.3,-1.0,1,1.000,98,108,9.0
James Harden,2023-11-14,LAC,@,DEN,35:27,21,2,4,0,0,.467,.375,.626,22.6,1.3,1,1.000,135,127,14.5
James Harden,2023-11-17,LAC,,HOU,34:22,24,9,7,0,1,.727,.500,.852,22.0,11.8,3,.857,148,104,24.4
James Harden,2023-11-20,LAC,@,SAS,28:04,13,3,10,2,0,.333,.250,.488,20.2,6.4,0,1.000,132,102,15.7
James Harden,2023-11-22,LAC,@,SAS,35:47,16,6,9,1,1,.429,.500,.651,19.2,3.2,4,.667,115,102,15.3
James Harden,2023-11-24,LAC,,NOP,37:15,8,5,10,4,1,.250,.167,.376,15.9,-0.4,3,.500,89,109,11.0
James Harden,2023-11-25,LAC,,DAL,28:17,8,4,7,1,2,.250,.333,.450,16.2,6.9,2,1.000,108,90,9.3
James Harden,2023-11-27,LAC,,DEN,36:28,11,2,4,1,0,.429,.600,.698,12.7,-4.1,3,1.000,111,123,7.5
James Harden,2023-11-29,LAC,@,SAC,38:37,26,3,6,5,0,.571,.625,.802,21.2,12.6,2,1.000,150,114,26.3
James Harden,2023-11-30,LAC,@,GSW,37:13,18,3,7,1,0,.462,.500,.648,17.2,5.2,1,.500,135,132,15.5
James Harden,2023-12-02,LAC,,GSW,35:02,21,5,9,1,0,.500,.286,.648,22.0,6.5,1,1.000,136,113,20.2
James Harden,2023-12-06,LAC,,DEN,32:08,20,1,11,3,1,.600,.667,.765,23.4,17.1,4,.857,137,106,22.7
James Harden,2023-12-08,LAC,@,UTA,33:49,12,7,8,0,1,.250,.333,.542,17.0,-0.3,2,.857,123,110,12.4
James Harden,2023-12-11,LAC,,POR,37:17,20,7,7,1,2,.500,.500,.653,21.9,0.0,3,1.000,123,129,18.6
James Harden,2023-12-12,LAC,,SAC,28:18,15,6,7,2,0,.444,.000,.621,22.1,6.0,2,1.000,128,93,15.8
James Harden,2023-12-14,LAC,,GSW,42:23,28,7,15,1,4,.500,.833,.810,22.5,19.0,4,.917,155,121,33.6
James Harden,2023-12-16,LAC,,NYK,28:11,10,4,12,1,2,.333,.250,.551,15.5,6.8,1,.714,146,119,15.6
James Harden,2023-12-18,LAC,@,IND,28:21,35,3,9,1,1,.750,.727,1.010,26.0,30.9,1,1.000,204,124,35.7
James Harden,2023-12-20,LAC,@,DAL,38:43,17,5,11,0,2,.333,.250,.548,24.2,-0.7,4,.875,115,122,15.2
James Harden,2023-12-21,LAC,@,OKC,33:51,23,9,6,3,1,.389,.444,.557,29.6,6.4,3,.833,118,128,20.8
James Harden,2023-12-23,LAC,,BOS,28:41,14,4,9,1,0,.462,.400,.538,26.9,-3.6,4,,100,149,10.2
James Harden,2023-12-26,LAC,,CHO,40:27,29,6,8,2,1,.500,.500,.743,25.6,10.4,4,.875,133,103,25.9
James Harden,2023-12-29,LAC,,MEM,43:30,16,4,13,0,3,.308,.222,.484,20.6,1.5,5,.750,103,101,14.7
James Harden,2024-01-01,LAC,,MIA,31:29,15,4,10,1,2,.625,.600,.845,16.4,14.4,2,1.000,160,111,19.6
James Harden,2024-01-03,LAC,@,PHO,35:35,22,5,11,0,1,.538,.571,.745,24.8,4.8,4,1.000,143,135,20.8
James Harden,2024-01-05,LAC,@,NOP,29:00,8,3,13,0,0,.286,.167,.481,14.7,4.7,1,1.000,142,110,12.1
James Harden,2024-01-07,LAC,@,LAL,38:31,15,4,9,1,0,.308,.429,.493,22.2,-1.8,5,.800,100,115,10.2
James Harden,2024-01-08,LAC,,PHO,29:36,19,7,10,0,0,.750,.750,.973,19.3,10.9,3,1.000,165,121,21.5
James Harden,2024-01-10,LAC,,TOR,33:40,14,5,11,1,0,.385,.286,.504,22.8,-3.8,3,1.000,113,127,12.5
James Harden,2024-01-12,LAC,@,MEM,27:47,11,1,9,1,0,.429,.500,.661,17.8,1.9,3,1.000,129,131,11.9
James Harden,2024-01-14,LAC,@,MIN,36:05,14,1,8,2,2,.286,.222,.432,26.4,-2.3,4,.800,89,115,9.5
James Harden,2024-01-16,LAC,,OKC,40:32,16,5,8,0,1,.357,.400,.538,17.7,-1.5,1,1.000,134,131,14.2
James Harden,2024-01-21,LAC,,BRK,38:25,24,5,10,2,1,.545,.500,.802,22.0,9.7,4,1.000,142,112,25.1
James Harden,2024-01-23,LAC,,LAL,39:27,23,2,10,1,1,.471,.500,.599,22.9,3.4,1,.600,134,120,21.0
James Harden,2024-01-26,LAC,@,TOR,34:58,22,10,13,1,1,.571,.286,.698,19.9,13.7,1,1.000,155,102,27.0
James Harden,2024-01-27,LAC,@,BOS,26:48,9,8,7,0,0,.182,.000,.330,22.4,-5.2,1,.833,96,100,7.6
James Harden,2024-01-29,LAC,@,CLE,38:45,11,7,10,1,1,.375,.400,.564,15.2,0.4,3,.750,111,120,13.2
James Harden,2024-01-31,LAC,@,WAS,32:33,25,9,5,2,4,.467,.500,.709,24.6,16.4,2,1.000,145,99,25.9
James Harden,2024-02-02,LAC,@,DET,33:36,4,3,6,1,0,.100,.000,.184,16.0,-16.1,1,1.000,79,132,2.5
James Harden,2024-02-04,LAC,@,MIA,41:38,21,8,11,1,1,.538,.556,.711,21.3,9.8,4,.500,127,102,21.3
James Harden,2024-02-05,LAC,@,ATL,38:30,30,8,10,2,1,.500,.667,.815,23.2,10.8,2,1.000,169,140,32.7
James Harden,2024-02-07,LAC,,NOP,38:23,19,8,5,1,1,.545,.833,.771,18.8,5.8,4,.667,119,118,16.5
James Harden,2024-02-10,LAC,,DET,36:15,14,6,8,1,1,.364,.250,.549,22.5,-2.2,5,1.000,94,105,11.6
James Harden,2024-02-12,LAC,,MIN,32:09,17,2,6,1,1,.385,.375,.559,20.9,8.7,0,.800,131,128,16.0
James Harden,2024-02-14,LAC,@,GSW,40:22,26,8,7,0,1,.583,.444,.815,17.3,9.7,1,.889,168,124,27.8
James Harden,2024-02-22,LAC,@,OKC,29:28,17,6,2,1,0,.556,.500,.790,19.9,2.8,3,1.000,126,129,13.9
James Harden,2024-02-23,LAC,@,MEM,38:31,9,8,8,0,1,.125,.250,.406,16.9,-2.4,4,.857,95,103,8.5
James Harden,2024-02-25,LAC,,SAC,35:25,20,5,8,0,0,.308,.200,.575,26.1,-1.7,3,1.000,121,135,15.4
James Harden,2024-02-28,LAC,,LAL,39:40,23,3,9,1,0,.500,.222,.617,25.4,1.4,4,.833,117,125,18.8
James Harden,2024-03-01,LAC,,WAS,25:01,28,4,8,0,3,.692,.667,.949,30.2,25.5,3,1.000,161,109,28.4
James Harden,2024-03-03,LAC,@,MIN,34:23,4,5,10,1,2,.000,.000,.170,17.6,-0.4,1,1.000,69,96,6.5
James Harden,2024-03-04,LAC,@,MIL,37:12,29,4,8,0,1,.563,.500,.726,27.4,9.8,3,.667,131,122,23.9
James Harden,2024-03-06,LAC,@,HOU,39:12,21,5,7,1,1,.462,.200,.636,22.6,2.6,2,1.000,135,126,19.6
James Harden,2024-03-09,LAC,,CHI,33:57,14,11,10,1,0,.400,.400,.643,16.0,8.8,1,1.000,145,105,18.1
James Harden,2024-03-10,LAC,,MIL,36:26,13,5,11,0,0,.313,.167,.385,24.3,-9.9,5,1.000,94,134,7.6
