Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
James Harden,2020-12-26,HOU,@,POR,43:16,44,4,17,1,0,.571,.462,.785,34.6,19.0,5,.875,149,122,42.4
James Harden,2020-12-28,HOU,@,DEN,31:29,34,6,8,1,0,.625,.556,.852,34.2,15.0,5,1.000,139,119,29.4
James Harden,2020-12-31,HOU,,SAC,38:18,33,6,8,1,1,.417,.364,.572,38.0,-1.1,6,.818,111,117,22.5
James Harden,2021-01-02,HOU,,SAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
James Harden,2021-01-04,HOU,,DAL,38:28,21,3,10,2,0,.294,.273,.491,27.9,5.3,2,.800,108,119,17.8
James Harden,2021-01-06,HOU,@,IND,38:51,15,4,12,1,2,.357,.200,.476,22.5,-0.1,4,1.000,100,115,14.4
James Harden,2021-01-08,HOU,,ORL,30:58,15,5,13,0,1,.462,.333,.577,22.4,3.5,2,,135,97,16.8
James Harden,2021-01-10,HOU,,LAL,37:46,20,6,9,0,2,.500,.250,.617,24.3,0.8,7,.800,100,116,14.7
James Harden,2021-01-12,HOU,,LAL,30:55,16,7,6,1,0,.313,.167,.440,28.1,-4.4,3,1.000,91,115,10.7
James Harden,2021-01-16,BRK,,ORL,39:47,32,12,14,4,1,.444,.300,.650,37.5,7.2,9,.867,116,103,30.1
James Harden,2021-01-18,BRK,,MIL,40:47,34,6,12,0,1,.520,.300,.615,35.9,3.8,6,.833,119,120,25.4
James Harden,2021-01-20,BRK,@,CLE,50:30,21,10,12,2,0,.429,.500,.631,18.6,0.0,5,1.000,119,125,20.4
James Harden,2021-01-22,BRK,@,CLE,37:03,19,5,11,0,0,.429,.444,.603,23.0,1.6,3,.750,120,132,16.6
James Harden,2021-01-23,BRK,,MIA,38:29,12,7,11,0,0,.222,.000,.463,20.3,-6.8,5,.889,105,121,10.1
James Harden,2021-01-25,BRK,,MIA,34:29,20,4,8,1,1,.700,.600,.820,20.8,14.2,3,.600,134,92,20.5
James Harden,2021-01-27,BRK,@,ATL,45:54,31,8,15,2,1,.450,.556,.659,26.4,16.0,3,1.000,146,129,34.0
James Harden,2021-01-29,BRK,@,OKC,32:27,25,10,11,0,1,.643,.500,.793,21.0,11.3,1,1.000,169,118,27.2
James Harden,2021-01-31,BRK,@,WAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
James Harden,2021-02-02,BRK,,LAC,43:04,23,12,14,1,0,.467,.167,.621,22.5,5.9,3,1.000,137,119,25.1
James Harden,2021-02-05,BRK,,TOR,39:56,17,7,12,2,0,.500,.400,.711,16.2,7.1,3,.778,142,121,20.9
James Harden,2021-02-06,BRK,@,PHI,29:07,26,8,10,0,0,.500,.375,.597,34.8,13.2,2,.750,130,123,23.0
