Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MEM,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Ja Morant,2021-02-04,29,15,3,4,2,0.0,0.4,0.2,0.436,29.1,-6.2,2,0.4,87.0,117.0,8.6,17,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1.2,4.4,0.9,2.2,0.2727,0.19,0.4567,16.03,61.8,68.5,7.06,0.9475
Ja Morant,2021-02-06,31,16,3,9,0,0.0,0.357,0.2,0.481,25.4,-0.2,1,0.833,117.0,131.0,14.0,18,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,1.5,5.3,0.9,2.3,0.3084,0.21,0.54,18.57,73.5,81.6,8.459999999999999,1.1417
Ja Morant,2021-02-08,37,18,2,9,1,0.0,0.294,0.4,0.458,24.7,-2.7,2,1.0,120.0,142.0,14.0,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.5,1.7,6.2,1.0,2.5,0.3378,0.25,0.64,21.04,85.5,95.8,9.86,1.25222
Ja Morant,2021-02-10,31,15,3,11,1,0.0,0.429,0.333,0.476,27.4,-5.1,5,0.5,111.0,122.0,11.4,20,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,7.3,1.1,3.0,0.3807,0.2833,0.6900000000000001,23.78,96.6,108.0,11.0,0.950575
Ja Morant,2021-02-12,35,22,3,10,0,0.0,0.389,0.25,0.511,29.1,2.9,1,0.875,120.0,121.0,19.1,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,2.3,8.3,1.1,3.1,0.4196,0.3083,0.7775000000000001,26.69,108.6,120.1,12.91,1.0087
Ja Morant,2021-02-14,32,16,1,10,0,0.0,0.389,0.0,0.414,31.2,-10.3,4,0.667,92.0,115.0,8.3,22,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.1,2.4,8.7,1.0,3.2,0.4085,0.3083,0.7692,27.32,107.7,120.7,12.72,1.21466
Ja Morant,2021-02-16,31,28,7,8,0,0.0,0.75,0.333,0.788,32.3,5.5,6,0.75,126.0,141.0,23.3,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,2.8,8.5,0.8,3.4,0.4335,0.2915999999999999,0.7692,28.24,108.6,124.0,13.310000000000002,1.26283
Ja Morant,2021-02-17,35,15,11,12,1,0.0,0.286,0.0,0.428,25.9,-4.1,3,0.875,106.0,115.0,16.5,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,3.7,8.6,0.9,3.2,0.4049999999999999,0.2715999999999999,0.79,27.660000000000004,107.4,123.4,13.43,1.14485
Ja Morant,2021-02-19,32,29,3,4,1,0.0,0.435,0.0,0.529,39.2,2.1,2,0.9,112.0,103.0,18.4,25,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,3.7,8.2,0.8,3.0,0.3929,0.1716,0.78,28.77,106.9,123.5,13.95,1.04063
Ja Morant,2021-02-20,27,12,5,5,1,0.0,0.417,0.0,0.466,24.7,-2.6,3,1.0,97.0,135.0,9.0,26,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,4.1,8.2,0.7,2.9,0.4145999999999999,0.1716,0.78,28.9,108.8,124.2,14.26,1.1171
Ja Morant,2021-02-22,34,22,4,9,2,0.0,0.476,0.0,0.465,30.3,11.5,1,0.333,107.0,100.0,18.2,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,4.2,8.7,0.7,2.8,0.4222,0.1516,0.7733,29.02,110.8,122.5,15.220000000000002,1.23532
Ja Morant,2021-02-25,30,16,2,7,0,0.0,0.5,0.25,0.538,22.9,3.7,0,0.5,128.0,105.0,14.5,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,4.1,8.5,0.7,2.7,0.4365,0.1566,0.74,28.77,111.9,119.9,15.27,1.12199
Ja Morant,2021-02-26,33,20,4,5,2,0.0,0.35,0.333,0.45,31.0,1.0,2,0.8,90.0,118.0,13.1,29,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,4.3,8.1,0.8,2.7,0.4421,0.1499,0.72,29.4,108.9,117.5,15.18,1.23732
Ja Morant,2021-02-28,26,6,1,7,3,0.0,0.25,0.0,0.338,16.0,-1.5,2,1.0,93.0,79.0,6.2,30,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,4.1,7.7,1.0,2.4,0.4242,0.1166,0.7699999999999999,28.26,107.1,113.2,14.66,1.17125
Ja Morant,2021-03-02,33,35,5,10,1,0.0,0.611,0.667,0.724,35.2,11.7,4,0.786,137.0,108.0,30.7,31,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.9,4.3,7.7,1.1,2.7,0.4463999999999999,0.1583,0.7611,28.87,108.8,111.9,15.820000000000002,1.05126
Ja Morant,2021-03-04,39,35,6,5,1,0.0,0.44,0.231,0.586,33.8,4.7,4,0.909,117.0,114.0,23.4,32,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,4.8,7.2,1.2,2.7,0.4514999999999999,0.1814,0.7853,29.130000000000003,111.3,111.8,17.33,1.29669
Ja Morant,2021-03-10,33,21,6,10,0,0.0,0.5,0.0,0.545,24.6,2.4,2,0.583,120.0,107.0,17.6,33,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.1,4.7,7.4,1.2,2.3,0.4265,0.1481,0.7686,28.36,110.7,108.4,16.76,1.11548
Ja Morant,2021-03-12,34,16,4,9,1,0.0,0.313,1.0,0.45,30.2,-2.7,5,1.0,94.0,112.0,10.7,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,4.0,7.1,1.2,2.5,0.4291999999999999,0.2481,0.7811,28.790000000000003,109.5,108.1,16.18,1.0441
Ja Morant,2021-03-14,34,22,1,7,1,0.0,0.467,0.333,0.594,25.6,-2.0,2,0.875,121.0,132.0,17.3,35,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,3.8,7.4,1.2,2.5,0.4324,0.2814,0.7786,27.43,110.4,111.0,16.07,1.19343
Ja Morant,2021-03-15,29,15,3,4,1,0.0,0.333,0.0,0.457,30.1,-5.3,3,0.7,89.0,126.0,7.9,36,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,3.6,7.3,1.2,2.5,0.424,0.2814,0.7485999999999999,27.97,109.6,110.1,15.96,1.16718
Ja Morant,2021-03-17,36,13,4,6,0,0.0,0.333,0.0,0.378,24.5,-5.2,2,0.6,80.0,95.0,6.3,37,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,3.6,7.0,1.0,2.6,0.4097,0.2814,0.7753,27.39,106.9,109.6,14.77,1.05589
Ja Morant,2021-03-19,30,14,2,2,0,1.0,0.5,0.0,0.509,28.1,-11.8,6,0.5,76.0,121.0,4.3,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,3.6,6.5,1.0,3.2,0.4097,0.2564,0.7753,27.910000000000004,101.7,111.2,13.75,0.896519
Ja Morant,2021-03-20,35,14,3,8,1,0.0,0.25,0.2,0.322,27.8,-6.8,3,0.75,80.0,104.0,6.5,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,3.5,6.8,0.9,3.3,0.3997,0.2431,0.7703,27.590000000000003,100.7,109.8,13.09,0.978506
Ja Morant,2021-03-22,41,29,5,9,0,0.0,0.48,0.2,0.516,31.1,-1.3,2,0.571,116.0,125.0,21.3,40,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,3.9,7.0,0.6,3.3,0.4227,0.2631,0.7273999999999999,29.1,103.0,114.4,14.6,1.00774
Ja Morant,2021-03-24,31,11,5,7,2,2.0,0.357,0.25,0.393,21.7,-1.0,3,0.0,91.0,100.0,10.4,41,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.9,6.7,0.7,3.2,0.3973,0.2213999999999999,0.6487999999999999,27.75,98.4,113.6,12.57,1.02335
Ja Morant,2021-03-26,37,32,4,11,0,0.0,0.524,0.5,0.619,31.3,11.8,1,0.818,141.0,128.0,28.8,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.7,3.7,7.3,0.6,2.9,0.4057,0.2482999999999999,0.6397,27.5,100.8,115.0,13.11,0.880991
Ja Morant,2021-03-27,26,12,1,4,0,0.0,0.333,0.25,0.436,24.5,-9.8,3,0.75,88.0,131.0,4.9,43,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.8,3.2,6.7,0.6,3.0,0.389,0.2733,0.6564,27.49,97.6,117.4,11.84,1.13943
Ja Morant,2021-03-29,33,12,5,8,0,0.0,0.455,0.25,0.487,18.6,-5.1,2,0.333,108.0,113.0,9.8,44,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,3.3,6.6,0.5,2.7,0.4032,0.1982999999999999,0.5897,26.33,99.0,117.5,11.75,1.06217
Ja Morant,2021-03-31,36,36,2,7,3,0.0,0.611,0.5,0.732,35.6,14.8,5,0.8,128.0,112.0,29.7,45,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.8,3.4,6.6,0.7,3.0,0.4176,0.215,0.5822,27.33,99.7,115.5,12.99,0.787298
Ja Morant,2021-04-02,28,11,3,7,0,0.0,0.429,0.5,0.571,17.2,-0.9,2,0.5,120.0,115.0,9.9,46,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,3.4,6.9,0.6,2.9,0.4272,0.265,0.5622,26.04,102.8,114.4,13.19,1.0095
Ja Morant,2021-04-04,29,8,5,10,1,0.0,0.375,0.5,0.45,16.9,1.6,2,0.5,120.0,109.0,11.1,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,3.5,7.3,0.7,2.9,0.4314,0.315,0.5522,25.28,106.8,115.8,13.669999999999998,1.11509
Ja Morant,2021-04-06,29,10,4,4,1,0.0,0.375,0.0,0.47,27.4,-17.8,7,0.667,70.0,121.0,2.4,48,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,3.7,7.5,0.8,3.0,0.4189,0.315,0.5689,25.21,106.2,115.8,13.48,1.04406
Ja Morant,2021-04-07,31,19,7,7,0,0.0,0.615,0.667,0.684,25.8,-1.2,5,0.5,116.0,116.0,15.1,49,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.1,7.4,0.7,3.2,0.4554,0.3617,0.5439,25.01,109.8,117.0,14.339999999999998,1.06072
Ja Morant,2021-04-09,38,26,4,6,0,1.0,0.5,0.8,0.604,28.6,-0.2,4,0.5,106.0,126.0,16.7,50,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,4.0,7.1,0.7,3.4,0.4574,0.4217000000000001,0.5368,24.76,108.8,117.1,13.88,1.0095
Ja Morant,2021-04-11,35,23,2,6,2,0.0,0.533,0.0,0.58,25.4,-0.8,4,0.636,112.0,135.0,17.3,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,3.7,7.0,0.7,3.5,0.4750000000000001,0.3967,0.6004,25.130000000000003,110.9,120.6,14.57,0.981368
