Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MEM,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Ja Morant,2021-11-10,37,32,7,8,3,0.0,0.481,0.167,0.548,32.2,10.3,3,1.0,117.0,111.0,26.4,11,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,5.7,7.4,1.9,4.2,0.4629,0.3,0.757,31.9,107.2,114.4,19.380000000000003,1.09126
Ja Morant,2021-11-12,32,26,12,6,2,0.0,0.526,0.0,0.566,34.6,9.4,5,0.667,103.0,110.0,19.9,12,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,6.7,7.2,2.0,4.2,0.4629,0.2714,0.7487,31.95,105.9,113.1,19.48,1.07761
Ja Morant,2021-11-13,37,22,9,10,1,0.0,0.471,0.6,0.6,23.5,12.8,1,1.0,140.0,123.0,23.8,13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,7.3,7.2,1.8,3.7,0.4481,0.26,0.7669,31.06,105.9,113.3,18.44,1.20952
Ja Morant,2021-11-15,25,22,6,6,1,1.0,0.6,0.667,0.733,27.2,13.6,1,0.0,144.0,97.0,21.4,14,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,6.8,1.8,2.9,0.4664,0.2767,0.6869,30.99,111.0,111.2,19.39,1.08465
Ja Morant,2021-11-18,31,28,5,5,1,0.0,0.619,0.4,0.667,30.8,9.0,1,0.0,138.0,114.0,23.1,15,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,6.8,6.8,1.5,2.5,0.4783,0.2916999999999999,0.5869,30.93,114.3,113.4,19.34,0.841047
Ja Morant,2021-11-20,27,11,0,5,1,0.0,0.333,0.0,0.473,23.5,-6.6,3,0.833,91.0,148.0,6.6,16,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,6.4,6.6,1.4,2.5,0.4727,0.2667,0.5869,30.18,113.4,115.1,18.55,0.956684
Ja Morant,2021-11-22,37,32,4,7,2,0.0,0.3,0.3,0.442,42.9,3.0,1,0.786,110.0,123.0,20.5,17,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.5,6.1,6.5,1.5,2.2,0.4482,0.2633999999999999,0.6155,31.18,113.0,117.3,18.51,1.05501
Ja Morant,2021-11-24,35,23,6,9,3,0.0,0.444,0.0,0.513,33.7,4.6,4,0.7,115.0,130.0,20.7,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,6.1,6.8,1.5,2.3,0.4426,0.2633999999999999,0.6569,31.26,115.3,119.6,19.18,1.1906
Ja Morant,2021-11-26,9,2,1,1,0,1.0,0.0,0.0,0.532,9.1,-0.1,0,1.0,149.0,134.0,3.4,19,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,5.6,6.5,1.5,2.2,0.4191,0.2633999999999999,0.6819,29.3,123.0,120.9,19.05,1.03845
Ja Morant,2021-11-28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.8,5.0,5.7,1.4,1.9,0.3774,0.2133999999999999,0.5986,25.75,110.7,109.0,16.58,1.06171
Ja Morant,2021-11-30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.6,4.3,4.9,1.1,1.6,0.3293,0.1967,0.4986,22.53,99.0,97.9,13.939999999999998,1.08823
Ja Morant,2021-12-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.1,4.3,0.9,1.1,0.2767,0.1967,0.4319,19.07,88.7,86.9,11.95,1.12746
Ja Morant,2021-12-04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,2.2,3.3,0.8,1.0,0.2296,0.1367,0.3319,16.720000000000002,74.7,74.6,9.57,1.06124
Ja Morant,2021-12-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.6,2.7,0.7,0.9,0.1696,0.0699999999999999,0.3319,14.0,60.3,64.9,7.43,1.21628
Ja Morant,2021-12-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,1.1,2.2,0.6,0.8,0.1077,0.03,0.3319,10.92,46.5,53.5,5.119999999999999,1.08728
Ja Morant,2021-12-09,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,1.1,1.7,0.5,0.5,0.0744,0.03,0.2486,8.569999999999999,37.4,38.7,4.46,0.991013
Ja Morant,2021-12-11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.7,1.0,0.3,0.4,0.0444,0.0,0.1699999999999999,4.28,26.4,26.4,2.41,1.21362
Ja Morant,2021-12-13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.91,14.9,13.4,0.3399999999999999,0.96423
Ja Morant,2021-12-15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0346
Ja Morant,2021-12-17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03067
Ja Morant,2021-12-19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12023
Ja Morant,2021-12-20,28,16,6,8,2,1.0,0.5,1.0,0.563,26.2,9.1,4,0.6,105.0,98.0,14.9,32,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.6,0.8,0.2,0.4,0.05,0.1,0.06,2.62,10.5,9.8,1.49,1.06309
Ja Morant,2021-12-23,32,21,3,6,1,0.0,0.4,0.0,0.541,29.9,2.7,3,0.9,113.0,121.0,15.2,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.9,1.4,0.3,0.7,0.09,0.1,0.15,5.609999999999999,21.8,21.9,3.01,0.961373
Ja Morant,2021-12-26,30,18,7,9,0,0.0,0.444,0.0,0.477,29.7,-2.4,4,1.0,105.0,108.0,13.4,34,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.5,1.6,2.3,0.3,1.1,0.1344,0.1,0.25,8.58,32.3,32.7,4.35,1.05369
Ja Morant,2021-12-27,34,33,4,4,2,0.0,0.56,0.6,0.617,36.1,9.5,2,0.5,129.0,118.0,23.9,35,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,2.0,2.7,0.5,1.3,0.1904,0.16,0.3,12.19,45.2,44.5,6.74,1.23028
Ja Morant,2021-12-29,36,41,10,2,2,2.0,0.481,0.857,0.635,46.9,14.2,6,0.75,113.0,99.0,27.5,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,3.0,2.9,0.7,1.9,0.2385,0.2456999999999999,0.375,16.880000000000003,56.5,54.4,9.49,1.17901
Ja Morant,2021-12-31,32,30,6,8,0,0.0,0.667,1.0,0.776,24.5,17.8,0,1.0,170.0,112.0,29.6,37,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.9,3.6,3.7,0.7,1.9,0.3052,0.3457,0.475,19.33,73.5,65.6,12.45,1.03032
Ja Morant,2022-01-03,34,36,6,8,0,0.0,0.636,0.5,0.682,34.1,16.7,3,0.6,142.0,116.0,29.8,38,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,4.2,4.5,0.7,2.2,0.3688,0.3957,0.5349999999999999,22.74,87.7,77.2,15.43,1.13422
Ja Morant,2022-01-04,34,26,5,6,2,2.0,0.429,0.0,0.521,35.4,8.7,2,0.889,112.0,107.0,21.2,39,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,4.7,5.1,0.9,2.4,0.4117,0.3957,0.6239,26.28,98.9,87.9,17.55,1.06694
Ja Morant,2022-01-06,25,22,9,6,0,1.0,0.526,0.0,0.553,39.0,5.0,5,1.0,106.0,88.0,16.5,40,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,5.6,5.7,0.9,2.9,0.4643,0.3957,0.7239,30.18,109.5,96.7,19.2,1.33795
Ja Morant,2022-01-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,5.6,5.7,0.9,2.9,0.4643,0.3957,0.7239,30.18,109.5,96.7,19.2,1.05146
Ja Morant,2022-01-09,31,16,4,7,1,1.0,0.444,0.0,0.56,23.6,-2.1,3,0.667,113.0,121.0,14.5,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,5.4,5.6,0.8,2.8,0.4587,0.2956999999999999,0.7306,29.92,110.3,99.0,19.16,1.0686
Ja Morant,2022-01-11,37,29,5,8,0,2.0,0.478,0.25,0.547,31.2,6.6,2,0.75,114.0,107.0,22.6,43,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,5.6,5.8,0.7,2.7,0.4665,0.3207,0.7156,30.05,110.4,97.6,19.9,0.86635
Ja Morant,2022-01-13,32,16,8,9,0,0.0,0.313,0.0,0.419,29.0,-3.4,4,0.857,99.0,112.0,11.1,44,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,5.7,5.8,0.7,2.7,0.4533999999999999,0.3207,0.7013,29.98,109.8,98.0,19.67,1.21731
Ja Morant,2022-01-14,32,19,5,8,2,0.0,0.533,0.25,0.582,34.0,1.7,8,0.667,85.0,111.0,12.0,45,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,5.8,6.2,0.7,3.3,0.4507,0.2856999999999999,0.718,29.770000000000003,105.4,97.3,18.48,1.14802
Ja Morant,2022-01-17,32,25,4,3,1,0.0,0.529,0.333,0.623,28.6,1.5,2,0.857,121.0,107.0,18.6,46,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,5.2,6.3,0.6,2.9,0.4555,0.2333,0.7287,27.94,106.2,98.1,17.59,1.22482
Ja Morant,2022-01-19,39,33,8,14,0,0.0,0.444,0.4,0.565,29.2,12.1,1,1.0,130.0,124.0,29.3,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,5.4,6.9,0.6,3.0,0.4332000000000001,0.1733,0.7287,28.41,102.2,99.3,17.56,1.1657
Ja Morant,2022-01-21,37,38,6,6,2,0.0,0.577,0.333,0.644,39.7,6.4,6,0.75,121.0,121.0,27.8,48,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,5.4,6.7,0.8,3.3,0.4273,0.1566,0.7437,28.97,100.1,99.8,17.36,1.19864
Ja Morant,2022-01-23,41,35,13,6,1,0.0,0.452,0.0,0.494,40.1,7.2,7,0.7,99.0,113.0,21.0,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,6.2,6.7,0.7,3.8,0.4296,0.1566,0.7248,29.440000000000005,98.8,100.4,17.34,1.07191
Ja Morant,2022-01-26,37,41,5,8,2,0.0,0.536,0.6,0.633,37.4,16.9,1,0.8,141.0,113.0,35.1,50,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.2,5.8,6.9,0.9,3.4,0.4306,0.2166,0.7048,29.28,102.3,102.9,19.2,0.982406
Ja Morant,2022-01-28,36,30,10,10,1,1.0,0.455,0.333,0.541,41.7,1.6,6,0.615,107.0,111.0,22.3,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.2,6.8,7.9,1.0,4.0,0.4761,0.2499,0.7663,33.45,113.0,114.0,21.43,1.08949
