Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Paul George,2022-10-20,LAC,@,LAL,36:11,15,10,4,2,0,.333,.286,.512,22.5,-1.5,5,.833,90,91,9.0
Paul George,2022-10-22,LAC,@,SAC,38:35,40,6,6,2,1,.516,.300,.602,44.6,8.3,4,1.000,113,111,29.4
Paul George,2022-10-23,LAC,,PHO,33:40,16,7,4,2,0,.364,.333,.587,21.3,3.9,2,1.000,115,114,14.0
Paul George,2022-10-25,LAC,@,OKC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paul George,2022-10-27,LAC,@,OKC,30:59,10,7,3,0,0,.333,.000,.388,22.6,-12.8,3,1.000,80,125,4.0
Paul George,2022-10-30,LAC,,NOP,27:46,14,3,3,1,0,.263,.250,.352,39.0,-12.5,4,1.000,67,120,1.9
Paul George,2022-10-31,LAC,,HOU,37:58,35,9,8,6,2,.577,.500,.662,34.6,24.3,3,.000,120,78,33.9
Paul George,2022-11-02,LAC,@,HOU,36:51,28,4,5,1,0,.500,.375,.618,33.9,0.7,5,.833,110,109,18.3
Paul George,2022-11-04,LAC,@,SAS,37:31,32,2,6,1,0,.688,.667,.839,29.5,7.6,5,.857,132,108,24.8
Paul George,2022-11-06,LAC,,UTA,38:02,34,8,4,1,0,.500,.357,.666,36.4,5.3,5,.875,111,113,21.8
Paul George,2022-11-07,LAC,,CLE,39:41,26,5,3,1,0,.500,.455,.610,26.9,1.5,1,.333,117,123,18.0
Paul George,2022-11-09,LAC,,LAL,36:16,29,6,4,1,2,.588,.286,.692,30.7,5.6,4,.778,118,101,22.1
Paul George,2022-11-12,LAC,,BRK,34:06,17,4,4,0,2,.238,.167,.353,33.4,-7.2,2,.857,79,113,6.1
Paul George,2022-11-14,LAC,@,HOU,29:05,22,8,5,2,0,.389,.286,.511,33.3,3.5,1,.750,116,99,17.9
Paul George,2022-11-15,LAC,@,DAL,41:28,23,7,6,2,0,.538,.333,.696,31.8,-4.9,10,1.000,94,110,13.4
Paul George,2022-11-17,LAC,,DET,35:49,16,9,3,1,0,.278,.500,.414,28.5,-3.3,4,1.000,82,91,6.0
Paul George,2022-11-19,LAC,,SAS,14:49,21,1,1,2,0,.667,.625,.875,38.4,34.2,0,,157,98,18.8
Paul George,2022-11-21,LAC,,UTA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paul George,2022-11-23,LAC,@,GSW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paul George,2022-11-25,LAC,,DEN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paul George,2022-11-27,LAC,,IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paul George,2022-11-29,LAC,@,POR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paul George,2022-11-30,LAC,@,UTA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paul George,2022-12-03,LAC,,SAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paul George,2022-12-05,LAC,@,CHO,27:58,19,3,7,0,0,.533,.500,.615,26.2,3.9,2,1.000,126,124,15.5
Paul George,2022-12-07,LAC,@,ORL,32:32,11,7,5,1,1,.250,.333,.413,23.2,-4.9,4,1.000,85,110,6.7
Paul George,2022-12-08,LAC,@,MIA,32:14,29,8,7,1,0,.500,.455,.666,36.5,9.6,4,1.000,121,117,22.9
