Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Anthony Edwards,37,16,9,1,1,0.0,0.357,0.143,0.481,23.7,-8.7,3,0.833,85.0,117.0,9.2,11,1,0,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.2,1.3,3.3,0.4667999999999999,0.3471,0.6950000000000001,26.77,102.3,113.1,14.57,1.3414,10,2022,11,7,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Anthony Edwards,35,11,3,6,2,0.0,0.333,0.0,0.376,21.8,-8.8,3,0.5,83.0,126.0,5.1,12,1,0,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,3.6,1.5,3.1,0.4479,0.3137999999999999,0.685,26.12,99.7,113.4,13.39,1.06284,11,2022,11,9,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Anthony Edwards,38,28,6,6,0,0.0,0.625,0.75,0.734,24.9,9.3,1,0.714,143.0,126.0,25.0,13,0,0,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.9,1.4,2.8,0.442,0.3459,0.7231,25.52,101.6,115.6,13.62,1.13965,12,2022,11,11,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Anthony Edwards,31,10,7,1,0,0.0,0.385,0.0,0.385,23.8,-19.6,4,0.0,64.0,126.0,-0.3,14,0,1,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.8,1.4,2.9,0.4605,0.3334,0.6564,25.57,102.5,117.1,13.560000000000002,1.06533,13,2022,11,13,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Anthony Edwards,39,35,8,6,2,1.0,0.6,0.538,0.758,27.1,14.3,1,0.571,146.0,106.0,32.5,15,0,0,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.5,1.4,2.5,0.4634,0.3289,0.6385,24.92,104.7,115.5,14.14,1.13518,14,2022,11,16,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Anthony Edwards,36,25,5,5,1,1.0,0.333,0.2,0.501,35.8,-2.6,5,1.0,93.0,106.0,14.0,16,0,0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,3.8,1.4,2.8,0.4467,0.3114,0.6718,25.7,103.0,115.9,13.820000000000002,0.983962,15,2022,11,19,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Anthony Edwards,38,22,7,4,4,1.0,0.429,0.333,0.513,28.4,2.7,4,0.0,87.0,92.0,15.3,17,1,0,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,3.6,1.6,3.1,0.4507,0.3197,0.5718,26.28,101.0,113.9,14.04,1.17068,16,2022,11,21,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Anthony Edwards,36,19,7,2,1,0.0,0.5,0.6,0.638,23.6,-4.4,4,1.0,104.0,105.0,11.7,18,0,0,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,3.7,1.4,3.2,0.4625999999999999,0.3297,0.6118,25.860000000000003,101.9,113.2,13.919999999999998,0.972818,17,2022,11,23,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Anthony Edwards,37,25,5,4,1,0.0,0.476,0.3,0.571,26.1,3.1,2,1.0,111.0,108.0,16.8,19,0,0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,3.8,1.4,3.1,0.4575999999999999,0.3263999999999999,0.6618,25.9,102.4,112.7,14.19,0.950476,18,2022,11,25,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Anthony Edwards,36,26,4,4,1,0.0,0.412,0.333,0.595,26.8,3.4,1,0.909,125.0,134.0,20.5,20,1,0,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,3.9,1.3,2.8,0.4449999999999999,0.3197,0.6527000000000001,26.2,104.1,114.6,14.98,1.1136,19,2022,11,27,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Anthony Edwards,37,29,8,2,2,0.0,0.474,0.167,0.608,33.4,-3.7,7,0.909,107.0,137.0,18.1,21,0,0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,1.4,3.2,0.4567,0.3221,0.6603,27.17,106.3,116.6,15.87,1.35399,20,2022,11,28,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Anthony Edwards,40,29,3,5,5,3.0,0.556,0.333,0.688,24.2,15.2,1,1.0,136.0,94.0,29.3,22,1,0,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.9,1.7,3.0,0.479,0.3554,0.7102999999999999,27.410000000000004,111.6,113.4,18.29,1.21797,21,2022,11,30,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Anthony Edwards,37,26,3,4,6,0.0,0.455,0.333,0.528,30.4,-1.3,5,0.667,97.0,113.0,17.7,23,1,0,24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,3.7,2.3,3.4,0.462,0.3137,0.7056,27.96,107.0,112.1,17.56,1.0944,22,2022,12,3,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Anthony Edwards,35,26,8,8,6,0.0,0.444,0.333,0.58,30.9,9.1,6,0.9,111.0,98.0,23.4,24,1,0,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,4.4,2.9,3.6,0.4678999999999999,0.347,0.7956000000000001,28.67,111.7,109.3,19.93,0.983103,23,2022,12,7,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Anthony Edwards,34,14,6,2,3,0.0,0.214,0.333,0.421,22.9,-5.2,1,1.0,98.0,105.0,9.8,25,0,0,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.6,4.0,3.0,3.6,0.4293,0.3265,0.8385,28.25,106.9,109.2,17.660000000000004,1.15034,24,2022,12,9,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Anthony Edwards,40,26,6,7,2,0.0,0.5,0.5,0.597,27.5,2.6,3,0.5,114.0,126.0,20.1,26,0,0,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7,4.2,3.1,3.4,0.446,0.3565,0.7885,27.42,109.0,111.2,18.270000000000003,1.2097,25,2022,12,10,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Anthony Edwards,33,17,2,3,2,0.0,0.375,1.0,0.456,26.6,-7.6,2,0.333,89.0,130.0,8.1,27,0,0,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2,4.1,2.9,3.2,0.4406,0.4232,0.8218,27.24,109.2,115.0,17.55,1.15291,26,2022,12,12,0,-2.4492935982947064e-16,1.0,0.0,1.0
Anthony Edwards,37,19,7,3,2,1.0,0.429,0.286,0.556,27.6,0.0,5,0.714,89.0,100.0,10.7,28,0,0,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,4.2,3.0,3.3,0.4335,0.3918,0.7931999999999999,27.64,107.7,114.5,17.45,0.942607,27,2022,12,14,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Anthony Edwards,35,19,11,7,1,1.0,0.5,0.667,0.522,24.1,3.4,2,0.2,112.0,106.0,18.1,29,0,0,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,4.5,3.0,3.3,0.4359,0.4285,0.7132000000000001,27.44,107.8,114.3,17.580000000000002,1.09973,28,2022,12,16,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Anthony Edwards,38,37,7,11,2,0.0,0.542,0.4,0.683,37.2,3.2,4,1.0,137.0,122.0,32.8,30,1,0,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,5.2,3.1,3.6,0.4488999999999999,0.4352,0.7222999999999999,28.48,109.0,113.1,18.81,1.12315,29,2022,12,18,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Anthony Edwards,38,27,13,9,1,2.0,0.333,0.5,0.522,31.2,11.5,1,0.909,125.0,103.0,25.9,31,1,0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,5.9,3.0,3.0,0.4347999999999999,0.4685,0.7222999999999999,28.26,110.8,109.7,19.59,0.941287,30,2022,12,19,0,-2.4492935982947064e-16,1.0,0.0,1.0
Anthony Edwards,38,23,4,5,1,1.0,0.524,0.0,0.526,32.1,-0.8,4,0.5,95.0,114.0,14.3,32,1,0,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,5.9,2.6,3.3,0.4316,0.4352,0.6723,29.05,106.7,111.7,18.09,1.15351,31,2022,12,21,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Anthony Edwards,40,30,6,4,0,2.0,0.52,0.3,0.59,30.3,2.6,3,1.0,110.0,122.0,19.5,33,0,0,23.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.9,2.0,3.1,0.4381,0.4319,0.7056,29.04,108.0,112.6,18.27,1.11881,32,2022,12,23,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Anthony Edwards,40,29,6,7,2,1.0,0.688,0.625,0.837,28.4,6.1,8,0.667,113.0,112.0,22.4,34,0,0,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,5.8,1.6,3.3,0.4625,0.4610999999999999,0.6823,28.79,108.2,114.0,18.17,1.13671,33,2022,12,26,0,-2.4492935982947064e-16,1.0,0.0,1.0
Anthony Edwards,39,27,6,2,2,1.0,0.435,0.333,0.501,35.5,-5.1,4,0.556,92.0,116.0,14.0,35,0,0,25.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,5.8,1.5,3.6,0.4846,0.4610999999999999,0.6378999999999999,30.05,107.6,115.1,18.59,0.925834,34,2022,12,28,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
