Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Damian Lillard,2023-10-26,MIL,,PHI,37:13,39,8,4,0,0,.450,.333,.710,32.0,11.8,0,1.000,154,120,33.0
Damian Lillard,2023-10-29,MIL,,ATL,29:02,6,4,5,2,0,.167,.250,.250,25.3,-15.8,6,,56,122,-1.3
Damian Lillard,2023-10-30,MIL,,MIA,35:02,25,5,4,1,0,.500,.286,.663,27.4,0.9,4,.818,119,116,18.1
Damian Lillard,2023-11-01,MIL,@,TOR,30:36,15,2,6,0,0,.444,.250,.621,21.1,-3.6,2,.857,124,142,12.3
Damian Lillard,2023-11-03,MIL,,NYK,36:04,30,4,4,1,1,.467,.571,.740,29.8,8.6,4,1.000,128,111,24.0
Damian Lillard,2023-11-06,MIL,@,BRK,34:13,21,6,7,1,0,.333,.250,.541,24.6,1.5,1,.900,131,124,19.2
Damian Lillard,2023-11-08,MIL,,DET,33:46,34,2,3,3,0,.400,.167,.553,39.5,4.6,1,.923,112,108,24.4
Damian Lillard,2023-11-09,MIL,@,IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Damian Lillard,2023-11-11,MIL,@,ORL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Damian Lillard,2023-11-13,MIL,,CHI,32:00,12,3,5,0,0,.176,.111,.313,31.3,-15.6,5,1.000,75,123,1.5
Damian Lillard,2023-11-15,MIL,@,TOR,30:43,37,4,13,2,0,.500,.400,.739,42.3,17.7,4,.938,150,115,35.5
Damian Lillard,2023-11-17,MIL,@,CHO,30:40,27,5,5,1,0,.500,.500,.683,31.6,5.4,2,1.000,127,97,21.2
Damian Lillard,2023-11-18,MIL,,DAL,37:49,27,3,12,1,0,.389,.364,.603,27.3,5.0,1,.900,135,123,25.3
Damian Lillard,2023-11-20,MIL,@,WAS,32:58,22,5,7,0,0,.357,.500,.584,24.2,-0.9,1,.818,147,131,18.8
Damian Lillard,2023-11-22,MIL,@,BOS,37:41,27,5,5,2,0,.458,.300,.543,30.2,2.9,3,1.000,106,116,17.8
