Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
DeMar DeRozan,2020-12-23,SAS,@,MEM,34:53,28,9,9,1,1,.500,,.680,25.2,10.7,1,.933,150,111,30.7
DeMar DeRozan,2020-12-26,SAS,,TOR,36:26,27,5,8,2,0,.588,.750,.703,22.7,10.7,2,.800,139,108,25.4
DeMar DeRozan,2020-12-27,SAS,@,NOP,31:03,8,3,10,0,1,.250,.000,.311,21.4,-5.8,2,1.000,82,103,5.4
DeMar DeRozan,2020-12-30,SAS,,LAL,36:01,23,5,6,1,1,.583,1.000,.701,22.9,5.5,2,.800,133,121,21.2
DeMar DeRozan,2021-01-01,SAS,,LAL,36:42,23,9,7,0,1,.500,.750,.632,21.8,10.1,0,.800,139,108,22.5
DeMar DeRozan,2021-01-03,SAS,,UTA,26:46,19,5,4,2,0,.529,.000,.531,29.4,0.4,2,.500,101,120,13.4
DeMar DeRozan,2021-01-05,SAS,@,LAC,28:31,6,5,6,0,1,.333,,.333,16.7,-9.6,2,,90,119,4.5
DeMar DeRozan,2021-01-07,SAS,@,LAL,36:13,19,4,8,2,1,.385,.333,.575,20.8,7.8,0,.875,134,107,20.6
DeMar DeRozan,2021-01-09,SAS,@,MIN,43:49,38,5,5,0,0,.565,.000,.662,30.0,6.0,1,.923,140,121,30.7
DeMar DeRozan,2021-01-10,SAS,@,MIN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DeMar DeRozan,2021-01-12,SAS,@,OKC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DeMar DeRozan,2021-01-14,SAS,,HOU,34:54,13,6,7,1,1,.357,.000,.424,20.6,-2.5,1,1.000,103,111,12.6
DeMar DeRozan,2021-01-16,SAS,,HOU,36:33,24,7,4,2,1,.360,.000,.434,33.0,2.3,3,1.000,95,89,15.5
