Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MIA,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.7,7.4,5.5,2.1,2.2,0.5124000000000001,0.1083,0.6779,25.69,113.1,93.6,20.96,1.17916,44,2021,3,25,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Jimmy Butler,38,20,5,9,1,0.0,0.438,0.25,0.536,23.4,1.8,1,0.667,123.0,118.0,17.4,46,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,7.6,5.5,1.9,2.0,0.4848,0.0833,0.6557000000000001,24.89,110.8,95.2,19.82,1.01451,45,2021,3,26,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Jimmy Butler,34,27,5,6,0,1.0,0.667,0.0,0.729,26.1,15.0,1,0.875,151.0,99.0,25.1,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,7.3,5.0,1.6,1.9,0.4986,0.0583,0.6817,24.5,113.0,95.4,19.52,0.977597,46,2021,3,29,0,1.0,6.123233995736766e-17,0.0,1.0
Jimmy Butler,37,18,4,4,2,1.0,0.429,0.0,0.527,24.2,4.2,2,0.857,106.0,95.0,14.9,48,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,7.4,4.6,1.4,1.9,0.4886,0.0583,0.6840999999999999,23.31,111.1,96.1,18.28,1.1467,47,2021,3,31,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Jimmy Butler,35,22,6,8,4,0.0,0.538,0.333,0.649,23.2,10.7,1,0.778,138.0,103.0,24.9,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,7.3,4.5,1.3,1.9,0.4836,0.0916,0.6719,22.87,110.1,97.2,17.35,1.00741,48,2021,4,1,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
Jimmy Butler,32,15,6,11,2,0.0,0.5,0.0,0.677,18.1,10.1,1,1.0,159.0,105.0,21.5,50,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,6.7,5.2,1.3,1.7,0.4648,0.0916,0.6719,21.64,111.9,97.4,16.759999999999998,1.10225,49,2021,4,3,5,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,35,28,3,5,2,0.0,0.688,0.5,0.751,26.7,7.0,1,0.833,147.0,131.0,26.2,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,6.3,5.5,1.4,1.7,0.4836,0.1083,0.6885,21.51,115.5,101.1,17.669999999999998,1.02341,50,2021,4,6,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Jimmy Butler,36,28,7,5,3,0.0,0.727,0.5,0.86,23.9,13.6,3,0.917,155.0,103.0,29.1,52,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,6.2,5.6,1.5,1.7,0.4963,0.1583,0.6801999999999999,21.84,118.6,98.1,18.84,0.996547,51,2021,4,8,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
Jimmy Butler,36,20,4,5,4,2.0,0.538,0.5,0.639,25.0,9.2,3,0.833,116.0,99.0,19.6,53,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.2,5.1,5.4,1.9,1.8,0.5063,0.2083,0.6759999999999999,22.08,118.0,97.2,18.72,1.01628,52,2021,4,11,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Jimmy Butler,32,18,4,8,2,0.0,0.375,0.333,0.495,26.7,9.3,1,0.8,108.0,110.0,16.6,54,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,4.4,6.1,2.0,1.4,0.49,0.2415999999999999,0.756,21.73,120.3,96.3,19.53,1.14517,53,2021,4,13,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Jimmy Butler,28,13,3,9,3,0.0,0.625,0.0,0.697,18.9,9.8,1,1.0,152.0,130.0,18.6,55,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,4.7,7.0,2.3,1.5,0.5525,0.2415999999999999,0.8560000000000001,23.62,135.5,109.3,21.39,1.11364,54,2021,4,14,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Jimmy Butler,39,30,10,8,3,1.0,0.474,0.0,0.586,31.4,7.6,1,0.8,131.0,116.0,30.0,56,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,5.2,6.9,2.5,1.5,0.5561,0.2166,0.8693,24.42,136.3,109.1,22.65,1.12725,55,2021,4,16,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,57,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,4.7,6.3,2.5,1.4,0.4894,0.2166,0.7817999999999999,21.81,121.2,99.2,20.14,1.11057,56,2021,4,18,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,4.3,5.9,2.3,1.2,0.4465,0.2166,0.6961,19.39,110.6,89.7,18.65,1.06525,57,2021,4,19,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
Jimmy Butler,34,18,7,11,1,0.0,0.462,0.0,0.575,26.5,7.0,3,1.0,126.0,101.0,19.1,59,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,4.4,6.2,2.0,1.4,0.4389,0.1833,0.7182999999999999,19.72,109.4,89.5,18.07,0.880768,58,2021,4,21,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Jimmy Butler,37,19,2,7,3,1.0,0.462,0.0,0.591,26.2,0.8,4,1.0,113.0,126.0,17.1,60,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,4.0,5.8,2.1,1.7,0.4351,0.1833,0.7182999999999999,20.53,104.8,91.6,17.630000000000003,1.22719,59,2021,4,23,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Jimmy Butler,35,20,5,8,4,0.0,0.455,0.0,0.614,30.0,3.3,6,0.833,105.0,101.0,18.2,61,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,4.2,6.1,2.3,2.2,0.4118,0.1333,0.7182999999999999,20.86,100.6,88.6,16.830000000000002,0.936696,60,2021,4,24,5,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,35,33,8,5,2,0.0,0.524,0.0,0.639,35.6,14.5,0,1.0,138.0,117.0,31.0,62,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,4.3,6.1,2.2,1.9,0.3915,0.0833,0.7266,22.03,98.9,90.0,17.02,1.08398,61,2021,4,26,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
Jimmy Butler,39,29,8,6,1,0.0,0.478,0.0,0.556,30.8,4.7,1,1.0,124.0,113.0,24.3,63,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,4.7,6.2,1.9,1.7,0.3855,0.0333,0.7433,22.610000000000003,99.7,91.4,17.490000000000002,1.27964,62,2021,4,28,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Jimmy Butler,30,15,4,4,2,0.0,0.4,0.0,0.555,23.3,-1.7,1,0.875,128.0,118.0,14.6,64,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,4.7,5.8,1.9,1.7,0.388,0.0,0.7508,22.27,101.7,92.2,17.29,1.14205,63,2021,5,1,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,28,18,8,8,1,1.0,0.625,0.0,0.753,18.6,15.4,0,0.889,177.0,114.0,24.1,65,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,5.2,5.7,1.7,1.6,0.388,0.0,0.7397,22.24,104.2,90.6,17.84,0.956378,64,2021,5,2,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,66,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,4.2,4.9,1.4,1.5,0.3406,0.0,0.6597000000000001,19.1,91.1,79.0,14.84,1.1082,65,2021,5,4,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
Jimmy Butler,36,25,8,6,5,0.0,0.467,0.0,0.591,28.4,9.6,3,0.786,124.0,101.0,25.9,67,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,5.0,5.5,1.9,1.8,0.3873,0.0,0.7383,21.94,103.5,89.1,17.43,1.27086,66,2021,5,7,4,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
Jimmy Butler,40,26,8,11,2,0.0,0.643,0.333,0.742,24.0,6.8,3,0.875,146.0,123.0,27.7,68,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,5.8,6.6,2.1,2.1,0.4516,0.0333,0.8258000000000001,24.34,118.1,101.4,20.2,1.20114,67,2021,5,9,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
Jimmy Butler,17,13,2,3,0,0.0,0.5,1.0,0.637,27.0,2.9,0,0.8,147.0,126.0,11.7,69,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,5.3,5.8,2.0,1.8,0.4554,0.1333,0.8058,24.39,120.2,103.9,19.46,1.27874,68,2021,5,11,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
Jimmy Butler,29,21,5,4,1,0.0,0.6,1.0,0.861,22.1,15.1,2,1.0,161.0,107.0,20.1,70,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.6,5.5,1.8,1.6,0.4692,0.2333,0.8058,23.98,125.0,102.0,19.76,1.04436,69,2021,5,13,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,71,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.1,4.7,1.4,1.0,0.4237,0.2333,0.7224999999999999,20.98,114.5,91.9,17.94,1.1883,70,2021,5,15,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,4.3,4.2,1.2,1.0,0.3713,0.2333,0.6224999999999999,17.419999999999998,100.7,80.2,14.84,1.09143,71,2021,5,16,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
