Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MIA,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Jimmy Butler,12,7,0,1,2,0.0,0.333,0.0,0.673,18.3,12.2,0,1.0,153.0,99.0,8.0,11,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,5.6,5.0,2.2,2.0,0.5094000000000001,0.1833,0.8574999999999999,27.55,130.7,103.3,21.33,1.06528,10,2021,11,10,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,4.4,1.9,1.6,0.4775999999999999,0.15,0.7775,24.44,122.4,94.0,20.27,1.11953,11,2021,11,11,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.4,4.7,4.2,1.4,1.5,0.4062,0.15,0.6775,21.03,107.9,85.6,16.990000000000002,1.09928,12,2021,11,13,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,3.3,3.5,1.0,1.2,0.3729,0.15,0.5942000000000001,18.520000000000003,98.2,77.6,15.23,1.20482,13,2021,11,15,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Jimmy Butler,37,31,10,10,0,1.0,0.556,0.5,0.666,33.0,13.5,3,0.833,139.0,107.0,29.7,15,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,3.3,4.0,0.9,1.1,0.3653,0.1667,0.5775,18.87,98.2,78.1,15.35,1.09933,14,2021,11,17,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Jimmy Butler,34,32,3,5,4,0.0,0.579,0.0,0.684,34.7,16.3,1,1.0,141.0,99.0,30.9,16,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.1,3.1,3.8,1.0,1.1,0.3564999999999999,0.1166999999999999,0.5866,19.85,95.1,78.2,15.46,1.01332,15,2021,11,18,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
Jimmy Butler,38,29,5,4,2,0.0,0.579,0.0,0.632,29.4,9.6,1,0.778,132.0,112.0,24.2,17,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.7,3.0,3.6,0.9,1.1,0.378,0.1166999999999999,0.5761999999999999,20.03,93.9,78.3,15.48,1.20333,16,2021,11,20,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,35,15,9,5,1,0.0,0.308,0.0,0.442,26.3,-2.4,3,0.778,103.0,102.0,11.7,18,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,3.5,3.9,0.9,1.2,0.3643999999999999,0.1166999999999999,0.604,19.91,94.7,77.3,15.59,1.12141,17,2021,11,23,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
Jimmy Butler,39,16,8,5,1,0.0,0.556,0.0,0.662,17.4,1.5,3,0.857,117.0,110.0,14.8,19,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,4.0,3.8,1.0,1.2,0.3466999999999999,0.1166999999999999,0.6064,18.88,92.6,75.1,14.81,0.91932,18,2021,11,24,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Jimmy Butler,36,18,4,5,5,0.0,0.4,0.0,0.498,23.8,5.8,1,0.857,112.0,100.0,17.8,20,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,3.9,3.5,1.5,1.2,0.3311,0.05,0.6103,18.29,89.7,72.9,13.71,0.854991,19,2021,11,27,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,3.9,3.4,1.3,1.2,0.2978,0.05,0.5103,16.46,74.4,63.0,12.91,1.21735,20,2021,11,29,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,3.9,3.4,1.3,1.2,0.2978,0.05,0.5103,16.46,74.4,63.0,12.91,0.947329,21,2021,12,1,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,3.9,3.4,1.3,1.2,0.2978,0.05,0.5103,16.46,74.4,63.0,12.91,1.1556,22,2021,12,3,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,3.9,3.4,1.3,1.2,0.2978,0.05,0.5103,16.46,74.4,63.0,12.91,1.02361,23,2021,12,4,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,25,10,5,4,3,0.0,0.308,0.0,0.36,28.8,0.6,2,1.0,81.0,101.0,8.6,25,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.4,2.8,1.6,1.1,0.273,0.0,0.5269999999999999,16.04,68.6,62.4,10.8,0.889218,24,2021,12,6,0,-2.4492935982947064e-16,1.0,0.0,1.0
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,3.1,2.3,1.2,1.0,0.2150999999999999,0.0,0.4269999999999999,12.57,54.5,52.5,7.709999999999999,0.995692,25,2021,12,8,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,2.6,1.9,1.0,0.9,0.1572,0.0,0.3492,9.63,41.3,41.3,5.29,1.15245,26,2021,12,11,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1.7,1.4,0.9,0.6,0.1264,0.0,0.2714,7.0,31.0,31.1,4.12,0.946039,27,2021,12,13,0,-2.4492935982947064e-16,1.0,0.0,1.0
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.9,0.9,0.8,0.3,0.0708,0.0,0.1856999999999999,5.260000000000001,19.3,20.1,2.64,1.24783,28,2021,12,15,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.4,0.3,0.2,0.0308,0.0,0.0999999999999999,2.88,8.1,10.1,0.86,1.08518,29,2021,12,17,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.4,0.3,0.2,0.0308,0.0,0.0999999999999999,2.88,8.1,10.1,0.86,1.08576,30,2021,12,19,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.4,0.3,0.2,0.0308,0.0,0.0999999999999999,2.88,8.1,10.1,0.86,1.09417,31,2021,12,21,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.4,0.3,0.2,0.0308,0.0,0.0999999999999999,2.88,8.1,10.1,0.86,1.01917,32,2021,12,23,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Jimmy Butler,35,17,11,5,3,0.0,0.357,0.0,0.473,24.9,8.4,2,0.778,114.0,88.0,18.2,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.6,0.9,0.6,0.4,0.0665,0.0,0.1777999999999999,5.37,19.5,18.9,2.68,1.13798,33,2021,12,26,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Jimmy Butler,36,25,8,15,2,2.0,0.5,0.0,0.626,29.6,13.1,4,1.0,136.0,116.0,29.7,35,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2,1.9,2.0,0.5,0.6,0.0857,0.0,0.1777999999999999,5.45,25.0,20.4,4.79,1.18933,34,2021,12,28,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Jimmy Butler,35,37,1,2,1,2.0,0.571,0.667,0.716,30.9,13.7,0,1.0,154.0,114.0,31.2,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2.0,2.2,0.6,0.6,0.1427999999999999,0.0667,0.2777999999999999,8.540000000000001,40.4,31.8,7.909999999999999,1.26528,35,2021,12,31,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Jimmy Butler,36,21,6,5,0,0.0,0.409,0.167,0.459,27.8,-1.3,2,1.0,107.0,123.0,13.7,37,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.6,2.7,0.6,0.8,0.1837,0.0834,0.3777999999999999,11.32,51.1,44.1,9.28,1.15972,36,2022,1,2,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Jimmy Butler,28,22,5,3,0,0.0,0.5,0.667,0.661,27.7,8.2,2,1.0,131.0,118.0,17.8,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,3.1,3.0,0.6,1.0,0.2336999999999999,0.1501,0.4777999999999999,14.09,64.2,55.9,11.06,1.11929,37,2022,1,3,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.2,3.1,3.0,0.6,1.0,0.2336999999999999,0.1501,0.4777999999999999,14.09,64.2,55.9,11.06,1.28621,38,2022,1,5,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,3.1,3.0,0.6,1.0,0.2336999999999999,0.1501,0.4777999999999999,14.09,64.2,55.9,11.06,0.882827,39,2022,1,8,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Jimmy Butler,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,3.1,3.0,0.6,1.0,0.2336999999999999,0.1501,0.4777999999999999,14.09,64.2,55.9,11.06,1.11962,40,2022,1,12,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Jimmy Butler,33,23,3,10,2,1.0,0.538,0.0,0.678,26.6,11.4,2,1.0,149.0,122.0,24.9,42,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,3.4,4.0,0.8,1.2,0.2875,0.1501,0.5778,16.75,79.1,68.1,13.55,1.13538,41,2022,1,14,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Jimmy Butler,35,8,5,9,2,1.0,0.091,0.0,0.284,18.8,0.2,1,0.857,91.0,113.0,10.2,43,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,3.9,4.9,1.0,1.3,0.2966,0.1501,0.6635,18.630000000000003,88.2,79.4,14.57,0.992854,42,2022,1,15,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
