Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Lauri Markkanen,2020-12-23,CHI,,ATL,30:12,21,7,4,2,0,.667,.667,.938,18.4,14.7,2,1.000,159,116,22.0
Lauri Markkanen,2020-12-26,CHI,,IND,27:09,16,9,0,0,0,.429,.250,.522,25.1,-5.7,2,.667,95,120,8.9
Lauri Markkanen,2020-12-27,CHI,,GSW,29:15,23,7,1,1,1,.538,.571,.715,24.0,4.8,2,.714,124,109,18.0
Lauri Markkanen,2020-12-29,CHI,@,WAS,19:15,9,4,0,0,0,.375,.500,.483,22.4,-6.9,1,.667,89,105,4.0
Lauri Markkanen,2020-12-31,CHI,@,WAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lauri Markkanen,2021-01-01,CHI,@,MIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lauri Markkanen,2021-01-03,CHI,,DAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lauri Markkanen,2021-01-05,CHI,@,POR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lauri Markkanen,2021-01-06,CHI,@,SAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lauri Markkanen,2021-01-08,CHI,@,LAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lauri Markkanen,2021-01-10,CHI,@,LAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lauri Markkanen,2021-01-15,CHI,@,OKC,35:01,16,6,0,1,2,.357,.333,.522,20.8,-5.1,2,1.000,95,106,8.8
Lauri Markkanen,2021-01-17,CHI,@,DAL,32:56,29,10,3,0,0,.526,.286,.644,31.8,3.5,2,.875,119,101,22.0
Lauri Markkanen,2021-01-18,CHI,,HOU,33:40,18,7,0,2,0,.417,.364,.654,19.0,-1.6,2,1.000,115,110,12.5
Lauri Markkanen,2021-01-22,CHI,@,CHO,29:34,23,2,0,1,1,.588,.375,.676,25.3,2.4,1,,125,112,16.0
Lauri Markkanen,2021-01-23,CHI,,LAL,35:55,12,7,1,1,0,.357,.000,.403,20.2,-4.6,2,1.000,76,99,4.8
Lauri Markkanen,2021-01-25,CHI,,BOS,31:06,18,6,1,0,0,.583,.500,.699,19.4,0.1,1,.500,125,123,12.7
Lauri Markkanen,2021-01-30,CHI,,POR,35:45,31,6,0,0,1,.667,.545,.841,25.7,5.5,2,1.000,138,132,23.3
Lauri Markkanen,2021-02-01,CHI,,NYK,33:36,30,5,2,1,0,.611,.500,.794,30.0,12.2,4,1.000,116,104,21.3
Lauri Markkanen,2021-02-03,CHI,,NYK,35:37,9,4,0,0,0,.375,.000,.461,12.6,-10.2,0,.750,95,115,4.2
Lauri Markkanen,2021-02-05,CHI,@,ORL,17:09,13,5,0,0,0,.556,.400,.689,25.9,-1.3,1,1.000,116,123,8.4
Lauri Markkanen,2021-02-06,CHI,@,ORL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lauri Markkanen,2021-02-08,CHI,,WAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lauri Markkanen,2021-02-10,CHI,,NOP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lauri Markkanen,2021-02-12,CHI,,LAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lauri Markkanen,2021-02-15,CHI,@,IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lauri Markkanen,2021-02-17,CHI,,DET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lauri Markkanen,2021-02-19,CHI,@,PHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lauri Markkanen,2021-02-20,CHI,,SAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lauri Markkanen,2021-02-22,CHI,@,HOU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lauri Markkanen,2021-02-24,CHI,,MIN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
