Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_DAL,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Kristaps Porzingis,29,15,10,1,0,2.0,0.316,0.286,0.377,35.4,-10.0,4,0.5,71.0,109.0,5.2,11,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.4,0.1,0.0,0.4,0.0691,0.073,0.05,6.769999999999999,17.3,20.4,1.38,1.00448,10,2021,1,15,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Kristaps Porzingis,33,20,8,0,0,2.0,0.474,0.0,0.503,24.4,-1.7,0,1.0,109.0,109.0,12.9,12,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,2.2,0.1,0.0,0.4,0.1165,0.073,0.15,9.21,28.2,31.3,2.67,1.05712,11,2021,1,17,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Kristaps Porzingis,32,23,9,1,0,2.0,0.571,0.4,0.673,24.8,8.6,1,0.714,131.0,117.0,20.2,13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.4,3.1,0.2,0.0,0.5,0.1736,0.1129999999999999,0.2213999999999999,11.69,41.3,43.0,4.69,1.07555,12,2021,1,18,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Kristaps Porzingis,32,27,13,4,0,1.0,0.8,0.333,0.85,20.9,16.2,0,1.0,179.0,111.0,29.9,14,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,4.4,0.6,0.0,0.5,0.2536,0.1463,0.3214,13.779999999999998,59.2,54.1,7.68,1.21641,13,2021,1,20,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Kristaps Porzingis,33,21,8,1,1,2.0,0.5,0.6,0.666,21.2,5.5,0,1.0,137.0,113.0,18.3,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.2,5.2,0.7,0.1,0.5,0.3036,0.2062999999999999,0.4214,15.9,72.9,65.4,9.51,1.1403,14,2021,1,22,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Kristaps Porzingis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,5.2,0.7,0.1,0.5,0.3036,0.2062999999999999,0.4214,15.9,72.9,65.4,9.51,0.975726,15,2021,1,23,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Kristaps Porzingis,33,16,6,1,1,1.0,0.333,0.125,0.405,31.4,-14.7,3,0.75,73.0,123.0,4.6,17,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,5.8,0.8,0.2,0.8,0.3369,0.2187999999999999,0.4964,19.04,80.2,77.7,9.97,0.966559,16,2021,1,25,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Kristaps Porzingis,32,18,5,0,0,2.0,0.444,0.286,0.5,26.4,-3.1,0,0.0,94.0,120.0,10.3,18,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.6,6.3,0.8,0.2,0.8,0.3813,0.2473999999999999,0.4964,21.68,89.6,89.7,11.0,1.01334,17,2021,1,27,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Kristaps Porzingis,25,11,9,0,0,0.0,0.286,0.2,0.359,29.2,-12.6,1,0.667,79.0,123.0,3.3,19,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.7,7.2,0.8,0.2,0.9,0.4099,0.2673999999999999,0.5631,24.6,97.5,102.0,11.33,1.04391,18,2021,1,29,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Kristaps Porzingis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,6.8,0.8,0.2,0.9,0.3724,0.223,0.5631,21.37,87.3,92.5,10.47,0.895415,19,2021,1,30,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Kristaps Porzingis,34,19,10,1,1,3.0,0.4,0.429,0.567,26.2,1.9,4,1.0,93.0,102.0,13.3,21,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,6.8,0.8,0.3,0.9,0.3808,0.2372999999999999,0.6131,20.45,89.5,91.8,11.28,1.05329,20,2021,2,1,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Kristaps Porzingis,34,24,11,2,1,0.0,0.5,0.167,0.563,27.3,0.2,1,1.0,121.0,117.0,19.1,22,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,7.1,1.0,0.4,1.0,0.3834,0.254,0.6131,20.74,90.7,92.6,11.9,1.0892,21,2021,2,3,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Kristaps Porzingis,25,25,5,3,0,2.0,0.563,0.625,0.741,30.4,13.2,1,1.0,137.0,139.0,20.2,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,6.7,1.2,0.4,1.0,0.3825999999999999,0.2765,0.6416999999999999,21.3,91.3,94.8,11.9,1.11139,22,2021,2,4,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Kristaps Porzingis,31,18,10,3,0,0.0,0.389,0.0,0.446,26.5,-5.0,1,0.8,114.0,128.0,13.5,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,6.4,1.1,0.4,1.1,0.3415,0.2432,0.6216999999999999,21.86,84.8,96.5,10.26,1.10083,23,2021,2,6,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Kristaps Porzingis,31,27,13,4,0,5.0,0.526,0.571,0.664,30.5,11.6,2,1.0,131.0,108.0,25.9,25,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,6.9,1.4,0.3,1.3,0.3440999999999999,0.2403,0.6217,22.79,84.2,96.0,11.02,1.13234,24,2021,2,8,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Kristaps Porzingis,19,15,4,0,1,0.0,0.429,0.2,0.504,36.0,-7.5,0,1.0,97.0,116.0,7.8,26,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,7.3,1.4,0.4,1.3,0.387,0.2603,0.7217,26.39,93.9,107.6,11.8,1.14787,25,2021,2,10,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Kristaps Porzingis,32,36,7,1,0,1.0,0.619,0.615,0.791,35.6,6.0,2,0.5,140.0,134.0,26.8,27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,7.4,1.4,0.3,1.2,0.4155999999999999,0.3093,0.6967000000000001,26.81,100.6,108.7,14.02,1.33974,26,2021,2,12,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Kristaps Porzingis,31,18,8,0,1,2.0,0.556,0.0,0.719,20.0,1.1,1,1.0,148.0,123.0,16.3,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.3,7.7,1.4,0.4,1.3,0.4267999999999999,0.2807,0.7967000000000001,26.17,106.0,109.0,14.62,1.05137,27,2021,2,14,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Kristaps Porzingis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,6.8,1.4,0.4,1.2,0.3982,0.2607,0.73,23.25,98.1,96.7,14.29,1.29883,28,2021,2,22,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Kristaps Porzingis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,6.8,1.4,0.4,1.2,0.3982,0.2607,0.73,23.25,98.1,96.7,14.29,1.05855,29,2021,2,23,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Kristaps Porzingis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,5.8,1.3,0.3,0.8,0.3581999999999999,0.2178,0.63,20.630000000000003,88.8,86.5,12.96,1.00778,30,2021,2,25,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Kristaps Porzingis,26,18,4,2,1,3.0,0.538,0.0,0.592,31.8,1.8,2,0.8,109.0,100.0,14.6,32,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,5.1,1.3,0.3,0.9,0.362,0.2011,0.61,21.08,87.6,84.8,12.51,0.864763,31,2021,2,27,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Kristaps Porzingis,33,17,10,3,1,1.0,0.333,0.3,0.507,23.9,-2.9,1,1.0,109.0,120.0,14.3,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,5.6,1.3,0.4,0.9,0.3390000000000001,0.1686,0.61,20.43,84.8,82.9,11.92,1.27049,32,2021,3,1,0,1.0,6.123233995736766e-17,0.0,1.0
Kristaps Porzingis,34,19,13,0,0,0.0,0.467,0.5,0.567,24.4,4.2,1,0.5,105.0,82.0,13.4,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.9,1.0,0.4,0.9,0.3468,0.2186,0.58,20.22,83.9,78.3,11.91,1.22494,33,2021,3,3,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Kristaps Porzingis,34,28,14,1,0,0.0,0.647,0.4,0.729,27.0,7.8,1,0.8,149.0,113.0,24.4,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.1,6.0,0.7,0.4,0.8,0.3589,0.2015,0.5599999999999999,19.87,85.7,78.8,11.76,1.02368,34,2021,3,10,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Kristaps Porzingis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,5.6,0.7,0.3,0.8,0.316,0.1815,0.4599999999999999,16.27,76.0,67.2,10.98,0.975843,35,2021,3,11,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Kristaps Porzingis,29,25,6,1,1,3.0,0.667,0.714,0.833,24.6,18.0,0,0.0,161.0,104.0,22.5,37,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,5.5,0.7,0.4,0.6,0.3208,0.1914,0.41,15.169999999999998,78.1,64.2,10.55,1.01987,36,2021,3,13,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Kristaps Porzingis,32,22,7,0,0,1.0,0.643,0.429,0.762,24.5,6.1,1,1.0,131.0,123.0,18.0,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,5.4,0.7,0.3,0.6,0.3295,0.2343,0.41,15.62,76.4,64.2,10.72,1.28571,37,2021,3,15,0,1.0,6.123233995736766e-17,0.0,1.0
Kristaps Porzingis,34,11,13,0,0,2.0,0.357,0.25,0.381,25.2,-9.0,4,0.0,70.0,92.0,4.5,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.7,0.7,0.3,1.0,0.3652,0.2593,0.41,18.14,83.4,73.4,11.169999999999998,1.07843,38,2021,3,17,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Kristaps Porzingis,34,11,8,1,0,2.0,0.273,0.25,0.431,21.3,-13.2,2,1.0,86.0,133.0,5.8,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.1,7.5,0.8,0.3,1.2,0.3924999999999999,0.2843,0.51,20.27,92.0,86.7,11.75,0.950192,39,2021,3,19,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Kristaps Porzingis,25,12,8,4,1,2.0,0.429,0.5,0.685,17.9,14.2,1,1.0,150.0,89.0,15.3,41,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.3,8.3,1.2,0.4,1.3,0.4354,0.3343,0.61,22.06,107.0,95.6,13.28,1.26428,40,2021,3,21,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Kristaps Porzingis,29,29,9,4,1,2.0,0.478,0.333,0.586,36.3,11.9,1,1.0,129.0,100.0,23.8,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,8.8,1.4,0.4,1.2,0.4294,0.3676,0.6300000000000001,22.51,109.0,95.6,14.2,1.11277,41,2021,3,24,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Kristaps Porzingis,38,31,18,3,0,1.0,0.429,0.333,0.506,35.9,8.7,2,0.667,112.0,112.0,22.8,43,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,9.6,1.4,0.3,1.3,0.4389999999999999,0.3709,0.5967,23.71,109.3,94.8,15.05,1.08465,42,2021,3,26,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Kristaps Porzingis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,8.3,1.4,0.3,1.2,0.3923,0.3208999999999999,0.5467000000000001,21.27,98.8,86.6,13.71,1.19057,43,2021,3,27,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
