Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Kristaps Porzingis,37,32,5,3,1,2.0,0.6,0.429,0.789,25.3,11.4,1,0.917,152.0,123.0,28.5,44,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.2,1.4,0.8,2.2,0.4482,0.3362,0.8145999999999999,23.89,109.3,101.1,16.339999999999996,1.20631,43,2023,1,16,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Kristaps Porzingis,33,22,11,5,0,2.0,0.353,0.444,0.56,28.4,4.6,3,1.0,126.0,111.0,17.3,45,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,7.3,1.8,0.6,2.3,0.4368,0.3206,0.8368,24.17,108.9,101.6,15.9,1.14365,44,2023,1,18,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Kristaps Porzingis,23,17,6,0,0,1.0,0.3,0.333,0.59,30.0,-7.2,2,1.0,115.0,117.0,11.3,46,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,7.3,1.6,0.5,2.2,0.4135,0.3206,0.8368,24.52,108.0,102.2,15.41,1.08082,45,2023,1,21,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Kristaps Porzingis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,6.0,1.4,0.4,1.7,0.3442999999999999,0.2706,0.755,21.74,95.3,93.7,12.71,1.2169,46,2023,1,24,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Kristaps Porzingis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,5.5,1.4,0.2,1.5,0.288,0.2706,0.655,19.01,83.7,84.8,11.06,1.02842,47,2023,1,25,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Kristaps Porzingis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,4.6,1.0,0.1,1.2,0.2341999999999999,0.2306,0.5549999999999999,16.830000000000002,71.0,72.8,9.23,1.09752,48,2023,1,28,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Kristaps Porzingis,30,17,9,7,3,5.0,0.538,0.333,0.612,23.9,12.0,2,1.0,126.0,88.0,21.2,50,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.2,4.5,1.7,0.4,1.1,0.2607,0.2638999999999999,0.575,16.12,74.5,69.0,10.56,1.16139,49,2023,1,30,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Kristaps Porzingis,35,32,8,4,0,1.0,0.6,0.5,0.789,28.0,11.1,1,0.917,160.0,133.0,27.6,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.1,4.3,2.0,0.4,1.1,0.2707,0.2538999999999999,0.5667,16.509999999999998,77.6,69.2,11.43,1.09202,50,2023,2,3,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Kristaps Porzingis,33,38,5,2,0,2.0,0.55,0.8,0.739,39.4,5.4,5,0.923,125.0,123.0,25.3,52,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,4.8,2.2,0.4,1.6,0.3257,0.3339,0.659,20.45,90.1,81.5,13.960000000000004,1.4162,51,2023,2,4,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Kristaps Porzingis,26,18,7,1,0,1.0,0.538,0.167,0.628,28.7,2.4,2,1.0,110.0,120.0,12.4,53,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,5.1,2.2,0.4,1.6,0.3479,0.3006,0.6757,20.37,91.4,81.5,14.36,1.00956,52,2023,2,6,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Kristaps Porzingis,35,36,9,2,0,2.0,0.591,0.571,0.772,30.1,16.2,1,0.667,148.0,109.0,29.9,54,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.5,2.1,0.3,1.6,0.347,0.3148,0.6507,20.85,91.0,80.1,14.5,1.18896,53,2023,2,8,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Kristaps Porzingis,32,17,10,5,0,1.0,0.5,0.333,0.738,17.0,7.4,0,1.0,183.0,126.0,21.0,55,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,5.4,2.1,0.3,1.3,0.3617,0.3036999999999999,0.6507,19.71,96.7,81.6,14.87,1.14314,54,2023,2,11,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Kristaps Porzingis,36,34,7,2,1,0.0,0.75,0.667,0.871,29.7,4.5,4,1.0,146.0,140.0,28.1,56,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,5.5,2.3,0.4,1.5,0.4067,0.3371,0.6507,19.68,99.8,83.9,16.55,0.999771,55,2023,2,13,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Kristaps Porzingis,30,28,12,5,0,1.0,0.667,0.333,0.774,35.0,8.4,4,1.0,139.0,101.0,24.5,57,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,6.7,2.8,0.4,1.9,0.4734,0.3704,0.7506999999999999,23.18,113.7,94.0,19.0,1.11569,56,2023,2,14,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Kristaps Porzingis,32,14,5,2,2,2.0,0.333,0.333,0.464,19.3,-0.6,0,0.714,108.0,100.0,11.5,58,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,7.2,3.0,0.6,1.9,0.5067,0.4037,0.8221,25.11,124.5,104.0,20.15,1.22765,57,2023,2,16,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Kristaps Porzingis,35,23,6,3,0,2.0,0.5,0.556,0.851,22.2,7.8,3,1.0,141.0,120.0,19.9,59,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,7.8,3.3,0.6,2.2,0.5567,0.4593,0.9221,27.33,138.6,116.0,22.14,0.959962,58,2023,2,24,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Kristaps Porzingis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.9,2.6,0.3,2.0,0.5029,0.426,0.8221,24.94,126.0,107.2,20.02,0.872946,59,2023,2,26,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Kristaps Porzingis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,61,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,6.1,2.2,0.3,1.9,0.4429,0.376,0.7304,22.14,110.0,93.9,17.26,1.20336,60,2023,2,28,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Kristaps Porzingis,36,25,5,2,1,2.0,0.667,0.5,0.829,23.5,5.3,4,1.0,130.0,109.0,19.9,62,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.5,6.1,2.2,0.4,1.8,0.4546,0.346,0.7381,20.55,110.5,92.5,16.72,1.03649,61,2023,3,2,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Kristaps Porzingis,40,22,11,4,2,2.0,0.643,1.0,0.718,22.4,8.5,3,0.667,126.0,111.0,21.9,63,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.9,6.5,2.5,0.6,1.9,0.4650999999999999,0.4293,0.7048,19.92,112.1,91.6,17.669999999999998,1.17545,62,2023,3,4,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Kristaps Porzingis,36,24,13,5,0,2.0,0.379,0.125,0.408,32.9,2.3,1,1.0,104.0,119.0,16.3,64,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,6.9,2.8,0.6,1.9,0.4439,0.3847,0.7381,20.2,107.7,92.6,16.310000000000002,1.35111,63,2023,3,5,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Kristaps Porzingis,32,24,7,2,0,0.0,0.533,0.429,0.68,27.6,-1.9,1,0.833,147.0,134.0,18.0,65,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,6.6,2.5,0.6,2.0,0.4472,0.3943,0.7214,21.26,104.1,93.4,16.01,1.14958,64,2023,3,7,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Kristaps Porzingis,38,43,5,5,0,0.0,0.773,0.7,0.922,28.7,17.5,1,0.667,166.0,128.0,36.0,66,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,6.4,2.8,0.5,1.7,0.4495,0.3976,0.6881,21.16,106.1,92.2,16.8,1.30326,65,2023,3,8,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Kristaps Porzingis,32,22,9,0,1,2.0,0.444,0.429,0.545,30.4,-0.7,2,0.6,95.0,106.0,13.3,67,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,6.1,2.3,0.6,1.5,0.4272,0.4072,0.6481000000000001,20.7,101.7,92.7,15.679999999999998,1.17402,66,2023,3,10,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Kristaps Porzingis,25,9,6,1,1,2.0,0.267,0.0,0.283,31.3,-10.1,1,0.5,61.0,115.0,2.4,68,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,6.2,2.2,0.5,1.6,0.4206,0.3739,0.6267,21.9,97.0,94.2,14.77,1.233,67,2023,3,12,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Kristaps Porzingis,31,18,7,4,3,4.0,0.333,0.0,0.486,28.3,6.1,1,1.0,115.0,91.0,18.8,69,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,6.3,2.3,0.8,1.4,0.4039,0.3182999999999999,0.6267,22.51,94.4,91.3,14.66,0.964454,68,2023,3,14,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Kristaps Porzingis,32,20,9,3,2,2.0,0.438,0.2,0.549,33.4,2.8,4,1.0,94.0,113.0,15.4,70,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,7.2,2.6,1.0,1.8,0.4477,0.3383,0.7267,25.85,103.8,102.6,16.2,1.24031,69,2023,3,17,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Kristaps Porzingis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,71,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.7,7.2,2.6,1.0,1.8,0.4477,0.3383,0.7267,25.85,103.8,102.6,16.2,1.00458,70,2023,3,18,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Kristaps Porzingis,38,30,6,3,1,2.0,0.545,0.429,0.643,29.7,5.2,2,1.0,115.0,121.0,22.9,72,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,7.3,2.7,1.0,1.6,0.4355,0.3312,0.7267,26.47,102.3,103.8,16.5,1.08677,71,2023,3,21,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Kristaps Porzingis,22,25,3,2,0,0.0,0.647,0.333,0.699,40.3,11.6,1,1.0,134.0,135.0,17.6,73,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,6.5,2.5,0.8,1.4,0.4359,0.2645,0.76,28.26,103.1,106.2,16.07,1.07496,72,2023,3,22,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Kristaps Porzingis,28,23,9,5,0,3.0,0.636,0.667,0.817,25.2,14.1,1,1.0,165.0,120.0,25.8,74,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.4,6.1,2.5,0.8,1.4,0.4615999999999999,0.3187,0.76,27.49,109.2,106.3,17.02,1.14085,73,2023,3,24,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Kristaps Porzingis,34,26,6,2,2,0.0,0.529,0.571,0.677,28.3,6.6,3,0.8,118.0,115.0,19.1,75,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.6,6.0,2.5,1.0,1.6,0.4612,0.3329,0.7567,27.56,106.3,104.4,17.130000000000003,0.955547,74,2023,3,26,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Kristaps Porzingis,34,32,13,6,1,1.0,0.667,0.6,0.746,26.6,18.6,0,1.0,155.0,104.0,33.1,76,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,6.8,2.6,1.1,1.5,0.4506,0.3229,0.79,27.35,105.2,102.0,16.84,0.847284,75,2023,3,28,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Kristaps Porzingis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,77,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,5.9,2.6,1.0,1.3,0.4062,0.28,0.7300000000000001,24.31,95.7,91.4,15.51,1.0087,76,2023,3,31,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Kristaps Porzingis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,78,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,5.3,2.5,0.9,1.2,0.3795,0.28,0.68,21.18,89.6,79.9,15.27,1.17424,77,2023,4,2,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Kristaps Porzingis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,4.6,2.1,0.6,1.1,0.3461999999999999,0.28,0.5800000000000001,18.35,78.1,70.8,13.39,1.1055,78,2023,4,4,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Kristaps Porzingis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,80,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,3.7,1.8,0.4,0.7,0.3024,0.26,0.4800000000000001,15.010000000000002,68.7,59.5,11.85,1.02177,79,2023,4,5,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Kristaps Porzingis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,81,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,3.7,1.8,0.4,0.7,0.3024,0.26,0.4800000000000001,15.010000000000002,68.7,59.5,11.85,1.04528,80,2023,4,7,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Kristaps Porzingis,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,3.1,1.5,0.3,0.5,0.2479,0.2171,0.38,12.04,57.2,47.4,9.56,0.999427,81,2023,4,9,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
