Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Donovan Mitchell,2021-10-20,UTA,,OKC,28:28,16,3,4,2,1,.353,.300,.459,28.9,7.4,1,1.000,108,91,11.9
Donovan Mitchell,2021-10-22,UTA,@,SAC,37:16,27,5,4,2,0,.360,.429,.504,34.9,0.7,5,.750,97,102,13.6
Donovan Mitchell,2021-10-26,UTA,,DEN,34:19,22,2,6,1,0,.450,.111,.516,33.2,-5.8,5,1.000,96,112,10.8
Donovan Mitchell,2021-10-28,UTA,@,HOU,23:31,15,3,6,2,0,.417,.400,.563,25.6,10.0,1,1.000,129,89,14.3
Donovan Mitchell,2021-10-30,UTA,@,CHI,35:22,30,7,6,0,1,.333,.182,.478,42.2,3.4,6,1.000,96,107,15.7
Donovan Mitchell,2021-10-31,UTA,@,MIL,32:37,28,4,2,2,0,.556,.444,.693,36.0,6.7,4,.800,117,105,18.8
Donovan Mitchell,2021-11-02,UTA,,SAC,32:18,36,8,6,1,0,.467,.417,.567,41.0,13.2,3,.750,125,109,25.2
Donovan Mitchell,2021-11-04,UTA,@,ATL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Donovan Mitchell,2021-11-06,UTA,@,MIA,36:43,37,0,7,2,0,.500,.267,.604,43.8,6.3,2,.833,123,132,26.3
Donovan Mitchell,2021-11-07,UTA,@,ORL,32:41,21,7,7,0,0,.333,.167,.415,35.0,-2.7,3,1.000,97,118,10.6
Donovan Mitchell,2021-11-09,UTA,,ATL,32:24,27,3,5,3,0,.550,.455,.675,30.5,16.5,1,,140,103,23.4
Donovan Mitchell,2021-11-11,UTA,,IND,32:49,26,5,4,3,0,.550,.429,.636,28.4,14.2,0,1.000,129,109,22.5
Donovan Mitchell,2021-11-13,UTA,,MIA,37:07,22,6,4,5,0,.421,.300,.519,27.9,4.5,3,.600,101,106,16.1
Donovan Mitchell,2021-11-16,UTA,,PHI,22:05,13,3,3,1,1,.417,.333,.488,27.2,2.6,0,.667,108,84,10.1
Donovan Mitchell,2021-11-18,UTA,,TOR,29:29,20,3,1,4,0,.462,.286,.639,32.4,-4.6,6,1.000,94,100,11.7
Donovan Mitchell,2021-11-20,UTA,@,SAC,31:59,26,5,5,1,0,.500,.429,.579,34.9,2.2,3,1.000,119,109,16.8
Donovan Mitchell,2021-11-22,UTA,,MEM,35:31,18,6,8,1,0,.250,.300,.398,32.1,-5.5,4,.833,96,127,10.4
Donovan Mitchell,2021-11-24,UTA,@,OKC,35:43,13,3,5,1,0,.375,.143,.406,22.0,-7.4,1,,95,114,8.2
Donovan Mitchell,2021-11-26,UTA,,NOP,33:53,16,4,6,0,0,.286,.286,.366,34.9,-8.5,4,1.000,78,108,4.7
Donovan Mitchell,2021-11-27,UTA,,NOP,27:28,21,7,7,2,1,.529,.500,.618,34.1,7.1,4,,117,99,18.0
Donovan Mitchell,2021-11-29,UTA,,POR,32:26,30,2,5,4,0,.600,.375,.704,31.7,14.3,1,1.000,141,107,27.1
Donovan Mitchell,2021-12-03,UTA,,BOS,32:44,34,1,6,0,0,.545,.429,.715,34.3,6.1,2,1.000,147,135,25.1
Donovan Mitchell,2021-12-05,UTA,@,CLE,39:14,35,3,6,1,0,.571,.500,.714,34.6,6.0,7,.875,119,121,23.4
Donovan Mitchell,2021-12-08,UTA,@,MIN,33:31,36,5,2,0,1,.609,.417,.740,37.7,4.7,4,1.000,126,104,24.7
Donovan Mitchell,2021-12-09,UTA,@,PHI,29:21,22,1,6,2,0,.421,.500,.553,31.8,9.8,2,.500,124,103,15.6
Donovan Mitchell,2021-12-11,UTA,@,WAS,31:58,28,0,4,2,0,.500,.444,.643,34.3,6.4,3,1.000,121,103,19.0
Donovan Mitchell,2021-12-15,UTA,,LAC,31:31,27,0,6,2,0,.667,.286,.765,29.4,9.0,3,.833,137,106,22.5
Donovan Mitchell,2021-12-17,UTA,,SAS,30:34,27,5,4,2,1,.435,.273,.545,36.1,4.0,2,1.000,115,121,19.1
Donovan Mitchell,2021-12-18,UTA,,WAS,36:44,32,3,5,1,0,.480,.333,.588,38.5,4.6,5,.800,105,114,18.9
Donovan Mitchell,2021-12-20,UTA,,CHO,34:11,21,6,6,0,0,.350,.200,.446,27.7,2.0,2,.625,106,104,13.0
Donovan Mitchell,2021-12-23,UTA,,MIN,37:31,28,5,7,0,1,.500,.364,.643,27.6,2.6,3,1.000,126,118,21.3
Donovan Mitchell,2021-12-25,UTA,,DAL,34:39,33,3,3,3,0,.423,.143,.535,39.0,3.8,3,.909,111,111,21.8
Donovan Mitchell,2021-12-27,UTA,@,SAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Donovan Mitchell,2021-12-29,UTA,@,POR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Donovan Mitchell,2021-12-31,UTA,,MIN,38:28,39,6,5,1,0,.571,.545,.768,31.4,15.0,3,.900,146,110,31.6
Donovan Mitchell,2022-01-01,UTA,,GSW,36:13,20,6,9,2,0,.211,.222,.419,29.2,1.8,2,.909,109,120,14.8
Donovan Mitchell,2022-01-03,UTA,@,NOP,34:09,29,3,5,3,1,.579,.556,.729,32.8,12.4,5,1.000,121,106,22.0
Donovan Mitchell,2022-01-05,UTA,@,DEN,36:12,17,2,3,1,0,.364,.111,.386,29.8,-9.4,2,,81,115,6.5
Donovan Mitchell,2022-01-07,UTA,@,TOR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Donovan Mitchell,2022-01-08,UTA,@,IND,37:07,36,2,9,1,0,.481,.500,.626,37.4,9.4,2,1.000,133,131,26.6
Donovan Mitchell,2022-01-10,UTA,@,DET,36:41,31,3,4,2,0,.440,.375,.552,37.6,-3.9,4,.857,106,129,17.2
Donovan Mitchell,2022-01-12,UTA,,CLE,32:58,17,5,4,1,0,.375,.333,.504,26.9,0.4,1,1.000,104,120,10.9
Donovan Mitchell,2022-01-16,UTA,@,DEN,35:22,31,5,4,2,0,.458,.333,.572,36.0,5.2,1,.714,120,104,22.7
Donovan Mitchell,2022-01-17,UTA,@,LAL,36:59,13,8,7,1,1,.333,.000,.352,28.0,-6.5,5,1.000,70,103,6.0
Donovan Mitchell,2022-01-19,UTA,,HOU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Donovan Mitchell,2022-01-21,UTA,,DET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Donovan Mitchell,2022-01-23,UTA,@,GSW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Donovan Mitchell,2022-01-24,UTA,@,PHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Donovan Mitchell,2022-01-26,UTA,,PHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Donovan Mitchell,2022-01-28,UTA,@,MEM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Donovan Mitchell,2022-01-30,UTA,@,MIN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Donovan Mitchell,2022-02-02,UTA,,DEN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Donovan Mitchell,2022-02-04,UTA,,BRK,21:41,27,3,6,0,1,.800,.857,1.107,33.5,27.9,4,1.000,160,112,25.4
