Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_DAL,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Kristaps Porzingis,2021-10-21,29,11,5,0,1,2.0,0.308,0.25,0.396,26.2,-8.4,4,1.0,66.0,106.0,3.0,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,1.0,4.0,0.308,0.25,1.0,26.2,66.0,106.0,3.0,0.0
Kristaps Porzingis,2021-10-23,29,18,10,1,1,4.0,0.35,0.222,0.422,32.5,3.4,0,0.667,96.0,90.0,13.5,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.5,7.5,0.5,1.0,2.0,0.3289999999999999,0.236,0.8335,29.35,81.0,98.0,8.25,0.816929
Kristaps Porzingis,2021-10-26,20,9,3,1,0,0.0,0.2,0.25,0.356,28.4,-11.4,1,0.667,82.0,112.0,3.0,3,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.666666666666666,6.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.286,0.2406666666666666,0.778,29.03333333333333,81.33333333333333,102.66666666666669,6.5,1.05471
Kristaps Porzingis,2021-10-28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.5,4.5,0.5,0.5,1.25,0.2145,0.1805,0.5835,21.775,61.0,77.0,4.875,1.05086
Kristaps Porzingis,2021-10-29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,3.6,0.4,0.4,1.0,0.1716,0.1444,0.4668,17.419999999999998,48.8,61.6,3.9,1.17775
Kristaps Porzingis,2021-10-31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.333333333333333,3.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.143,0.1203333333333333,0.389,14.516666666666666,40.66666666666666,51.333333333333336,3.25,1.03933
Kristaps Porzingis,2021-11-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.428571428571429,2.571428571428572,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.1225714285714285,0.1031428571428571,0.3334285714285714,12.44285714285714,34.857142857142854,44.0,2.7857142857142856,0.990385
Kristaps Porzingis,2021-11-03,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.75,2.25,0.25,0.25,0.625,0.10725,0.09025,0.29175,10.8875,30.5,38.5,2.4375,1.26356
Kristaps Porzingis,2021-11-06,28,21,7,2,2,1.0,0.538,0.0,0.636,30.4,8.3,1,0.875,138.0,107.0,20.3,9,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.555555555555555,2.7777777777777777,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.1551111111111111,0.0802222222222222,0.3565555555555555,13.055555555555555,42.44444444444444,46.11111111111112,4.422222222222222,0.831889
Kristaps Porzingis,2021-11-08,26,12,8,3,0,1.0,0.308,0.375,0.446,27.7,-4.3,2,1.0,89.0,96.0,6.1,10,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,3.3,0.7,0.4,0.8,0.1704,0.1096999999999999,0.4208999999999999,14.52,47.1,51.1,4.59,1.23985
Kristaps Porzingis,2021-11-10,32,22,12,1,0,0.0,0.563,0.667,0.652,25.4,1.3,1,1.0,127.0,124.0,17.3,11,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,4.0,0.8,0.3,0.5,0.1959,0.1514,0.4208999999999999,14.44,53.2,52.9,6.0200000000000005,0.924462
Kristaps Porzingis,2021-11-12,34,32,7,0,0,3.0,0.545,0.333,0.649,31.6,4.8,1,0.833,125.0,107.0,24.2,12,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.6,3.7,0.7,0.2,0.6,0.2153999999999999,0.1625,0.4375,14.35,56.1,54.6,7.090000000000001,1.13966
Kristaps Porzingis,2021-11-15,33,29,11,3,2,1.0,0.55,0.625,0.694,32.4,15.0,2,1.0,133.0,105.0,26.7,13,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,4.5,0.9,0.4,0.7,0.2504,0.2,0.4708,14.75,61.2,53.9,9.46,1.028
Kristaps Porzingis,2021-11-17,32,21,8,7,1,2.0,0.35,0.286,0.473,33.9,9.9,1,1.0,109.0,104.0,18.5,14,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,5.3,1.6,0.5,0.8,0.2854,0.2286,0.5708,18.14,72.1,64.3,11.31,0.91899
Kristaps Porzingis,2021-11-19,30,23,12,2,2,1.0,0.615,0.5,0.779,24.4,13.3,2,1.0,139.0,109.0,23.6,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.5,1.8,0.7,1.0,0.3469,0.2786,0.6708000000000001,20.58,86.0,75.2,13.669999999999998,1.00256
Kristaps Porzingis,2021-11-21,32,25,8,2,0,2.0,0.556,0.0,0.606,30.8,9.7,0,0.833,131.0,109.0,21.2,16,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,7.3,2.0,0.7,1.0,0.4025,0.2786,0.7541,23.66,99.1,86.1,15.79,0.99907
Kristaps Porzingis,2021-11-23,40,30,7,1,1,1.0,0.563,0.4,0.735,29.0,4.5,5,1.0,125.0,109.0,22.7,17,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,8.0,2.1,0.8,1.5,0.4588,0.3186,0.8541000000000001,26.559999999999995,111.6,97.0,18.06,0.988593
Kristaps Porzingis,2021-11-27,36,13,7,3,3,1.0,0.333,0.0,0.444,18.7,-1.2,0,0.833,105.0,118.0,12.9,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.8,8.7,2.4,1.1,1.5,0.4921,0.3186,0.9374,28.43,122.1,108.8,19.35,1.00623
Kristaps Porzingis,2021-11-29,27,9,5,1,0,4.0,0.333,0.0,0.349,21.9,-3.6,0,0.5,79.0,109.0,7.2,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,8.5,2.3,0.9,1.4,0.4715999999999999,0.3186,0.8999,27.58,116.2,109.0,18.04,0.926369
Kristaps Porzingis,2021-12-01,28,20,10,2,0,2.0,0.6,0.167,0.648,27.1,0.1,1,1.0,138.0,108.0,17.5,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,8.7,2.2,0.9,1.3,0.5008,0.2978,0.8999,27.52,121.1,110.2,19.18,1.10301
Kristaps Porzingis,2021-12-03,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,7.5,2.1,0.9,1.2,0.4445,0.2311,0.7998999999999999,24.98,108.4,97.8,17.45,1.44135
Kristaps Porzingis,2021-12-04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.8,2.1,0.9,1.1,0.39,0.1978,0.7165999999999999,21.82,95.9,87.1,15.03,0.79397
Kristaps Porzingis,2021-12-07,31,17,12,5,1,1.0,0.353,0.2,0.453,30.7,5.6,2,1.0,97.0,105.0,14.3,23,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,6.9,2.3,0.8,1.1,0.3702999999999999,0.1553,0.7165999999999999,21.65,92.3,87.1,13.79,1.06679
Kristaps Porzingis,2021-12-08,23,19,4,1,1,0.0,0.462,0.333,0.625,31.9,4.3,1,1.0,126.0,99.0,12.6,24,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,6.5,1.7,0.8,1.1,0.3815,0.16,0.7165999999999999,21.45,94.0,86.6,13.2,0.890869
Kristaps Porzingis,2021-12-10,31,22,2,2,0,0.0,0.529,0.333,0.615,27.7,6.1,0,1.0,136.0,133.0,15.3,25,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,5.5,1.7,0.6,0.9,0.3729,0.1433,0.7165999999999999,21.78,93.7,89.0,12.37,1.02616
Kristaps Porzingis,2021-12-12,30,13,7,3,0,1.0,0.353,0.0,0.373,27.8,-5.7,1,1.0,80.0,90.0,6.2,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,5.4,1.8,0.6,1.0,0.3525999999999999,0.1433,0.7333000000000001,21.48,88.6,87.1,10.87,1.16495
