Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_BOS,OPP_ATL,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Kristaps Porzingis,2023-11-15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,5.4,1.9,0.4,1.1,0.5168999999999999,0.3261,0.605,19.07,125.3,97.0,13.82,1.18227
Kristaps Porzingis,2023-11-17,35,14,12,5,1,3.0,0.462,0.0,0.504,20.6,2.9,2,1.0,107.0,99.0,15.1,12,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.4,5.7,2.3,0.2,1.2,0.5130999999999999,0.2928,0.63,19.15,122.7,96.7,13.78,1.29489
Kristaps Porzingis,2023-11-19,34,26,8,1,1,6.0,0.692,0.0,0.767,25.8,14.0,2,0.889,143.0,100.0,25.6,13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,5.9,2.1,0.3,1.2,0.5045,0.2428,0.7189,19.92,123.3,96.1,15.01,1.06169
Kristaps Porzingis,2023-11-20,34,17,8,0,2,3.0,0.357,0.125,0.462,23.2,0.7,0,0.6,107.0,107.0,14.5,14,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,6.1,1.9,0.5,1.0,0.4972999999999999,0.222,0.6789,20.5,120.7,96.6,15.49,1.24363
Kristaps Porzingis,2023-11-22,27,21,6,1,0,0.0,0.6,0.286,0.661,28.5,0.1,1,0.5,119.0,116.0,13.6,15,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,6.0,1.9,0.5,1.0,0.4772999999999999,0.2006,0.6664,21.3,117.0,97.0,14.76,1.23136
Kristaps Porzingis,2023-11-24,22,9,4,2,2,0.0,0.444,0.25,0.477,23.2,-0.3,2,0.0,84.0,110.0,5.7,16,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,5.9,2.0,0.6,1.1,0.4859999999999999,0.1922999999999999,0.5864,21.28,114.1,97.6,14.060000000000002,1.22538
Kristaps Porzingis,2023-11-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,5.3,1.7,0.6,1.1,0.4333999999999999,0.1589999999999999,0.4989,18.16,100.3,86.3,11.67,1.02759
Kristaps Porzingis,2023-11-28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,5.1,1.5,0.6,1.1,0.3834,0.1589999999999999,0.3989,17.1,83.3,74.5,10.78,1.25816
Kristaps Porzingis,2023-12-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,4.4,1.2,0.6,0.8,0.3191,0.1160999999999999,0.3989,14.169999999999998,72.0,64.8,9.260000000000002,1.21153
Kristaps Porzingis,2023-12-04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,3.8,0.9,0.6,0.7,0.2555,0.0660999999999999,0.2989,12.13,56.0,53.2,7.45,1.24098
Kristaps Porzingis,2023-12-08,29,21,3,1,2,0.0,0.538,0.5,0.711,25.6,2.8,2,1.0,129.0,126.0,15.9,21,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,4.1,1.0,0.8,0.9,0.3093,0.1160999999999999,0.3989,14.69,68.9,65.8,9.04,1.40587
Kristaps Porzingis,2023-12-12,32,21,10,3,1,2.0,0.313,0.333,0.526,32.0,-0.4,3,1.0,114.0,114.0,17.1,22,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,3.9,0.8,0.8,1.0,0.2944,0.1493999999999999,0.3989,15.830000000000002,69.6,67.3,9.24,1.06913
Kristaps Porzingis,2023-12-14,31,18,6,0,1,2.0,0.455,0.167,0.62,25.6,-1.9,3,0.875,111.0,110.0,12.7,23,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,3.7,0.7,0.8,1.1,0.2707,0.1660999999999999,0.3975,15.81,66.4,68.3,7.95,1.18445
Kristaps Porzingis,2023-12-15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.9,0.7,0.6,1.1,0.235,0.1536,0.3375,13.49,55.7,57.6,6.5,0.966333
Kristaps Porzingis,2023-12-17,29,15,10,0,1,1.0,0.5,0.5,0.603,24.2,-1.2,4,1.0,92.0,94.0,9.3,25,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,3.3,0.6,0.7,1.4,0.225,0.175,0.3875,13.06,53.0,55.4,6.07,1.23642
Kristaps Porzingis,2023-12-19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,2.9,0.4,0.5,1.2,0.1806,0.15,0.3875,10.739999999999998,44.6,44.4,5.5,1.14029
Kristaps Porzingis,2023-12-20,29,24,9,2,0,6.0,0.636,0.75,0.826,25.8,9.8,3,0.875,145.0,115.0,23.6,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.9,3.8,0.6,0.5,1.5,0.2442,0.225,0.475,13.32,59.1,55.9,7.860000000000001,1.2096
Kristaps Porzingis,2023-12-23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,3.8,0.6,0.5,1.5,0.2442,0.225,0.475,13.32,59.1,55.9,7.860000000000001,1.31212
Kristaps Porzingis,2023-12-25,35,28,11,2,1,2.0,0.579,0.25,0.634,28.2,5.6,1,0.571,130.0,115.0,24.0,29,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,4.9,0.8,0.6,1.6,0.3021,0.25,0.5321,16.14,72.1,67.4,10.260000000000002,1.17676
Kristaps Porzingis,2023-12-28,36,35,8,1,1,0.0,0.619,0.333,0.727,30.4,8.9,1,0.857,140.0,111.0,26.6,30,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,5.7,0.9,0.7,1.7,0.364,0.2833,0.6178,19.18,86.1,78.5,12.920000000000002,1.13666
Kristaps Porzingis,2023-12-29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.1,5.4,0.8,0.5,1.5,0.3102,0.2333,0.5178,16.619999999999997,73.2,65.9,11.33,0.970735
Kristaps Porzingis,2023-12-31,30,14,9,2,1,2.0,0.286,0.0,0.421,25.0,-5.5,1,1.0,101.0,95.0,10.9,32,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.4,5.3,0.7,0.5,1.3,0.3075,0.1999999999999999,0.5178,15.919999999999998,71.9,64.0,10.71,1.25999
Kristaps Porzingis,2024-01-02,35,34,10,2,0,3.0,0.667,0.667,0.774,26.6,14.0,1,0.889,163.0,132.0,33.3,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.7,0.9,0.4,1.1,0.3287,0.25,0.5192,16.020000000000003,77.1,66.2,12.77,1.04235
Kristaps Porzingis,2024-01-05,27,19,5,2,0,1.0,0.571,0.333,0.774,20.1,6.6,1,0.833,152.0,93.0,16.3,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.9,6.2,1.1,0.4,1.2,0.3858,0.2833,0.6024999999999999,18.03,92.3,75.5,14.4,1.26998
Kristaps Porzingis,2024-01-06,6,2,3,0,1,1.0,0.5,0.0,0.5,13.4,13.4,0,0.0,128.0,75.0,4.0,35,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,5.5,1.1,0.4,0.8,0.3858,0.2332999999999999,0.5025,16.95,95.9,73.6,13.87,1.07694
Kristaps Porzingis,2024-01-08,38,19,5,7,0,3.0,0.462,0.25,0.591,18.5,5.4,1,0.857,142.0,130.0,19.4,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,6.0,1.8,0.4,0.9,0.432,0.2583,0.5882,18.8,110.1,86.6,15.81,1.14856
Kristaps Porzingis,2024-01-10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,5.1,1.6,0.4,0.6,0.3683999999999999,0.1832999999999999,0.5006999999999999,16.220000000000002,95.6,75.1,13.45,0.912812
Kristaps Porzingis,2024-01-11,21,6,2,4,1,1.0,0.333,0.0,0.333,20.8,-4.3,1,0.0,79.0,137.0,4.6,38,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,5.3,2.0,0.5,0.7,0.4016999999999999,0.1832999999999999,0.5006999999999999,18.3,103.5,88.8,13.91,1.30386
Kristaps Porzingis,2024-01-13,28,17,7,5,1,3.0,0.545,0.6,0.715,20.3,10.8,2,1.0,140.0,102.0,17.6,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,4.9,2.3,0.5,0.8,0.3983,0.2183,0.5436,17.509999999999998,104.5,87.5,13.27,1.09739
Kristaps Porzingis,2024-01-15,32,15,6,2,0,2.0,0.333,0.25,0.665,24.8,-3.2,6,0.833,92.0,95.0,7.8,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.6,4.7,2.4,0.4,1.3,0.3697,0.2099999999999999,0.5412,16.950000000000003,99.7,85.9,11.39,1.38806
Kristaps Porzingis,2024-01-17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.6,4.7,2.4,0.4,1.3,0.3697,0.2099999999999999,0.5412,16.950000000000003,99.7,85.9,11.39,0.981761
Kristaps Porzingis,2024-01-19,36,21,8,2,0,1.0,0.545,0.6,0.723,19.8,9.2,0,0.75,160.0,124.0,19.4,42,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,4.6,2.4,0.3,1.2,0.3956,0.2699999999999999,0.5162,16.43,105.6,88.8,12.239999999999998,1.3192
Kristaps Porzingis,2024-01-21,33,32,6,1,1,5.0,0.524,0.545,0.703,30.9,11.9,3,1.0,126.0,100.0,25.3,43,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,4.2,2.3,0.4,1.4,0.3813,0.2577999999999999,0.5273,16.86,101.9,85.6,11.44,1.10575
Kristaps Porzingis,2024-01-22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,3.7,2.1,0.4,1.3,0.3242,0.2245,0.4439999999999999,14.85,86.7,76.3,9.81,1.22145
Kristaps Porzingis,2024-01-25,21,19,4,1,0,0.0,0.667,0.75,0.883,25.1,7.8,0,1.0,177.0,123.0,16.6,45,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,3.8,2.2,0.3,1.3,0.3409,0.2995,0.5439999999999999,16.02,91.6,81.1,11.07,1.05053
Kristaps Porzingis,2024-01-27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.3,1.5,0.3,1.2,0.2947,0.2745,0.4583,14.169999999999998,77.4,68.1,9.13,1.02959
Kristaps Porzingis,2024-01-29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.3,1.5,0.3,1.2,0.2947,0.2745,0.4583,14.169999999999998,77.4,68.1,9.13,1.31791
Kristaps Porzingis,2024-01-30,31,17,12,2,0,1.0,0.353,0.333,0.453,32.6,-13.3,4,0.75,92.0,124.0,8.4,48,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,4.3,1.3,0.2,1.5,0.2967,0.3077999999999999,0.5333,15.35,78.7,66.8,9.510000000000002,1.13798
Kristaps Porzingis,2024-02-01,29,17,7,3,1,5.0,0.467,0.143,0.535,26.7,4.8,3,1.0,98.0,108.0,15.0,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,4.3,1.1,0.2,1.6,0.2889,0.2621,0.5333,15.989999999999998,74.5,67.4,9.25,1.26359
Kristaps Porzingis,2024-02-04,28,26,8,2,1,2.0,0.588,0.4,0.677,29.9,10.7,1,0.8,142.0,89.0,22.9,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,4.5,1.1,0.3,1.1,0.3144,0.2771,0.53,16.5,79.5,66.8,10.76,1.18135
