Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_NYK,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_HOU,OPP_IND,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Karl-Anthony Towns,32,31,10,7,1,0.0,0.733,0.333,0.799,26.3,13.0,1,0.8,168.0,121.0,30.8,29,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.3,14.6,3.7,0.9,3.2,0.4715,0.3799,0.7656,23.48,109.3,87.4,18.9,1.05629,28,2024,12,23,0,-2.4492935982947064e-16,1.0,0.0,1.0
Karl-Anthony Towns,30,21,9,2,0,0.0,0.563,0.2,0.622,25.9,0.8,1,1.0,129.0,122.0,15.3,30,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,13.6,3.7,0.8,3.1,0.4945,0.3799,0.7656,23.34,111.1,92.5,18.95,1.05476,29,2024,12,25,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Karl-Anthony Towns,33,16,8,0,1,0.0,0.6,0.5,0.68,21.5,-1.4,4,0.5,102.0,91.0,8.8,31,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,12.9,3.7,0.9,3.0,0.5101,0.3899,0.7156,22.49,112.1,91.9,18.46,0.907238,30,2024,12,27,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Karl-Anthony Towns,44,30,14,3,0,2.0,0.684,0.4,0.738,23.0,4.0,3,0.667,134.0,118.0,26.2,32,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.6,12.7,3.8,0.9,3.1,0.5185,0.3899,0.7045,22.21,111.8,93.2,18.63,1.01875,31,2024,12,28,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Karl-Anthony Towns,32,32,13,1,1,0.0,0.684,0.0,0.725,29.7,7.0,1,0.857,148.0,105.0,28.5,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.8,14.0,3.9,1.0,3.2,0.5869000000000001,0.3899,0.7902,25.18,126.6,103.7,21.48,1.20102,32,2024,12,30,0,-2.4492935982947064e-16,1.0,0.0,1.0
Karl-Anthony Towns,37,31,21,4,1,1.0,0.5,0.5,0.647,30.8,8.1,2,0.889,127.0,90.0,29.0,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.5,14.6,3.7,0.9,3.1,0.5831000000000001,0.3999,0.7991,25.53,126.2,102.6,21.82,1.26029,33,2025,1,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Karl-Anthony Towns,42,17,22,4,3,0.0,0.538,0.0,0.576,17.4,5.6,2,0.75,121.0,111.0,20.7,35,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,14.9,3.6,0.9,2.9,0.5902000000000001,0.3666,0.8240999999999999,24.79,128.1,104.8,21.93,0.977191,34,2025,1,3,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Karl-Anthony Towns,37,44,16,5,1,0.0,0.586,0.429,0.659,38.3,10.9,3,0.7,135.0,132.0,36.8,36,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,14.3,3.6,1.0,2.6,0.6021,0.3762,0.7941,26.03,130.9,108.8,23.7,1.11433,35,2025,1,4,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,12.3,3.0,0.8,2.2,0.5187999999999999,0.2762,0.7163,23.89,115.2,98.7,20.16,1.04102,36,2025,1,6,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Karl-Anthony Towns,34,27,13,2,3,2.0,0.643,1.0,0.811,23.2,17.4,2,1.0,158.0,94.0,28.9,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.9,12.6,2.8,1.1,1.9,0.5531,0.3362,0.7163,23.61,122.2,98.4,22.5,1.22429,37,2025,1,8,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Karl-Anthony Towns,29,23,10,1,1,0.0,0.563,0.5,0.648,28.6,5.0,3,1.0,118.0,124.0,17.1,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,12.6,2.2,1.1,2.1,0.5361,0.3529,0.7363000000000001,23.84,117.2,98.7,21.13,1.24098,38,2025,1,10,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Karl-Anthony Towns,36,30,18,4,1,0.0,0.625,0.4,0.752,26.8,9.7,2,0.889,156.0,100.0,30.4,40,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.5,2.4,1.2,2.2,0.5423,0.3729,0.7252000000000001,23.93,119.9,96.5,22.64,1.07464,39,2025,1,12,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Karl-Anthony Towns,43,26,12,3,1,0.0,0.412,0.444,0.607,27.6,-3.8,6,0.8,101.0,121.0,14.8,41,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,13.9,2.7,1.2,2.4,0.5235000000000001,0.3673,0.7552000000000001,24.54,119.8,99.5,23.24,1.10787,40,2025,1,13,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.5,2.4,1.2,2.1,0.4551,0.3273,0.6885,22.24,106.4,87.7,20.62,1.16803,41,2025,1,15,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Karl-Anthony Towns,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,43,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,11.2,2.3,1.1,2.0,0.3867,0.3273,0.6028,19.27,91.6,77.2,17.77,1.26259,42,2025,1,17,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Karl-Anthony Towns,37,13,9,7,0,1.0,0.278,0.167,0.344,22.7,-2.8,1,1.0,95.0,107.0,8.9,44,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,2.6,1.0,1.9,0.3645,0.294,0.6139,18.46,88.4,78.9,15.76,1.03035,43,2025,1,20,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Karl-Anthony Towns,39,25,16,6,3,2.0,0.611,0.0,0.633,28.7,8.7,5,0.75,112.0,89.0,25.2,45,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,9.4,2.8,1.0,2.2,0.3718,0.294,0.6139,19.59,87.5,76.7,16.209999999999997,1.28153,44,2025,1,21,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
