Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Zion Williamson,2023-10-25,NOP,@,MEM,31:43,23,7,3,0,0,.529,,.573,30.2,-0.1,3,.714,115,109,16.3
Zion Williamson,2023-10-28,NOP,,NYK,28:05,24,5,2,1,0,.706,,.671,28.6,15.0,0,.000,131,89,20.4
Zion Williamson,2023-10-30,NOP,,GSW,29:56,19,5,3,2,0,.467,.000,.501,33.3,-6.2,5,.556,89,130,9.5
Zion Williamson,2023-11-01,NOP,@,OKC,32:51,20,10,8,0,0,.350,,.417,32.7,0.3,4,.667,100,109,13.4
Zion Williamson,2023-11-02,NOP,,DET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Zion Williamson,2023-11-04,NOP,,ATL,32:17,25,5,3,0,0,.563,,.613,29.7,1.7,0,.700,134,141,19.8
Zion Williamson,2023-11-06,NOP,@,DEN,36:50,20,10,9,2,0,.455,,.446,26.7,2.3,0,.000,116,130,19.9
Zion Williamson,2023-11-08,NOP,@,MIN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Zion Williamson,2023-11-10,NOP,@,HOU,33:37,24,8,1,0,1,.500,,.576,34.2,-3.2,5,.727,100,108,12.4
Zion Williamson,2023-11-12,NOP,,DAL,26:44,18,2,4,1,0,.636,,.620,30.8,-8.0,6,.500,94,128,9.1
Zion Williamson,2023-11-14,NOP,,DAL,27:06,19,7,5,2,0,.533,,.525,30.3,-1.1,2,.429,114,108,15.7
Zion Williamson,2023-11-17,NOP,,DEN,32:33,26,4,6,0,2,.588,1.000,.595,35.9,0.6,4,.455,103,110,17.3
Zion Williamson,2023-11-18,NOP,,MIN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Zion Williamson,2023-11-20,NOP,,SAC,29:33,26,3,5,3,1,.750,,.770,26.1,14.7,1,1.000,149,88,25.9
Zion Williamson,2023-11-22,NOP,,SAC,34:57,25,5,6,0,0,.625,,.655,25.6,4.8,2,.714,131,119,19.9
Zion Williamson,2023-11-24,NOP,@,LAC,34:05,32,6,5,2,0,.520,.000,.552,41.6,3.0,5,.667,105,105,20.8
Zion Williamson,2023-11-25,NOP,@,UTA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Zion Williamson,2023-11-27,NOP,@,UTA,34:23,26,4,7,1,0,.563,1.000,.651,26.0,10.7,0,.778,146,119,24.3
Zion Williamson,2023-11-29,NOP,,PHI,33:15,33,8,6,3,0,.917,,.955,24.6,20.5,2,.917,178,110,36.2
Zion Williamson,2023-12-01,NOP,,SAS,26:08,12,4,7,0,1,.444,,.536,20.6,2.4,1,.800,127,112,12.3
Zion Williamson,2023-12-02,NOP,@,CHI,29:58,27,5,3,1,0,.667,,.712,35.1,1.1,5,.778,120,134,18.9
Zion Williamson,2023-12-04,NOP,@,SAC,27:38,10,6,6,3,0,.625,.000,.625,19.1,-0.2,4,,105,115,10.6
Zion Williamson,2023-12-07,NOP,@,LAL,25:45,13,2,3,0,0,.750,,.611,22.0,-6.1,3,.167,92,138,6.7
Zion Williamson,2023-12-11,NOP,,MIN,32:55,36,5,2,1,1,.765,,.808,30.1,16.4,1,.833,159,110,32.5
Zion Williamson,2023-12-13,NOP,@,WAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Zion Williamson,2023-12-15,NOP,@,CHO,30:22,21,11,4,0,0,.563,,.591,27.2,2.8,1,.750,128,110,17.7
