Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Zion Williamson,2020-12-23,NOP,@,TOR,29:34,15,10,3,1,1,.778,,.697,24.1,-3.3,6,.250,97,96,11.5
Zion Williamson,2020-12-25,NOP,@,MIA,38:18,32,14,1,1,0,.550,.000,.602,33.3,6.3,3,.667,117,115,24.5
Zion Williamson,2020-12-27,NOP,,SAS,38:03,18,11,0,5,1,.318,.000,.359,28.7,1.2,1,.571,83,84,13.0
Zion Williamson,2020-12-29,NOP,@,PHO,28:49,20,2,0,1,0,.692,,.639,27.5,3.6,1,.333,117,128,13.5
Zion Williamson,2020-12-31,NOP,@,OKC,17:25,12,5,1,0,0,.667,,.694,28.6,-2.6,3,.667,117,88,7.8
Zion Williamson,2021-01-02,NOP,,TOR,32:46,21,7,1,0,1,.583,,.640,24.6,-2.5,3,.700,115,122,14.7
Zion Williamson,2021-01-04,NOP,,IND,35:08,24,10,2,1,1,.474,,.533,29.7,3.3,3,.750,107,107,17.4
Zion Williamson,2021-01-06,NOP,,OKC,32:23,29,6,1,3,0,.706,,.738,28.1,10.3,2,.833,136,103,25.0
Zion Williamson,2021-01-08,NOP,,CHO,33:42,26,8,3,0,0,.545,,.547,35.5,-3.0,3,.500,111,133,18.1
Zion Williamson,2021-01-13,NOP,@,LAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Zion Williamson,2021-01-15,NOP,@,LAL,34:07,21,12,4,0,1,.474,,.485,32.9,-0.7,4,.500,95,114,13.2
Zion Williamson,2021-01-17,NOP,@,SAC,35:19,31,6,2,0,0,.867,,.901,23.1,6.4,2,1.000,164,128,25.7
Zion Williamson,2021-01-19,NOP,@,UTA,35:22,32,5,3,1,0,.737,.000,.739,29.3,11.4,2,.667,138,125,24.9
Zion Williamson,2021-01-21,NOP,@,UTA,34:26,27,3,2,0,0,.643,1.000,.734,23.5,5.6,1,.800,149,133,22.5
Zion Williamson,2021-01-23,NOP,@,MIN,37:51,19,11,3,1,1,.375,.000,.476,23.3,-1.0,2,.778,105,114,14.9
Zion Williamson,2021-01-27,NOP,,WAS,32:45,32,2,2,2,1,.750,.000,.768,29.5,9.4,2,.727,145,108,26.3
Zion Williamson,2021-01-29,NOP,,MIL,34:02,21,9,7,1,1,.538,,.603,23.3,3.9,2,.700,129,119,20.4
Zion Williamson,2021-01-30,NOP,,HOU,29:14,26,7,4,0,1,.579,.500,.601,35.8,-0.4,4,.500,105,123,17.1
Zion Williamson,2021-02-01,NOP,,SAC,30:55,17,8,2,2,3,.462,.500,.576,24.0,2.6,4,1.000,100,108,13.8
Zion Williamson,2021-02-03,NOP,,PHO,32:20,28,7,6,1,0,.857,1.000,.888,22.0,20.2,0,.750,189,111,30.3
Zion Williamson,2021-02-05,NOP,@,IND,31:23,18,4,5,0,3,.500,,.564,27.2,-0.2,3,.667,114,116,13.4
Zion Williamson,2021-02-06,NOP,,MEM,33:19,29,4,5,0,2,.714,,.770,29.1,9.3,2,.818,147,118,24.9
Zion Williamson,2021-02-09,NOP,,HOU,20:39,20,5,7,1,0,.600,,.694,31.6,16.9,1,.800,158,105,20.6
Zion Williamson,2021-02-10,NOP,@,CHI,36:54,29,4,2,1,0,.667,.000,.703,28.2,-1.5,2,.833,131,141,21.6
Zion Williamson,2021-02-12,NOP,@,DAL,37:04,36,2,4,2,0,.933,.000,.907,24.7,11.4,1,.727,176,145,33.5
Zion Williamson,2021-02-14,NOP,@,DET,35:43,26,8,3,0,2,.500,,.574,28.3,4.9,1,1.000,133,133,21.3
Zion Williamson,2021-02-16,NOP,@,MEM,28:29,31,7,6,2,0,.813,1.000,.873,29.8,14.5,3,1.000,156,106,29.5
Zion Williamson,2021-02-17,NOP,,POR,33:51,36,6,4,2,0,.667,.500,.732,32.2,15.5,1,.733,160,130,32.6
Zion Williamson,2021-02-19,NOP,,PHO,31:15,23,5,4,0,0,.727,,.747,29.7,-2.5,5,.700,116,139,16.6
Zion Williamson,2021-02-21,NOP,,BOS,39:48,28,10,4,0,1,.524,.000,.551,30.7,4.5,3,.600,113,110,20.8
Zion Williamson,2021-02-24,NOP,,DET,31:03,32,6,5,0,1,.722,,.729,29.6,12.8,0,.667,157,122,29.8
Zion Williamson,2021-02-25,NOP,@,MIL,37:25,34,8,6,1,1,.577,.000,.603,36.4,3.2,5,.800,114,125,25.1
Zion Williamson,2021-02-27,NOP,@,SAS,34:41,23,14,5,0,1,.533,,.580,28.8,4.5,4,.636,119,122,21.3
Zion Williamson,2021-03-01,NOP,,UTA,33:57,26,10,5,1,0,.588,,.620,33.1,0.6,6,.667,112,121,19.6
Zion Williamson,2021-03-03,NOP,,CHI,37:46,28,9,5,2,1,.588,,.582,31.0,0.9,3,.500,116,125,23.2
Zion Williamson,2021-03-04,NOP,,MIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Zion Williamson,2021-03-11,NOP,,MIN,30:44,24,5,2,0,0,.692,,.673,25.3,-0.2,3,.545,119,136,16.0
Zion Williamson,2021-03-12,NOP,,CLE,17:38,23,6,0,0,1,.563,,.617,41.5,19.6,0,.833,143,85,18.3
Zion Williamson,2021-03-14,NOP,,LAC,32:01,27,2,5,0,0,.813,,.800,26.2,4.3,2,.500,142,120,22.3
Zion Williamson,2021-03-16,NOP,@,POR,32:37,28,5,8,1,0,.647,,.713,28.2,9.9,2,1.000,148,129,27.0
Zion Williamson,2021-03-18,NOP,@,POR,36:15,26,10,3,1,2,.529,,.595,32.3,7.4,4,.727,108,104,20.8
Zion Williamson,2021-03-21,NOP,@,DEN,34:54,30,6,1,1,1,.692,1.000,.783,27.9,6.3,4,.786,133,114,23.5
Zion Williamson,2021-03-23,NOP,,LAL,28:58,27,9,5,1,0,.692,,.776,26.6,13.0,1,.900,162,109,26.9
Zion Williamson,2021-03-26,NOP,,DEN,38:41,39,10,5,1,2,.842,1.000,.883,31.5,16.3,3,.857,152,120,36.4
Zion Williamson,2021-03-27,NOP,,DAL,34:35,38,5,6,0,0,.650,.000,.681,44.4,11.6,4,.667,130,120,28.9
Zion Williamson,2021-03-29,NOP,@,BOS,31:24,28,8,3,4,0,.500,,.539,39.1,7.1,2,.667,112,100,23.5
Zion Williamson,2021-04-01,NOP,,ORL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Zion Williamson,2021-04-02,NOP,,ATL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Zion Williamson,2021-04-04,NOP,@,HOU,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Zion Williamson,2021-04-06,NOP,@,ATL,35:05,34,5,2,1,0,.667,1.000,.759,26.1,14.0,0,.900,165,131,30.5
Zion Williamson,2021-04-07,NOP,@,BRK,22:36,16,4,6,2,0,.333,,.441,35.6,2.9,2,.571,102,131,12.2
Zion Williamson,2021-04-09,NOP,,PHI,35:16,37,15,8,0,0,.536,.000,.563,41.2,16.4,2,.636,116,96,30.3
Zion Williamson,2021-04-11,NOP,@,CLE,36:26,38,9,4,0,2,.727,,.745,34.3,9.0,4,.750,132,111,30.7
Zion Williamson,2021-04-12,NOP,,SAC,38:41,30,6,4,0,1,.619,,.612,29.7,1.2,3,.500,116,109,20.8
Zion Williamson,2021-04-14,NOP,,NYK,34:31,25,8,7,1,2,.526,.000,.555,34.3,6.3,4,.625,107,117,20.6
Zion Williamson,2021-04-16,NOP,@,WAS,31:17,21,6,0,1,1,.500,,.509,37.0,-11.5,7,.500,74,101,5.7
Zion Williamson,2021-04-18,NOP,@,NYK,41:41,34,9,5,2,0,.565,.000,.611,30.1,12.7,2,.727,130,119,29.3
Zion Williamson,2021-04-20,NOP,,BRK,34:40,33,7,4,1,0,.737,,.762,31.0,5.5,4,.833,134,129,26.8
Zion Williamson,2021-04-22,NOP,@,ORL,22:42,23,7,2,0,0,.750,,.810,27.8,11.5,1,1.000,162,105,21.5
Zion Williamson,2021-04-24,NOP,,SAS,38:00,33,14,2,0,0,.565,,.575,32.3,5.2,2,.538,117,107,24.1
Zion Williamson,2021-04-26,NOP,,LAC,30:16,23,1,5,0,0,.727,1.000,.726,27.3,2.1,3,.545,130,117,16.5
Zion Williamson,2021-04-28,NOP,@,DEN,30:55,21,2,0,2,0,.471,,.523,30.8,-6.3,3,.714,91,106,10.3
Zion Williamson,2021-04-29,NOP,@,OKC,34:13,27,8,6,1,0,.500,.000,.524,29.8,10.5,0,.750,125,97,24.6
Zion Williamson,2021-05-01,NOP,@,MIN,41:54,37,9,8,1,1,.824,,.784,29.1,8.0,7,.600,126,116,32.1
Zion Williamson,2021-05-03,NOP,,GSW,36:52,32,8,1,0,2,.500,.000,.555,35.6,3.3,4,.727,107,120,20.9
Zion Williamson,2021-05-04,NOP,,GSW,37:17,23,12,7,4,0,.471,,.560,28.8,6.6,6,.875,106,94,22.4
Zion Williamson,2021-05-07,NOP,@,PHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Zion Williamson,2021-05-09,NOP,@,CHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Zion Williamson,2021-05-10,NOP,@,MEM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Zion Williamson,2021-05-12,NOP,@,DAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Zion Williamson,2021-05-14,NOP,@,GSW,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Zion Williamson,2021-05-16,NOP,,LAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
