Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_DEN,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Jamal Murray,26,12,2,1,2,0.0,0.385,0.25,0.446,27.2,-5.9,3,1.0,80.0,122.0,5.6,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,1.0,2.0,3.0,0.385,0.25,1.0,27.2,80.0,122.0,5.6,0.0,0,2022,10,19,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Jamal Murray,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.5,1.0,1.5,0.1925,0.125,0.5,13.6,40.0,61.0,2.8,0.924512,1,2022,10,21,4,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Jamal Murray,28,16,4,5,2,0.0,0.5,0.25,0.581,28.1,-2.0,5,0.75,94.0,109.0,11.3,3,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,2.0,2.0,1.3333333333333333,2.6666666666666665,0.295,0.1666666666666666,0.5833333333333334,18.433333333333334,58.0,77.0,5.633333333333333,1.0593,2,2022,10,22,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Jamal Murray,27,8,2,1,0,0.0,0.25,0.5,0.311,22.1,-16.4,0,0.0,69.0,146.0,0.5,4,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.75,1.0,2.0,0.28375,0.25,0.4375,19.35,60.75,94.25,4.35,1.00326,3,2022,10,24,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
Jamal Murray,28,13,4,6,2,0.0,0.4,0.143,0.433,29.3,-5.1,4,0.0,77.0,96.0,7.9,5,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,2.4,2.6,1.2,2.4,0.307,0.2286,0.35,21.34,64.0,94.6,5.0600000000000005,1.02255,4,2022,10,26,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Jamal Murray,21,13,1,1,0,0.0,0.556,0.5,0.658,20.6,4.2,0,0.5,146.0,110.0,9.3,6,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.333333333333334,2.1666666666666665,2.333333333333333,1.0,2.0,0.3485,0.2738333333333333,0.375,21.21666666666667,77.66666666666667,97.16666666666669,5.766666666666667,0.919645,5,2022,10,28,4,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Jamal Murray,32,21,4,5,0,0.0,0.429,0.429,0.5,29.7,-0.3,1,0.0,108.0,128.0,13.2,7,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.857142857142858,2.4285714285714284,2.7142857142857144,0.8571428571428571,1.8571428571428568,0.36,0.296,0.3214285714285714,22.428571428571427,82.0,101.57142857142856,6.828571428571428,1.0173,6,2022,10,30,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Jamal Murray,33,24,5,2,0,0.0,0.421,0.667,0.578,30.4,-2.8,2,1.0,111.0,114.0,15.2,8,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.375,2.75,2.625,0.75,1.875,0.367625,0.342375,0.40625,23.425,85.625,103.125,7.875,0.96861,7,2022,11,3,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
Jamal Murray,23,13,1,9,0,0.0,0.6,0.333,0.65,21.3,6.4,1,0.0,152.0,113.0,14.4,9,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.333333333333334,2.555555555555556,3.333333333333333,0.6666666666666666,1.7777777777777777,0.3934444444444444,0.3413333333333333,0.3611111111111111,23.188888888888886,93.0,104.22222222222224,8.600000000000001,1.09936,8,2022,11,5,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Jamal Murray,32,19,5,6,1,0.0,0.529,0.0,0.519,29.0,-5.3,4,0.333,96.0,109.0,12.6,10,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.9,2.8,3.6,0.7,2.0,0.407,0.3072,0.3583,23.77,93.3,104.7,9.0,1.27418,9,2022,11,7,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
