Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_DEN,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Jamal Murray,42,30,5,4,0,1.0,0.407,0.364,0.514,28.8,5.4,0,0.8,133.0,126.0,20.1,13,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.1,2.9,4.2,0.8,1.6,0.4224,0.3318,0.5245,21.44,107.0,105.1,13.59,0.868847,12,2021,1,17,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Jamal Murray,21,5,2,4,2,0.0,0.2,0.0,0.239,21.3,-9.3,1,1.0,74.0,95.0,2.4,14,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,3.1,4.6,1.0,1.7,0.4424,0.3318,0.6245,23.57,114.4,114.6,13.830000000000002,1.04047,13,2021,1,19,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Jamal Murray,40,18,7,9,3,1.0,0.421,0.0,0.453,26.0,-1.7,4,1.0,94.0,113.0,14.8,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,3.4,5.0,1.1,1.8,0.43,0.2818,0.6245,23.18,111.9,114.6,12.98,0.960485,14,2021,1,22,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Jamal Murray,43,26,6,5,0,1.0,0.455,0.429,0.547,27.2,5.3,2,0.75,110.0,102.0,17.8,16,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,3.5,5.1,1.0,2.0,0.4105,0.2818,0.6217,23.14,106.6,113.3,11.51,1.1864,15,2021,1,23,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Jamal Murray,25,16,3,2,0,0.0,0.636,0.5,0.727,24.9,-3.9,3,0.0,112.0,126.0,9.2,17,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,3.7,5.0,1.0,2.1,0.4312,0.3068,0.5217,24.07,105.3,113.8,11.62,1.3118,16,2021,1,25,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Jamal Murray,36,14,5,4,1,0.0,0.364,0.5,0.549,16.8,-0.2,1,1.0,123.0,94.0,12.6,18,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,3.8,4.5,1.0,1.9,0.4255,0.3235,0.5217,23.55,106.6,111.2,11.32,0.997329,17,2021,1,27,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Jamal Murray,35,20,6,7,2,1.0,0.643,0.5,0.714,20.1,9.0,1,0.0,146.0,123.0,21.8,19,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.5,4.3,4.8,1.1,1.8,0.4353000000000001,0.3068,0.5217,23.66,109.2,112.1,12.5,1.03794,18,2021,1,29,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Jamal Murray,34,16,4,5,1,0.0,0.438,0.333,0.5,23.3,-4.0,1,0.0,110.0,126.0,11.1,20,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.2,4.7,5.0,1.2,1.9,0.4347,0.3151,0.5217,24.53,108.3,114.0,13.05,1.01418,19,2021,1,31,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Jamal Murray,37,20,3,5,1,1.0,0.412,0.4,0.533,27.4,1.0,5,1.0,97.0,120.0,11.2,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,5.0,5.1,1.2,2.1,0.4309,0.3151,0.6217,24.22,108.9,112.6,13.25,1.00776,20,2021,2,4,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Jamal Murray,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.5,4.1,4.5,1.0,1.8,0.3976,0.3026,0.555,21.58,99.9,102.5,12.1,1.08984,21,2021,2,6,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Jamal Murray,37,11,3,4,1,0.0,0.235,0.143,0.308,22.5,-11.0,1,1.0,76.0,132.0,4.0,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,3.9,4.5,1.1,1.9,0.3803999999999999,0.2804999999999999,0.575,20.95,94.2,103.1,10.49,0.97585,22,2021,2,8,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Jamal Murray,25,8,4,4,1,0.0,0.5,0.0,0.515,17.6,-6.7,2,0.5,101.0,99.0,6.8,24,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,4.1,4.5,1.0,2.0,0.4104,0.2804999999999999,0.525,20.58,96.9,103.5,10.93,1.22114,23,2021,2,10,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Jamal Murray,38,22,5,5,2,0.0,0.421,0.273,0.53,27.6,3.6,2,0.75,103.0,100.0,16.1,25,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,3.9,4.1,0.9,1.8,0.4104,0.3077999999999999,0.5,20.74,97.8,102.2,11.06,1.01763,24,2021,2,12,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Jamal Murray,34,25,6,4,0,0.0,0.467,0.4,0.691,27.0,3.0,3,1.0,125.0,110.0,18.1,26,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,3.9,4.0,0.9,1.9,0.4115999999999999,0.3049,0.525,20.72,99.3,103.0,11.09,1.0209,25,2021,2,14,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Jamal Murray,33,25,6,6,3,0.0,0.563,0.5,0.722,35.1,4.8,9,1.0,94.0,111.0,17.4,27,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,4.2,4.4,1.2,2.5,0.4042999999999999,0.3049,0.625,21.74,97.5,101.5,11.91,0.961405,26,2021,2,16,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Jamal Murray,40,35,9,6,1,1.0,0.52,0.5,0.643,30.8,8.1,1,0.8,139.0,128.0,30.3,28,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.2,4.6,4.6,1.2,2.5,0.4199,0.3049,0.605,23.14,99.1,104.9,13.68,1.04443,27,2021,2,17,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Jamal Murray,38,50,6,2,2,0.0,0.84,0.8,1.0,31.8,24.7,1,0.0,185.0,106.0,43.5,29,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,4.6,4.1,1.2,2.5,0.4396,0.3349,0.605,24.31,103.0,103.2,15.85,1.20294,28,2021,2,19,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Jamal Murray,35,30,4,4,2,0.0,0.55,0.375,0.663,32.6,5.3,2,0.833,125.0,126.0,22.8,30,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,4.6,4.0,1.3,2.6,0.4508,0.3391,0.6883,25.24,104.5,103.2,17.020000000000003,1.1712,29,2021,2,21,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Jamal Murray,38,24,5,8,2,1.0,0.389,0.5,0.581,26.5,10.3,1,1.0,128.0,115.0,23.4,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.8,4.3,1.4,2.2,0.4485,0.3491,0.6883,25.15,107.6,102.7,18.24,1.32947,30,2021,2,23,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Jamal Murray,42,34,6,6,0,2.0,0.522,0.545,0.675,30.6,7.8,5,0.8,120.0,118.0,23.9,32,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.4,5.4,4.9,1.4,2.7,0.5006999999999999,0.4035999999999999,0.7683,28.21,119.6,114.5,20.63,1.30577,31,2021,2,25,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Jamal Murray,31,26,2,5,0,0.0,0.6,0.667,0.776,27.1,8.5,2,1.0,144.0,102.0,21.2,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,5.3,5.0,1.3,2.8,0.5372,0.456,0.7683,28.670000000000005,126.4,111.5,22.35,1.10282,32,2021,2,27,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Jamal Murray,36,24,2,3,0,1.0,0.571,0.5,0.761,24.7,1.7,4,1.0,123.0,119.0,15.6,34,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,5.1,4.9,1.2,3.0,0.5443,0.506,0.8183,29.380000000000003,128.6,113.5,23.23,1.08788,33,2021,3,1,0,1.0,6.123233995736766e-17,0.0,1.0
Jamal Murray,38,24,3,6,2,0.0,0.588,0.2,0.655,22.1,6.7,1,1.0,139.0,105.0,21.8,35,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,4.9,5.0,1.2,2.9,0.561,0.4987000000000001,0.8432999999999999,28.83,132.2,114.0,23.8,1.01639,34,2021,3,2,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Jamal Murray,39,23,2,4,2,0.0,0.533,0.2,0.652,24.7,0.5,3,1.0,121.0,109.0,17.7,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,4.5,5.0,1.4,2.9,0.5676,0.4787,0.8432999999999999,28.6,131.8,113.9,23.76,1.07911,35,2021,3,4,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Jamal Murray,32,3,3,5,2,0.0,0.071,0.2,0.107,21.0,-14.5,1,0.0,43.0,107.0,-1.4,37,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,4.2,4.9,1.3,2.1,0.5184,0.4487,0.7433,27.19,126.7,113.5,21.880000000000003,0.992908,36,2021,3,12,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Jamal Murray,36,10,2,5,1,0.0,0.308,0.2,0.372,19.3,-7.5,2,1.0,87.0,132.0,5.6,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,3.5,4.8,1.3,2.2,0.4972,0.4187,0.7633,26.04,121.5,113.9,19.41,1.21355,37,2021,3,13,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
Jamal Murray,36,16,6,8,0,0.0,0.462,0.6,0.595,18.9,0.7,3,1.0,125.0,121.0,14.9,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,3.5,5.4,1.1,2.4,0.4593999999999999,0.3987,0.8633,24.75,115.5,115.4,16.55,1.06195,38,2021,3,15,0,1.0,6.123233995736766e-17,0.0,1.0
Jamal Murray,29,19,2,5,4,0.0,0.538,0.455,0.731,19.5,14.7,0,0.0,153.0,96.0,20.4,40,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,3.3,5.5,1.3,2.2,0.4582,0.4067,0.78,23.44,118.3,112.4,16.309999999999995,1.12104,39,2021,3,17,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Jamal Murray,42,34,2,5,4,0.0,0.6,0.857,0.781,31.0,6.3,7,1.0,115.0,117.0,24.3,41,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,3.0,5.2,1.5,2.8,0.4792999999999999,0.4423999999999999,0.78,23.89,117.0,112.6,16.4,1.07328,40,2021,3,19,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Jamal Murray,35,23,3,7,1,0.0,0.563,0.5,0.681,23.1,7.0,1,1.0,142.0,121.0,19.6,42,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,2.7,5.3,1.6,2.4,0.4834,0.4378999999999999,0.8,23.14,119.2,112.9,15.97,1.03193,41,2021,3,21,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Jamal Murray,38,21,4,4,2,0.0,0.381,0.4,0.47,29.0,-3.3,2,1.0,106.0,110.0,13.9,43,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,2.9,5.2,1.8,2.4,0.4614999999999999,0.4112,0.8,23.33,115.4,113.7,15.24,1.1757,42,2021,3,23,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Jamal Murray,35,20,2,7,1,0.0,0.471,0.6,0.573,21.9,3.5,1,1.0,130.0,143.0,16.4,44,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.3,2.9,5.6,1.9,2.1,0.4514999999999999,0.4211999999999999,0.8,23.05,116.1,116.1,15.32,1.12839,43,2021,3,24,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
