Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Bam Adebayo,2023-10-25,MIA,,DET,32:09,22,8,3,0,2,.538,,.632,26.2,4.5,2,.800,126,109,18.4
Bam Adebayo,2023-10-27,MIA,@,BOS,35:01,27,7,2,1,2,.435,,.501,37.0,-1.8,3,.778,100,120,17.8
Bam Adebayo,2023-10-28,MIA,@,MIN,32:54,19,3,2,0,0,.500,.000,.516,30.5,-6.8,4,.500,87,115,7.1
Bam Adebayo,2023-10-30,MIA,@,MIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bam Adebayo,2023-11-01,MIA,,BRK,33:06,21,14,3,2,2,.667,,.739,23.0,9.4,4,1.000,125,99,23.1
Bam Adebayo,2023-11-03,MIA,,WAS,29:59,18,4,3,0,0,.533,,.567,30.3,-11.5,4,1.000,94,117,8.8
Bam Adebayo,2023-11-06,MIA,,LAL,38:19,22,19,10,2,2,.450,1.000,.495,29.3,8.4,4,.600,109,102,24.1
Bam Adebayo,2023-11-08,MIA,@,MEM,36:23,30,11,1,1,3,.533,,.681,31.2,3.6,4,.875,121,97,23.0
Bam Adebayo,2023-11-11,MIA,@,ATL,39:21,26,17,4,2,2,.750,,.838,20.5,11.4,3,1.000,152,98,30.3
Bam Adebayo,2023-11-12,MIA,@,SAS,34:17,24,11,6,3,0,.500,,.541,29.3,9.0,0,.800,129,109,25.7
Bam Adebayo,2023-11-14,MIA,@,CHO,35:56,21,11,4,3,1,.500,,.563,25.6,2.9,1,.833,118,102,20.2
Bam Adebayo,2023-11-16,MIA,,BRK,33:31,20,7,4,2,0,.533,,.597,26.7,-0.6,2,1.000,122,119,17.6
Bam Adebayo,2023-11-18,MIA,@,CHI,35:55,24,10,5,0,0,.667,,.773,24.2,8.2,3,1.000,137,112,21.5
Bam Adebayo,2023-11-20,MIA,@,CHI,30:27,23,11,6,1,0,.571,,.640,29.7,9.1,1,.778,144,108,23.1
Bam Adebayo,2023-11-22,MIA,@,CLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bam Adebayo,2023-11-24,MIA,@,NYK,34:47,21,12,2,2,0,.500,.000,.563,26.6,3.5,2,.833,110,99,16.8
Bam Adebayo,2023-11-25,MIA,@,BRK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bam Adebayo,2023-11-28,MIA,,MIL,42:11,31,10,5,0,2,.481,,.515,33.4,-3.1,2,.714,107,131,22.0
Bam Adebayo,2023-11-30,MIA,,IND,12:28,7,4,2,0,0,.333,,.354,31.8,-9.4,0,.500,92,121,3.7
Bam Adebayo,2023-12-02,MIA,,IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bam Adebayo,2023-12-06,MIA,@,TOR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bam Adebayo,2023-12-08,MIA,,CLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bam Adebayo,2023-12-11,MIA,@,CHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bam Adebayo,2023-12-13,MIA,,CHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bam Adebayo,2023-12-14,MIA,,CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bam Adebayo,2023-12-16,MIA,,CHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bam Adebayo,2023-12-18,MIA,,MIN,36:29,22,6,6,1,1,.455,,.472,32.7,-3.0,4,.667,96,120,13.9
Bam Adebayo,2023-12-20,MIA,@,ORL,29:44,18,7,2,1,0,.467,,.523,28.1,-4.0,1,.800,107,111,11.8
Bam Adebayo,2023-12-22,MIA,,ATL,38:04,18,11,6,2,0,.357,.000,.489,26.5,-3.6,6,.800,96,108,12.9
Bam Adebayo,2023-12-25,MIA,,PHI,36:14,26,15,5,0,3,.600,,.641,28.4,4.9,4,.667,120,107,24.4
Bam Adebayo,2023-12-28,MIA,@,GSW,35:30,17,11,4,0,0,.538,,.576,18.5,2.8,0,.750,134,106,16.4
Bam Adebayo,2023-12-30,MIA,@,UTA,36:30,28,16,3,3,3,.538,,.642,30.4,9.5,4,.700,119,102,28.1
Bam Adebayo,2024-01-01,MIA,@,LAC,35:45,21,15,4,0,0,.353,.000,.462,31.8,-5.2,3,.692,100,130,14.2
Bam Adebayo,2024-01-03,MIA,@,LAL,38:10,15,7,5,3,0,.357,.000,.451,21.6,-2.0,2,.833,102,95,13.0
Bam Adebayo,2024-01-05,MIA,@,PHO,36:07,28,10,1,0,1,.579,,.634,28.5,5.3,1,.857,126,120,22.1
Bam Adebayo,2024-01-08,MIA,,HOU,31:38,22,12,3,1,0,.750,,.729,25.6,2.0,3,.571,122,111,18.5
Bam Adebayo,2024-01-10,MIA,,OKC,36:44,25,11,6,0,2,.563,,.655,23.6,8.0,1,1.000,146,127,26.9
