Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Bam Adebayo,2021-10-21,MIA,,MIL,23:10,20,13,1,1,0,.692,,.658,31.3,4.0,3,.400,116,86,16.3
Bam Adebayo,2021-10-23,MIA,@,IND,39:21,17,16,3,1,1,.400,,.482,25.6,0.9,5,.833,85,87,11.3
Bam Adebayo,2021-10-25,MIA,,ORL,29:02,16,13,2,1,0,.444,,.639,19.6,7.7,0,1.000,149,92,18.4
Bam Adebayo,2021-10-27,MIA,@,BRK,30:09,24,9,0,0,0,.471,,.573,30.1,3.6,2,.889,114,95,14.8
Bam Adebayo,2021-10-29,MIA,,CHO,35:43,26,19,2,2,1,.625,,.697,27.3,8.8,5,1.000,121,90,24.4
Bam Adebayo,2021-10-30,MIA,@,MEM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bam Adebayo,2021-11-02,MIA,@,DAL,32:42,22,13,1,0,2,.444,,.522,33.1,-5.0,2,.857,109,114,16.2
Bam Adebayo,2021-11-04,MIA,,BOS,29:47,13,7,4,2,0,.500,,.611,23.5,4.7,5,.833,93,98,10.1
Bam Adebayo,2021-11-06,MIA,,UTA,35:43,17,6,6,1,0,.583,,.618,25.3,-2.0,5,.750,108,127,12.2
Bam Adebayo,2021-11-08,MIA,@,DEN,31:04,10,10,2,1,0,.300,,.396,22.2,-5.9,2,.667,76,112,6.0
Bam Adebayo,2021-11-10,MIA,@,LAL,33:37,28,10,4,6,0,.450,,.564,36.3,8.7,4,.909,107,92,23.4
Bam Adebayo,2021-11-11,MIA,@,LAC,39:52,30,11,0,1,1,.667,,.697,23.7,6.5,2,.750,138,114,24.8
Bam Adebayo,2021-11-13,MIA,@,UTA,36:45,13,7,7,1,1,.364,,.492,16.7,5.1,1,1.000,132,109,14.2
Bam Adebayo,2021-11-15,MIA,@,OKC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bam Adebayo,2021-11-17,MIA,,NOP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bam Adebayo,2021-11-18,MIA,,WAS,30:09,20,9,2,0,0,.563,,.592,30.5,-3.2,2,1.000,117,111,14.5
Bam Adebayo,2021-11-20,MIA,@,WAS,29:26,15,6,3,0,0,.417,.000,.512,28.3,-5.2,3,.833,106,120,8.7
Bam Adebayo,2021-11-23,MIA,@,DET,30:59,15,9,5,1,0,.600,,.593,21.7,6.0,2,.500,122,100,14.8
Bam Adebayo,2021-11-24,MIA,@,MIN,36:19,18,5,3,1,0,.700,,.606,23.1,-1.9,4,.364,99,115,10.8
