Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MIA,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Jimmy Butler,2021-02-15,38,30,10,10,2,0.0,0.526,0.0,0.641,28.4,11.6,1,1.0,145.0,127.0,32.5,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,7.8,7.5,1.5,1.8,0.3919,0.15,0.7503,24.86,116.4,96.7,20.6,1.0279
Jimmy Butler,2021-02-17,41,13,12,11,3,0.0,0.4,0.5,0.433,22.1,0.0,5,0.0,91.0,105.0,14.2,28,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,9.0,8.6,1.8,2.3,0.4319,0.2,0.7503,27.07,125.5,107.2,22.02,0.913859
Jimmy Butler,2021-02-18,35,13,10,13,1,0.0,0.5,0.0,0.505,19.3,1.9,3,0.5,119.0,108.0,17.1,29,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.9,9.3,9.1,1.9,2.6,0.4398000000000001,0.2,0.7128,25.4,123.6,106.6,21.05,1.34073
Jimmy Butler,2021-02-20,34,24,8,5,2,0.0,0.4,0.0,0.492,37.9,3.3,5,0.8,96.0,96.0,16.1,30,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,9.2,9.1,1.7,2.8,0.4269,0.2,0.7228,26.22000000000001,121.2,104.5,20.35,1.14707
Jimmy Butler,2021-02-22,29,15,4,9,1,1.0,0.273,0.0,0.501,24.9,7.1,1,1.0,131.0,101.0,17.5,31,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,8.8,9.1,1.7,2.9,0.4087,0.2,0.741,26.77,119.3,103.5,19.8,1.02072
Jimmy Butler,2021-02-24,34,27,8,10,3,1.0,0.471,0.75,0.658,30.2,17.9,2,1.0,145.0,109.0,29.8,32,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.7,8.8,9.2,1.7,2.9,0.3987,0.275,0.766,27.7,119.5,106.2,20.75,1.07694
Jimmy Butler,2021-02-26,35,33,10,8,1,0.0,0.545,0.0,0.615,36.8,10.5,3,0.818,134.0,116.0,29.8,33,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.3,8.8,9.1,1.7,2.8,0.4259,0.275,0.7561,28.62,121.8,107.0,22.05,0.943671
Jimmy Butler,2021-02-28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,8.0,8.1,1.6,2.6,0.3859,0.225,0.6694,25.41,108.8,96.9,19.47,1.19388
Jimmy Butler,2021-03-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,7.1,1.6,2.3,0.3415,0.175,0.5784999999999999,22.47,96.3,86.9,17.05,1.10716
Jimmy Butler,2021-03-04,34,29,3,9,3,0.0,0.714,0.5,0.807,31.4,17.7,3,0.889,146.0,102.0,28.8,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,6.5,7.5,1.6,2.3,0.3829,0.175,0.6007,23.1,100.7,86.4,18.58,1.20471
Jimmy Butler,2021-03-11,36,27,8,11,3,1.0,0.529,0.25,0.594,30.0,13.6,2,0.615,129.0,97.0,28.1,37,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,6.3,7.6,1.7,2.4,0.3832,0.2,0.5622,23.26,99.1,83.4,18.14,1.1684
Jimmy Butler,2021-03-12,33,28,3,8,4,1.0,0.529,0.0,0.628,36.1,14.4,2,0.833,125.0,88.0,27.3,38,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,5.4,7.3,1.8,2.1,0.3961,0.15,0.6455,24.660000000000004,102.5,81.7,19.450000000000003,1.21111
Jimmy Butler,2021-03-14,36,29,7,9,5,1.0,0.588,0.0,0.678,27.6,18.9,1,0.9,148.0,92.0,34.2,39,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,5.1,6.9,2.2,1.9,0.4049,0.15,0.6855,25.49,105.4,80.1,21.16,1.0545
Jimmy Butler,2021-03-16,32,28,12,4,2,0.0,0.688,0.0,0.751,30.4,11.4,3,1.0,141.0,103.0,27.4,40,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,5.5,6.8,2.2,1.7,0.4337,0.15,0.7055,24.74,109.9,80.8,22.29,1.09126
Jimmy Butler,2021-03-17,36,24,7,2,1,0.0,0.5,0.333,0.563,28.0,9.5,1,0.667,111.0,94.0,17.1,41,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,5.8,6.1,2.2,1.7,0.4564,0.1833,0.6721999999999999,25.05,107.9,80.1,22.25,1.20852
Jimmy Butler,2021-03-19,32,17,8,4,2,0.0,0.6,0.0,0.697,20.6,1.4,3,1.0,124.0,133.0,17.4,42,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,5.8,5.5,2.1,1.8,0.4692999999999999,0.1083,0.6721999999999999,24.09,105.8,82.5,21.01,1.14352
Jimmy Butler,2021-03-21,42,21,15,7,0,0.0,0.438,0.0,0.538,22.6,3.8,2,0.875,122.0,108.0,20.8,43,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,6.3,5.4,2.0,1.7,0.4586,0.1083,0.6779,22.67,104.6,81.7,20.11,1.05503
Jimmy Butler,2021-03-23,27,14,11,1,1,0.0,0.538,0.0,0.538,30.2,-6.7,5,0.0,85.0,119.0,8.5,44,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,7.4,5.5,2.1,2.2,0.5124000000000001,0.1083,0.6779,25.69,113.1,93.6,20.96,0.929658
Jimmy Butler,2021-03-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,45,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.7,7.4,5.5,2.1,2.2,0.5124000000000001,0.1083,0.6779,25.69,113.1,93.6,20.96,1.17916
Jimmy Butler,2021-03-26,38,20,5,9,1,0.0,0.438,0.25,0.536,23.4,1.8,1,0.667,123.0,118.0,17.4,46,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,7.6,5.5,1.9,2.0,0.4848,0.0833,0.6557000000000001,24.89,110.8,95.2,19.82,1.01451
Jimmy Butler,2021-03-29,34,27,5,6,0,1.0,0.667,0.0,0.729,26.1,15.0,1,0.875,151.0,99.0,25.1,47,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,7.3,5.0,1.6,1.9,0.4986,0.0583,0.6817,24.5,113.0,95.4,19.52,0.977597
Jimmy Butler,2021-03-31,37,18,4,4,2,1.0,0.429,0.0,0.527,24.2,4.2,2,0.857,106.0,95.0,14.9,48,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,7.4,4.6,1.4,1.9,0.4886,0.0583,0.6840999999999999,23.31,111.1,96.1,18.28,1.1467
Jimmy Butler,2021-04-01,35,22,6,8,4,0.0,0.538,0.333,0.649,23.2,10.7,1,0.778,138.0,103.0,24.9,49,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,7.3,4.5,1.3,1.9,0.4836,0.0916,0.6719,22.87,110.1,97.2,17.35,1.00741
Jimmy Butler,2021-04-03,32,15,6,11,2,0.0,0.5,0.0,0.677,18.1,10.1,1,1.0,159.0,105.0,21.5,50,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,6.7,5.2,1.3,1.7,0.4648,0.0916,0.6719,21.64,111.9,97.4,16.759999999999998,1.10225
Jimmy Butler,2021-04-06,35,28,3,5,2,0.0,0.688,0.5,0.751,26.7,7.0,1,0.833,147.0,131.0,26.2,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,6.3,5.5,1.4,1.7,0.4836,0.1083,0.6885,21.51,115.5,101.1,17.669999999999998,1.02341
