Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MIA,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Jimmy Butler,2023-11-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,3.0,3.4,1.0,1.6,0.3702,0.3366,0.7222999999999999,21.64,99.0,89.8,14.710000000000004,1.22411
Jimmy Butler,2023-11-28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,2.7,3.2,0.8,1.5,0.3317,0.2866,0.6223,19.71,87.7,79.0,13.589999999999998,0.959097
Jimmy Butler,2023-11-30,38,36,11,3,0,0.0,0.474,0.0,0.647,32.5,2.0,3,0.9,136.0,124.0,29.1,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,3.8,3.5,0.8,1.8,0.3791,0.2866,0.7123,22.96,101.3,91.4,16.5,1.05495
Jimmy Butler,2023-12-02,37,33,5,5,0,0.0,0.522,0.0,0.612,33.0,0.0,1,1.0,132.0,147.0,26.1,20,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,3.7,3.6,0.8,1.7,0.3956,0.2532999999999999,0.7234,23.79,103.2,94.0,17.66,1.26461
Jimmy Butler,2023-12-06,35,19,2,8,1,0.0,0.438,1.0,0.522,23.7,1.4,0,0.8,122.0,110.0,16.6,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.8,3.5,3.9,0.7,1.4,0.368,0.2532999999999999,0.7248,22.97,100.8,93.2,16.369999999999997,1.186
Jimmy Butler,2023-12-08,36,16,5,2,1,0.0,0.333,0.0,0.442,23.9,-4.8,2,0.857,94.0,116.0,9.8,22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,3.5,3.8,0.7,1.2,0.3381,0.2133,0.7196,21.52,96.8,92.8,14.29,1.06692
Jimmy Butler,2023-12-11,36,23,4,8,1,1.0,0.583,1.0,0.721,25.1,4.2,3,0.889,141.0,122.0,21.7,23,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,3.6,4.4,0.7,1.3,0.3464,0.2799999999999999,0.7085,21.07,99.1,93.5,14.71,1.15725
Jimmy Butler,2023-12-13,29,15,7,10,1,0.0,0.5,0.0,0.677,21.3,5.9,4,1.0,133.0,108.0,17.5,24,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,4.0,4.8,0.7,1.6,0.36,0.2799999999999999,0.7196,20.6,99.9,93.1,15.080000000000002,1.18609
Jimmy Butler,2023-12-14,36,20,6,7,0,0.0,0.4,0.0,0.515,25.9,-1.1,1,0.8,123.0,131.0,17.6,25,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,4.2,4.6,0.5,1.6,0.375,0.2599999999999999,0.7246,20.81,100.8,96.5,15.57,1.1745
Jimmy Butler,2023-12-16,35,28,4,2,2,0.0,0.5,0.0,0.613,32.8,-0.7,2,0.909,122.0,126.0,20.4,26,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.4,4.5,0.6,1.6,0.375,0.2,0.7155,21.82,100.3,98.4,15.88,1.15495
Jimmy Butler,2023-12-18,34,15,5,5,0,0.0,0.417,0.333,0.512,19.9,-2.2,1,0.667,116.0,125.0,12.2,27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,4.9,5.0,0.6,1.7,0.4166999999999999,0.2333,0.7822,23.81,111.9,110.9,17.1,1.08891
Jimmy Butler,2023-12-20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,4.9,5.0,0.6,1.7,0.4166999999999999,0.2333,0.7822,23.81,111.9,110.9,17.1,1.1276
Jimmy Butler,2023-12-22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,3.8,4.7,0.6,1.4,0.3693,0.2333,0.6921999999999999,20.56,98.3,98.5,14.19,1.23767
Jimmy Butler,2023-12-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,3.3,4.2,0.6,1.3,0.3171,0.2333,0.5922,17.259999999999998,85.1,83.8,11.58,1.08148
Jimmy Butler,2023-12-28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,3.1,3.4,0.5,1.3,0.2733,0.1333,0.5122,14.889999999999995,72.9,72.8,9.919999999999998,1.18154
Jimmy Butler,2023-12-30,23,8,2,1,0,1.0,0.667,0.0,0.84,12.7,-4.8,2,1.0,121.0,118.0,5.9,32,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.9,2.8,3.3,0.4,1.3,0.3067,0.1333,0.5265000000000001,13.77,75.6,73.0,9.53,1.13706
Jimmy Butler,2024-01-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,2.4,2.5,0.3,1.0,0.2484,0.0333,0.4375999999999999,11.26,61.5,60.8,7.359999999999999,1.00296
Jimmy Butler,2024-01-03,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,1.7,1.5,0.2,0.6,0.1984,0.0333,0.3376,9.13,48.2,50.0,5.61,1.26657
Jimmy Butler,2024-01-05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1.1,0.8,0.2,0.5,0.1584,0.0333,0.2576,6.539999999999999,35.9,36.9,3.85,1.35366
Jimmy Butler,2024-01-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.7,0.6,0.0,0.3,0.1084,0.0333,0.1667,3.26,23.7,24.3,1.81,1.05805
Jimmy Butler,2024-01-10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.1,0.0,0.2,0.0667,0.0,0.1,1.27,12.1,11.8,0.5900000000000001,1.21803
Jimmy Butler,2024-01-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.1,0.0,0.2,0.0667,0.0,0.1,1.27,12.1,11.8,0.5900000000000001,1.12117
Jimmy Butler,2024-01-14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.1,0.0,0.2,0.0667,0.0,0.1,1.27,12.1,11.8,0.5900000000000001,1.24166
Jimmy Butler,2024-01-15,40,31,5,4,2,0.0,0.667,0.0,0.814,24.0,16.2,1,0.938,164.0,95.0,30.7,40,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.7,0.5,0.2,0.3,0.1334,0.0,0.1938,3.67,28.5,21.3,3.66,1.08438
Jimmy Butler,2024-01-17,31,16,5,5,2,0.0,0.545,0.0,0.606,20.3,6.8,1,0.8,131.0,129.0,17.1,41,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.5,1.2,1.0,0.4,0.4,0.1879,0.0,0.2738,5.7,41.6,34.2,5.37,1.02514
Jimmy Butler,2024-01-19,36,25,5,6,2,0.0,0.8,0.0,0.868,22.8,11.1,4,0.9,150.0,117.0,25.3,42,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.5,1.5,0.6,0.6,0.2012,0.0,0.2638,6.709999999999999,44.5,34.1,7.31,1.06721
Jimmy Butler,2024-01-21,29,15,4,2,0,0.0,0.5,0.6,0.689,17.6,4.8,0,1.0,144.0,123.0,12.2,43,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,1.9,1.7,0.6,0.6,0.2512,0.06,0.3638,8.47,58.9,46.4,8.53,1.31495
Jimmy Butler,2024-01-24,35,15,4,3,2,0.0,0.4,0.5,0.555,21.9,-2.8,4,0.75,100.0,112.0,10.9,44,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,2.3,2.0,0.8,1.0,0.2912,0.11,0.4387999999999999,10.66,68.9,57.6,9.62,1.03829
Jimmy Butler,2024-01-25,29,17,3,4,2,0.0,0.636,0.667,0.743,19.7,5.9,1,1.0,144.0,152.0,16.8,45,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,2.6,2.4,1.0,1.1,0.3548,0.1767,0.5388,12.63,83.3,72.8,11.3,1.06332
Jimmy Butler,2024-01-27,36,28,8,4,3,0.0,0.55,0.333,0.618,29.3,10.2,0,0.833,138.0,130.0,27.0,46,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,3.4,2.8,1.3,1.1,0.4098,0.21,0.6221,15.56,97.1,85.8,14.0,0.89042
Jimmy Butler,2024-01-29,37,26,8,4,1,0.0,0.583,1.0,0.793,19.9,13.3,0,1.0,177.0,126.0,28.2,47,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,4.2,3.2,1.4,1.1,0.4681,0.31,0.7221,17.55,114.8,98.4,16.82,1.11152
Jimmy Butler,2024-01-31,35,31,7,6,1,0.0,0.714,0.667,0.804,27.6,13.8,1,0.75,157.0,110.0,29.9,48,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.4,4.9,3.8,1.5,1.2,0.5395000000000001,0.3767,0.7971,20.31,130.5,109.4,19.81,0.963855
Jimmy Butler,2024-02-02,36,24,9,3,1,0.0,0.7,1.0,0.763,20.8,10.2,2,0.692,145.0,103.0,23.6,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.8,5.8,4.1,1.6,1.4,0.6094999999999999,0.4767,0.8663000000000001,22.39,145.0,119.7,22.17,1.2161
Jimmy Butler,2024-02-04,36,21,4,3,2,0.0,0.421,0.4,0.517,26.8,5.4,1,1.0,111.0,114.0,16.0,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,5.7,4.0,1.6,1.4,0.5849,0.5166999999999999,0.8725000000000002,22.67,139.7,121.6,20.7,1.21109
Jimmy Butler,2024-02-06,34,23,8,8,3,0.0,0.667,0.5,0.805,24.9,11.8,5,0.75,129.0,92.0,23.9,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,6.0,4.3,1.7,1.8,0.5971,0.5667,0.8675,23.13,139.5,117.9,21.38,1.03896
