Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_MIA,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Jimmy Butler,2022-11-07,33,16,4,7,6,0.0,0.357,0.0,0.481,26.8,4.4,2,1.0,104.0,102.0,17.1,11,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.4,4.7,4.8,1.7,1.3,0.3656,0.2524,0.6171,19.82,99.2,89.9,15.460000000000004,1.02667
Jimmy Butler,2022-11-10,42,35,10,8,2,0.0,0.579,0.0,0.684,29.8,14.7,2,0.867,141.0,104.0,34.3,12,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,5.0,5.1,1.8,1.5,0.3706,0.2524,0.7038,20.91,100.6,88.0,17.14,1.10367
Jimmy Butler,2022-11-12,31,20,7,8,1,0.0,0.75,0.5,0.903,14.9,12.7,0,1.0,200.0,112.0,25.5,13,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,5.3,5.4,1.9,1.3,0.4018,0.2024,0.7220000000000001,19.34,108.8,87.3,17.98,1.06074
Jimmy Butler,2022-11-14,35,16,13,7,1,1.0,0.417,0.5,0.563,18.1,8.1,0,1.0,160.0,119.0,20.5,14,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,5.8,5.7,2.0,1.2,0.3902,0.1857,0.7331,18.5,111.1,88.6,17.740000000000002,1.17284
Jimmy Butler,2022-11-16,38,13,1,5,1,0.0,0.5,0.0,0.637,19.3,-6.0,5,1.0,101.0,127.0,8.0,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.3,5.4,5.7,1.9,1.6,0.3935,0.1857,0.7581,17.69,108.7,90.9,16.97,1.07911
Jimmy Butler,2022-11-18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.6,4.8,4.9,1.3,1.4,0.332,0.1286,0.6580999999999999,15.56,92.8,79.5,13.76,1.20144
Jimmy Butler,2022-11-20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,4.1,4.3,1.1,1.2,0.2956,0.1286,0.5866999999999999,13.68,82.6,67.8,12.48,1.02263
Jimmy Butler,2022-11-21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.5,3.5,1.1,0.9,0.2603,0.1,0.4866999999999999,10.89,70.6,56.4,10.54,1.0254
Jimmy Butler,2022-11-23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,3.5,3.5,1.1,0.9,0.2603,0.1,0.4866999999999999,10.89,70.6,56.4,10.54,0.955615
Jimmy Butler,2022-11-25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,3.5,3.5,1.1,0.9,0.2603,0.1,0.4866999999999999,10.89,70.6,56.4,10.54,1.08929
Jimmy Butler,2022-11-27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,3.1,2.8,0.5,0.7,0.2246,0.1,0.3867,8.21,60.2,46.2,8.83,1.19864
Jimmy Butler,2022-11-30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,2.1,2.0,0.3,0.5,0.1667,0.1,0.3,5.23,46.1,35.8,5.4,1.03219
Jimmy Butler,2022-12-02,35,25,15,3,1,1.0,0.571,0.0,0.56,30.3,6.7,3,0.333,113.0,103.0,21.2,23,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,2.9,1.5,0.3,0.8,0.1488,0.0499999999999999,0.2333,6.7700000000000005,37.4,34.9,4.970000000000001,1.20278
Jimmy Butler,2022-12-05,33,18,6,8,1,0.0,0.545,0.5,0.62,26.9,2.6,5,0.625,107.0,105.0,14.9,24,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,2.2,1.6,0.3,1.3,0.1616,0.05,0.1958,7.65,32.1,33.5,4.41,1.05152
Jimmy Butler,2022-12-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,2.1,1.1,0.2,0.8,0.1115999999999999,0.05,0.0958,5.720000000000001,22.0,20.8,3.61,1.14541
Jimmy Butler,2022-12-08,34,26,5,8,4,0.0,0.833,1.0,0.915,20.6,21.7,1,0.8,179.0,106.0,31.7,26,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,2.6,1.9,0.6,0.9,0.1949,0.15,0.1758,7.780000000000001,39.9,31.4,6.779999999999999,1.08373
Jimmy Butler,2022-12-10,32,30,2,4,0,0.0,0.688,0.0,0.735,32.2,7.0,2,0.8,138.0,122.0,24.2,27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.9,2.8,2.3,0.6,1.1,0.2636999999999999,0.15,0.2557999999999999,11.0,53.7,43.6,9.2,1.07257
Jimmy Butler,2022-12-12,34,20,7,5,2,0.0,0.5,0.0,0.524,27.5,8.3,1,0.571,108.0,84.0,16.2,28,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,3.5,2.8,0.8,1.2,0.3137,0.15,0.3129,13.75,64.5,52.0,10.82,1.2794
Jimmy Butler,2022-12-14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,3.5,2.8,0.8,1.2,0.3137,0.15,0.3129,13.75,64.5,52.0,10.82,1.18715
Jimmy Butler,2022-12-15,36,20,10,7,4,3.0,0.538,0.0,0.575,25.7,10.8,4,0.6,120.0,105.0,23.3,30,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,4.5,3.5,1.2,1.6,0.3675,0.15,0.3729,16.32,76.5,62.5,13.15,0.936406
Jimmy Butler,2022-12-17,34,26,5,4,2,1.0,0.6,0.5,0.67,26.0,9.5,0,0.7,145.0,104.0,24.5,31,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.5,5.0,3.9,1.4,1.6,0.4274999999999999,0.2,0.4429,18.92,91.0,72.9,15.6,1.25429
Jimmy Butler,2022-12-20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,5.0,3.9,1.4,1.6,0.4274999999999999,0.2,0.4429,18.92,91.0,72.9,15.6,1.44231
Jimmy Butler,2022-12-23,28,20,6,3,2,0.0,0.545,0.5,0.689,24.0,11.2,1,0.875,145.0,114.0,19.6,33,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.1,3.9,1.5,1.4,0.4249,0.25,0.4971,18.29,94.2,74.0,15.44,1.071
Jimmy Butler,2022-12-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,3.5,3.1,1.4,0.9,0.3703999999999999,0.2,0.4346,15.6,83.5,63.5,13.95,1.16081
Jimmy Butler,2022-12-28,34,27,5,4,6,0.0,0.611,0.0,0.668,27.2,17.8,0,1.0,146.0,91.0,29.5,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,4.0,3.5,2.0,0.9,0.4314999999999999,0.2,0.5346,18.32,98.1,72.6,16.9,1.08938
Jimmy Butler,2022-12-30,38,17,6,8,4,0.0,0.385,0.0,0.515,19.5,5.4,1,0.875,127.0,120.0,19.9,36,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.1,3.5,2.0,0.9,0.3867,0.1,0.5421,18.21,92.9,74.0,15.720000000000002,1.24251
Jimmy Butler,2022-12-31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,3.9,3.1,2.0,0.7,0.3178999999999999,0.1,0.4621,14.99,79.1,61.8,13.3,1.20994
Jimmy Butler,2023-01-02,32,9,2,6,2,0.0,0.25,0.0,0.391,17.6,0.0,1,0.625,105.0,107.0,9.2,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,3.4,3.2,2.0,0.7,0.2929,0.1,0.4675000000000001,14.0,78.8,64.1,12.6,1.26235
Jimmy Butler,2023-01-04,34,27,4,4,3,0.0,0.5,0.4,0.568,31.5,10.3,2,0.75,118.0,111.0,21.8,39,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,3.8,3.6,2.3,0.9,0.3429,0.1399999999999999,0.5425000000000001,17.15,90.6,75.2,14.78,1.01759
Jimmy Butler,2023-01-06,33,20,5,6,2,0.0,0.556,0.0,0.746,21.7,9.4,2,1.0,144.0,99.0,21.0,40,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,3.3,3.5,2.1,0.7,0.3447,0.1399999999999999,0.5825,16.75,93.0,74.6,14.55,0.935186
Jimmy Butler,2023-01-08,34,26,8,1,2,0.0,0.429,0.25,0.521,34.3,6.3,2,0.778,114.0,112.0,19.2,41,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,3.6,3.2,2.1,0.9,0.3276,0.1149999999999999,0.5902999999999999,17.58,89.9,75.4,14.02,1.0232
Jimmy Butler,2023-01-10,38,35,7,4,4,3.0,0.353,0.0,0.645,31.9,17.5,2,1.0,143.0,102.0,34.9,42,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,4.3,3.6,2.5,1.1,0.3629,0.1149999999999999,0.6902999999999999,20.77,104.2,85.6,17.509999999999998,1.10408
Jimmy Butler,2023-01-12,33,17,11,2,0,0.0,0.385,0.0,0.515,26.3,-3.8,4,0.875,106.0,114.0,12.6,43,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,4.8,3.5,2.3,1.4,0.3469,0.065,0.6902999999999999,21.0,100.3,85.6,16.81,1.04595
Jimmy Butler,2023-01-14,27,16,4,1,0,0.0,0.5,0.0,0.538,26.0,-2.8,0,1.0,130.0,115.0,10.9,44,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,5.2,3.6,2.3,1.4,0.3969,0.065,0.7903,23.6,113.3,97.1,17.9,1.10926
Jimmy Butler,2023-01-16,34,34,3,3,2,1.0,0.688,1.0,0.816,28.9,14.6,2,1.0,158.0,122.0,30.9,45,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,5.0,3.5,1.9,1.6,0.4045999999999999,0.1649999999999999,0.7903,23.77,114.5,100.2,18.04,1.01079
Jimmy Butler,2023-01-18,27,18,3,7,0,0.0,0.615,0.0,0.628,26.8,2.9,2,0.667,126.0,110.0,15.5,46,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,4.7,3.4,1.5,1.7,0.4276,0.1649999999999999,0.7695,24.5,114.4,99.2,17.6,1.14648
Jimmy Butler,2023-01-20,26,12,4,1,2,0.0,0.429,0.0,0.622,20.5,2.9,1,1.0,127.0,122.0,10.8,47,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,5.1,3.5,1.7,1.8,0.4705,0.1649999999999999,0.8695,26.55,127.1,111.4,18.68,1.28777
Jimmy Butler,2023-01-22,34,18,4,2,5,0.0,0.714,0.0,0.789,15.5,11.3,1,0.8,154.0,89.0,20.1,48,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,5.3,3.1,2.0,1.8,0.5169,0.1649999999999999,0.8869999999999999,26.34,132.0,109.6,19.770000000000003,1.20855
Jimmy Butler,2023-01-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,4.9,2.7,1.7,1.6,0.4669,0.125,0.8119999999999999,23.19,120.2,98.5,17.59,1.1494
Jimmy Butler,2023-01-27,33,29,6,6,2,0.0,0.588,0.0,0.651,30.4,13.7,0,0.75,139.0,104.0,27.9,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,5.0,2.7,1.7,1.4,0.4700999999999999,0.125,0.7869999999999999,24.059999999999995,119.7,99.0,18.28,1.15025
