Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_NYK,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Jalen Brunson,31,14,4,2,0,0.0,0.286,0.2,0.432,26.2,-7.0,3,1.0,81.0,119.0,5.8,11,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,3.8,6.6,0.8,2.0,0.495,0.275,0.7906000000000001,23.51,122.1,116.8,15.88,1.05249,10,2022,11,9,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Jalen Brunson,33,26,1,7,4,0.0,0.5,0.4,0.666,24.3,16.7,0,1.0,158.0,108.0,26.0,12,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,3.7,6.7,1.1,2.0,0.4905,0.265,0.8306000000000001,24.03,123.2,117.2,16.89,1.24287,11,2022,11,11,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Jalen Brunson,24,17,1,7,3,0.0,0.556,0.0,0.704,21.0,9.5,1,1.0,152.0,127.0,19.1,13,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,3.5,6.8,1.2,1.8,0.4961,0.215,0.8306000000000001,23.61,126.2,119.1,17.29,1.06516,12,2022,11,13,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Jalen Brunson,34,25,3,8,3,0.0,0.5,0.25,0.574,31.0,4.0,4,1.0,113.0,110.0,18.9,14,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.9,3.1,6.3,1.4,1.9,0.4794,0.2,0.8306000000000001,24.56,122.4,118.4,16.220000000000002,1.02803,13,2022,11,15,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
Jalen Brunson,31,21,5,7,0,0.0,0.538,0.5,0.691,23.9,5.5,1,1.0,139.0,115.0,19.3,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,3.3,6.8,1.3,1.7,0.5032,0.225,0.8638999999999999,24.89,127.7,117.9,17.64,1.01503,14,2022,11,16,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Jalen Brunson,32,13,5,4,2,0.0,0.154,0.2,0.393,23.8,-2.7,2,1.0,88.0,108.0,8.6,16,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,3.4,6.5,1.2,1.8,0.4765,0.245,0.9639,24.71,126.6,116.9,17.22,1.19843,15,2022,11,18,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Jalen Brunson,29,27,3,3,0,1.0,0.524,0.5,0.593,36.7,10.0,1,0.75,117.0,129.0,19.0,17,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,3.6,6.3,1.2,1.6,0.4756,0.27,0.9639,25.71,127.3,117.8,17.82,1.23105,16,2022,11,20,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Jalen Brunson,34,34,0,9,1,0.0,0.7,0.167,0.751,29.1,14.2,2,0.833,154.0,122.0,30.1,18,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,3.0,6.5,1.3,1.7,0.4989,0.2617,0.9583,26.25,129.2,119.4,18.85,1.15115,17,2022,11,21,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Jalen Brunson,41,32,5,4,0,0.0,0.455,0.375,0.616,27.2,2.3,1,1.0,132.0,128.0,22.3,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.2,3.2,5.9,1.3,1.8,0.4856,0.2992,0.9583,26.58,127.3,117.7,18.92,1.25897,18,2022,11,25,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Jalen Brunson,36,30,5,9,1,0.0,0.4,0.6,0.593,34.0,4.1,2,0.917,130.0,130.0,24.0,20,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,3.2,6.0,1.4,1.7,0.4613,0.3192,0.95,27.72,126.4,119.6,19.31,1.06962,19,2022,11,27,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Jalen Brunson,18,16,1,5,1,0.0,0.75,1.0,0.901,21.8,14.5,1,1.0,179.0,111.0,15.4,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,2.9,6.3,1.5,1.5,0.5077,0.3992,0.95,27.28,136.2,118.8,20.27,1.0354,20,2022,11,29,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
Jalen Brunson,34,17,5,5,1,1.0,0.364,0.0,0.358,30.1,0.3,1,0.25,88.0,117.0,9.3,22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,3.3,6.1,1.2,1.6,0.4941,0.3592,0.875,27.860000000000003,129.2,119.7,18.6,1.16162,21,2022,11,30,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Jalen Brunson,27,13,2,3,0,0.0,0.455,0.667,0.547,24.0,-6.8,3,0.5,92.0,128.0,5.8,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,3.4,5.7,0.9,1.8,0.484,0.4259,0.825,28.160000000000004,123.2,119.8,17.27,1.2233,22,2022,12,3,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Jalen Brunson,32,23,2,4,0,1.0,0.438,0.5,0.589,29.1,9.7,3,0.875,115.0,88.0,14.9,24,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,3.3,5.3,0.6,1.7,0.4777999999999999,0.4509,0.8125,27.97,123.4,117.6,16.869999999999997,1.01066,23,2022,12,4,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Jalen Brunson,26,8,4,6,2,0.0,0.143,0.0,0.254,33.9,-14.4,4,1.0,71.0,93.0,1.6,25,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,3.2,5.2,0.8,2.0,0.4383000000000001,0.4009,0.8125,28.97,116.6,115.4,15.1,1.10263,24,2022,12,7,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Jalen Brunson,27,11,1,11,1,0.0,0.231,0.25,0.373,25.0,-2.4,2,1.0,105.0,111.0,8.9,26,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,2.8,5.9,0.7,2.0,0.446,0.4059,0.8125,29.09,118.3,115.7,15.13,1.2229,25,2022,12,9,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Jalen Brunson,27,18,3,3,2,0.0,0.5,0.0,0.571,32.1,-0.3,5,1.0,97.0,99.0,11.0,27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.2,2.8,5.9,0.9,2.4,0.4436,0.3559,0.8375,28.630000000000003,116.3,112.7,14.330000000000002,0.966184,26,2022,12,11,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Jalen Brunson,39,30,2,7,1,0.0,0.524,0.5,0.647,29.0,5.8,2,1.0,140.0,122.0,23.4,28,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,3.0,5.7,0.9,2.4,0.426,0.3892,0.8542,28.620000000000005,114.9,112.7,13.66,1.0608,27,2022,12,14,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Jalen Brunson,31,22,2,6,3,0.0,0.5,0.667,0.739,23.5,15.0,3,1.0,134.0,90.0,19.4,29,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,2.7,5.9,1.2,2.6,0.4305,0.4184,0.8542,28.25,115.1,108.9,13.37,1.22298,28,2022,12,16,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Jalen Brunson,35,30,2,3,2,0.0,0.5,1.0,0.62,34.6,3.6,4,1.0,117.0,110.0,17.7,30,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,2.4,5.3,1.3,2.8,0.4405,0.4584,0.8625,28.31,113.8,106.9,12.739999999999998,1.24719,29,2022,12,18,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Jalen Brunson,30,21,3,5,1,0.0,0.438,0.4,0.563,26.9,3.7,0,0.833,141.0,101.0,17.2,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,2.6,5.3,1.3,2.7,0.4093,0.3984,0.8458,28.82,110.0,105.9,12.919999999999998,1.1011,30,2022,12,20,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Jalen Brunson,39,7,3,12,0,0.0,0.214,0.0,0.242,23.7,-14.8,5,1.0,79.0,133.0,1.5,32,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.3,2.4,6.0,1.2,3.1,0.3943,0.3984,0.9208,28.18,109.1,107.5,12.14,0.99367,31,2022,12,21,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Jalen Brunson,38,12,4,9,0,0.0,0.333,0.333,0.358,20.8,-6.6,1,0.25,104.0,132.0,9.2,33,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,2.6,6.6,1.2,2.9,0.3821,0.365,0.8958,27.860000000000003,110.3,107.9,12.48,1.05856,32,2022,12,23,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Jalen Brunson,35,23,3,11,0,0.0,0.526,0.4,0.578,27.0,4.4,1,0.5,133.0,139.0,20.1,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,2.7,7.3,1.2,2.7,0.3908999999999999,0.355,0.8583000000000001,27.65,112.1,113.0,13.0,1.17178,33,2022,12,25,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Jalen Brunson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,2.3,6.7,1.0,2.3,0.3766,0.355,0.7583,24.26,105.0,103.7,12.84,1.17903,34,2022,12,27,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Jalen Brunson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.3,2.2,5.6,0.9,2.1,0.3535,0.3299999999999999,0.6583,21.76,94.5,92.6,11.95,1.25984,35,2022,12,29,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Jalen Brunson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,1.9,5.3,0.7,1.6,0.3035,0.3299999999999999,0.5583,18.55,84.8,82.7,10.85,1.22594,36,2022,12,31,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Jalen Brunson,39,24,4,6,0,0.0,0.444,0.667,0.525,33.3,-1.8,2,0.545,106.0,96.0,14.8,38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,2.1,5.2,0.6,1.6,0.2955,0.3466999999999999,0.5128,18.98,81.4,80.1,9.99,1.14561,37,2023,1,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Jalen Brunson,40,38,7,6,0,0.0,0.63,0.429,0.671,32.7,8.4,4,0.333,130.0,121.0,27.8,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.5,2.6,5.2,0.3,1.7,0.3085,0.3229,0.4461,19.9,81.0,83.2,10.83,1.29498,38,2023,1,4,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Jalen Brunson,38,26,5,8,1,0.0,0.474,0.5,0.589,32.0,3.3,5,0.714,114.0,119.0,18.2,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.1,2.9,5.7,0.2,1.8,0.3059,0.2729,0.4175,19.64,80.7,84.1,10.88,0.874869,39,2023,1,6,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Jalen Brunson,39,44,7,4,0,0.0,0.5,0.4,0.64,39.8,16.4,3,1.0,133.0,123.0,31.7,41,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,3.3,5.6,0.1,2.1,0.3121,0.2729,0.4342,20.93,79.9,86.3,12.33,1.35677,40,2023,1,9,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Jalen Brunson,42,34,3,4,0,0.0,0.55,0.75,0.71,26.0,3.8,1,1.0,148.0,120.0,25.9,42,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,3.3,4.8,0.1,1.7,0.3457,0.3479,0.4342,21.16,86.8,85.0,14.77,1.0254,41,2023,1,11,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Jalen Brunson,40,34,8,8,1,1.0,0.5,0.5,0.628,29.6,15.6,1,1.0,138.0,110.0,30.3,43,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.3,3.7,4.7,0.2,1.7,0.3623999999999999,0.3646,0.5092,22.04,90.2,82.8,16.880000000000003,0.998713,42,2023,1,13,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
