Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Bradley Beal,2020-12-23,WAS,@,PHI,35:44,31,2,3,4,0,.500,.375,.618,36.6,4.3,6,.857,96,102,19.1
Bradley Beal,2020-12-26,WAS,,ORL,37:14,39,7,5,2,0,.583,.400,.656,35.8,7.9,4,.692,120,116,29.8
Bradley Beal,2020-12-27,WAS,,ORL,39:06,29,5,7,0,1,.345,.000,.440,36.0,-3.0,1,1.000,105,124,18.4
Bradley Beal,2020-12-29,WAS,,CHI,36:32,29,4,3,2,1,.450,.200,.594,33.8,1.1,5,1.000,106,107,18.8
Bradley Beal,2020-12-31,WAS,,CHI,34:53,28,4,3,1,1,.421,.000,.566,32.9,-4.7,3,.923,112,126,18.3
Bradley Beal,2021-01-01,WAS,@,MIN,27:58,31,3,7,1,0,.600,.600,.698,36.4,9.9,2,.800,134,106,25.8
Bradley Beal,2021-01-03,WAS,@,BRK,36:28,27,10,5,1,2,.360,.400,.466,32.4,4.2,2,.778,104,111,20.4
Bradley Beal,2021-01-06,WAS,@,PHI,38:15,60,7,5,1,0,.571,.700,.721,46.8,16.9,4,.867,138,131,45.7
Bradley Beal,2021-01-08,WAS,@,BOS,38:11,41,3,3,0,1,.552,.444,.657,40.6,5.2,5,1.000,111,115,24.6
Bradley Beal,2021-01-09,WAS,,MIA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bradley Beal,2021-01-11,WAS,,PHO,35:03,34,8,9,2,1,.545,.286,.655,33.2,17.4,1,.889,148,105,33.0
Bradley Beal,2021-01-24,WAS,@,SAS,32:28,31,7,4,0,0,.448,.300,.511,45.2,-1.8,4,.667,96,124,16.0
Bradley Beal,2021-01-26,WAS,@,HOU,35:27,33,5,4,0,1,.429,.200,.523,43.0,3.7,5,1.000,98,109,18.2
Bradley Beal,2021-01-27,WAS,@,NOP,40:05,47,4,6,4,0,.459,.429,.586,46.0,13.2,3,1.000,115,123,33.9
Bradley Beal,2021-01-29,WAS,,ATL,31:47,26,2,3,2,1,.385,.000,.447,39.9,3.8,1,.857,101,116,14.6
Bradley Beal,2021-01-31,WAS,,BRK,37:36,37,6,4,0,0,.565,.400,.686,28.6,3.0,2,1.000,138,135,27.9
Bradley Beal,2021-02-02,WAS,,POR,37:55,37,2,4,0,1,.583,.500,.706,36.9,1.9,4,.600,119,142,24.7
Bradley Beal,2021-02-03,WAS,@,MIA,38:05,32,8,4,1,1,.478,.364,.603,35.5,6.5,5,.750,113,106,21.4
Bradley Beal,2021-02-05,WAS,@,MIA,27:24,7,3,3,3,0,.071,.143,.222,25.2,-9.5,1,1.000,60,116,1.8
Bradley Beal,2021-02-07,WAS,@,CHO,28:18,31,6,0,0,0,.500,.333,.629,37.4,9.9,1,1.000,121,121,20.4
Bradley Beal,2021-02-08,WAS,@,CHI,34:57,35,5,7,1,1,.417,.200,.572,39.0,13.0,2,.933,122,103,27.5
Bradley Beal,2021-02-10,WAS,,TOR,37:29,24,4,5,2,0,.400,.167,.520,27.4,-1.6,2,1.000,111,132,17.5
Bradley Beal,2021-02-12,WAS,,NYK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bradley Beal,2021-02-14,WAS,,BOS,33:09,35,7,5,2,0,.556,.444,.766,36.4,15.8,6,1.000,120,85,27.2
Bradley Beal,2021-02-15,WAS,,HOU,35:41,37,8,3,3,0,.583,.375,.672,34.0,6.4,3,.750,125,104,28.7
Bradley Beal,2021-02-17,WAS,,DEN,36:30,25,4,10,0,0,.400,.200,.531,30.6,-1.9,3,1.000,118,132,19.4
Bradley Beal,2021-02-20,WAS,@,POR,35:12,37,7,3,2,0,.593,.250,.643,38.8,6.3,5,.750,114,107,24.5
Bradley Beal,2021-02-22,WAS,@,LAL,44:14,33,7,6,3,0,.500,.400,.590,31.2,4.0,5,.778,105,103,23.7
Bradley Beal,2021-02-23,WAS,@,LAC,39:18,28,4,10,0,0,.500,.200,.553,32.0,-0.4,3,1.000,114,137,21.6
Bradley Beal,2021-02-25,WAS,@,DEN,36:28,33,4,4,1,0,.526,.400,.692,31.5,7.1,2,1.000,137,116,24.7
Bradley Beal,2021-02-27,WAS,,MIN,30:27,34,8,6,1,0,.522,.333,.641,36.1,12.2,3,1.000,129,101,27.7
Bradley Beal,2021-02-28,WAS,@,BOS,39:23,46,7,2,2,1,.552,.500,.671,43.2,12.0,5,.917,120,109,33.3
Bradley Beal,2021-03-02,WAS,,MEM,35:30,23,6,5,1,0,.444,.250,.557,31.6,-6.4,6,1.000,91,119,13.1
Bradley Beal,2021-03-04,WAS,,LAC,36:42,33,7,3,2,1,.391,.250,.557,34.7,5.3,1,.933,122,115,24.4
Bradley Beal,2021-03-10,WAS,@,MEM,34:09,21,3,5,3,1,.273,.125,.411,31.0,1.0,0,1.000,93,113,15.7
Bradley Beal,2021-03-12,WAS,,PHI,28:52,19,2,1,0,0,.615,.500,.644,26.9,-4.0,3,.500,102,131,10.6
Bradley Beal,2021-03-13,WAS,,MIL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bradley Beal,2021-03-15,WAS,,MIL,41:45,37,6,5,1,0,.684,.571,.838,25.8,7.0,3,1.000,141,123,30.6
Bradley Beal,2021-03-17,WAS,,SAC,35:31,29,6,5,0,0,.600,.000,.640,29.7,2.4,4,.833,114,115,20.3
Bradley Beal,2021-03-18,WAS,,UTA,39:21,43,2,5,0,0,.667,.667,.781,32.2,10.2,3,.875,142,118,32.1
Bradley Beal,2021-03-21,WAS,@,BRK,38:34,17,2,5,0,0,.400,.333,.494,27.1,-10.2,6,.800,88,126,5.8
Bradley Beal,2021-03-23,WAS,@,NYK,32:22,22,4,4,1,0,.400,.000,.567,32.8,-6.8,5,1.000,99,132,13.1
Bradley Beal,2021-03-25,WAS,@,NYK,39:22,26,4,9,0,0,.348,.286,.482,36.0,-4.3,6,.889,93,112,12.6
Bradley Beal,2021-03-27,WAS,,DET,20:52,17,3,6,0,0,.545,.750,.715,28.3,14.4,2,1.000,133,95,14.8
Bradley Beal,2021-03-29,WAS,,IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bradley Beal,2021-03-30,WAS,,CHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bradley Beal,2021-04-01,WAS,@,DET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bradley Beal,2021-04-03,WAS,,DAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bradley Beal,2021-04-05,WAS,@,TOR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bradley Beal,2021-04-07,WAS,@,ORL,30:22,26,1,5,1,1,.579,.667,.684,31.6,4.4,2,,126,120,21.0
Bradley Beal,2021-04-09,WAS,@,GSW,29:56,20,3,6,0,0,.438,.200,.536,33.6,-3.9,6,.833,92,110,9.9
Bradley Beal,2021-04-10,WAS,@,PHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bradley Beal,2021-04-12,WAS,@,UTA,36:33,34,3,5,1,0,.452,.400,.499,40.9,0.5,0,.571,112,125,22.1
Bradley Beal,2021-04-14,WAS,@,SAC,36:07,31,4,3,1,0,.455,.250,.597,32.7,-0.3,5,1.000,116,105,18.9
Bradley Beal,2021-04-16,WAS,,NOP,42:25,30,4,6,0,0,.345,.000,.443,38.4,-3.9,4,.909,86,106,14.3
Bradley Beal,2021-04-17,WAS,,DET,34:52,37,3,3,2,0,.591,.667,.725,33.1,12.9,2,.875,139,101,29.0
Bradley Beal,2021-04-19,WAS,,OKC,35:29,30,1,2,3,1,.571,.750,.659,27.8,9.4,1,.750,122,100,23.7
Bradley Beal,2021-04-21,WAS,,GSW,36:27,29,10,4,2,0,.381,.333,.561,27.2,6.9,1,1.000,128,101,23.9
Bradley Beal,2021-04-23,WAS,@,OKC,36:23,33,6,3,1,2,.500,.667,.630,36.5,0.2,7,1.000,107,105,20.3
Bradley Beal,2021-04-25,WAS,,CLE,38:35,33,6,3,1,0,.542,.500,.619,32.3,2.1,2,.833,127,119,23.5
Bradley Beal,2021-04-26,WAS,,SAS,41:36,45,3,1,0,0,.541,.000,.574,39.0,0.4,0,1.000,131,142,28.7
Bradley Beal,2021-04-28,WAS,,LAL,36:18,27,3,3,1,0,.611,.600,.715,27.0,4.5,4,1.000,119,111,18.4
Bradley Beal,2021-04-30,WAS,@,CLE,26:12,19,1,3,0,0,.333,.250,.382,41.1,-12.3,1,1.000,87,102,6.4
Bradley Beal,2021-05-01,WAS,@,DAL,36:45,29,4,3,2,0,.450,.200,.584,31.7,1.3,3,.909,120,125,19.3
Bradley Beal,2021-05-03,WAS,,IND,37:21,26,5,6,2,1,.458,.200,.496,30.9,-8.9,5,.600,95,120,15.8
Bradley Beal,2021-05-05,WAS,@,MIL,38:43,42,4,3,1,0,.583,.500,.696,32.7,7.9,2,.786,135,127,31.1
Bradley Beal,2021-05-06,WAS,@,TOR,44:44,28,5,5,0,0,.500,1.000,.558,24.5,0.3,1,.714,120,124,20.6
Bradley Beal,2021-05-08,WAS,@,IND,39:27,50,5,1,1,2,.613,.429,.698,35.8,17.9,1,.818,142,111,39.9
Bradley Beal,2021-05-10,WAS,@,ATL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bradley Beal,2021-05-12,WAS,@,ATL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bradley Beal,2021-05-14,WAS,,CLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bradley Beal,2021-05-16,WAS,,CHO,34:37,25,6,4,1,0,.296,.273,.416,40.2,-5.9,3,.857,89,108,10.3
