Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Paolo Banchero,2024-10-23,ORL,@,MIA,31:12,33,11,3,1,1,.500,.500,.619,34.2,16.8,0,.833,143,100,28.5
Paolo Banchero,2024-10-25,ORL,,BRK,37:13,15,6,9,0,1,.308,.500,.420,22.4,-1.5,0,.545,115,108,13.9
Paolo Banchero,2024-10-26,ORL,@,MEM,36:55,16,7,3,1,0,.333,.250,.451,22.8,-6.7,3,.538,95,121,9.0
Paolo Banchero,2024-10-28,ORL,,IND,39:37,50,13,9,1,2,.615,.333,.701,41.9,19.6,4,.682,139,112,44.0
Paolo Banchero,2024-10-30,ORL,@,CHI,37:15,31,7,4,0,0,.545,.222,.618,35.1,1.8,4,.714,103,109,19.7
Paolo Banchero,2024-11-01,ORL,@,CLE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paolo Banchero,2024-11-03,ORL,@,DAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paolo Banchero,2024-11-04,ORL,@,OKC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paolo Banchero,2024-11-06,ORL,@,IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paolo Banchero,2024-11-08,ORL,,NOP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paolo Banchero,2024-11-10,ORL,,WAS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paolo Banchero,2024-11-12,ORL,,CHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paolo Banchero,2024-11-13,ORL,,IND,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paolo Banchero,2024-11-15,ORL,,PHI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paolo Banchero,2024-11-18,ORL,@,PHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paolo Banchero,2024-11-20,ORL,@,LAC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paolo Banchero,2024-11-21,ORL,@,LAL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paolo Banchero,2024-11-23,ORL,,DET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paolo Banchero,2024-11-25,ORL,@,CHO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
