Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
Stephen Curry,2021-10-19,GSW,@,LAL,36:11,21,10,10,3,0,.238,.250,.421,31.2,1.8,4,1.000,94,97,17.3
Stephen Curry,2021-10-21,GSW,,LAC,37:33,45,10,1,1,1,.640,.615,.827,37.3,13.8,6,1.000,124,108,32.5
Stephen Curry,2021-10-24,GSW,@,SAC,35:16,27,7,10,3,0,.391,.267,.527,34.3,9.2,3,.833,114,106,23.2
Stephen Curry,2021-10-26,GSW,@,OKC,32:18,23,6,4,0,1,.429,.444,.673,29.6,3.2,4,1.000,114,107,16.9
Stephen Curry,2021-10-28,GSW,,MEM,40:40,36,7,8,1,0,.379,.350,.561,41.2,9.9,5,1.000,103,99,23.4
Stephen Curry,2021-10-30,GSW,,OKC,27:11,20,5,6,1,1,.438,.400,.625,28.8,13.4,2,,116,81,16.6
Stephen Curry,2021-11-03,GSW,,CHO,35:25,15,8,9,1,1,.400,.273,.500,23.4,-0.5,4,,99,91,12.5
Stephen Curry,2021-11-05,GSW,,NOP,29:45,19,3,6,0,2,.313,.385,.535,28.0,4.0,1,1.000,119,92,14.9
Stephen Curry,2021-11-07,GSW,,HOU,26:49,20,3,2,3,0,.500,.364,.625,26.3,8.2,0,,129,103,16.9
Stephen Curry,2021-11-08,GSW,,ATL,35:02,50,7,10,4,1,.500,.474,.741,42.7,32.0,2,1.000,153,101,48.6
Stephen Curry,2021-11-10,GSW,,MIN,34:06,25,5,6,1,0,.500,.333,.640,26.7,5.2,3,.750,133,117,19.1
Stephen Curry,2021-11-12,GSW,,CHI,34:13,40,4,5,1,1,.625,.529,.818,36.8,18.3,6,1.000,125,96,29.2
Stephen Curry,2021-11-14,GSW,@,CHO,35:42,24,6,10,3,1,.318,.231,.478,32.5,9.8,3,1.000,104,101,20.5
Stephen Curry,2021-11-16,GSW,@,BRK,29:15,37,7,5,2,1,.632,.643,.891,33.3,31.1,2,1.000,159,91,33.2
Stephen Curry,2021-11-18,GSW,@,CLE,35:23,40,4,6,2,0,.556,.563,.729,42.3,17.8,3,1.000,120,100,29.9
Stephen Curry,2021-11-19,GSW,@,DET,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Stephen Curry,2021-11-21,GSW,,TOR,37:04,12,2,8,1,0,.200,.167,.459,21.0,-7.2,4,1.000,103,114,8.6
Stephen Curry,2021-11-24,GSW,,PHI,34:55,25,4,10,1,0,.563,.545,.741,26.9,11.3,4,.500,123,99,21.8
Stephen Curry,2021-11-26,GSW,,POR,38:04,32,7,8,1,0,.480,.400,.608,33.9,6.6,3,.667,120,109,23.8
Stephen Curry,2021-11-28,GSW,@,LAC,34:47,33,5,6,6,0,.545,.538,.721,32.0,23.0,3,1.000,131,82,29.5
