Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_NOP,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Zion Williamson,2021-01-15,34,21,12,4,0,1.0,0.474,0.0,0.485,32.9,-0.7,4,0.5,95.0,114.0,13.2,11,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,7.5,1.3,1.1,2.3,0.5009,0.0,0.5521,26.89,99.8,99.4,14.72,0.982752
Zion Williamson,2021-01-17,35,31,6,2,0,0.0,0.867,0.0,0.901,23.1,6.4,2,1.0,164.0,128.0,25.7,12,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.2,6.7,1.4,1.0,2.2,0.5326,0.0,0.5854,25.87,104.5,100.7,14.84,1.41122
Zion Williamson,2021-01-19,35,32,5,3,1,0.0,0.737,0.0,0.739,29.3,11.4,2,0.667,138.0,125.0,24.9,13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.6,6.1,1.7,0.6,2.3,0.5745,0.0,0.595,25.93,110.0,104.8,16.03,1.10862
Zion Williamson,2021-01-21,34,27,3,2,0,0.0,0.643,1.0,0.734,23.5,5.6,1,0.8,149.0,133.0,22.5,14,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.3,6.2,1.9,0.5,2.3,0.5696,0.1,0.6416999999999999,25.53,113.2,105.3,16.93,1.02926
Zion Williamson,2021-01-23,38,19,11,3,1,1.0,0.375,0.0,0.476,23.3,-1.0,2,0.778,105.0,114.0,14.9,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.8,2.1,0.6,2.2,0.5404,0.1,0.6528,25.0,112.0,107.9,17.639999999999997,1.14314
Zion Williamson,2021-01-27,33,32,2,2,2,1.0,0.75,0.0,0.768,29.5,9.4,2,0.727,145.0,108.0,26.3,16,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.1,6.3,2.2,0.8,2.1,0.5570999999999999,0.1,0.6555000000000001,25.49,115.0,106.5,18.8,1.00611
Zion Williamson,2021-01-29,34,21,9,7,1,1.0,0.538,0.0,0.603,23.3,3.9,2,0.7,129.0,119.0,20.4,17,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,6.2,2.7,0.8,2.0,0.5635,0.1,0.6505,24.85,117.2,107.7,19.1,1.03821
Zion Williamson,2021-01-30,29,26,7,4,0,1.0,0.579,0.5,0.601,35.8,-0.4,4,0.5,105.0,123.0,17.1,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,6.3,3.0,0.5,2.2,0.5508,0.15,0.6172,25.62,114.1,109.7,18.31,0.9885
Zion Williamson,2021-02-01,31,17,8,2,2,3.0,0.462,0.5,0.576,24.0,2.6,4,1.0,100.0,108.0,13.8,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.6,6.3,2.9,0.7,2.3,0.5425000000000001,0.2,0.6672,24.47,113.0,107.2,17.880000000000003,1.09618
Zion Williamson,2021-02-03,32,28,7,6,1,0.0,0.857,1.0,0.888,22.0,20.2,0,0.75,189.0,111.0,30.3,20,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,7.0,3.5,0.8,2.3,0.6282,0.3,0.7422000000000001,26.67,131.9,118.3,20.91,1.04059
Zion Williamson,2021-02-05,31,18,4,5,0,3.0,0.5,0.0,0.564,27.2,-0.2,3,0.667,114.0,116.0,13.4,21,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,6.2,3.6,0.8,2.2,0.6308,0.3,0.7589,26.1,133.8,118.5,20.93,1.18844
Zion Williamson,2021-02-06,33,29,4,5,0,2.0,0.714,0.0,0.77,29.1,9.3,2,0.818,147.0,118.0,24.9,22,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,6.0,3.9,0.8,2.2,0.6155,0.3,0.7407,26.7,132.1,117.5,20.85,1.13594
Zion Williamson,2021-02-09,21,20,5,7,1,0.0,0.6,0.0,0.694,31.6,16.9,1,0.8,158.0,105.0,20.6,23,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,6.0,4.3,0.8,2.1,0.6018,0.3,0.754,26.93,134.1,115.5,20.42,1.20339
Zion Williamson,2021-02-10,37,29,4,2,1,0.0,0.667,0.0,0.703,28.2,-1.5,2,0.833,131.0,141.0,21.6,24,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,6.1,4.3,0.9,2.2,0.6042,0.2,0.7573000000000001,27.4,132.3,116.3,20.33,1.00719
Zion Williamson,2021-02-12,37,36,2,4,2,0.0,0.933,0.0,0.907,24.7,11.4,1,0.727,176.0,145.0,33.5,25,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,5.2,4.4,1.0,2.1,0.66,0.2,0.7522,27.54,139.4,119.4,22.19,1.15956
Zion Williamson,2021-02-14,36,26,8,3,0,2.0,0.5,0.0,0.574,28.3,4.9,1,1.0,133.0,133.0,21.3,26,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.8,4.5,0.8,2.0,0.635,0.2,0.7795,27.42,138.2,121.9,21.69,1.02256
Zion Williamson,2021-02-16,28,31,7,6,2,0.0,0.813,1.0,0.873,29.8,14.5,3,1.0,156.0,106.0,29.5,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.6,4.4,0.9,2.1,0.6625,0.3,0.8095000000000001,28.07,140.9,120.6,22.6,1.04575
Zion Williamson,2021-02-17,34,36,6,4,2,0.0,0.667,0.5,0.732,32.2,15.5,1,0.733,160.0,130.0,32.6,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,5.5,4.4,1.1,1.8,0.6713,0.3,0.8328000000000001,27.71,146.4,121.3,24.15,1.03534
Zion Williamson,2021-02-19,31,23,5,4,0,0.0,0.727,0.0,0.747,29.7,-2.5,5,0.7,116.0,139.0,16.6,29,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,5.2,4.6,0.9,1.9,0.6978,0.25,0.8028000000000001,28.28,148.0,124.4,24.43,1.34154
Zion Williamson,2021-02-21,40,28,10,4,0,1.0,0.524,0.0,0.551,30.7,4.5,3,0.6,113.0,110.0,20.8,30,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,5.5,4.4,0.8,2.2,0.6645000000000001,0.15,0.7878000000000001,29.15,140.4,124.3,23.48,1.05505
Zion Williamson,2021-02-24,31,32,6,5,0,1.0,0.722,0.0,0.729,29.6,12.8,0,0.667,157.0,122.0,29.8,31,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,5.7,4.4,0.8,1.9,0.6867,0.15,0.7878000000000001,29.39,144.7,124.9,25.12,0.916031
Zion Williamson,2021-02-25,37,34,8,6,1,1.0,0.577,0.0,0.603,36.4,3.2,5,0.8,114.0,125.0,25.1,32,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,6.1,4.5,0.9,2.2,0.6729999999999999,0.15,0.786,30.12,141.4,125.6,25.14,1.03788
Zion Williamson,2021-02-27,35,23,14,5,0,1.0,0.533,0.0,0.58,28.8,4.5,4,0.636,119.0,122.0,21.3,33,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.8,7.0,4.3,0.8,2.5,0.6663,0.15,0.7696000000000001,29.840000000000003,137.5,127.3,25.21,1.01316
Zion Williamson,2021-03-01,34,26,10,5,1,0.0,0.588,0.0,0.62,33.1,0.6,6,0.667,112.0,121.0,19.6,34,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.5,7.6,4.6,0.8,2.9,0.6584000000000001,0.15,0.753,30.33,135.6,125.3,25.01,1.1168
Zion Williamson,2021-03-03,38,28,9,5,2,1.0,0.588,0.0,0.582,31.0,0.9,3,0.5,116.0,125.0,23.2,35,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,8.3,4.7,0.8,3.1,0.6239,0.15,0.7303,30.96,129.6,123.3,23.98,1.17442
Zion Williamson,2021-03-04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,7.5,4.4,0.8,3.0,0.5739,0.15,0.6303,28.130000000000003,116.3,110.0,21.85,1.04692
Zion Williamson,2021-03-11,31,24,5,2,0,0.0,0.692,0.0,0.673,25.3,-0.2,3,0.545,119.0,136.0,16.0,37,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,7.3,4.0,0.6,3.0,0.5618,0.05,0.5848,27.68,112.6,113.0,20.5,1.19721
Zion Williamson,2021-03-12,18,23,6,0,0,1.0,0.563,0.0,0.617,41.5,19.6,0,0.833,143.0,85.0,18.3,38,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,7.3,3.6,0.4,2.9,0.5514,0.0,0.5948,28.610000000000003,110.9,108.5,19.07,1.10828
Zion Williamson,2021-03-14,32,27,2,5,0,0.0,0.813,0.0,0.8,26.2,4.3,2,0.5,142.0,120.0,22.3,39,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,7.0,3.7,0.4,2.6,0.5599999999999999,0.0,0.5748,28.26,113.5,106.6,19.64,0.938628
Zion Williamson,2021-03-16,33,28,5,8,1,0.0,0.647,0.0,0.713,28.2,9.9,2,1.0,148.0,129.0,27.0,40,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.5,6.5,4.1,0.5,2.5,0.5723,0.0,0.6148,28.01,117.0,108.5,20.26,1.13716
Zion Williamson,2021-03-18,36,26,10,3,1,2.0,0.529,0.0,0.595,32.3,7.4,4,0.727,108.0,104.0,20.8,41,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.9,6.9,3.9,0.6,2.9,0.553,0.0,0.6207999999999999,28.28,112.1,106.7,19.360000000000003,1.21435
Zion Williamson,2021-03-21,35,30,6,1,1,1.0,0.692,1.0,0.783,27.9,6.3,4,0.786,133.0,114.0,23.5,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,6.7,3.4,0.6,2.8,0.5645,0.1,0.6194,27.43,114.0,105.6,19.2,1.16648
Zion Williamson,2021-03-23,29,27,9,5,1,0.0,0.692,0.0,0.776,26.6,13.0,1,0.9,162.0,109.0,26.9,43,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,6.2,3.4,0.7,2.5,0.5803999999999999,0.1,0.6458,27.21,118.3,104.3,19.76,1.09779
Zion Williamson,2021-03-26,39,39,10,5,1,2.0,0.842,1.0,0.883,31.5,16.3,3,0.857,152.0,120.0,36.4,44,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,6.2,3.4,0.7,2.2,0.6058,0.2,0.6648,27.05,122.3,104.2,21.44,1.3335
Zion Williamson,2021-03-27,35,38,5,6,0,0.0,0.65,0.0,0.681,44.4,11.6,4,0.667,130.0,120.0,28.9,45,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,5.8,3.5,0.5,2.3,0.6119999999999999,0.2,0.6815,28.39,123.7,103.7,22.01,1.10548
Zion Williamson,2021-03-29,31,28,8,3,4,0.0,0.5,0.0,0.539,39.1,7.1,2,0.667,112.0,100.0,23.5,46,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,6.6,3.8,0.9,2.5,0.6619999999999999,0.2,0.7482,32.3,134.9,113.7,24.36,0.907993
Zion Williamson,2021-04-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,6.1,3.6,0.9,2.2,0.5928,0.2,0.6937,29.77,123.0,100.1,22.76,0.976478
Zion Williamson,2021-04-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,5.5,3.6,0.9,2.2,0.5365,0.2,0.6104,25.620000000000005,108.7,91.6,20.93,1.11809
Zion Williamson,2021-04-04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,5.3,3.1,0.9,2.0,0.4551999999999999,0.2,0.5604,23.0,94.5,79.6,18.7,1.17971
Zion Williamson,2021-04-06,35,34,5,2,1,0.0,0.667,1.0,0.759,26.1,14.0,0,0.9,165.0,131.0,30.5,50,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,5.3,2.5,0.9,1.8,0.4572,0.3,0.5504,22.79,96.2,79.8,19.05,1.02612
Zion Williamson,2021-04-07,23,16,4,6,2,0.0,0.333,0.0,0.441,35.6,2.9,2,0.571,102.0,131.0,12.2,51,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,4.7,2.8,1.0,1.6,0.4376,0.3,0.5348,23.12,95.6,82.5,18.19,1.08317
