Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_NOP,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Zion Williamson,31,19,5,1,0,0.0,0.545,0.0,0.654,20.9,0.9,1,0.875,141.0,116.0,14.9,11,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,5.1,3.1,0.6,2.2,0.4444,0.0667,0.545,22.34,94.2,89.7,13.27,0.928674,10,2022,11,9,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Zion Williamson,32,29,6,3,1,0.0,0.643,1.0,0.704,33.6,10.6,3,0.667,127.0,113.0,21.5,12,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.2,5.2,3.1,0.6,2.2,0.4718999999999999,0.1667,0.5617,22.610000000000003,98.2,89.6,14.71,0.998555,11,2022,11,10,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
Zion Williamson,35,26,4,6,1,0.0,0.889,0.0,0.91,21.2,9.9,3,0.833,156.0,111.0,24.7,13,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,5.0,3.6,0.6,2.1,0.4982999999999999,0.1667,0.5617,21.61,102.5,89.6,15.389999999999995,1.15294,12,2022,11,12,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,5.0,3.6,0.6,2.1,0.4982999999999999,0.1667,0.5617,21.61,102.5,89.6,15.389999999999995,0.991615,13,2022,11,15,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,5.0,3.6,0.6,2.1,0.4982999999999999,0.1667,0.5617,21.61,102.5,89.6,15.389999999999995,1.24169,14,2022,11,16,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,3.8,2.9,0.5,2.0,0.4453999999999999,0.1667,0.4867,18.69,89.4,80.2,13.23,0.99056,15,2022,11,18,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Zion Williamson,23,9,2,4,0,0.0,0.429,0.0,0.514,19.6,-5.9,2,0.75,105.0,91.0,5.9,17,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,3.5,2.6,0.5,1.9,0.4359,0.1667,0.4992,17.44,89.2,77.9,12.05,1.1597,16,2022,11,21,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Zion Williamson,27,32,11,1,2,1.0,0.778,0.0,0.743,34.9,14.6,1,0.5,144.0,97.0,30.3,18,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,4.3,2.6,0.6,1.8,0.4501,0.1667,0.4992,18.6,92.8,76.7,14.07,1.15412,17,2022,11,23,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Zion Williamson,30,14,5,4,1,0.0,0.5,0.0,0.543,19.7,-2.9,1,1.0,116.0,133.0,11.5,19,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,4.0,2.6,0.7,1.2,0.4451,0.1667,0.5292,17.29,94.3,78.6,13.579999999999998,1.00859,18,2022,11,25,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Zion Williamson,35,23,8,8,1,3.0,0.611,0.0,0.624,25.9,10.5,4,1.0,119.0,101.0,21.5,20,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,4.1,2.7,0.6,1.5,0.4395,0.1,0.5625,17.58,90.8,76.2,13.029999999999998,1.105,19,2022,11,28,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Zion Williamson,37,33,10,5,4,2.0,0.8,0.0,0.814,26.5,15.2,4,0.75,144.0,92.0,34.4,21,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.6,4.6,3.1,1.0,1.8,0.465,0.1,0.55,18.14,91.1,73.8,14.98,0.918221,20,2022,11,30,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Zion Williamson,34,30,15,8,2,1.0,0.643,0.0,0.761,28.9,19.6,3,0.923,149.0,90.0,34.4,22,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.7,5.5,3.6,1.1,1.8,0.4649999999999999,0.0,0.5756,17.67,93.3,71.5,16.27,1.17328,21,2022,12,2,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Zion Williamson,36,25,6,4,1,1.0,0.529,0.0,0.572,32.3,-0.3,4,0.636,103.0,108.0,17.8,23,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,5.7,3.4,1.1,1.9,0.429,0.0,0.5559000000000001,18.78,88.0,71.2,15.580000000000002,1.21354,22,2022,12,4,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Zion Williamson,33,29,10,5,1,1.0,0.688,0.0,0.696,32.0,11.9,4,0.636,124.0,98.0,25.2,24,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,6.7,3.9,1.2,2.3,0.4978000000000001,0.0,0.6195,21.98,100.4,81.0,18.1,0.982223,23,2022,12,7,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Zion Williamson,37,35,7,4,1,0.0,0.765,0.0,0.785,27.3,12.2,2,0.75,151.0,120.0,31.4,25,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.4,4.3,1.3,2.5,0.5743,0.0,0.6945,24.71,115.5,93.0,21.24,1.15634,24,2022,12,9,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Zion Williamson,42,35,8,3,1,0.0,0.667,0.667,0.727,32.2,1.7,5,0.714,120.0,120.0,24.8,26,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,8.2,4.6,1.4,3.0,0.641,0.0667,0.7659,27.93,127.5,105.0,23.72,1.24393,25,2022,12,11,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Zion Williamson,26,26,9,5,2,0.0,0.625,0.0,0.637,36.6,14.1,4,0.6,112.0,108.0,21.4,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.2,8.9,4.7,1.6,3.2,0.6606,0.0667,0.7508999999999999,29.629999999999995,128.2,106.7,25.27,1.17602,26,2022,12,13,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Zion Williamson,42,31,8,8,0,2.0,0.5,1.0,0.563,30.6,7.1,3,0.75,127.0,127.0,25.8,28,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.1,8.6,5.4,1.4,3.4,0.6327999999999999,0.1667,0.7758999999999999,29.2,126.5,109.7,24.82,0.899382,27,2022,12,15,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Zion Williamson,39,30,3,9,0,1.0,0.8,0.0,0.83,30.0,6.0,6,0.857,134.0,129.0,24.2,29,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,8.4,5.9,1.3,3.9,0.6628000000000001,0.1667,0.7615999999999999,30.23,128.3,109.3,26.09,0.976738,28,2022,12,17,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Zion Williamson,40,18,7,7,3,0.0,0.438,0.0,0.461,23.5,-2.1,5,0.5,95.0,121.0,13.8,30,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,8.3,5.8,1.5,4.0,0.6455,0.1667,0.7116,29.99,125.9,111.3,25.32,1.01531,29,2022,12,19,0,-2.4492935982947064e-16,1.0,0.0,1.0
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.9,7.3,5.3,1.1,3.6,0.5655,0.1667,0.6365999999999999,27.34,111.5,102.1,21.880000000000003,1.02066,30,2022,12,22,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,5.8,4.5,0.9,3.3,0.5012000000000001,0.1667,0.5443,24.45,96.6,93.1,18.44,1.02004,31,2022,12,23,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,5.2,4.1,0.8,2.9,0.4483,0.1667,0.4806999999999999,21.22,86.3,82.3,16.66,1.10599,32,2022,12,26,0,-2.4492935982947064e-16,1.0,0.0,1.0
Zion Williamson,34,43,3,5,1,1.0,0.667,1.0,0.732,41.8,14.3,4,0.737,134.0,116.0,32.8,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,4.5,4.1,0.8,2.9,0.4462,0.2667,0.4907999999999999,22.2,87.3,84.1,17.419999999999998,1.11633,33,2022,12,28,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Zion Williamson,31,36,5,2,0,0.0,0.684,0.0,0.691,41.7,2.3,3,0.625,131.0,126.0,25.0,35,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,4.3,3.9,0.7,3.0,0.4381,0.2667,0.4782999999999999,23.64,85.3,84.7,16.78,1.11298,34,2022,12,30,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Zion Williamson,28,20,9,1,0,0.0,0.375,0.0,0.49,39.6,-9.6,9,0.8,75.0,111.0,4.8,36,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,4.4,3.7,0.6,3.4,0.4089,0.2,0.4869,24.38,80.8,83.8,14.779999999999998,1.06506,35,2022,12,31,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Zion Williamson,28,26,6,7,0,0.0,0.833,0.0,0.838,31.8,12.0,5,0.75,131.0,125.0,22.1,37,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,4.1,3.9,0.4,3.5,0.4297000000000001,0.2,0.5019,23.9,82.7,85.5,14.85,0.916358,36,2023,1,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,3.3,3.1,0.4,3.2,0.3797,0.1,0.4269,20.84,70.0,72.8,12.27,1.1389,37,2023,1,4,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,3.0,2.2,0.4,2.6,0.2996999999999999,0.1,0.3412,17.84,56.6,59.9,9.85,1.13749,38,2023,1,6,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,2.3,1.5,0.1,2.1,0.2558999999999999,0.1,0.2912,15.49,47.1,47.8,8.47,1.23016,39,2023,1,7,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,2.3,1.5,0.1,2.1,0.2558999999999999,0.1,0.2912,15.49,47.1,47.8,8.47,1.21677,40,2023,1,9,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,2.3,1.5,0.1,2.1,0.2558999999999999,0.1,0.2912,15.49,47.1,47.8,8.47,1.03327,41,2023,1,11,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,43,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,2.3,1.5,0.1,2.1,0.2558999999999999,0.1,0.2912,15.49,47.1,47.8,8.47,1.13858,42,2023,1,13,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,44,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,2.0,1.0,0.0,1.7,0.1891999999999999,0.0,0.2174999999999999,11.31,33.7,36.2,5.19,1.12792,43,2023,1,16,0,0.49999999999999994,0.8660254037844387,0.0,1.0
