Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_IND,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Tyrese Haliburton,40,9,1,11,0,0.0,0.214,0.25,0.312,20.5,-7.5,4,1.0,74.0,111.0,4.0,11,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,3.9,9.0,1.0,1.9,0.3639,0.2754999999999999,0.7468,21.37,109.8,119.0,14.5,0.848933,10,2024,11,13,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,29,18,2,8,1,0.0,0.5,0.444,0.643,22.7,6.3,1,0.0,138.0,125.0,17.2,12,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,4.0,9.3,1.0,1.9,0.4138999999999999,0.3198999999999999,0.7468,22.09,120.3,118.3,16.48,1.13639,11,2024,11,15,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,38,16,3,13,0,2.0,0.308,0.375,0.526,18.5,5.3,0,1.0,151.0,127.0,19.5,13,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,3.9,10.4,1.0,1.6,0.4003,0.313,0.8068,21.17,126.0,119.5,17.3,1.07169,12,2024,11,17,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Tyrese Haliburton,39,16,3,4,5,2.0,0.278,0.222,0.405,21.6,-3.3,1,1.0,98.0,119.0,13.7,14,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,3.3,9.8,1.4,1.6,0.3881,0.2908,0.8318,21.2,121.9,119.4,16.57,1.22927,13,2024,11,18,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Tyrese Haliburton,30,4,1,8,0,1.0,0.143,0.2,0.269,12.9,-6.1,2,1.0,78.0,122.0,3.7,15,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,2.8,9.4,1.2,1.7,0.3656,0.2908,0.8318,20.45,117.8,120.0,15.37,0.974903,14,2024,11,20,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,34,18,1,9,0,0.0,0.429,0.4,0.605,18.9,1.3,1,1.0,135.0,132.0,16.2,16,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,2.7,9.2,1.2,1.6,0.3835,0.3141,0.8318,20.67,118.5,120.1,15.78,1.07587,15,2024,11,22,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,34,21,4,9,2,0.0,0.389,0.455,0.556,27.9,4.1,3,1.0,117.0,107.0,17.7,17,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.7,8.9,1.2,1.7,0.3599,0.3346,0.8817999999999999,21.01,116.4,119.0,14.9,1.02955,16,2024,11,24,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Tyrese Haliburton,36,34,3,13,3,0.0,0.522,0.5,0.725,30.4,20.9,2,1.0,142.0,105.0,33.3,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,2.7,9.8,1.4,1.8,0.3576,0.3246,0.8817999999999999,22.34,116.8,117.7,16.85,1.10223,17,2024,11,25,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Tyrese Haliburton,39,28,7,10,2,0.0,0.533,0.5,0.774,22.7,11.7,3,1.0,158.0,124.0,28.8,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.9,2.7,9.9,1.5,1.9,0.3926999999999999,0.3746,0.8817999999999999,22.72,125.1,119.2,19.01,1.15249,18,2024,11,27,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,30,19,1,5,0,0.0,0.615,0.375,0.731,22.6,1.6,2,0.0,129.0,137.0,14.9,20,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,2.6,9.0,1.3,1.9,0.3931,0.3721,0.8,21.87,122.0,120.9,16.9,1.21592,19,2024,11,29,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,37,8,2,7,1,0.0,0.3,0.222,0.4,13.4,-6.3,2,0.0,96.0,132.0,7.1,21,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,2.7,8.6,1.4,1.7,0.4017,0.3693,0.7,21.16,124.2,123.0,17.21,1.02673,20,2024,12,1,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Tyrese Haliburton,40,30,4,6,1,0.0,0.625,0.444,0.786,22.6,8.0,3,0.857,142.0,118.0,25.4,22,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.4,2.9,8.4,1.4,1.9,0.4142,0.3693,0.7857000000000001,21.15,124.6,122.3,18.03,1.12186,21,2024,12,3,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Tyrese Haliburton,37,17,3,8,2,2.0,0.385,0.143,0.529,24.6,4.4,3,0.857,104.0,100.0,16.0,23,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,2.9,7.9,1.6,2.2,0.4219,0.3460999999999999,0.7714,21.76,119.9,119.6,17.68,1.20669,22,2024,12,4,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,38,23,4,8,2,0.0,0.529,0.556,0.676,21.7,1.8,2,0.0,132.0,120.0,21.1,24,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,3.0,8.3,1.3,2.3,0.447,0.3795,0.6714,21.770000000000003,123.3,119.7,18.42,1.14049,23,2024,12,6,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,37,9,2,8,0,3.0,0.4,0.0,0.414,15.9,-4.7,2,0.5,96.0,114.0,9.1,25,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,3.1,8.3,1.3,2.3,0.4727,0.3595,0.6214,22.07,125.1,118.9,18.96,1.22476,24,2024,12,8,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Tyrese Haliburton,35,32,3,11,1,1.0,0.522,0.467,0.683,32.6,15.5,2,1.0,135.0,114.0,29.0,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,3.3,8.5,1.4,2.4,0.482,0.3661999999999999,0.6214000000000001,23.44,125.1,117.1,20.24,0.955338,25,2024,12,13,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,35,21,4,10,3,1.0,0.429,0.5,0.631,26.3,6.5,4,0.833,119.0,100.0,20.7,27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,3.3,8.6,1.5,2.5,0.486,0.3707,0.6047,23.28,125.3,116.4,20.54,1.11404,26,2024,12,15,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Tyrese Haliburton,37,13,4,12,0,1.0,0.444,0.444,0.658,13.7,3.2,2,0.5,137.0,115.0,16.2,28,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.4,8.5,1.2,2.5,0.4782,0.3651,0.5547,21.610000000000003,124.8,117.4,18.83,1.0999,27,2024,12,19,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Tyrese Haliburton,31,14,5,8,0,0.0,0.5,0.444,0.7,16.9,4.1,1,0.0,146.0,106.0,15.5,29,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.6,3.2,8.3,1.0,2.3,0.4749,0.3595,0.4547,21.03,123.6,115.6,17.5,1.04238,28,2024,12,22,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Tyrese Haliburton,38,16,6,12,2,0.0,0.545,0.286,0.673,14.8,9.8,1,1.0,148.0,107.0,21.9,30,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,3.7,9.0,1.2,2.2,0.4679,0.3505999999999999,0.5547,20.25,125.5,112.6,18.2,1.03103,29,2024,12,23,0,-2.4492935982947064e-16,1.0,0.0,1.0
Tyrese Haliburton,35,4,2,8,0,0.0,0.333,0.0,0.333,8.7,-6.4,1,0.0,112.0,129.0,5.8,31,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,3.7,9.1,1.1,2.1,0.4712,0.3283999999999999,0.5547,19.78,127.1,112.3,18.07,0.972447,30,2024,12,26,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Tyrese Haliburton,30,19,4,9,0,0.0,0.462,0.375,0.644,23.8,5.8,2,1.0,132.0,151.0,17.8,32,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,3.7,9.4,1.0,2.0,0.4549,0.3215,0.569,19.9,126.1,115.6,17.31,1.18474,31,2024,12,27,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,36,31,6,7,1,0.0,0.579,0.167,0.675,28.3,10.2,0,0.889,150.0,117.0,29.4,33,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,4.0,9.3,0.9,1.7,0.4742999999999999,0.3239,0.5722,20.270000000000003,130.7,117.3,18.65,1.05184,32,2024,12,29,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Tyrese Haliburton,39,12,7,7,1,2.0,0.231,0.167,0.384,17.1,-1.7,1,0.833,101.0,113.0,12.1,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,4.3,9.2,0.8,1.6,0.4444999999999999,0.285,0.6555,19.81,127.6,116.6,17.75,1.08551,33,2024,12,31,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Tyrese Haliburton,35,33,5,15,2,1.0,0.619,0.462,0.739,27.8,24.7,0,0.333,168.0,118.0,37.4,35,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,4.6,9.9,1.0,1.4,0.4664,0.3312,0.6388,21.000000000000004,134.8,117.0,20.58,1.09409,34,2025,1,2,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Tyrese Haliburton,33,27,5,8,2,1.0,0.421,0.417,0.611,28.5,14.6,0,0.857,144.0,109.0,26.7,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.8,9.6,1.1,1.2,0.4563,0.3262,0.6244999999999999,20.59,135.7,116.5,20.35,1.0562,35,2025,1,4,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Tyrese Haliburton,32,23,2,8,1,1.0,0.417,0.571,0.721,28.2,8.6,3,1.0,135.0,110.0,20.7,37,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,4.6,9.4,0.9,1.1,0.4551,0.3333,0.6412,20.78,137.3,117.5,20.35,1.15344,36,2025,1,6,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Tyrese Haliburton,30,16,3,13,2,0.0,0.538,0.667,0.615,18.0,9.4,1,0.0,145.0,109.0,20.3,38,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,4.5,9.5,1.1,1.0,0.4644999999999999,0.3556,0.5912,21.21,138.1,116.9,20.76,1.03371,37,2025,1,8,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,35,25,2,10,3,0.0,0.8,0.5,0.956,23.6,13.6,5,1.0,145.0,99.0,26.4,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,4.2,9.7,1.4,1.4,0.4945,0.3612,0.6912,21.88,138.0,116.2,21.85,1.04945,38,2025,1,10,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,18,2,1,5,1,1.0,0.2,0.0,0.2,13.9,-2.9,1,0.0,74.0,94.0,3.4,40,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,3.7,9.0,1.3,1.4,0.4599999999999999,0.3326,0.5912,21.79,130.6,114.9,20.0,1.29198,39,2025,1,12,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Tyrese Haliburton,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,3.5,8.2,1.3,1.3,0.4266999999999999,0.3326,0.5912,20.92,119.4,102.0,19.42,1.06878,40,2025,1,14,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Tyrese Haliburton,34,17,4,8,1,1.0,0.467,0.333,0.551,20.1,3.9,0,1.0,122.0,101.0,17.0,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,3.5,8.1,1.4,1.1,0.4272,0.3284,0.5912,20.55,118.4,97.0,19.34,1.16481,41,2025,1,16,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Tyrese Haliburton,32,9,5,9,0,0.0,0.364,0.143,0.409,21.3,-9.6,5,0.0,91.0,112.0,5.3,43,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,3.4,8.3,1.3,1.6,0.4057,0.3259999999999999,0.5023,19.85,112.5,96.5,16.93,1.26231,42,2025,1,18,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
Tyrese Haliburton,30,13,2,7,0,0.0,0.455,0.429,0.591,15.3,-1.9,0,0.0,133.0,143.0,12.8,44,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.5,2.9,8.3,1.2,1.5,0.4281,0.3522,0.4189999999999999,19.67,115.7,99.5,17.0,1.28417,43,2025,1,23,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
