Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_BOS,OPP_ATL,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Jayson Tatum,2022-11-09,32,31,1,5,1,1.0,0.5,0.455,0.672,33.5,9.7,1,0.857,136.0,116.0,23.5,11,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,6.4,4.1,0.8,2.5,0.4857999999999999,0.3827,0.9221,31.84,123.9,113.7,23.79,0.968273
Jayson Tatum,2022-11-11,37,34,8,5,0,0.0,0.524,0.286,0.658,32.6,4.7,1,0.909,141.0,122.0,26.6,12,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,6.7,4.2,0.7,2.4,0.4926999999999999,0.3827,0.913,31.72000000000001,125.1,114.5,24.18,1.06547
Jayson Tatum,2022-11-12,41,43,10,3,1,1.0,0.5,0.5,0.664,38.2,10.2,3,0.8,122.0,109.0,32.0,13,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,6.9,4.4,0.7,2.6,0.476,0.3927,0.9041,32.46,122.2,113.6,23.96,1.17905
Jayson Tatum,2022-11-14,38,27,10,1,3,3.0,0.391,0.111,0.493,29.2,1.6,1,0.8,103.0,103.0,21.1,14,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,7.1,4.0,1.0,2.6,0.4707,0.3538,0.8841000000000001,32.84,119.5,111.6,24.000000000000004,1.19907
Jayson Tatum,2022-11-16,33,19,7,8,1,1.0,0.316,0.3,0.458,31.2,0.8,2,1.0,108.0,100.0,15.5,15,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,7.1,4.4,1.0,2.4,0.4444,0.3409,0.8966000000000001,33.059999999999995,118.1,109.2,23.14,1.01085
Jayson Tatum,2022-11-18,39,19,7,10,0,0.0,0.333,0.2,0.46,26.3,-1.8,3,0.833,110.0,117.0,14.1,16,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.4,5.1,0.9,2.3,0.4244,0.3108999999999999,0.8798999999999999,32.24,118.6,111.0,22.95,1.09195
Jayson Tatum,2022-11-21,36,28,11,7,0,0.0,0.474,0.4,0.634,32.0,7.8,4,0.857,116.0,121.0,22.5,17,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,7.3,5.2,0.8,2.1,0.4337,0.3287,0.8656,32.27,120.5,113.2,23.07,1.10022
Jayson Tatum,2022-11-23,37,37,13,5,0,2.0,0.458,0.286,0.605,40.8,7.5,2,0.867,128.0,112.0,31.4,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,7.4,5.1,0.7,2.2,0.4447,0.3273,0.8673,32.88,120.7,113.1,23.250000000000004,1.01031
Jayson Tatum,2022-11-25,31,30,8,4,1,0.0,0.588,0.333,0.716,35.2,7.1,3,0.889,129.0,103.0,23.7,19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.7,7.8,5.0,0.7,2.2,0.4564,0.3143999999999999,0.8562,33.68,120.9,111.3,23.6,1.07527
Jayson Tatum,2022-11-27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.8,7.5,4.8,0.7,2.0,0.4084,0.2871,0.7811999999999999,29.9,109.3,100.3,21.04,1.07619
Jayson Tatum,2022-11-28,30,35,3,3,2,1.0,0.536,0.286,0.615,41.9,3.0,0,1.0,129.0,105.0,25.9,21,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,7.7,4.6,0.8,1.9,0.412,0.2702,0.7955,30.74,108.6,99.2,21.28,0.99654
Jayson Tatum,2022-11-30,39,49,11,3,2,0.0,0.6,0.667,0.809,34.8,16.3,1,0.917,166.0,119.0,42.7,22,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,8.0,4.4,1.0,1.9,0.4196,0.3083,0.7963,30.96,111.1,98.9,22.890000000000004,0.979755
Jayson Tatum,2022-12-02,41,14,12,3,0,0.0,0.278,0.0,0.339,27.8,-13.3,5,0.667,70.0,109.0,2.9,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,8.2,4.4,0.9,2.1,0.3974,0.2583,0.783,29.92,105.9,98.9,19.98,1.33201
Jayson Tatum,2022-12-04,37,29,11,1,4,0.0,0.526,0.5,0.67,38.3,2.5,9,1.0,94.0,89.0,18.3,24,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.3,4.4,1.0,2.9,0.4109,0.2971999999999999,0.8030000000000002,30.83,105.0,97.5,19.7,1.01107
Jayson Tatum,2022-12-05,39,31,12,3,1,1.0,0.458,0.5,0.592,33.9,5.2,4,0.8,111.0,110.0,22.0,25,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.2,8.8,3.9,1.0,3.1,0.4251,0.3172,0.783,31.1,105.3,98.5,20.35,1.06812
Jayson Tatum,2022-12-07,29,25,5,2,2,0.0,0.474,0.375,0.578,34.2,2.2,3,0.667,104.0,93.0,15.6,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,8.6,3.1,1.2,3.1,0.4391999999999999,0.3346999999999999,0.7664,31.89,104.7,96.1,20.5,1.28268
Jayson Tatum,2022-12-10,40,18,7,2,3,1.0,0.286,0.222,0.374,29.0,-6.1,2,0.571,76.0,117.0,9.3,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,8.2,2.6,1.5,2.9,0.4204,0.3169,0.7378000000000001,31.59,100.7,95.7,19.18,1.15969
Jayson Tatum,2022-12-12,37,20,11,4,1,0.0,0.35,0.25,0.46,31.7,-3.3,3,1.0,89.0,116.0,12.5,28,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,8.0,2.5,1.6,3.0,0.4096,0.3133,0.7511000000000001,30.68,96.8,96.1,17.29,1.05095
Jayson Tatum,2022-12-13,44,44,9,6,0,1.0,0.517,0.5,0.659,36.1,13.9,4,0.9,126.0,110.0,32.9,29,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,8.1,2.7,1.5,3.1,0.4024999999999999,0.3299999999999999,0.7522,30.77,96.5,96.8,18.21,1.14202
Jayson Tatum,2022-12-16,38,31,7,3,2,0.0,0.45,0.25,0.613,30.5,7.0,2,0.917,127.0,117.0,25.2,30,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,8.8,3.0,1.7,3.3,0.4474999999999999,0.355,0.8439,33.82,109.2,108.5,20.73,1.18053
Jayson Tatum,2022-12-18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,8.5,2.7,1.5,3.3,0.3939,0.3264,0.7439000000000001,29.630000000000003,96.3,98.0,18.14,1.03098
Jayson Tatum,2022-12-21,41,41,5,4,2,1.0,0.52,0.364,0.667,29.9,14.5,2,0.846,143.0,117.0,33.3,32,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,7.9,2.8,1.5,3.4,0.3859,0.2961,0.7368,29.140000000000004,94.0,97.8,17.2,1.07297
Jayson Tatum,2022-12-23,35,30,8,5,1,0.0,0.455,0.167,0.559,33.4,3.5,3,0.818,119.0,111.0,21.3,33,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,7.5,3.0,1.6,3.2,0.4036,0.3128,0.7519,29.7,98.9,98.0,19.04,1.10301
Jayson Tatum,2022-12-25,36,41,7,5,3,0.0,0.636,0.429,0.777,34.2,15.5,1,1.0,155.0,111.0,37.6,34,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,7.1,3.4,1.5,2.4,0.4145999999999999,0.3057,0.7519,29.29,105.0,100.2,20.97,1.18817
Jayson Tatum,2022-12-27,34,38,8,4,1,1.0,0.48,0.375,0.666,38.7,11.3,2,1.0,126.0,101.0,29.4,35,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,6.7,3.5,1.5,2.2,0.4168,0.2932,0.7719,29.770000000000003,106.5,99.3,21.71,1.13776
Jayson Tatum,2022-12-29,36,29,11,1,0,1.0,0.385,0.273,0.477,39.0,-2.1,2,0.6,98.0,111.0,15.5,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,7.3,3.4,1.3,2.1,0.4079,0.283,0.7652,30.25,105.9,101.1,21.7,1.13983
Jayson Tatum,2023-01-01,36,25,7,6,2,0.0,0.438,0.0,0.564,32.8,0.8,5,0.786,103.0,123.0,18.3,37,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,7.3,3.8,1.2,2.4,0.4231,0.2608,0.7867,30.630000000000003,108.6,101.7,22.6,1.15143
Jayson Tatum,2023-01-03,30,27,6,2,0,0.0,0.529,0.286,0.672,32.1,-2.6,4,1.0,114.0,142.0,17.5,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,6.8,3.6,1.1,2.5,0.441,0.2643999999999999,0.7867000000000001,30.67,111.1,104.3,23.1,1.09772
Jayson Tatum,2023-01-05,35,29,14,10,1,2.0,0.364,0.25,0.532,36.5,11.4,2,0.917,126.0,91.0,28.0,39,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,7.3,4.0,1.2,2.3,0.4256999999999999,0.2394,0.7884,30.71,111.1,102.4,22.610000000000003,1.0876
Jayson Tatum,2023-01-07,36,34,4,2,0,0.0,0.5,0.5,0.603,34.4,0.3,2,0.6,109.0,115.0,19.6,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.4,7.0,3.9,1.0,2.3,0.4307,0.2644,0.7567,31.1,109.3,102.2,22.05,1.05607
Jayson Tatum,2023-01-09,38,32,8,7,1,0.0,0.476,0.364,0.653,30.8,15.0,1,1.0,135.0,106.0,27.8,41,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,7.8,4.6,1.1,2.4,0.4783,0.3008,0.8567,34.18,122.8,112.8,24.83,1.14702
Jayson Tatum,2023-01-11,36,31,10,4,1,0.0,0.455,0.375,0.587,31.8,6.4,0,0.8,136.0,118.0,25.6,42,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,8.3,4.6,1.0,2.2,0.4718,0.3018999999999999,0.8521000000000001,34.37,122.1,112.9,24.06,1.07036
Jayson Tatum,2023-01-12,38,20,11,5,0,1.0,0.318,0.2,0.421,31.4,-4.6,3,1.0,93.0,105.0,10.7,43,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,8.6,4.6,0.9,2.2,0.4580999999999999,0.3052,0.8703,34.17,119.5,112.3,23.0,1.05099
Jayson Tatum,2023-01-14,37,33,9,6,0,1.0,0.444,0.286,0.565,35.6,7.7,1,1.0,127.0,115.0,26.7,44,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,8.8,4.7,0.6,2.2,0.4389,0.2909,0.8703,34.31,116.7,112.7,21.91,1.21613
Jayson Tatum,2023-01-16,40,51,9,5,0,0.0,0.652,0.583,0.874,36.4,17.9,4,1.0,159.0,128.0,42.3,45,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,8.9,4.8,0.5,2.4,0.4561,0.3117,0.8703,34.08,120.0,115.4,23.2,1.25273
Jayson Tatum,2023-01-19,48,34,19,6,3,0.0,0.333,0.308,0.527,31.3,6.4,7,1.0,103.0,97.0,24.6,46,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,9.7,5.3,0.8,2.9,0.4509,0.3152,0.9103,33.309999999999995,120.5,114.0,24.110000000000003,1.12973
Jayson Tatum,2023-01-21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.1,9.0,4.7,0.6,2.4,0.4070999999999999,0.3152,0.8317,30.03,110.2,101.7,22.28,1.19208
Jayson Tatum,2023-01-23,38,26,6,7,1,0.0,0.474,0.4,0.601,29.7,7.1,3,0.667,116.0,120.0,19.4,48,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,9.0,5.2,0.7,2.3,0.4016,0.3266,0.7984000000000001,29.79,110.4,99.5,22.47,1.31884
Jayson Tatum,2023-01-24,40,31,14,7,0,0.0,0.5,0.4,0.642,36.7,4.3,7,0.786,105.0,99.0,21.3,49,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,9.0,4.9,0.6,2.8,0.4152,0.3416,0.7853,29.81,108.3,100.3,21.8,0.930345
Jayson Tatum,2023-01-26,43,35,14,4,1,1.0,0.462,0.286,0.584,32.9,8.7,3,1.0,119.0,111.0,26.9,50,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,10.0,5.1,0.7,2.9,0.4114,0.3202,0.8253,29.660000000000004,109.3,99.9,22.53,1.08664
Jayson Tatum,2023-01-28,47,30,11,4,2,1.0,0.32,0.3,0.495,35.9,-3.9,6,0.917,94.0,111.0,17.7,51,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,10.3,4.8,0.8,3.4,0.3958,0.3137999999999999,0.817,30.17,105.2,100.4,21.52,0.925267
