Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,PTS_rolling_avg,TM_ATL,TM_BOS,TM_BRK,TM_CHI,TM_CHO,TM_CLE,TM_DAL,TM_DEN,TM_DET,TM_GSW,TM_HOU,TM_IND,TM_LAC,TM_LAL,TM_MEM,TM_MIA,TM_MIL,TM_MIN,TM_NOP,TM_NYK,TM_OKC,TM_ORL,TM_PHI,TM_PHO,TM_POR,TM_SAC,TM_SAS,TM_TOR,TM_UTA,TM_WAS,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Chet Holmgren,27,18,10,1,2,1,0.615,0.5,0.692,19.8,8.5,0,0.0,150,96,19.3,69,0,1,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.5,2.1,0.7,0.8,0.5267999999999999,0.32,0.5433,20.55,129.8,109.7,16.14,1.23556,68,2024,3,22,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Chet Holmgren,25,6,4,0,0,0,0.1,0.0,0.255,21.7,-15.6,1,1.0,57,125,-0.4,70,0,0,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.9,0.6,0.8,0.4868,0.32,0.5633,20.95,122.8,110.9,14.71,1.10359,69,2024,3,24,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Chet Holmgren,33,16,9,4,0,2,0.538,0.167,0.576,20.5,2.6,1,0.5,117,112,14.0,71,0,0,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,2.2,0.6,0.9,0.4977,0.3034,0.5133,20.78,122.8,109.6,14.88,1.00535,70,2024,3,26,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Chet Holmgren,18,2,7,0,0,3,0.0,0.0,0.347,18.1,-20.0,5,1.0,26,106,-2.6,72,1,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,1.7,0.6,1.3,0.4309999999999999,0.2784,0.5333,20.68,109.2,108.3,12.21,0.910891,71,2024,3,27,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Chet Holmgren,28,20,6,2,0,1,0.6,0.0,0.74,24.4,2.6,1,1.0,150,113,18.3,73,1,1,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.6,0.6,1.4,0.4577,0.2533999999999999,0.6333,21.71,114.8,108.1,13.59,1.04343,72,2024,3,29,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
Chet Holmgren,26,5,5,0,0,1,0.25,0.167,0.282,20.8,-19.6,3,0.0,48,118,-2.6,74,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,1.4,0.6,1.4,0.4427,0.2700999999999999,0.6333,21.04,112.2,110.5,12.95,1.21552,73,2024,3,31,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Chet Holmgren,29,22,7,1,0,2,0.5,0.5,0.679,28.6,0.4,3,1.0,114,116,15.0,75,0,0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,1.2,0.6,1.7,0.4551999999999999,0.2700999999999999,0.7333000000000001,22.06,112.4,110.4,13.09,1.18753,74,2024,4,2,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Chet Holmgren,27,11,7,2,0,0,0.357,0.0,0.37,26.1,-10.3,1,0.5,77,141,5.3,76,0,0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.3,0.5,1.8,0.4242,0.2033999999999999,0.6833,23.79,102.6,112.8,12.3,1.08432,75,2024,4,3,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Chet Holmgren,28,15,8,0,0,3,0.333,0.167,0.483,26.8,-8.2,2,0.75,91,121,8.3,77,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,1.1,0.4,1.9,0.396,0.1701,0.6583,24.24,97.2,114.3,10.88,1.17317,76,2024,4,5,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Chet Holmgren,31,20,10,2,2,3,0.5,0.5,0.663,25.4,1.4,3,0.714,120,112,18.7,78,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,1.2,0.4,2.0,0.3793,0.2001,0.6464,23.22,95.0,116.0,9.33,1.14842,77,2024,4,7,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
Chet Holmgren,34,15,9,2,2,2,0.556,0.4,0.644,15.4,7.6,0,0.5,142,103,17.8,79,1,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,1.3,0.4,2.0,0.3734,0.1901,0.6963999999999999,22.78,94.2,116.7,9.18,0.763226,78,2024,4,9,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
Chet Holmgren,15,9,6,2,1,0,0.375,0.5,0.507,23.9,2.9,0,1.0,116,77,8.0,80,1,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.4,1.5,0.5,1.9,0.4009,0.2401,0.6963999999999999,23.0,100.1,111.9,10.02,0.878677,79,2024,4,10,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
Chet Holmgren,25,22,9,3,1,3,0.692,0.25,0.768,29.1,11.6,2,1.0,142,102,22.8,81,1,0,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,1.4,0.6,2.0,0.4163,0.2484,0.7464,23.860000000000003,102.6,110.9,10.9,0.997858,80,2024,4,12,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
Chet Holmgren,12,13,9,0,0,1,0.75,0.0,0.77,36.8,5.9,2,1.0,121,68,11.6,82,1,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,1.4,0.6,1.7,0.4913,0.2484,0.7464,25.73,112.1,107.1,12.32,1.07013,81,2024,4,14,6,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
