Player,Date,TM,Home/Away,OPP,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc
CJ McCollum,2021-10-20,POR,,SAC,35:12,34,6,5,3,1,.583,.545,.708,34.5,10.9,5,,118,112,26.0
CJ McCollum,2021-10-23,POR,,PHO,29:47,28,3,1,1,3,.526,.545,.704,31.9,10.2,2,1.000,126,99,21.0
CJ McCollum,2021-10-25,POR,@,LAC,32:25,20,4,4,2,1,.438,.364,.592,23.9,7.5,3,1.000,105,101,14.5
CJ McCollum,2021-10-27,POR,,MEM,32:25,25,6,2,2,1,.381,.444,.529,34.3,2.9,2,.833,111,96,16.2
CJ McCollum,2021-10-29,POR,,LAC,32:23,14,1,1,1,2,.333,.286,.389,26.1,-7.9,3,,74,93,3.0
CJ McCollum,2021-10-31,POR,@,CHO,37:44,25,2,8,0,0,.417,.364,.502,30.0,-1.9,2,.500,113,138,15.2
CJ McCollum,2021-11-01,POR,@,PHI,39:35,20,4,3,1,0,.400,.375,.460,27.2,-4.3,2,.250,101,126,11.1
CJ McCollum,2021-11-03,POR,@,CLE,35:16,21,7,6,1,1,.368,.444,.506,27.8,3.7,1,.750,113,117,17.1
CJ McCollum,2021-11-05,POR,,IND,40:55,27,5,6,0,0,.579,.556,.711,26.6,1.5,4,,117,117,19.4
CJ McCollum,2021-11-06,POR,,LAL,24:23,7,5,5,0,0,.200,.100,.233,25.3,-11.2,0,,71,95,1.9
CJ McCollum,2021-11-09,POR,@,LAC,33:40,13,3,3,1,1,.400,.000,.409,24.2,-10.9,2,.500,84,123,6.8
CJ McCollum,2021-11-10,POR,@,PHO,40:12,18,4,7,0,1,.438,.143,.520,19.5,1.2,1,1.000,125,126,15.0
CJ McCollum,2021-11-12,POR,@,HOU,39:01,17,8,5,2,0,.333,.250,.388,23.7,-0.9,0,1.000,95,93,12.2
CJ McCollum,2021-11-14,POR,@,DEN,30:23,21,2,2,2,0,.412,.500,.587,32.1,2.6,2,1.000,110,141,14.7
CJ McCollum,2021-11-15,POR,,TOR,39:44,29,3,6,1,2,.611,.545,.768,25.2,10.0,2,.500,144,123,25.5
CJ McCollum,2021-11-17,POR,,CHI,37:52,9,3,5,0,0,.286,.200,.321,15.8,-8.3,0,,96,121,5.2
CJ McCollum,2021-11-20,POR,,PHI,36:51,18,6,5,1,0,.412,.444,.529,25.5,-4.9,3,,98,118,11.4
CJ McCollum,2021-11-23,POR,,DEN,34:29,32,3,3,2,0,.684,.556,.787,26.7,13.6,0,.333,160,112,27.7
CJ McCollum,2021-11-24,POR,@,SAC,36:21,13,5,6,1,0,.300,.167,.325,26.9,-14.0,4,,82,129,3.7
CJ McCollum,2021-11-26,POR,@,GSW,39:09,16,7,4,0,1,.353,.500,.447,21.8,-3.1,1,.500,100,125,11.1
CJ McCollum,2021-11-29,POR,@,UTA,37:42,19,3,6,0,0,.412,.400,.519,23.1,-1.8,1,1.000,119,142,13.2
CJ McCollum,2021-11-30,POR,,DET,36:13,28,4,6,2,0,.423,.364,.521,32.4,7.9,1,1.000,112,95,21.0
CJ McCollum,2021-12-02,POR,,SAS,31:33,16,4,2,2,3,.389,.333,.424,31.0,0.2,3,.000,74,107,8.7
