Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_LAC,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Kawhi Leonard,35,32,3,5,6,0.0,0.591,0.6,0.686,32.9,15.6,3,1.0,123.0,85.0,29.2,15,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.9,5.4,5.9,1.8,2.0,0.515,0.4144,0.6984,29.040000000000003,126.8,109.9,21.6,1.25675,14,2021,1,20,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Kawhi Leonard,37,31,8,2,3,2.0,0.476,0.143,0.61,32.8,7.3,2,1.0,126.0,101.0,26.1,16,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.6,5.2,2.1,2.2,0.5205,0.3787,0.7484,29.829999999999995,126.7,108.9,21.9,1.10402,15,2021,1,22,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Kawhi Leonard,36,34,9,8,0,0.0,0.583,0.444,0.683,30.0,18.1,0,1.0,144.0,103.0,31.1,17,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,4.9,5.7,2.0,2.0,0.5598,0.4231,0.7784,29.03,134.1,107.8,24.54,1.1997,16,2021,1,24,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Kawhi Leonard,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,4.6,4.7,1.8,2.0,0.5006999999999999,0.3898,0.6784,26.160000000000004,119.4,95.8,21.46,1.27549,17,2021,1,26,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Kawhi Leonard,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,4.2,4.3,1.7,1.3,0.4423999999999999,0.3898,0.5784,23.39,109.2,85.4,20.130000000000003,1.11537,18,2021,1,28,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
Kawhi Leonard,29,24,4,3,0,0.0,0.533,0.333,0.68,27.0,9.0,0,1.0,145.0,97.0,19.6,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,4.3,4.2,1.5,1.1,0.4545,0.3631,0.5909,23.130000000000003,111.7,83.0,20.35,1.18686,19,2021,1,29,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Kawhi Leonard,34,28,4,3,1,1.0,0.533,0.333,0.706,29.3,5.9,1,1.0,146.0,123.0,24.3,21,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,4.5,4.1,1.3,1.0,0.4442,0.3186,0.6909,23.39,112.0,82.7,19.82,0.870266,20,2021,1,31,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Kawhi Leonard,39,33,5,5,4,2.0,0.5,0.2,0.59,29.9,14.3,0,0.889,133.0,117.0,31.0,22,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,4.4,3.7,1.5,0.8,0.4497999999999999,0.2886,0.6889000000000001,23.18,112.3,82.9,20.29,1.27966,21,2021,2,2,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Kawhi Leonard,32,24,6,3,1,0.0,0.643,0.5,0.761,29.9,4.6,4,0.75,124.0,106.0,18.3,23,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,4.6,3.4,1.5,1.1,0.4474,0.3053,0.6639,23.13,108.3,82.8,19.53,0.985172,22,2021,2,3,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Kawhi Leonard,37,28,11,5,1,0.0,0.421,0.0,0.556,34.6,-2.1,3,0.857,119.0,124.0,21.1,24,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,5.0,3.4,1.6,1.3,0.4279999999999999,0.2552999999999999,0.7496,24.64,106.0,85.6,20.07,1.13893,23,2021,2,5,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Kawhi Leonard,35,20,10,2,0,0.0,0.429,0.0,0.439,28.8,-5.8,2,0.5,91.0,115.0,10.5,25,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.2,5.7,3.1,1.0,1.2,0.4118,0.1953,0.6996,24.23,102.8,88.6,18.2,1.13972,24,2021,2,7,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Kawhi Leonard,37,36,8,5,2,1.0,0.52,0.833,0.641,39.6,8.5,5,0.714,117.0,110.0,26.5,26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,5.7,3.4,0.9,1.5,0.4162,0.2643,0.671,24.910000000000004,101.9,89.5,18.24,1.20066,25,2021,2,10,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Kawhi Leonard,33,33,6,3,2,0.0,0.667,0.167,0.711,33.3,10.6,0,0.8,145.0,111.0,29.4,27,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,5.4,2.9,1.1,1.5,0.4246,0.2366,0.651,25.24,102.0,90.3,18.07,1.20473,26,2021,2,12,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Kawhi Leonard,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,5.4,2.9,1.1,1.5,0.4246,0.2366,0.651,25.24,102.0,90.3,18.07,1.23297,27,2021,2,14,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Kawhi Leonard,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,5.4,2.9,1.1,1.5,0.4246,0.2366,0.651,25.24,102.0,90.3,18.07,1.0777,28,2021,2,15,0,0.8660254037844386,0.5000000000000001,0.0,1.0
Kawhi Leonard,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.2,5.0,2.6,1.1,1.5,0.3713,0.2032999999999999,0.5509999999999999,22.54,87.5,80.6,16.110000000000003,1.17073,29,2021,2,17,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Kawhi Leonard,38,29,5,4,0,1.0,0.417,0.0,0.511,35.2,-1.1,2,0.9,112.0,119.0,17.6,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.3,5.1,2.7,1.0,1.6,0.3597,0.17,0.541,23.130000000000003,84.1,80.2,15.44,0.933966,30,2021,2,19,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Kawhi Leonard,39,29,13,3,1,0.0,0.474,0.556,0.67,26.0,9.1,2,1.0,136.0,115.0,23.9,32,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,5.9,2.5,0.7,1.8,0.3571,0.2056,0.5521,22.74,84.4,80.0,14.73,1.03131,31,2021,2,21,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Kawhi Leonard,34,32,7,4,1,0.0,0.65,0.429,0.707,30.0,8.4,1,0.5,142.0,116.0,27.3,33,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.7,6.0,2.6,0.7,1.5,0.3578,0.1985,0.5271,22.75,86.2,81.0,15.63,1.02163,32,2021,2,23,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
Kawhi Leonard,32,17,5,7,0,0.0,0.429,0.2,0.525,27.7,0.9,3,0.8,105.0,130.0,13.0,34,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,5.4,2.8,0.6,1.5,0.3586,0.2185,0.5214,22.06,84.8,81.6,14.82,0.983725,33,2021,2,25,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
Kawhi Leonard,35,30,9,7,0,1.0,0.615,0.6,0.841,28.8,10.9,4,1.0,142.0,99.0,27.6,35,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,5.3,3.3,0.6,1.7,0.3772,0.2785,0.5714,22.06,89.9,80.0,16.53,0.953347,34,2021,2,26,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Kawhi Leonard,37,25,9,3,2,0.0,0.476,0.333,0.549,27.1,11.2,0,0.75,126.0,110.0,22.3,36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,5.4,3.1,0.6,1.2,0.3728,0.2285,0.575,20.81,90.8,80.0,16.11,1.18906,35,2021,2,28,6,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
Kawhi Leonard,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,4.8,2.8,0.4,1.2,0.3061,0.2118,0.495,17.48,76.3,68.9,13.169999999999998,1.04179,36,2021,3,2,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
Kawhi Leonard,32,22,5,3,0,0.0,0.5,0.333,0.644,28.7,-3.4,4,0.857,110.0,121.0,12.2,38,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.4,5.3,3.1,0.4,1.6,0.3560999999999999,0.2451,0.5807,20.35,87.3,81.0,14.389999999999995,1.13225,37,2021,3,4,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Kawhi Leonard,31,28,9,4,3,0.0,0.588,0.714,0.764,28.6,13.3,4,1.0,126.0,92.0,23.8,39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,6.2,3.5,0.7,2.0,0.4149,0.3165,0.6807000000000001,23.21,99.9,90.2,16.77,1.14408,38,2021,3,11,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
Kawhi Leonard,29,23,5,2,2,0.0,0.692,0.5,0.803,22.5,8.5,1,1.0,152.0,131.0,21.0,40,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,6.7,3.7,0.9,2.1,0.4841,0.3665,0.7807000000000001,25.46,115.1,103.3,18.87,0.801858,39,2021,3,14,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
Kawhi Leonard,40,22,8,7,4,0.0,0.45,0.2,0.516,26.6,6.9,1,1.0,122.0,103.0,21.5,41,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,7.0,4.0,1.3,2.0,0.4873999999999999,0.3865,0.7907,24.6,116.1,101.7,19.26,1.11261,40,2021,3,15,0,1.0,6.123233995736766e-17,0.0,1.0
Kawhi Leonard,37,20,7,7,2,0.0,0.429,0.25,0.439,30.7,3.1,2,0.25,95.0,111.0,14.3,42,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,6.4,4.4,1.4,2.0,0.4829,0.3559,0.7157,25.07,112.0,101.3,18.3,1.18736,41,2021,3,17,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
Kawhi Leonard,31,17,3,4,4,0.0,0.462,0.0,0.559,22.3,9.0,0,1.0,135.0,100.0,18.4,43,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,6.0,4.4,1.7,1.9,0.4641,0.313,0.7657,24.3,111.3,99.7,17.410000000000004,1.13171,42,2021,3,20,5,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
